GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIN,DEN
2023111911,2023-11-19,4,1,3,DEN,MIN,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 33-J.WILLIAMS RUSHES LEFT END. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,3537,0,0
2023111911,2023-11-19,4,0,58,MIN,DEN,2,10,25,0,0,(:58) (SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 3-J.ADDISON RAN OB AT MIN 34 FOR 9 YARDS.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3542,0,0
2023111911,2023-11-19,4,0,54,MIN,DEN,3,1,34,0,0,(:54) (SHOTGUN) 15-J.DOBBS SACKED AT MIN 34 FOR 0 YARDS (56-B.BROWNING).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3546,0,0
2023111911,2023-11-19,4,0,43,MIN,DEN,4,1,34,1,0,(:43) 15-J.DOBBS UP THE MIDDLE TO MIN 36 FOR 2 YARDS (49-A.SINGLETON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,3557,0,0
2023111911,2023-11-19,4,0,43,MIN,DEN,0,0,100,1,0,TIMEOUT #1 BY MIN AT 00:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3557,0,0
2023111911,2023-11-19,4,0,41,MIN,DEN,0,0,100,1,0,TIMEOUT #2 BY MIN AT 00:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3559,0,0
2023111911,2023-11-19,4,0,41,MIN,DEN,1,10,36,0,0,(:41) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 87-T.HOCKENSON (31-J.SIMMONS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3559,0,0
2023111911,2023-11-19,4,0,36,MIN,DEN,2,10,36,0,0,(:36) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT RIGHT [99-Z.ALLEN].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3564,0,0
2023111911,2023-11-19,4,0,28,MIN,DEN,3,10,36,0,0,"(:28) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT RIGHT [93-D.JONES]. PENALTY ON MIN-15-J.DOBBS, INTENTIONAL GROUNDING, 15 YARDS, ENFORCED AT MIN 36.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,36,OWN,1,MIN,0,INTENTIONAL GROUNDING,15,3572,0,0
2023111911,2023-11-19,4,0,23,MIN,DEN,4,25,21,0,0,(:23) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE DEEP MIDDLE TO 17-K.OSBORN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3577,0,0
2023111911,2023-11-19,4,0,23,MIN,DEN,0,0,100,1,0,TIMEOUT #3 BY MIN AT 00:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3577,0,0
2023111911,2023-11-19,4,0,16,DEN,MIN,1,10,79,0,0,(:16) 3-R.WILSON KNEELS TO MIN 22 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3584,0,0
2023111911,2023-11-19,4,0,0,DEN,MIN,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
