GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DET,CHI
2023111902,2023-11-19,4,6,48,CHI,DET,3,14,40,0,0,"(6:48) (SHOTGUN) 1-J.FIELDS SCRAMBLES LEFT END TO DET 31 FOR 29 YARDS (21-T.WALKER). PENALTY ON DET-1-C.SUTTON, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT DET 31.",0,2023,29,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,40,OWN,1,DET,0,ILLEGAL CONTACT,5,11,3192,0,0
2023111902,2023-11-19,4,6,20,CHI,DET,1,10,74,0,0,"(6:20) 24-K.HERBERT LEFT TACKLE TO DET 24 FOR 2 YARDS (34-A.ANZALONE, 46-J.CAMPBELL).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OPP,0,,0,,0,11,3220,0,0
2023111902,2023-11-19,4,5,42,CHI,DET,2,8,76,0,0,(5:42) (SHOTGUN) 1-J.FIELDS LEFT TACKLE TO DET 23 FOR 1 YARD (46-J.CAMPBELL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,24,OPP,0,,0,,0,11,3258,0,0
2023111902,2023-11-19,4,5,1,CHI,DET,3,7,77,0,0,(5:01) (SHOTGUN) 23-R.JOHNSON UP THE MIDDLE TO DET 21 FOR 2 YARDS (21-T.WALKER; 97-A.HUTCHINSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,11,3299,0,0
2023111902,2023-11-19,4,4,20,CHI,DET,4,5,79,0,0,"(4:20) 8-C.SANTOS 39 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,11,3340,0,0
2023111902,2023-11-19,4,4,15,DET,CHI,0,0,100,1,0,TIMEOUT AT 04:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3345,0,0
2023111902,2023-11-19,4,4,15,DET,CHI,1,10,25,0,0,(4:15) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO DET 29 FOR 4 YARDS (95-D.WALKER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,11,3345,0,0
2023111902,2023-11-19,4,4,15,DET,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,3345,0,0
2023111902,2023-11-19,4,3,59,DET,CHI,2,6,29,0,0,"(3:59) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA PUSHED OB AT DET 33 FOR 4 YARDS (9-J.BRISKER).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,11,3361,0,0
2023111902,2023-11-19,4,3,54,DET,CHI,3,2,33,1,0,(3:54) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN TO DET 49 FOR 16 YARDS (6-K.GORDON) [91-Y.NGAKOUE].,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,11,3366,0,0
2023111902,2023-11-19,4,3,34,DET,CHI,1,10,49,0,0,"(3:34) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA TO CHI 45 FOR 6 YARDS (6-K.GORDON).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,11,3386,0,0
2023111902,2023-11-19,4,3,12,DET,CHI,2,4,55,1,0,"(3:12) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 26-J.GIBBS RAN OB AT CHI 32 FOR 13 YARDS (33-J.JOHNSON).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,11,3408,0,0
2023111902,2023-11-19,4,3,6,DET,CHI,1,10,68,1,0,"(3:06) (SHOTGUN) 16-J.GOFF PASS DEEP RIGHT TO 9-J.WILLIAMS FOR 32 YARDS, TOUCHDOWN.",0,2023,32,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,11,3414,0,0
2023111902,2023-11-19,4,2,59,CHI,DET,0,0,65,1,0,"3-J.FOX KICKS 62 YARDS FROM DET 35 TO CHI 3, FAIR CATCH BY 13-T.SCOTT.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,3421,0,0
2023111902,2023-11-19,4,2,59,DET,CHI,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,3421,0,0
2023111902,2023-11-19,4,2,59,CHI,DET,1,10,25,0,0,(2:59) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO CHI 25 FOR NO GAIN (46-J.CAMPBELL).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,11,3421,0,0
2023111902,2023-11-19,4,2,55,CHI,DET,0,0,100,1,0,TIMEOUT #1 BY DET AT 02:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3425,0,0
2023111902,2023-11-19,4,2,55,CHI,DET,2,10,25,0,0,(2:55) (SHOTGUN) 24-K.HERBERT LEFT TACKLE TO CHI 26 FOR 1 YARD (54-A.MCNEILL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,11,3425,0,0
2023111902,2023-11-19,4,2,51,CHI,DET,3,9,26,0,0,(2:51) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 13-T.SCOTT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,11,3429,0,0
2023111902,2023-11-19,4,2,51,CHI,DET,0,0,100,1,0,TIMEOUT #2 BY DET AT 02:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3429,0,0
2023111902,2023-11-19,4,2,44,CHI,DET,4,9,26,0,0,"(2:44) 16-T.GILL PUNTS 47 YARDS TO DET 27, CENTER-48-P.SCALES, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,11,3436,0,0
2023111902,2023-11-19,4,2,33,DET,CHI,1,10,27,1,0,(2:33) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 5-D.MONTGOMERY TO DET 40 FOR 13 YARDS (6-K.GORDON; 57-J.SANBORN) [95-D.WALKER].,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,11,3447,0,0
2023111902,2023-11-19,4,2,11,DET,CHI,1,10,40,0,0,"(2:11) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 9-J.WILLIAMS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,11,3469,0,0
2023111902,2023-11-19,4,2,5,DET,CHI,2,10,40,1,0,(2:05) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO CHI 48 FOR 12 YARDS (9-J.BRISKER).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,11,3475,0,0
2023111902,2023-11-19,4,1,59,DET,CHI,1,10,52,0,0,(1:59) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 26-J.GIBBS TO CHI 42 FOR 6 YARDS (57-J.SANBORN; 6-K.GORDON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,11,3481,0,0
2023111902,2023-11-19,4,1,59,DET,CHI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3481,0,0
2023111902,2023-11-19,4,1,39,DET,CHI,2,4,58,1,0,"(1:39) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA PUSHED OB AT CHI 34 FOR 8 YARDS (53-T.EDWARDS).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,11,3501,0,0
2023111902,2023-11-19,4,1,36,DET,CHI,1,10,66,0,0,"(1:36) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 5-D.MONTGOMERY TO CHI 25 FOR 9 YARDS (57-J.SANBORN, 29-T.STEVENSON) [99-G.DEXTER].",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,11,3504,0,0
2023111902,2023-11-19,4,1,14,DET,CHI,2,1,75,1,0,"(1:14) (NO HUDDLE, SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO CHI 15 FOR 10 YARDS (4-E.JACKSON).",0,2023,10,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,11,3526,0,0
2023111902,2023-11-19,4,0,49,DET,CHI,1,10,85,0,0,"(:49) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO CHI 7 FOR 8 YARDS (9-J.BRISKER).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,3551,0,0
2023111902,2023-11-19,4,0,43,DET,CHI,2,2,93,0,0,(:43) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT. BALL THROWN AWAY,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,11,3557,0,0
2023111902,2023-11-19,4,0,43,DET,CHI,0,0,100,1,0,TIMEOUT #3 BY DET AT 00:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3557,0,0
2023111902,2023-11-19,4,0,38,DET,CHI,3,2,93,1,0,(:38) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO CHI 1 FOR 6 YARDS (4-E.JACKSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,7,OPP,0,,0,,0,11,3562,0,0
2023111902,2023-11-19,4,0,31,DET,CHI,0,0,100,1,0,TIMEOUT #1 BY CHI AT 00:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3569,0,0
2023111902,2023-11-19,4,0,31,DET,CHI,1,1,99,1,0,"(:31) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,11,3569,0,0
2023111902,2023-11-19,4,0,29,DET,CHI,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 16-J.GOFF PASS TO 87-S.LAPORTA IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,11,3571,0,0
2023111902,2023-11-19,4,0,29,CHI,DET,1,10,25,0,0,"(:29) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 15 FOR -10 YARDS (97-A.HUTCHINSON). FUMBLES (97-A.HUTCHINSON) [97-A.HUTCHINSON], TOUCHED AT CHI 15, BALL OUT OF BOUNDS IN END ZONE, SAFETY.",0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,11,3571,0,0
2023111902,2023-11-19,4,0,29,CHI,DET,0,0,65,1,0,"3-J.FOX KICKS 57 YARDS FROM DET 35 TO CHI 8, FAIR CATCH BY 23-R.JOHNSON.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,3571,0,0
2023111902,2023-11-19,4,0,22,DET,CHI,1,10,59,0,0,(:22) 16-J.GOFF KNEELS TO CHI 42 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,11,3578,0,0
2023111902,2023-11-19,4,0,22,DET,CHI,0,0,80,1,0,"16-T.GILL KICKS 21 YARDS FROM CHI 20 TO CHI 41, FAIR CATCH BY 14-A.ST. BROWN.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,11,3578,0,0
2023111902,2023-11-19,4,0,0,DET,CHI,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3600,0,0
