GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,HOU
2023111904,2023-11-19,2,13,55,HOU,ARI,1,10,66,0,0,(13:55) (SHOTGUN) 7-C.STROUD SACKED AT ARI 44 FOR -10 YARDS (95-L.FOTU).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,965,0,0
2023111904,2023-11-19,2,13,15,HOU,ARI,2,20,56,1,0,(13:15) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 82-S.SIMS TO ARI 21 FOR 23 YARDS (34-J.THOMPSON).,0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1005,0,0
2023111904,2023-11-19,2,12,35,HOU,ARI,1,10,79,1,0,(12:35) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS PUSHED OB AT ARI 11 FOR 10 YARDS (24-S.THOMAS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1045,0,0
2023111904,2023-11-19,2,12,5,HOU,ARI,1,10,89,0,0,"(12:05) 26-D.SINGLETARY UP THE MIDDLE TO ARI 11 FOR NO GAIN (98-R.LOPEZ, 25-Z.COLLINS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,1075,0,0
2023111904,2023-11-19,2,11,27,HOU,ARI,2,10,89,1,0,"(11:27) 26-D.SINGLETARY RIGHT GUARD FOR 11 YARDS, TOUCHDOWN.",0,2023,11,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OPP,0,,0,,0,1113,0,0
2023111904,2023-11-19,2,11,20,ARI,HOU,1,10,25,0,0,(11:20) (SHOTGUN) 1-K.MURRAY PASS DEEP RIGHT INTENDED FOR 2-M.BROWN INTERCEPTED BY 24-D.STINGLEY AT HOU 25. 24-D.STINGLEY TO HOU 25 FOR NO GAIN (2-M.BROWN).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,1120,0,0
2023111904,2023-11-19,2,11,20,ARI,HOU,0,0,65,1,0,"16-M.AMMENDOLA KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1120,0,0
2023111904,2023-11-19,2,11,20,HOU,ARI,0,0,100,1,0,TIMEOUT AT 11:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1120,0,0
2023111904,2023-11-19,2,11,20,HOU,ARI,0,0,85,1,0,"16-M.AMMENDOLA EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1120,0,0
2023111904,2023-11-19,2,11,12,HOU,ARI,1,10,25,1,0,(11:12) 7-C.STROUD PASS DEEP MIDDLE TO 3-N.DELL TO HOU 41 FOR 16 YARDS (33-A.HAMILTON).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1128,0,0
2023111904,2023-11-19,2,10,36,HOU,ARI,1,10,41,0,0,"(10:36) 26-D.SINGLETARY LEFT TACKLE TO HOU 42 FOR 1 YARD (98-R.LOPEZ, 79-P.HOSKINS). ARI-33-A.HAMILTON WAS INJURED DURING THE PLAY.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OWN,0,,0,,0,1164,0,0
2023111904,2023-11-19,2,10,20,HOU,ARI,0,0,100,1,0,TIMEOUT AT 10:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1180,0,0
2023111904,2023-11-19,2,10,5,HOU,ARI,2,9,42,1,0,(10:05) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 8-J.METCHIE TO ARI 46 FOR 12 YARDS (34-J.THOMPSON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1195,0,0
2023111904,2023-11-19,2,9,27,HOU,ARI,1,10,54,0,0,"(9:27) 26-D.SINGLETARY RIGHT TACKLE TO ARI 44 FOR 2 YARDS (45-D.GARDECK, 55-D.STILLS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OPP,0,,0,,0,1233,0,0
