GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,NYJ
2023111909,2023-11-19,2,6,23,BUF,NYJ,2,7,62,0,0,(6:23) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 10-K.SHAKIR (26-B.ECHOLS). PRESSURE ON QB: B.HUFF.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,11,1417,0,0
2023111909,2023-11-19,2,6,17,BUF,NYJ,3,7,62,0,0,(6:17) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP RIGHT TO 86-D.KINCAID [99-W.MCDONALD].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,11,1423,0,0
2023111909,2023-11-19,2,6,12,BUF,NYJ,4,7,62,0,0,"(6:12) (SHOTGUN) PENALTY ON BUF, DELAY OF GAME, 5 YARDS, ENFORCED AT NYJ 38 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OPP,1,BUF,1,DELAY OF GAME,5,11,1428,0,0
2023111909,2023-11-19,2,6,12,BUF,NYJ,4,12,57,0,0,"(6:12) 8-S.MARTIN PUNTS 34 YARDS TO NYJ 9, CENTER-69-R.FERGUSON, DOWNED BY BUF-20-T.RAPP.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,11,1428,0,0
2023111909,2023-11-19,2,6,2,BUF,NYJ,0,0,100,1,0,TIMEOUT AT 06:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1438,0,0
2023111909,2023-11-19,2,6,2,NYJ,BUF,1,10,9,1,0,(6:02) (SHOTGUN) 2-Z.WILSON PASS DEEP LEFT TO 89-J.RUCKERT TO NYJ 27 FOR 18 YARDS (30-D.JACKSON). BUF-30-D.JACKSON WAS INJURED DURING THE PLAY. HE IS OUT.  D.JACKSON ASSISTED OFF.,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,11,1438,0,0
2023111909,2023-11-19,2,5,33,NYJ,BUF,1,10,27,0,0,"(5:33) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT RIGHT TO 87-C.UZOMAH. PENALTY ON NYJ-63-C.GLASER, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT NYJ 27 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,27,OWN,1,NYJ,1,INELIGIBLE DOWNFIELD PASS,5,11,1467,0,0
2023111909,2023-11-19,2,5,25,NYJ,BUF,1,15,22,0,0,(5:25) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT INTENDED FOR 17-G.WILSON INTERCEPTED BY 31-R.DOUGLAS AT NYJ 31. 31-R.DOUGLAS TO NYJ 23 FOR 8 YARDS (17-G.WILSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,22,OWN,0,,0,,0,11,1475,0,0
2023111909,2023-11-19,2,5,19,BUF,NYJ,1,10,77,0,0,(5:19) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 4-J.COOK.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,11,1481,0,0
2023111909,2023-11-19,2,5,11,BUF,NYJ,2,10,77,1,0,(5:11) (SHOTGUN) 4-J.COOK LEFT END TO NYJ 11 FOR 12 YARDS (0-A.AMOS).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OPP,0,,0,,0,11,1489,0,0
2023111909,2023-11-19,2,4,30,BUF,NYJ,1,10,89,0,0,(4:30) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO NYJ 9 FOR 2 YARDS (56-QU.WILLIAMS; 11-J.JOHNSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,11,1530,0,0
2023111909,2023-11-19,2,3,53,BUF,NYJ,2,8,91,0,0,"(3:53) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT [0-A.AMOS]. THROWN AWAY. PENALTY ON NYJ-1-A.GARDNER, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NYJ 9 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,9,OPP,1,NYJ,1,DEFENSIVE HOLDING,5,11,1567,0,0
2023111909,2023-11-19,2,3,46,BUF,NYJ,1,4,96,0,0,(3:46) (SHOTGUN) 17-J.ALLEN RIGHT GUARD TO NYJ 5 FOR -1 YARDS (95-Q.WILLIAMS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,4,OPP,0,,0,,0,11,1574,0,0
2023111909,2023-11-19,2,3,8,BUF,NYJ,2,5,95,1,0,"(3:08) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 4-J.COOK FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,11,1612,0,0
2023111909,2023-11-19,2,3,3,NYJ,BUF,0,0,65,1,0,2-T.BASS KICKS 65 YARDS FROM BUF 35 TO NYJ 0. 82-X.GIPSON TO NYJ 16 FOR 16 YARDS (33-S.NEAL).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1617,0,0
2023111909,2023-11-19,2,3,3,BUF,NYJ,0,0,100,1,0,TIMEOUT AT 03:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1617,0,0
2023111909,2023-11-19,2,3,3,BUF,NYJ,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,1617,0,0
2023111909,2023-11-19,2,2,59,NYJ,BUF,1,10,16,0,0,"(2:59) (SHOTGUN) 20-BRE.HALL RIGHT TACKLE TO NYJ 17 FOR 1 YARD (21-J.POYER, 31-R.DOUGLAS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,16,OWN,0,,0,,0,11,1621,0,0
2023111909,2023-11-19,2,2,23,NYJ,BUF,2,9,17,0,0,(2:23) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP RIGHT TO 17-G.WILSON (31-R.DOUGLAS). RECEIVER AND COVERAGE ALONG SIDELINE AT NYJ 36.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,11,1657,0,0
2023111909,2023-11-19,2,2,18,NYJ,BUF,3,9,17,0,0,(2:18) (SHOTGUN) 2-Z.WILSON SCRAMBLES RIGHT TACKLE TO NYJ 24 FOR 7 YARDS (20-T.RAPP; 43-T.BERNARD).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,11,1662,0,0
2023111909,2023-11-19,2,2,0,NYJ,BUF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1680,0,0
2023111909,2023-11-19,2,1,54,NYJ,BUF,1,10,42,0,0,(1:54) (SHOTGUN) 2-Z.WILSON SCRAMBLES LEFT TACKLE TO NYJ 46 FOR 4 YARDS (31-R.DOUGLAS).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,11,1686,0,0
2023111909,2023-11-19,2,1,27,NYJ,BUF,2,6,46,0,0,"(1:27) (NO HUDDLE, SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE. THROWN AWAY; PRESSURE ON QB: J.POYER.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,11,1713,0,0
2023111909,2023-11-19,2,1,24,NYJ,BUF,3,6,46,0,0,(1:24) (SHOTGUN) 2-Z.WILSON SCRAMBLES LEFT TACKLE PUSHED OB AT 50 FOR 4 YARDS (91-E.OLIVER).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,11,1716,0,0
2023111909,2023-11-19,2,1,18,NYJ,BUF,4,2,100,0,0,"(1:18) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 20-BRE.HALL TO BUF 35 FOR 15 YARDS (7-TA.JOHNSON, 20-T.RAPP). BUF-7-TA.JOHNSON WAS INJURED DURING THE PLAY. HE IS OUT. BUF-20-T.RAPP WAS INJURED DURING THE PLAY. HE IS OUT.  PENALTY ON BUF-56-L.FLOYD, DEFENSIVE OFFSIDE, DECLINED. T.JOHNSON JOGS TO TUNNEL; T.RAPP TAKEN FROM FIELD IN AMBULANCE.",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,0,OPP,0,BUF,0,DEFENSIVE OFFSIDE,0,11,1722,0,0
2023111909,2023-11-19,2,1,10,NYJ,BUF,0,0,100,1,0,TIMEOUT #1 BY BUF AT 01:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1730,0,0
2023111909,2023-11-19,2,1,10,NYJ,BUF,1,10,65,0,0,"(1:10) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE TO 83-T.CONKLIN. PENALTY ON BUF-91-E.OLIVER, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT BUF 35 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,35,OPP,1,BUF,1,ROUGHING THE PASSER,15,11,1730,0,0
2023111909,2023-11-19,2,1,5,NYJ,BUF,1,10,80,1,0,(1:05) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 20-BRE.HALL TO BUF 9 FOR 11 YARDS (21-J.POYER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,11,1735,0,0
2023111909,2023-11-19,2,0,55,NYJ,BUF,1,9,91,0,0,"(:55) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT TO 10-A.LAZARD (47-C.BENFORD). RECEIVER AND COVERAGE AT BUF 3, SLANTING TO MIDDLE.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,11,1745,0,0
2023111909,2023-11-19,2,0,55,NYJ,BUF,0,0,100,1,0,TIMEOUT #2 BY BUF AT 00:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1745,0,0
2023111909,2023-11-19,2,0,50,NYJ,BUF,2,9,91,1,0,"(:50) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 20-BRE.HALL FOR 9 YARDS, TOUCHDOWN.",0,2023,9,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,11,1750,0,0
2023111909,2023-11-19,2,0,45,BUF,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK. KICK INTO END ZONE, STOPS 9 YDS. DEEP.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1755,0,0
2023111909,2023-11-19,2,0,45,NYJ,BUF,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 2-Z.WILSON PASS IS INCOMPLETE. ATTEMPT FAILS. PRESSURE ON QB: S.LAWSON.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,11,1755,0,0
2023111909,2023-11-19,2,0,45,BUF,NYJ,1,10,25,0,0,(:45) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 10-K.SHAKIR TO BUF 32 FOR 7 YARDS (26-B.ECHOLS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,1755,0,0
2023111909,2023-11-19,2,0,25,BUF,NYJ,2,3,32,1,0,"(:25) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID RAN OB AT BUF 36 FOR 4 YARDS.",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,11,1775,0,0
2023111909,2023-11-19,2,0,22,BUF,NYJ,1,10,36,0,0,"(:22) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP RIGHT. PENALTY ON NYJ-47-B.HUFF, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT BUF 36 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,36,OWN,1,NYJ,1,DEFENSIVE OFFSIDE,5,11,1778,0,0
2023111909,2023-11-19,2,0,22,BUF,NYJ,0,0,100,1,0,TIMEOUT #1 BY NYJ AT 00:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1778,0,0
2023111909,2023-11-19,2,0,16,BUF,NYJ,1,5,41,0,0,(:16) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 26-T.JOHNSON RAN OB AT BUF 45 FOR 4 YARDS (56-QU.WILLIAMS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,11,1784,0,0
2023111909,2023-11-19,2,0,12,BUF,NYJ,2,1,45,0,0,(:12) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 14-S.DIGGS [99-W.MCDONALD].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,11,1788,0,0
2023111909,2023-11-19,2,0,7,BUF,NYJ,3,1,45,1,0,"(:07) (SHOTGUN) 17-J.ALLEN UP THE MIDDLE TO BUF 47 FOR 2 YARDS (47-B.HUFF, 95-Q.WILLIAMS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,11,1793,0,0
2023111909,2023-11-19,2,0,7,BUF,NYJ,0,0,100,1,0,TIMEOUT #2 BY NYJ AT 00:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1793,0,0
2023111909,2023-11-19,2,0,2,BUF,NYJ,1,10,47,0,0,"(:02) (SHOTGUN) PENALTY ON BUF-64-O.TORRENCE, FALSE START, 5 YARDS, ENFORCED AT BUF 47 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OWN,1,BUF,1,FALSE START,5,11,1798,0,0
2023111909,2023-11-19,2,0,2,BUF,NYJ,0,0,100,1,0,TIMEOUT #3 BY NYJ AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1798,0,0
2023111909,2023-11-19,2,0,2,BUF,NYJ,0,0,100,1,0,TIMEOUT #3 BY BUF AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1798,0,0
2023111909,2023-11-19,2,0,2,BUF,NYJ,1,15,42,1,0,"(:02) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS DEEP LEFT INTERCEPTED BY 21-A.DAVIS AT NYJ 16. 21-A.DAVIS TO BUF 33 FOR 51 YARDS (60-M.MORSE; 26-T.JOHNSON).",0,2023,51,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,42,OWN,0,,0,,0,11,1798,0,0
2023111909,2023-11-19,2,0,0,BUF,NYJ,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1800,0,0
2023111909,2023-11-19,3,15,0,BUF,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 60 YARDS FROM NYJ 35 TO BUF 5, FAIR CATCH BY 10-K.SHAKIR.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1800,0,0
2023111909,2023-11-19,3,15,0,BUF,NYJ,1,10,25,0,0,(15:00) (SHOTGUN) 4-J.COOK LEFT END TO BUF 22 FOR -3 YARDS (56-QU.WILLIAMS).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,11,1800,0,0
2023111909,2023-11-19,3,14,22,BUF,NYJ,2,13,22,0,0,"(14:22) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO BUF 32 FOR 10 YARDS (1-A.GARDNER). PENALTY ON NYJ-1-A.GARDNER, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT BUF 32.",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,22,OWN,1,NYJ,0,UNNECESSARY ROUGHNESS,15,11,1838,0,0
2023111909,2023-11-19,3,13,59,BUF,NYJ,1,10,47,0,0,(13:59) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  4-J.COOK RIGHT END TO BUF 48 FOR 1 YARD (44-J.SHERWOOD; 56-QU.WILLIAMS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,47,OWN,0,,0,,0,11,1861,0,0
2023111909,2023-11-19,3,13,25,BUF,NYJ,2,9,48,1,0,(13:25) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 4-J.COOK TO NYJ 37 FOR 15 YARDS (57-C.MOSLEY).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,11,1895,0,0
2023111909,2023-11-19,3,12,39,BUF,NYJ,1,10,63,0,0,(12:39) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  28-L.MURRAY LEFT GUARD TO NYJ 33 FOR 4 YARDS (70-Q.JEFFERSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OPP,0,,0,,0,11,1941,0,0
2023111909,2023-11-19,3,12,2,BUF,NYJ,2,6,67,0,0,(12:02) 26-T.JOHNSON LEFT END TO NYJ 39 FOR -6 YARDS (99-W.MCDONALD).,0,2023,-6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,33,OPP,0,,0,,0,11,1978,0,0
2023111909,2023-11-19,3,11,20,BUF,NYJ,3,12,61,0,0,(11:20) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 14-S.DIGGS TO NYJ 28 FOR 11 YARDS (4-D.REED).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,11,2020,0,0
2023111909,2023-11-19,3,10,41,BUF,NYJ,4,1,72,1,0,"(10:41) 17-J.ALLEN PASS SHORT RIGHT TO 26-T.JOHNSON FOR 28 YARDS, TOUCHDOWN.",0,2023,28,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,11,2059,0,0
2023111909,2023-11-19,3,10,34,NYJ,BUF,1,10,25,0,0,(10:34) (SHOTGUN) 20-BRE.HALL RIGHT GUARD TO NYJ 27 FOR 2 YARDS (43-T.BERNARD; 39-C.LEWIS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,11,2066,0,0
2023111909,2023-11-19,3,10,34,BUF,NYJ,0,0,85,1,0,"2-T.BASS EXTRA POINT IS NO GOOD, WIDE RIGHT, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,2066,0,0
2023111909,2023-11-19,3,10,34,BUF,NYJ,0,0,100,1,0,TIMEOUT AT 10:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2066,0,0
2023111909,2023-11-19,3,10,34,NYJ,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2066,0,0
2023111909,2023-11-19,3,9,54,NYJ,BUF,2,8,27,0,0,(9:54) 2-Z.WILSON SACKED AT NYJ 27 FOR 0 YARDS (25-T.DODSON).,0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,11,2106,0,0
2023111909,2023-11-19,3,9,20,NYJ,BUF,3,8,27,0,0,"(9:20) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 10-A.LAZARD TO NYJ 33 FOR 6 YARDS (31-R.DOUGLAS). PENALTY ON BUF-31-R.DOUGLAS, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT NYJ 27 - NO PLAY.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,27,OWN,1,BUF,1,DEFENSIVE PASS INTERFERENCE,7,11,2140,0,0
2023111909,2023-11-19,3,8,51,NYJ,BUF,1,10,34,0,0,(8:51) 20-BRE.HALL LEFT END TO NYJ 41 FOR 7 YARDS (39-C.LEWIS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OWN,0,,0,,0,11,2169,0,0
2023111909,2023-11-19,3,8,11,NYJ,BUF,2,3,41,0,0,(8:11) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT TO 17-G.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,11,2209,0,0
2023111909,2023-11-19,3,8,7,NYJ,BUF,3,3,41,0,0,(8:07) (SHOTGUN) 2-Z.WILSON UP THE MIDDLE TO NYJ 41 FOR NO GAIN (91-E.OLIVER).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,11,2213,0,0
2023111909,2023-11-19,3,7,35,NYJ,BUF,4,3,41,0,0,"(7:35) 5-T.MORSTEAD PUNTS 55 YARDS TO BUF 4, CENTER-42-T.HENNESSY. 11-D.HARTY PUSHED OB AT BUF 14 FOR 10 YARDS (87-C.UZOMAH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,11,2245,0,0
2023111909,2023-11-19,3,7,24,BUF,NYJ,0,0,100,1,0,TIMEOUT AT 07:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2256,0,0
2023111909,2023-11-19,3,7,24,BUF,NYJ,1,10,14,0,0,"(7:24) (SHOTGUN) 4-J.COOK LEFT GUARD TO BUF 19 FOR 5 YARDS (22-T.ADAMS, 70-Q.JEFFERSON).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OWN,0,,0,,0,11,2256,0,0
2023111909,2023-11-19,3,6,42,BUF,NYJ,2,5,19,1,0,"(6:42) (SHOTGUN) 17-J.ALLEN PASS DEEP RIGHT TO 10-K.SHAKIR FOR 81 YARDS, TOUCHDOWN.",0,2023,81,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,11,2298,0,0
2023111909,2023-11-19,3,6,29,BUF,NYJ,0,0,100,1,0,TIMEOUT AT 06:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2311,0,0
2023111909,2023-11-19,3,6,29,BUF,NYJ,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,2311,0,0
2023111909,2023-11-19,3,6,29,NYJ,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2311,0,0
2023111909,2023-11-19,3,6,29,NYJ,BUF,1,10,25,0,0,(6:29) (SHOTGUN) 20-BRE.HALL LEFT END TO NYJ 25 FOR NO GAIN (31-R.DOUGLAS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,11,2311,0,0
2023111909,2023-11-19,3,5,50,NYJ,BUF,2,10,25,1,0,(5:50) (SHOTGUN) 2-Z.WILSON PASS SHORT MIDDLE TO 83-T.CONKLIN TO NYJ 38 FOR 13 YARDS (25-T.DODSON).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,2350,0,0
