GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,GB,LAC
2023111903,2023-11-19,2,3,49,GB,LAC,3,12,29,1,0,(3:49) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 11-J.REED TO GB 46 FOR 17 YARDS (36-J.TAYLOR).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1571,0,0
2023111903,2023-11-19,2,3,49,GB,LAC,3,7,34,0,0,"(3:49) (NO HUDDLE, SHOTGUN) PENALTY ON GB-9-C.WATSON, FALSE START, 5 YARDS, ENFORCED AT GB 34 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,GB,1,FALSE START,5,1571,0,0
2023111903,2023-11-19,2,3,9,GB,LAC,1,10,46,0,0,"(3:09) 33-A.JONES LEFT TACKLE TO GB 48 FOR 2 YARDS (9-K.MURRAY, 95-N.WILLIAMS). GB-33-A.JONES WAS INJURED DURING THE PLAY. HE IS OUT.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OWN,0,,0,,0,1611,0,0
2023111903,2023-11-19,2,2,54,GB,LAC,0,0,100,1,0,TIMEOUT AT 02:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1626,0,0
2023111903,2023-11-19,2,2,42,GB,LAC,2,8,48,0,0,"(2:42) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED TO LAC 46 FOR 6 YARDS (32-A.GILMAN, 9-K.MURRAY).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1638,0,0
2023111903,2023-11-19,2,2,14,GB,LAC,3,2,54,1,0,"(2:14) (NO HUDDLE, SHOTGUN) 28-A.DILLON UP THE MIDDLE TO LAC 43 FOR 3 YARDS (45-T.TUIPULOTU).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,1666,0,0
2023111903,2023-11-19,2,2,0,GB,LAC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023111903,2023-11-19,2,2,0,GB,LAC,1,10,57,0,0,(2:00) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 31-EM.WILSON (26-A.SAMUEL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1680,0,0
2023111903,2023-11-19,2,1,56,GB,LAC,2,10,57,1,0,(1:56) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 11-J.REED TO LAC 24 FOR 19 YARDS (6-E.KENDRICKS) [3-D.JAMES].,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1684,0,0
2023111903,2023-11-19,2,1,15,GB,LAC,1,10,76,0,0,(1:15) (SHOTGUN) 31-EM.WILSON UP THE MIDDLE TO LAC 21 FOR 3 YARDS (52-K.MACK).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OPP,0,,0,,0,1725,0,0
2023111903,2023-11-19,2,0,40,GB,LAC,2,7,79,1,0,(:40) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 31-EM.WILSON PUSHED OB AT LAC 12 FOR 9 YARDS (9-K.MURRAY). GB-31-EM.WILSON WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1760,0,0
2023111903,2023-11-19,2,0,34,GB,LAC,1,10,88,0,0,(:34) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 28-A.DILLON TO LAC 11 FOR 1 YARD (45-T.TUIPULOTU).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1766,0,0
2023111903,2023-11-19,2,0,34,GB,LAC,0,0,100,1,0,TIMEOUT #1 BY GB AT 00:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1766,0,0
2023111903,2023-11-19,2,0,21,GB,LAC,2,9,89,0,0,(:21) (SHOTGUN) 10-J.LOVE SCRAMBLES RIGHT END TO LAC 10 FOR 1 YARD (3-D.JAMES).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1779,0,0
2023111903,2023-11-19,2,0,21,GB,LAC,0,0,100,1,0,TIMEOUT #2 BY GB AT 00:21.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1779,0,0
2023111903,2023-11-19,2,0,15,GB,LAC,0,0,100,1,0,TIMEOUT #3 BY GB AT 00:15.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1785,0,0
2023111903,2023-11-19,2,0,15,GB,LAC,3,8,90,0,0,(:15) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 9-C.WATSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,1785,0,0
2023111903,2023-11-19,2,0,11,GB,LAC,4,8,90,0,0,"(:11) 17-A.CARLSON 28 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,1789,0,0
2023111903,2023-11-19,2,0,7,LAC,GB,0,0,65,1,0,17-A.CARLSON KICKS 63 YARDS FROM GB 35 TO LAC 2. 12-D.DAVIS RAN OB AT LAC 23 FOR 21 YARDS (22-R.ROCHELL).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1793,0,0
2023111903,2023-11-19,2,0,3,LAC,GB,1,10,23,0,0,(:03) 10-J.HERBERT KNEELS TO LAC 22 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1797,0,0
2023111903,2023-11-19,3,15,0,LAC,GB,0,0,65,1,0,17-A.CARLSON KICKS 63 YARDS FROM GB 35 TO LAC 2. 12-D.DAVIS TO LAC 22 FOR 20 YARDS (18-M.HEATH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023111903,2023-11-19,2,0,0,LAC,GB,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023111903,2023-11-19,3,14,56,LAC,GB,1,10,22,0,0,(14:56) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN TO LAC 31 FOR 9 YARDS (25-K.NIXON) [52-R.GARY].,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1804,0,0
2023111903,2023-11-19,3,14,16,LAC,GB,2,1,31,1,0,(14:16) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO LAC 45 FOR 14 YARDS (37-C.VALENTINE; 36-A.JOHNSON).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,1844,0,0
2023111903,2023-11-19,3,13,42,LAC,GB,1,10,45,1,0,"(13:42) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 1-Q.JOHNSTON TO GB 38 FOR 17 YARDS (34-J.OWENS).",0,2023,17,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1878,0,0
2023111903,2023-11-19,3,13,11,LAC,GB,1,10,62,0,0,"(13:11) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 13-K.ALLEN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1909,0,0
2023111903,2023-11-19,3,13,4,LAC,GB,2,10,62,0,0,(13:04) 71-J.MCFADDEN REPORTED IN AS ELIGIBLE.  25-J.KELLEY LEFT END PUSHED OB AT GB 35 FOR 3 YARDS (34-J.OWENS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,1916,0,0
2023111903,2023-11-19,3,12,29,LAC,GB,3,7,65,1,0,(12:29) (SHOTGUN) 10-J.HERBERT SCRAMBLES UP THE MIDDLE TO GB 7 FOR 28 YARDS (35-C.BALLENTINE).,0,2023,28,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1951,0,0
2023111903,2023-11-19,3,12,5,LAC,GB,1,7,93,0,0,"(12:05) (NO HUDDLE, SHOTGUN) 30-A.EKELER RIGHT GUARD TO GB 4 FOR 3 YARDS (7-Q.WALKER; 52-R.GARY).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,7,OPP,0,,0,,0,1975,0,0
2023111903,2023-11-19,3,11,28,LAC,GB,2,4,96,0,0,(11:28) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 12-D.DAVIS TO GB 7 FOR -3 YARDS (25-K.NIXON).,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2012,0,0
2023111903,2023-11-19,3,10,51,LAC,GB,3,7,93,0,0,(10:51) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT MIDDLE TO 13-K.ALLEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2049,0,0
2023111903,2023-11-19,3,10,47,LAC,GB,4,7,93,0,0,"(10:47) 11-C.DICKER 26 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2053,0,0
2023111903,2023-11-19,3,10,44,GB,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2056,0,0
2023111903,2023-11-19,3,10,44,GB,LAC,0,0,100,1,0,TIMEOUT AT 10:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2056,0,0
2023111903,2023-11-19,3,10,44,GB,LAC,1,10,25,0,0,(10:44) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO GB 20 FOR -5 YARDS (52-K.MACK).,0,2023,-5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2056,0,0
2023111903,2023-11-19,3,10,5,GB,LAC,2,15,20,0,0,(10:05) 10-J.LOVE PASS SHORT RIGHT TO 85-T.KRAFT TO GB 25 FOR 5 YARDS (20-D.MARLOWE).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2095,0,0
2023111903,2023-11-19,3,9,19,GB,LAC,3,10,25,1,0,(9:19) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 88-L.MUSGRAVE TO GB 35 FOR 10 YARDS (3-D.JAMES) [45-T.TUIPULOTU].,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2141,0,0
2023111903,2023-11-19,3,8,37,GB,LAC,1,10,35,0,0,(8:37) 28-A.DILLON LEFT END TO GB 41 FOR 6 YARDS (9-K.MURRAY).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,35,OWN,0,,0,,0,2183,0,0
2023111903,2023-11-19,3,7,58,GB,LAC,2,4,41,0,0,(7:58) 28-A.DILLON LEFT END TO GB 44 FOR 3 YARDS (52-K.MACK).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OWN,0,,0,,0,2222,0,0
2023111903,2023-11-19,3,7,19,GB,LAC,3,1,44,1,0,(7:19) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 11-J.REED PUSHED OB AT GB 48 FOR 4 YARDS (36-J.TAYLOR). LAC-51-S.JOSEPH WAS INJURED DURING THE PLAY.,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2261,0,0
2023111903,2023-11-19,3,7,8,GB,LAC,0,0,100,1,0,TIMEOUT AT 07:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2272,0,0
2023111903,2023-11-19,3,6,52,GB,LAC,1,10,48,1,0,(6:52) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 9-C.WATSON TO LAC 42 FOR 10 YARDS (9-K.MURRAY; 32-A.GILMAN).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2288,0,0
2023111903,2023-11-19,3,6,10,GB,LAC,1,10,58,0,0,(6:10) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 88-L.MUSGRAVE TO LAC 34 FOR 8 YARDS (26-A.SAMUEL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2330,0,0
2023111903,2023-11-19,3,5,34,GB,LAC,2,2,66,0,0,(5:34) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO LAC 38 FOR -4 YARDS (45-T.TUIPULOTU).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,2366,0,0
2023111903,2023-11-19,3,4,51,GB,LAC,3,6,62,0,0,(4:51) (SHOTGUN) 10-J.LOVE SACKED AT LAC 49 FOR -11 YARDS (52-K.MACK).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,2409,0,0
2023111903,2023-11-19,3,4,14,GB,LAC,4,17,51,0,0,"(4:14) 19-D.WHELAN PUNTS 39 YARDS TO LAC 10, CENTER-42-M.ORZECH, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2446,0,0
2023111903,2023-11-19,3,4,7,GB,LAC,0,0,100,1,0,TIMEOUT AT 04:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2453,0,0
2023111903,2023-11-19,3,4,7,LAC,GB,1,10,10,0,0,(4:07) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN PUSHED OB AT LAC 18 FOR 8 YARDS (34-J.OWENS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2453,0,0
2023111903,2023-11-19,3,3,33,LAC,GB,2,2,18,0,0,(3:33) (SHOTGUN) 25-J.KELLEY UP THE MIDDLE TO LAC 15 FOR -3 YARDS (55-K.ENAGBARE).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OWN,0,,0,,0,2487,0,0
2023111903,2023-11-19,3,3,11,LAC,GB,3,5,15,0,0,"(3:11) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN TO LAC 19 FOR 4 YARDS (25-K.NIXON).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2509,0,0
2023111903,2023-11-19,3,2,34,LAC,GB,4,1,19,0,0,"(2:34) 16-J.SCOTT PUNTS 57 YARDS TO GB 24, CENTER-47-J.HARRIS. 25-K.NIXON MUFFS CATCH, TOUCHED AT GB 24, AND RECOVERS AT GB 29. 25-K.NIXON PUSHED OB AT GB 30 FOR 1 YARD (33-D.LEONARD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,2546,0,0
2023111903,2023-11-19,3,2,25,GB,LAC,1,10,30,1,0,(2:25) 10-J.LOVE PASS DEEP MIDDLE TO 13-D.WICKS TO LAC 43 FOR 27 YARDS (32-A.GILMAN).,0,2023,27,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2555,0,0
2023111903,2023-11-19,3,2,25,GB,LAC,0,0,100,1,0,TIMEOUT AT 02:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2555,0,0
2023111903,2023-11-19,3,1,47,GB,LAC,1,10,57,0,0,"(1:47) 28-A.DILLON UP THE MIDDLE TO LAC 39 FOR 4 YARDS (20-D.MARLOWE, 98-A.JOHNSON).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,2593,0,0
2023111903,2023-11-19,3,1,11,GB,LAC,2,6,61,1,0,"(1:11) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 85-T.KRAFT FOR 39 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS INBOUNDS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 85-T.KRAFT PUSHED OB AT LAC 12 FOR 27 YARDS (20-D.MARLOWE).",0,2023,39,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2629,0,0
2023111903,2023-11-19,3,0,50,GB,LAC,1,10,88,0,0,(:50) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 87-R.DOUBS TO LAC 11 FOR 1 YARD (6-E.KENDRICKS; 32-A.GILMAN).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,2650,0,0
2023111903,2023-11-19,3,0,8,GB,LAC,2,9,89,1,0,"(:08) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 9-C.WATSON FOR 11 YARDS, TOUCHDOWN.",0,2023,11,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2692,0,0
2023111903,2023-11-19,3,0,4,GB,LAC,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS NO GOOD, WIDE RIGHT, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2696,0,0
2023111903,2023-11-19,3,0,4,LAC,GB,0,0,65,1,0,17-A.CARLSON KICKS 57 YARDS FROM GB 35 TO LAC 8. 12-D.DAVIS TO LAC 25 FOR 17 YARDS (18-M.HEATH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2696,0,0
2023111903,2023-11-19,4,15,0,LAC,GB,1,10,25,1,0,(15:00) (SHOTGUN) 10-J.HERBERT PASS DEEP RIGHT TO 13-K.ALLEN TO GB 37 FOR 38 YARDS (36-A.JOHNSON).,0,2023,38,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2700,0,0
2023111903,2023-11-19,3,0,0,LAC,GB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023111903,2023-11-19,4,14,18,LAC,GB,1,10,63,1,0,"(14:18) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS DEEP RIGHT TO 89-D.PARHAM RAN OB AT GB 16 FOR 21 YARDS.",0,2023,21,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2742,0,0
2023111903,2023-11-19,4,13,38,LAC,GB,1,10,84,1,0,"(13:38) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 89-D.PARHAM TO GB 2 FOR 14 YARDS (36-A.JOHNSON, 34-J.OWENS).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2782,0,0
2023111903,2023-11-19,4,12,58,LAC,GB,1,2,98,0,0,(12:58) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 13-K.ALLEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,2822,0,0
2023111903,2023-11-19,4,12,54,LAC,GB,2,2,98,0,0,"(12:54) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO GB 3 FOR -1 YARDS (97-K.CLARK). FUMBLES (97-K.CLARK), TOUCHED AT GB 3, RECOVERED BY GB-52-R.GARY AT GB 6.",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,CENTER,2,OPP,0,,0,,0,2826,0,0
2023111903,2023-11-19,4,12,44,GB,LAC,0,0,100,1,0,TIMEOUT AT 12:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2836,0,0
2023111903,2023-11-19,4,12,44,GB,LAC,1,10,6,0,0,(12:44) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 11-J.REED (45-T.TUIPULOTU).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,2836,0,0
2023111903,2023-11-19,4,12,41,GB,LAC,2,10,6,0,0,"(12:41) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO GB 12 FOR 6 YARDS (32-A.GILMAN, 6-E.KENDRICKS).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OWN,0,,0,,0,2839,0,0
2023111903,2023-11-19,4,12,7,GB,LAC,3,4,12,1,0,"(12:07) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 87-R.DOUBS TO GB 17 FOR 5 YARDS (20-D.MARLOWE).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,2873,0,0
2023111903,2023-11-19,4,11,24,GB,LAC,1,10,17,0,0,(11:24) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 88-L.MUSGRAVE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2916,0,0
2023111903,2023-11-19,4,11,19,GB,LAC,2,10,17,0,0,(11:19) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 13-D.WICKS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2921,0,0
2023111903,2023-11-19,4,11,14,GB,LAC,3,10,17,0,0,"(11:14) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT. PENALTY ON GB-10-J.LOVE, INTENTIONAL GROUNDING, 9 YARDS, ENFORCED AT GB 17.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,17,OWN,1,GB,0,INTENTIONAL GROUNDING,9,2926,0,0
2023111903,2023-11-19,4,11,10,GB,LAC,4,19,8,0,0,"(11:10) 19-D.WHELAN PUNTS 61 YARDS TO LAC 31, CENTER-42-M.ORZECH. 12-D.DAVIS TO LAC 37 FOR 6 YARDS (39-Z.ANDERSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,2930,0,0
2023111903,2023-11-19,4,11,0,LAC,GB,1,10,37,0,0,"(11:00) (SHOTGUN) 25-J.KELLEY RIGHT GUARD TO LAC 39 FOR 2 YARDS (93-T.SLATON, 59-D.CAMPBELL). GB-59-D.CAMPBELL WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OWN,0,,0,,0,2940,0,0
2023111903,2023-11-19,4,10,28,LAC,GB,2,8,39,0,0,(10:28) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 89-D.PARHAM [91-P.SMITH].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2972,0,0
2023111903,2023-11-19,4,10,23,LAC,GB,3,8,39,1,0,"(10:23) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 89-D.PARHAM TO GB 49 FOR 12 YARDS (34-J.OWENS).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2977,0,0
