GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PHI,KC
2023112000,2023-11-20,2,10,32,KC,PHI,3,4,36,1,0,(10:32) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 84-JU.WATSON TO KC 49 FOR 13 YARDS (21-S.BROWN) [94-J.SWEAT].,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1168,0,0
2023112000,2023-11-20,2,9,53,KC,PHI,1,10,49,0,0,(9:53) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO PHI 42 FOR 9 YARDS (32-R.BLANKENSHIP).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OWN,0,,0,,0,1207,0,0
2023112000,2023-11-20,2,9,15,KC,PHI,2,1,58,1,0,(9:15) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO PHI 40 FOR 2 YARDS (93-M.WILLIAMS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,1245,0,0
2023112000,2023-11-20,2,8,33,KC,PHI,1,10,60,0,0,(8:33) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO PHI 33 FOR 7 YARDS (31-K.BYARD).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1287,0,0
2023112000,2023-11-20,2,7,56,KC,PHI,2,3,67,1,0,(7:56) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END RAN OB AT PHI 26 FOR 7 YARDS (2-D.SLAY).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1324,0,0
2023112000,2023-11-20,2,7,25,KC,PHI,1,10,74,1,0,(7:25) 25-C.EDWARDS-HELAIRE LEFT END PUSHED OB AT PHI 14 FOR 12 YARDS (41-N.MORROW).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OPP,0,,0,,0,1355,0,0
2023112000,2023-11-20,2,6,51,KC,PHI,0,0,100,1,0,TIMEOUT #2 BY KC AT 06:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1389,0,0
2023112000,2023-11-20,2,6,51,KC,PHI,1,10,86,0,0,(6:51) (SHOTGUN) 15-P.MAHOMES PASS DEEP LEFT INTENDED FOR 84-JU.WATSON INTERCEPTED BY 31-K.BYARD AT PHI -5. TOUCHBACK.,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,14,OPP,0,,0,,0,1389,0,0
2023112000,2023-11-20,2,6,45,KC,PHI,0,0,100,1,0,TIMEOUT AT 06:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1395,0,0
2023112000,2023-11-20,2,6,45,PHI,KC,1,10,20,1,0,(6:45) (SHOTGUN) 0-D.SWIFT RIGHT GUARD TO PHI 30 FOR 10 YARDS (90-C.OMENIHU).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,1395,0,0
2023112000,2023-11-20,2,6,8,PHI,KC,1,10,30,0,0,(6:08) (SHOTGUN) 1-J.HURTS SACKED AT PHI 23 FOR -7 YARDS (95-C.JONES).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1432,0,0
2023112000,2023-11-20,2,5,23,PHI,KC,2,17,23,0,0,(5:23) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 89-J.STOLL TO PHI 26 FOR 3 YARDS (54-L.CHENAL).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1477,0,0
2023112000,2023-11-20,2,4,37,PHI,KC,3,14,26,0,0,(4:37) (SHOTGUN) 1-J.HURTS SACKED AT PHI 23 FOR -3 YARDS (95-C.JONES).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1523,0,0
2023112000,2023-11-20,2,4,4,PHI,KC,4,17,23,0,0,"(4:04) 10-B.MANN PUNTS 43 YARDS TO KC 34, CENTER-45-R.LOVATO. 19-K.TONEY TO PHI 45 FOR 21 YARDS (21-S.BROWN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1556,0,0
2023112000,2023-11-20,2,3,49,KC,PHI,1,10,55,0,0,(3:49) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO PHI 42 FOR 3 YARDS (52-Z.CUNNINGHAM).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OPP,0,,0,,0,1571,0,0
