GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2023121708,2023-12-17,1,6,30,BAL,JAX,3,9,87,0,0,"(6:30) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT [41-J.ALLEN]. PENALTY ON BAL-8-L.JACKSON, INTENTIONAL GROUNDING, 12 YARDS, ENFORCED AT JAX 13.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,13,OPP,1,BAL,0,INTENTIONAL GROUNDING,12
2023121704,2023-12-17,2,4,13,SF,ARI,1,10,38,0,0,"(4:13) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 44-K.JUSZCZYK TO SF 47 FOR 9 YARDS (34-J.THOMPSON). SF-13-B.PURDY WAS INJURED DURING THE PLAY.  PENALTY ON ARI-45-D.GARDECK, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT SF 47.",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,38,OWN,1,ARI,0,ROUGHING THE PASSER,15
2023121703,2023-12-17,5,0,50,HOU,TEN,2,5,66,0,0,"(:50) 26-D.SINGLETARY LEFT GUARD FOR 34 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON HOU-8-J.METCHIE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TEN 25.",0,2023,34,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,LEFT GUARD,34,OPP,1,HOU,0,OFFENSIVE HOLDING,10
2023121703,2023-12-17,5,4,24,HOU,TEN,4,31,6,0,0,"(4:24) 11-C.JOHNSTON PUNTS 47 YARDS TO TEN 47, CENTER-46-J.WEEKS. 12-M.KINSEY TO HOU 46 FOR 7 YARDS (33-D.OGUNBOWALE). PENALTY ON TEN-47-J.DOMANN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TEN 47.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,6,OWN,1,TEN,0,OFFENSIVE HOLDING,10
2023121708,2023-12-17,4,3,19,BAL,JAX,1,10,13,0,0,"(3:19) 66-B.CLEVELAND REPORTED IN AS ELIGIBLE.  35-G.EDWARDS RIGHT END TO BAL 18 FOR 5 YARDS (33-D.LLOYD, 20-D.THOMAS). PENALTY ON JAX-20-D.THOMAS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT BAL 18.",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,13,OWN,1,JAX,0,UNNECESSARY ROUGHNESS,15
2023121703,2023-12-17,3,12,17,HOU,TEN,1,10,40,0,0,"(12:17) 26-D.SINGLETARY RIGHT END TO HOU 48 FOR 8 YARDS (58-H.LANDRY). PENALTY ON TEN-96-D.AUTRY, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT HOU 48.",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,40,OWN,1,TEN,0,ILLEGAL USE OF HANDS,5
2023121702,2023-12-17,2,2,45,NYG,NO,3,22,28,0,0,"(2:45) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 82-D.BELLINGER TO NYG 33 FOR 5 YARDS (1-A.TAYLOR). PENALTY ON NO-1-A.TAYLOR, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NYG 33.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,28,OWN,1,NO,0,UNNECESSARY ROUGHNESS,15
2023121702,2023-12-17,2,2,52,NYG,NO,2,10,40,0,0,"(2:52) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT. PENALTY ON NYG-15-T.DEVITO, INTENTIONAL GROUNDING, 12 YARDS, ENFORCED AT NYG 40.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,40,OWN,1,NYG,0,INTENTIONAL GROUNDING,12
2023121702,2023-12-17,2,3,24,NO,NYG,2,10,27,0,0,"(3:24) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT [58-B.OKEREKE]. PENALTY ON NO-4-D.CARR, INTENTIONAL GROUNDING, 12 YARDS, ENFORCED AT NO 27.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,27,OWN,1,NO,0,INTENTIONAL GROUNDING,12
2023121701,2023-12-17,3,10,57,MIA,NYJ,1,10,80,0,0,"(10:57) (SHOTGUN) 28-D.ACHANE UP THE MIDDLE TO NYJ 16 FOR 4 YARDS (22-T.ADAMS). PENALTY ON NYJ-97-J.HOLMES, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NYJ 16.",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,20,OPP,1,NYJ,0,DEFENSIVE HOLDING,5
2023121701,2023-12-17,2,4,1,MIA,NYJ,3,4,26,0,0,"(4:01) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 17-J.WADDLE TO MIA 34 FOR 8 YARDS (3-J.WHITEHEAD). PENALTY ON NYJ-22-T.ADAMS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT MIA 34.",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,26,OWN,1,NYJ,0,UNNECESSARY ROUGHNESS,15
2023121706,2023-12-17,2,12,15,DAL,BUF,2,9,26,0,0,"(12:15) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES RIGHT TACKLE TO DAL 31 FOR 5 YARDS (25-T.DODSON). PENALTY ON BUF-25-T.DODSON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT DAL 31.",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,26,OWN,1,BUF,0,UNNECESSARY ROUGHNESS,15
2023121706,2023-12-17,1,6,2,DAL,BUF,2,5,62,0,0,"(6:02) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO BUF 29 FOR 9 YARDS (20-T.RAPP, 21-J.POYER). PENALTY ON DAL-73-TYL.SMITH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BUF 35. RUSH CREDITED TO BUF 35 (SPOT OF FOUL).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,38,OPP,1,DAL,0,OFFENSIVE HOLDING,10
2023121601,2023-12-16,2,10,9,PIT,IND,1,10,56,0,0,"(10:09) 30-J.WARREN LEFT END TO IND 30 FOR 14 YARDS (32-J.BLACKMON). PENALTY ON PIT-61-M.COLE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 40.",0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,44,OPP,1,PIT,0,OFFENSIVE HOLDING,10
2023121601,2023-12-16,2,11,28,IND,PIT,2,16,84,0,0,"(11:28) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 21-Z.MOSS FOR 16 YARDS, TOUCHDOWN. PENALTY ON PIT-38-M.WALKER, HORSE COLLAR TACKLE, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,16,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,16,OPP,1,PIT,0,HORSE COLLAR TACKLE,15
2023121600,2023-12-16,4,11,24,CIN,MIN,2,10,68,0,0,"(11:24) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP LEFT. PENALTY ON CIN-6-J.BROWNING, INTENTIONAL GROUNDING, 11 YARDS, ENFORCED AT MIN 32.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,32,OPP,1,CIN,0,INTENTIONAL GROUNDING,11
2023121600,2023-12-16,3,15,0,MIN,CIN,0,0,65,0,0,"2-E.MCPHERSON KICKS 64 YARDS FROM CIN 35 TO MIN 1. 26-K.NWANGWU RAN OB AT MIN 17 FOR 16 YARDS (32-T.WILLIAMS). PENALTY ON MIN-33-B.ASAMOAH, ILLEGAL BLINDSIDE BLOCK, 7 YARDS, ENFORCED AT MIN 15.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,MIN,0,ILLEGAL BLINDSIDE BLOCK,7
2023121703,2023-12-17,2,4,27,HOU,TEN,1,10,54,0,0,"(4:27) (SHOTGUN) 26-D.SINGLETARY LEFT TACKLE TO TEN 37 FOR 9 YARDS (23-T.AVERY). PENALTY ON HOU-9-B.JORDAN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TEN 43.",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,46,OPP,1,HOU,0,OFFENSIVE HOLDING,10
2023121703,2023-12-17,2,11,44,HOU,TEN,1,10,33,0,0,"(11:44) (SHOTGUN) 18-C.KEENUM PASS INCOMPLETE SHORT LEFT [58-H.LANDRY]. PENALTY ON HOU-18-C.KEENUM, INTENTIONAL GROUNDING, 12 YARDS, ENFORCED AT HOU 33.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,33,OWN,1,HOU,0,INTENTIONAL GROUNDING,12
2023121703,2023-12-17,2,13,56,HOU,TEN,0,0,65,0,0,"6-N.FOLK KICKS 63 YARDS FROM TEN 35 TO HOU 2. 82-S.SIMS TO HOU 28 FOR 26 YARDS (99-R.WEAVER; 47-J.DOMANN). PENALTY ON HOU-47-A.BECK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 23.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,HOU,0,OFFENSIVE HOLDING,10
2023121400,2023-12-14,4,7,10,LV,LAC,4,1,32,0,0,"(7:10) 6-A.COLE PUNTS 51 YARDS TO LAC 17, CENTER-50-J.BOBENMOYER. 12-D.DAVIS FOR 83 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON LAC-84-S.SMARTT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LV 45.",0,2023,0,PUNT,PUNT,0,0,0,1,,0,0,0,,0,0,1,0,0,,32,OWN,1,LAC,0,OFFENSIVE HOLDING,10
2023121400,2023-12-14,3,12,41,LV,LAC,3,10,62,0,0,"(12:41) (SHOTGUN) 22-A.ABDULLAH LEFT TACKLE TO LAC 33 FOR 5 YARDS (43-M.DAVIS; 52-K.MACK). PENALTY ON LAC-58-J.HOLLINS, FACE MASK, 15 YARDS, ENFORCED AT LAC 33.",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,38,OPP,1,LAC,0,FACE MASK,15
2023121400,2023-12-14,2,3,50,LAC,LV,1,10,25,0,0,"(3:50) 2-E.STICK PASS INCOMPLETE SHORT LEFT TO 7-G.EVERETT (21-A.ROBERTSON). PENALTY ON LV-21-A.ROBERTSON, TAUNTING, 15 YARDS, ENFORCED AT LAC 25.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,LV,0,TAUNTING,15
2023121705,2023-12-17,4,9,5,WAS,LA,1,10,33,0,0,"(9:05) (SHOTGUN) 12-J.BRISSETT SCRAMBLES RIGHT TACKLE TO WAS 42 FOR 9 YARDS (56-C.ROZEBOOM). PENALTY ON LAR-96-K.THOMAS, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT WAS 42.",0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,33,OWN,1,LAR,0,ILLEGAL USE OF HANDS,5
2023121101,2023-12-11,1,9,0,NYG,GB,4,8,47,0,0,"(9:00) 6-J.GILLAN PUNTS 40 YARDS TO GB 13, CENTER-59-C.KREITER. 11-J.REED TO GB 16 FOR 3 YARDS (47-C.BROWN). PENALTY ON GB-36-A.JOHNSON, ILLEGAL BLINDSIDE BLOCK, 6 YARDS, ENFORCED AT GB 13.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OWN,1,GB,0,ILLEGAL BLINDSIDE BLOCK,6
2023121100,2023-12-11,4,12,37,TEN,MIA,0,0,80,0,0,"7-J.SANDERS KICKS 62 YARDS FROM MIA 20 TO TEN 18. 11-C.MOORE TO TEN 41 FOR 23 YARDS (22-E.CAMPBELL; 83-C.CLAYPOOL). PENALTY ON MIA-29-B.JONES, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT TEN 41.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OPP,1,MIA,0,ILLEGAL FORMATION,5
2023121100,2023-12-11,4,12,41,MIA,TEN,4,13,87,0,0,"(12:41) 7-J.SANDERS 31 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY. PENALTY ON MIA-44-B.FERGUSON, UNSPORTSMANLIKE CONDUCT, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,1,0,0,,13,OPP,1,MIA,0,UNSPORTSMANLIKE CONDUCT,15
2023121100,2023-12-11,2,8,44,TEN,MIA,3,10,70,0,0,"(8:44) (SHOTGUN) 8-W.LEVIS SCRAMBLES LEFT END TO MIA 25 FOR 5 YARDS (5-J.RAMSEY, 2-B.CHUBB). PENALTY ON MIA-2-B.CHUBB, UNSPORTSMANLIKE CONDUCT, 13 YARDS, ENFORCED AT MIA 25.",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,30,OPP,1,MIA,0,UNSPORTSMANLIKE CONDUCT,13
2023121602,2023-12-16,4,11,5,DEN,DET,4,10,44,0,0,"(11:05) 9-R.DIXON PUNTS 48 YARDS TO DET 8, CENTER-48-M.FRABONI, FAIR CATCH BY 11-K.RAYMOND. PENALTY ON DEN-1-TR.SMITH, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT DET 8.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OWN,1,DEN,0,UNNECESSARY ROUGHNESS,15
2023121100,2023-12-11,1,1,0,MIA,TEN,1,10,55,0,0,"(1:00) (SHOTGUN) 31-R.MOSTERT RIGHT END RAN OB AT TEN 30 FOR 15 YARDS (37-A.HOOKER). PENALTY ON MIA-74-L.EICHENBERG, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TEN 41.",0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,45,OPP,1,MIA,0,OFFENSIVE HOLDING,10
2023121400,2023-12-14,1,13,44,LAC,LV,4,3,36,0,0,"(13:44) 16-J.SCOTT PUNTS 47 YARDS TO LV 17, CENTER-47-J.HARRIS, FAIR CATCH BY 3-D.CARTER. PENALTY ON LAC-36-J.TAYLOR, FAIR CATCH INTERFERENCE, 15 YARDS, ENFORCED AT LV 17.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OWN,1,LAC,0,FAIR CATCH INTERFERENCE,15
2023121101,2023-12-11,1,7,21,GB,NYG,4,5,12,0,0,"(7:21) 19-D.WHELAN PUNTS 49 YARDS TO NYG 39, CENTER-42-M.ORZECH, DOWNED BY GB-22-R.ROCHELL. NYG-80-G.OLSZEWSKI WAS INJURED DURING THE PLAY.  PENALTY ON GB-20-R.FORD, KICK CATCH INTERFERENCE, 15 YARDS, ENFORCED AT GB 47. OFFICIALLY, A PUNT FOR 35 YARDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,12,OWN,1,GB,0,KICK CATCH INTERFERENCE,15
2023121008,2023-12-10,4,11,49,SEA,SF,3,6,39,0,0,"(11:49) (SHOTGUN) 2-D.LOCK SACKED AT SEA 39 FOR 0 YARDS (97-N.BOSA). PENALTY ON SEA-11-J.SMITH-NJIGBA, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT SEA 39.",0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,39,OWN,1,SEA,0,UNNECESSARY ROUGHNESS,15
2023121008,2023-12-10,4,13,4,SEA,SF,1,10,20,0,0,"(13:04) 9-K.WALKER LEFT END TO SEA 21 FOR 1 YARD (99-J.KINLAW). PENALTY ON SEA-75-A.BRADFORD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 21.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,20,OWN,1,SEA,0,OFFENSIVE HOLDING,10
2023121008,2023-12-10,2,1,3,SEA,SF,1,10,8,0,0,"(1:03) (SHOTGUN) 2-D.LOCK RIGHT END TO SEA 9 FOR 1 YARD. 2-D.LOCK PASS INCOMPLETE SHORT RIGHT TO 11-J.SMITH-NJIGBA. PENALTY ON SEA-2-D.LOCK, ILLEGAL FORWARD PASS, 4 YARDS, ENFORCED AT SEA 9.",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,8,OWN,1,SEA,0,ILLEGAL FORWARD PASS,4
2023121011,2023-12-10,3,11,11,PHI,DAL,4,6,31,0,0,"(11:11) 10-B.MANN PUNTS 39 YARDS TO DAL 30, CENTER-45-R.LOVATO, FAIR CATCH BY 9-K.TURPIN. PENALTY ON PHI-28-J.JOBE, FAIR CATCH INTERFERENCE, 15 YARDS, ENFORCED AT DAL 30.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,31,OWN,1,PHI,0,FAIR CATCH INTERFERENCE,15
2023121005,2023-12-10,4,12,16,CAR,NO,1,10,24,0,0,"(12:16) 6-M.SANDERS LEFT TACKLE TO CAR 30 FOR 6 YARDS (93-N.SHEPHERD). PENALTY ON NO-93-N.SHEPHERD, TRIPPING, 15 YARDS, ENFORCED AT CAR 30.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,24,OWN,1,NO,0,TRIPPING,15
2023121007,2023-12-10,3,15,0,MIN,LV,0,0,65,0,0,"2-D.CARLSON KICKS 72 YARDS FROM LV 35 TO MIN -7. 26-K.NWANGWU TO MIN 31 FOR 38 YARDS (11-T.TUCKER). PENALTY ON MIN-84-J.OLIVER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIN 24.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,MIN,0,OFFENSIVE HOLDING,10
2023121007,2023-12-10,1,3,48,LV,MIN,1,10,46,0,0,"(3:48) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT. PENALTY ON LV-4-A.O'CONNELL, INTENTIONAL GROUNDING, 12 YARDS, ENFORCED AT LV 46.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,46,OWN,1,LV,0,INTENTIONAL GROUNDING,12
2023121007,2023-12-10,1,9,9,LV,MIN,2,10,58,0,0,"(9:09) 8-J.JACOBS RIGHT TACKLE TO MIN 31 FOR 11 YARDS (7-B.MURPHY; 24-C.BYNUM). PENALTY ON LV-81-A.HOOPER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIN 40.",0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,42,OPP,1,LV,0,OFFENSIVE HOLDING,10
2023121006,2023-12-10,4,5,30,NYJ,HOU,2,9,71,0,0,"(5:30) 20-BRE.HALL LEFT END PUSHED OB AT HOU 27 FOR 2 YARDS (48-C.HARRIS). PENALTY ON NYJ-10-A.LAZARD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 28.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,29,OPP,1,NYJ,0,OFFENSIVE HOLDING,10
2023121004,2023-12-10,1,2,11,CLE,JAX,4,9,29,0,0,"(2:11) 13-C.BOJORQUEZ PUNTS 59 YARDS TO JAX 12, CENTER-47-C.HUGHLETT. 11-P.WASHINGTON RAN OB AT JAX 38 FOR 26 YARDS (51-J.KUNASZYK). PENALTY ON JAX-14-E.COOKS, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT JAX 32.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,JAX,0,ILLEGAL BLOCK ABOVE THE WAIST,10
2023121005,2023-12-10,2,4,37,CAR,NO,0,0,65,0,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK. PENALTY ON CAR-42-S.FRANKLIN, UNNECESSARY ROUGHNESS, 12 YARDS, ENFORCED AT CAR 25.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,CAR,0,UNNECESSARY ROUGHNESS,12
2023121001,2023-12-10,2,5,6,LA,BAL,2,7,93,0,0,"(5:06) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 87-D.ALLEN FOR 7 YARDS, TOUCHDOWN. PENALTY ON BAL-0-R.SMITH, FACE MASK, 8 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,1,0,0,,7,OPP,1,BAL,0,FACE MASK,8
2023121001,2023-12-10,2,14,17,LA,BAL,3,2,67,0,0,"(14:17) (SHOTGUN) 9-M.STAFFORD PASS DEEP RIGHT TO 15-D.ROBINSON TO BAL 45 FOR 22 YARDS (32-M.WILLIAMS). PENALTY ON BAL-32-M.WILLIAMS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT BAL 45.",0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,33,OPP,1,BAL,0,UNNECESSARY ROUGHNESS,15
2023121001,2023-12-10,1,7,7,LA,BAL,1,10,63,0,0,"(7:07) 23-K.WILLIAMS RIGHT END TO BAL 35 FOR 2 YARDS (95-T.ROBINSON; 0-R.SMITH). PENALTY ON BAL-95-T.ROBINSON, FACE MASK, 15 YARDS, ENFORCED AT BAL 35.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,37,OPP,1,BAL,0,FACE MASK,15
2023120700,2023-12-07,2,2,50,NE,PIT,0,0,65,0,0,"9-C.BOSWELL KICKS 67 YARDS FROM PIT 35 TO NE -2. 14-T.MONTGOMERY TO NE 22 FOR 24 YARDS (51-NI.HERBIG). PENALTY ON NE-41-B.SCHOOLER, UNNECESSARY ROUGHNESS, 11 YARDS, ENFORCED AT NE 22.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,NE,0,UNNECESSARY ROUGHNESS,11
2023121002,2023-12-10,1,3,25,CHI,DET,1,10,41,0,0,"(3:25) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 11-D.MOONEY PUSHED OB AT DET 31 FOR 28 YARDS (34-A.ANZALONE). PENALTY ON DET-34-A.ANZALONE, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT DET 31.",0,2023,28,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,41,OWN,1,DET,0,UNNECESSARY ROUGHNESS,15
2023120400,2023-12-04,2,10,22,JAX,CIN,2,6,40,0,0,"(10:22) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM TO CIN 46 FOR 14 YARDS (55-L.WILSON). PENALTY ON JAX-0-C.RIDLEY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT JAX 42.",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,40,OWN,1,JAX,0,OFFENSIVE HOLDING,10
2023120400,2023-12-04,1,13,17,CIN,JAX,1,10,32,0,0,"(13:17) (NO HUDDLE, SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 83-T.BOYD TO CIN 34 FOR 2 YARDS (23-F.OLUOKUN). PENALTY ON JAX-95-R.ROBERTSON-HARRIS, FACE MASK, 15 YARDS, ENFORCED AT CIN 34.",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,32,OWN,1,JAX,0,FACE MASK,15
2023120310,2023-12-03,4,0,57,KC,GB,1,10,55,0,0,"(:57) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO GB 35 FOR 10 YARDS (7-Q.WALKER; 94-K.BROOKS). FUMBLES (7-Q.WALKER), TOUCHED AT GB 34, RECOVERED BY GB-35-C.BALLENTINE AT GB 32. 35-C.BALLENTINE FOR 68 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO GB 35 FOR 10 YARDS (7-Q.WALKER; 94-K.BROOKS). PENALTY ON KC-10-I.PACHECO, DISQUALIFICATION, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,10,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,1,1,0,0,,45,OPP,1,KC,0,DISQUALIFICATION,15
2023120310,2023-12-03,4,1,5,KC,GB,2,10,30,0,0,"(1:05) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END RAN OB AT KC 40 FOR 10 YARDS (34-J.OWENS). PENALTY ON GB-34-J.OWENS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT KC 40.",0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,GB,0,UNNECESSARY ROUGHNESS,15
2023121000,2023-12-10,4,14,14,TB,ATL,4,5,25,0,0,"(14:14) 5-J.CAMARDA PUNTS 63 YARDS TO ATL 12, CENTER-97-Z.TRINER. 20-D.ALFORD RAN OB AT ATL 28 FOR 16 YARDS (22-C.EDMONDS). PENALTY ON TB-32-J.HAYES, PLAYER OUT OF BOUNDS ON KICK, 5 YARDS, ENFORCED AT ATL 28.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,TB,0,PLAYER OUT OF BOUNDS ON KICK,5
