GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,SF
2023121704,2023-12-17,4,11,30,ARI,SF,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 1-K.MURRAY PASS TO 6-J.CONNER IS INCOMPLETE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,2910,0,0
2023121704,2023-12-17,4,11,30,SF,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2910,0,0
2023121704,2023-12-17,4,10,52,SF,ARI,1,10,38,1,0,"(10:52) 23-C.MCCAFFREY RIGHT GUARD TO 50 FOR 12 YARDS (34-J.THOMPSON, 93-J.LEDBETTER).",0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,2948,0,0
2023121704,2023-12-17,4,10,9,SF,ARI,1,10,100,0,0,(10:09) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO ARI 48 FOR 2 YARDS (98-R.LOPEZ; 25-Z.COLLINS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,2991,0,0
2023121704,2023-12-17,4,9,25,SF,ARI,2,8,52,1,0,(9:25) (SHOTGUN) 19-D.SAMUEL LEFT END TO ARI 37 FOR 11 YARDS (36-A.CHACHERE).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OPP,0,,0,,0,3035,0,0
2023121704,2023-12-17,4,8,38,SF,ARI,1,10,63,1,0,(8:38) 24-J.MASON UP THE MIDDLE TO ARI 20 FOR 17 YARDS (34-J.THOMPSON; 21-G.WILLIAMS).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,3082,0,0
2023121704,2023-12-17,4,7,57,SF,ARI,1,10,80,0,0,"(7:57) 24-J.MASON UP THE MIDDLE TO ARI 19 FOR 1 YARD (45-D.GARDECK, 96-N.JONES).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,3123,0,0
2023121704,2023-12-17,4,7,14,SF,ARI,2,9,81,1,0,"(7:14) (SHOTGUN) 13-B.PURDY PASS DEEP LEFT TO 19-D.SAMUEL FOR 19 YARDS, TOUCHDOWN.",0,2023,19,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,3166,0,0
2023121704,2023-12-17,4,7,9,ARI,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3171,0,0
2023121704,2023-12-17,4,7,9,ARI,SF,1,10,25,0,0,(7:09) (SHOTGUN) 1-K.MURRAY SCRAMBLES RIGHT END RAN OB AT ARI 29 FOR 4 YARDS (57-D.GREENLAW).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3171,0,0
2023121704,2023-12-17,4,7,9,SF,ARI,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3171,0,0
2023121704,2023-12-17,4,7,9,ARI,SF,0,0,100,1,0,TIMEOUT AT 07:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3171,0,0
2023121704,2023-12-17,4,6,42,ARI,SF,2,6,29,0,0,"(6:42) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 14-MI.WILSON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3198,0,0
2023121704,2023-12-17,4,6,38,ARI,SF,3,6,29,0,0,(6:38) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE DEEP RIGHT TO 14-MI.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3202,0,0
2023121704,2023-12-17,4,6,34,ARI,SF,4,6,29,0,0,"(6:34) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 85-T.MCBRIDE TO ARI 36 FOR 7 YARDS (31-T.GIPSON). PENALTY ON SF-92-C.YOUNG, DEFENSIVE OFFSIDE, DECLINED.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,29,OWN,0,SF,0,DEFENSIVE OFFSIDE,0,3206,0,0
2023121704,2023-12-17,4,6,23,ARI,SF,1,10,36,1,0,"(6:23) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS DEEP MIDDLE INTENDED FOR 0-Z.PASCAL INTERCEPTED BY 7-C.WARD AT SF 40. 7-C.WARD TO ARI 47 FOR 13 YARDS (4-R.MOORE).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,36,OWN,0,,0,,0,3217,0,0
2023121704,2023-12-17,4,6,13,SF,ARI,1,10,53,0,0,(6:13) 14-S.DARNOLD IN AT QB. 24-J.MASON LEFT TACKLE TO ARI 45 FOR 2 YARDS (55-D.STILLS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OPP,0,,0,,0,3227,0,0
2023121704,2023-12-17,4,5,29,SF,ARI,2,8,55,1,0,(5:29) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 44-K.JUSZCZYK TO ARI 28 FOR 17 YARDS (3-B.BAKER; 51-K.BARNES).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3271,0,0
2023121704,2023-12-17,4,4,47,SF,ARI,1,10,72,0,0,(4:47) 24-J.MASON RIGHT END TO ARI 34 FOR -6 YARDS (43-J.LUKETA).,0,2023,-6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,28,OPP,0,,0,,0,3313,0,0
2023121704,2023-12-17,4,4,5,SF,ARI,2,16,66,0,0,"(4:05) (SHOTGUN) 24-J.MASON LEFT END TO ARI 28 FOR 6 YARDS (3-B.BAKER, 52-V.DIMUKEJE).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OPP,0,,0,,0,3355,0,0
2023121704,2023-12-17,4,3,19,SF,ARI,3,10,72,0,0,(3:19) (SHOTGUN) 14-S.DARNOLD PASS SHORT RIGHT TO 15-J.JENNINGS TO ARI 25 FOR 3 YARDS (55-D.STILLS; 98-R.LOPEZ).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,3401,0,0
2023121704,2023-12-17,4,3,12,SF,ARI,0,0,100,1,0,TIMEOUT #1 BY ARI AT 03:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3408,0,0
2023121704,2023-12-17,4,3,12,SF,ARI,4,7,75,0,0,"(3:12) 4-J.MOODY 43 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3408,0,0
2023121704,2023-12-17,4,3,9,ARI,SF,1,10,25,0,0,(3:09) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE DEEP RIGHT TO 83-G.DORTCH.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3411,0,0
2023121704,2023-12-17,4,3,9,ARI,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3411,0,0
2023121704,2023-12-17,4,3,1,ARI,SF,2,10,25,0,0,(3:01) (SHOTGUN) 1-K.MURRAY SCRAMBLES RIGHT END PUSHED OB AT ARI 32 FOR 7 YARDS (26-I.OLIVER).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3419,0,0
2023121704,2023-12-17,4,2,53,ARI,SF,3,3,32,1,0,(2:53) (SHOTGUN) 1-K.MURRAY RIGHT END TO ARI 47 FOR 15 YARDS (33-L.RYAN).,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OWN,0,,0,,0,3427,0,0
2023121704,2023-12-17,4,2,26,ARI,SF,1,10,47,0,0,"(2:26) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 85-T.MCBRIDE RAN OB AT 50 FOR 3 YARDS.",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3454,0,0
2023121704,2023-12-17,4,2,22,ARI,SF,2,7,100,0,0,(2:22) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE DEEP RIGHT TO 0-Z.PASCAL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3458,0,0
2023121704,2023-12-17,4,2,18,ARI,SF,3,7,100,1,0,(2:18) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 84-E.HIGGINS TO SF 35 FOR 15 YARDS (28-D.LUTER).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3462,0,0
2023121704,2023-12-17,4,2,1,ARI,SF,1,10,65,0,0,"(2:01) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 22-M.CARTER TO SF 34 FOR 1 YARD (26-I.OLIVER).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3479,0,0
2023121704,2023-12-17,4,1,55,ARI,SF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3485,0,0
2023121704,2023-12-17,4,1,55,ARI,SF,2,9,66,0,0,(1:55) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 22-M.CARTER TO SF 26 FOR 8 YARDS (53-D.WINTERS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3485,0,0
2023121704,2023-12-17,4,1,33,ARI,SF,3,1,74,1,0,"(1:33) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 84-E.HIGGINS RAN OB AT SF 9 FOR 17 YARDS (27-J.BROWN).",0,2023,17,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3507,0,0
2023121704,2023-12-17,4,1,27,ARI,SF,1,9,91,0,0,"(1:27) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 22-M.CARTER PUSHED OB AT SF 8 FOR 1 YARD (0-S.WOMACK).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,3513,0,0
2023121704,2023-12-17,4,1,0,ARI,SF,2,8,92,0,0,"(1:00) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 0-Z.PASCAL [26-I.OLIVER].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3540,0,0
2023121704,2023-12-17,4,0,53,ARI,SF,3,8,92,1,0,"(:53) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 84-E.HIGGINS FOR 8 YARDS, TOUCHDOWN.",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3547,0,0
2023121704,2023-12-17,4,0,47,ARI,SF,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3553,0,0
2023121704,2023-12-17,4,0,47,SF,ARI,0,0,65,1,0,5-M.PRATER KICKS ONSIDE 10 YARDS FROM ARI 35 TO ARI 45. 11-B.AIYUK (DIDN'T TRY TO ADVANCE) TO ARI 45 FOR NO GAIN.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3553,0,0
2023121704,2023-12-17,4,0,43,SF,ARI,1,10,55,0,0,(:43) 14-S.DARNOLD KNEELS TO ARI 46 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3557,0,0
2023121704,2023-12-17,4,0,19,SF,ARI,2,11,54,0,0,(:19) 14-S.DARNOLD KNEELS TO ARI 47 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3581,0,0
2023121704,2023-12-17,4,0,0,SF,ARI,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
