GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,CHI
2023121710,2023-12-17,2,12,28,CHI,CLE,2,2,98,0,0,"(12:28) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 2-D.MOORE. PENALTY ON CLE-23-M.EMERSON, DEFENSIVE PASS INTERFERENCE, 1 YARD, ENFORCED AT CLE 2 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,2,OPP,1,CLE,1,DEFENSIVE PASS INTERFERENCE,1,1052,0,0
2023121710,2023-12-17,2,12,24,CHI,CLE,1,1,99,0,0,"(12:24) 21-D.FOREMAN RIGHT GUARD TO CLE 1 FOR NO GAIN (44-S.TAKITAKI, 96-J.ELLIOTT). PENALTY ON CLE, DEFENSIVE TOO MANY MEN ON FIELD, 0 YARDS, ENFORCED AT CLE 1 - NO PLAY.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,1,OPP,1,CLE,1,DEFENSIVE TOO MANY MEN ON FIELD,0,1056,0,0
2023121710,2023-12-17,2,12,9,CHI,CLE,1,1,99,0,0,(12:09) 21-D.FOREMAN RIGHT GUARD TO CLE 1 FOR NO GAIN (94-D.TOMLINSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,1071,0,0
2023121710,2023-12-17,2,11,30,CHI,CLE,2,1,99,0,0,"(11:30) PENALTY ON CHI-85-C.KMET, FALSE START, 4 YARDS, ENFORCED AT CLE 1 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,OPP,1,CHI,1,FALSE START,4,1110,0,0
2023121710,2023-12-17,2,11,7,CHI,CLE,2,5,95,0,0,(11:07) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 11-D.MOONEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1133,0,0
2023121710,2023-12-17,2,11,4,CHI,CLE,3,5,95,1,0,"(11:04) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 85-C.KMET FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1136,0,0
2023121710,2023-12-17,2,10,54,CLE,CHI,0,0,65,1,0,8-C.SANTOS KICKS 64 YARDS FROM CHI 35 TO CLE 1. 20-P.STRONG TO CLE 16 FOR 15 YARDS (55-D.COLE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1146,0,0
2023121710,2023-12-17,2,10,54,CLE,CHI,0,0,100,1,0,TIMEOUT AT 10:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1146,0,0
2023121710,2023-12-17,2,10,54,CHI,CLE,0,0,85,1,0,"8-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1146,0,0
2023121710,2023-12-17,2,10,49,CLE,CHI,1,10,16,0,0,(10:49) (SHOTGUN) 15-J.FLACCO PASS SHORT RIGHT TO 34-J.FORD TO CLE 19 FOR 3 YARDS (93-JU.JONES; 53-T.EDWARDS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1151,0,0
