GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,PHI
2023121801,2023-12-18,2,2,0,SEA,PHI,1,10,86,0,0,(2:00) (SHOTGUN) 26-Z.CHARBONNET LEFT GUARD TO PHI 11 FOR 3 YARDS (55-B.GRAHAM).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OPP,0,,0,,0,15,1680,0,0
2023121801,2023-12-18,2,1,53,SEA,PHI,0,0,100,1,0,TIMEOUT #2 BY PHI AT 01:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1687,0,0
2023121801,2023-12-18,2,1,53,SEA,PHI,2,7,89,0,0,(1:53) (SHOTGUN) 2-D.LOCK PASS INCOMPLETE SHORT RIGHT TO 14-D.METCALF (22-K.RINGO).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,15,1687,0,0
2023121801,2023-12-18,2,1,50,SEA,PHI,3,7,89,0,0,(1:50) (SHOTGUN) 2-D.LOCK PASS SHORT MIDDLE TO 11-J.SMITH-NJIGBA TO PHI 8 FOR 3 YARDS (32-R.BLANKENSHIP).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,15,1690,0,0
2023121801,2023-12-18,2,1,45,SEA,PHI,0,0,100,1,0,TIMEOUT #3 BY PHI AT 01:45.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1695,0,0
2023121801,2023-12-18,2,1,45,SEA,PHI,4,4,92,0,0,"(1:45) 5-J.MYERS 26 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,15,1695,0,0
2023121801,2023-12-18,2,1,45,SEA,PHI,0,0,100,1,0,TIMEOUT #1 BY SEA AT 01:45.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1695,0,0
2023121801,2023-12-18,2,1,42,PHI,SEA,1,10,25,0,0,"(1:42) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH TO PHI 40 FOR 15 YARDS (22-T.BROWN). PENALTY ON SEA-55-D.JONES, ILLEGAL USE OF HANDS, DECLINED.",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,0,SEA,0,ILLEGAL USE OF HANDS,0,15,1698,0,0
2023121801,2023-12-18,2,1,42,PHI,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,15,1698,0,0
2023121801,2023-12-18,2,1,42,SEA,PHI,0,0,100,1,0,TIMEOUT AT 01:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1698,0,0
2023121801,2023-12-18,2,1,33,PHI,SEA,1,10,40,0,0,"(1:33) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,15,1707,0,0
2023121801,2023-12-18,2,1,27,PHI,SEA,2,10,40,0,0,(1:27) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 88-D.GOEDERT (53-B.MAFE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,15,1713,0,0
2023121801,2023-12-18,2,1,23,PHI,SEA,3,10,40,0,0,(1:23) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 11-A.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,15,1717,0,0
2023121801,2023-12-18,2,1,19,PHI,SEA,4,10,40,0,0,"(1:19) 10-B.MANN PUNTS 45 YARDS TO SEA 15, CENTER-45-R.LOVATO. 31-D.DALLAS TO SEA 19 FOR 4 YARDS (32-R.BLANKENSHIP).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,15,1721,0,0
2023121801,2023-12-18,2,1,8,SEA,PHI,0,0,100,1,0,TIMEOUT AT 01:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1732,0,0
2023121801,2023-12-18,2,1,8,SEA,PHI,1,10,19,0,0,(1:08) (SHOTGUN) 2-D.LOCK PASS SHORT MIDDLE TO 87-N.FANT TO SEA 25 FOR 6 YARDS (21-S.BROWN; 41-N.MORROW).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,15,1732,0,0
2023121801,2023-12-18,2,0,49,SEA,PHI,2,4,25,0,0,"(:49) (NO HUDDLE, SHOTGUN) 2-D.LOCK PASS INCOMPLETE SHORT RIGHT. PENALTY ON SEA-2-D.LOCK, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT SEA 25.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,SEA,0,INTENTIONAL GROUNDING,10,15,1751,0,0
2023121801,2023-12-18,2,0,45,SEA,PHI,3,14,15,0,0,"(:45) (SHOTGUN) 26-Z.CHARBONNET RIGHT TACKLE TO SEA 17 FOR 2 YARDS (41-N.MORROW, 31-K.BYARD). PENALTY ON SEA-63-E.BROWN, OFFENSIVE HOLDING, DECLINED.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,15,OWN,0,SEA,0,OFFENSIVE HOLDING,0,15,1755,0,0
2023121801,2023-12-18,2,0,37,SEA,PHI,4,12,17,0,0,"(:37) 4-M.DICKSON PUNTS 56 YARDS TO PHI 27, CENTER-41-C.STOLL. 18-B.COVEY TO PHI 32 FOR 5 YARDS (20-J.LOVE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,15,1763,0,0
2023121801,2023-12-18,2,0,27,PHI,SEA,1,10,32,0,0,(:27) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT TO 88-D.GOEDERT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,15,1773,0,0
2023121801,2023-12-18,2,0,22,PHI,SEA,2,10,32,0,0,(:22) (SHOTGUN) 1-J.HURTS SCRAMBLES LEFT TACKLE RAN OB AT PHI 38 FOR 6 YARDS (56-J.BROOKS).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,15,1778,0,0
2023121801,2023-12-18,2,0,15,PHI,SEA,3,4,38,0,0,(:15) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT TO 14-K.GAINWELL (30-M.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,15,1785,0,0
2023121801,2023-12-18,2,0,8,PHI,SEA,4,4,38,0,0,"(:08) 10-B.MANN PUNTS 50 YARDS TO SEA 12, CENTER-45-R.LOVATO, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,15,1792,0,0
2023121801,2023-12-18,3,15,0,SEA,PHI,1,10,25,0,0,(15:00) (SHOTGUN) 2-D.LOCK PASS SHORT RIGHT TO 9-K.WALKER TO SEA 33 FOR 8 YARDS (31-K.BYARD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,15,1800,0,0
2023121801,2023-12-18,3,15,0,SEA,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,15,1800,0,0
2023121801,2023-12-18,2,0,0,SEA,PHI,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1800,0,0
2023121801,2023-12-18,3,14,32,SEA,PHI,2,2,33,1,0,"(14:32) (NO HUDDLE, SHOTGUN) 9-K.WALKER RIGHT GUARD TO SEA 35 FOR 2 YARDS (31-K.BYARD; 39-E.RICKS).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,15,1828,0,0
2023121801,2023-12-18,3,13,57,SEA,PHI,1,10,35,0,0,(13:57) (NO HUDDLE) 9-K.WALKER RIGHT GUARD TO SEA 42 FOR 7 YARDS (39-E.RICKS).,0,2023,7,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OWN,0,,0,,0,15,1863,0,0
2023121801,2023-12-18,3,13,19,SEA,PHI,2,3,42,1,0,(13:19) (SHOTGUN) 2-D.LOCK PASS SHORT LEFT TO 9-K.WALKER RAN OB AT PHI 43 FOR 15 YARDS (41-N.MORROW) [94-J.SWEAT].,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,15,1901,0,0
2023121801,2023-12-18,3,12,36,SEA,PHI,1,10,57,0,0,(12:36) 26-Z.CHARBONNET UP THE MIDDLE TO PHI 37 FOR 6 YARDS (93-M.WILLIAMS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,15,1944,0,0
2023121801,2023-12-18,3,11,56,SEA,PHI,2,4,63,1,0,(11:56) 26-Z.CHARBONNET LEFT GUARD TO PHI 32 FOR 5 YARDS (7-H.REDDICK).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OPP,0,,0,,0,15,1984,0,0
2023121801,2023-12-18,3,11,13,SEA,PHI,1,10,68,0,0,(11:13) (SHOTGUN) 2-D.LOCK PASS SHORT LEFT TO 19-J.BOBO TO PHI 28 FOR 4 YARDS (3-N.SMITH).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,15,2027,0,0
2023121801,2023-12-18,3,10,35,SEA,PHI,2,6,72,0,0,(10:35) (SHOTGUN) 2-D.LOCK PASS SHORT LEFT TO 87-N.FANT PUSHED OB AT PHI 23 FOR 5 YARDS (41-N.MORROW).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,15,2065,0,0
2023121801,2023-12-18,3,10,13,SEA,PHI,3,1,77,1,0,"(10:13) (NO HUDDLE, SHOTGUN) 9-K.WALKER RIGHT GUARD FOR 23 YARDS, TOUCHDOWN.",0,2023,23,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OPP,0,,0,,0,15,2087,0,0
2023121801,2023-12-18,3,10,5,SEA,PHI,0,0,100,1,0,TIMEOUT AT 10:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2095,0,0
2023121801,2023-12-18,3,10,5,SEA,PHI,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,15,2095,0,0
2023121801,2023-12-18,3,10,5,PHI,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,15,2095,0,0
2023121801,2023-12-18,3,10,5,PHI,SEA,1,10,25,0,0,(10:05) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 6-D.SMITH PUSHED OB AT PHI 34 FOR 9 YARDS (30-M.JACKSON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,15,2095,0,0
2023121801,2023-12-18,3,9,42,PHI,SEA,2,1,34,0,0,"(9:42) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 88-D.GOEDERT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,15,2118,0,0
2023121801,2023-12-18,3,9,39,PHI,SEA,3,1,34,0,0,"(9:39) 0-D.SWIFT LEFT TACKLE TO PHI 37 FOR 3 YARDS (30-M.JACKSON). PENALTY ON SEA-56-J.BROOKS, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT PHI 37.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,34,OWN,1,SEA,0,ILLEGAL USE OF HANDS,5,15,2121,0,0
2023121801,2023-12-18,3,9,11,PHI,SEA,1,10,42,1,0,(9:11) (SHOTGUN) 1-J.HURTS SCRAMBLES RIGHT END RAN OB AT SEA 45 FOR 13 YARDS (22-T.BROWN).,0,2023,13,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,15,2149,0,0
2023121801,2023-12-18,3,8,44,PHI,SEA,1,10,55,0,0,"(8:44) (NO HUDDLE, SHOTGUN) 0-D.SWIFT LEFT GUARD TO SEA 39 FOR 6 YARDS (56-J.BROOKS).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OPP,0,,0,,0,15,2176,0,0
2023121801,2023-12-18,3,8,7,PHI,SEA,2,4,61,0,0,(8:07) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 0-D.SWIFT TO SEA 44 FOR -5 YARDS (99-L.WILLIAMS).,0,2023,-5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,15,2213,0,0
2023121801,2023-12-18,3,7,22,PHI,SEA,3,9,56,1,0,(7:22) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO SEA 33 FOR 11 YARDS (22-T.BROWN).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,15,2258,0,0
2023121801,2023-12-18,3,6,55,PHI,SEA,1,10,67,0,0,"(6:55) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 88-D.GOEDERT TO SEA 36 FOR -3 YARDS (30-M.JACKSON).",0,2023,-3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,15,2285,0,0
2023121801,2023-12-18,3,6,10,PHI,SEA,2,13,64,0,0,(6:10) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 88-D.GOEDERT TO SEA 26 FOR 10 YARDS (30-M.JACKSON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,15,2330,0,0
2023121801,2023-12-18,3,5,43,PHI,SEA,3,3,74,1,0,"(5:43) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS DEEP RIGHT TO 6-D.SMITH TO SEA 9 FOR 17 YARDS (6-Q.DIGGS).",0,2023,17,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,15,2357,0,0
2023121801,2023-12-18,3,5,13,PHI,SEA,1,9,91,0,0,"(5:13) (NO HUDDLE, SHOTGUN) 0-D.SWIFT LEFT END TO SEA 1 FOR 8 YARDS (54-B.WAGNER).",0,2023,8,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,9,OPP,0,,0,,0,15,2387,0,0
2023121801,2023-12-18,3,4,44,PHI,SEA,2,1,99,1,0,"(4:44) 1-J.HURTS UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,15,2416,0,0
2023121801,2023-12-18,3,4,43,PHI,SEA,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,15,2417,0,0
2023121801,2023-12-18,3,4,43,SEA,PHI,0,0,100,1,0,TIMEOUT AT 04:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2417,0,0
2023121801,2023-12-18,3,4,43,SEA,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,15,2417,0,0
2023121801,2023-12-18,3,4,43,SEA,PHI,1,10,25,0,0,(4:43) (SHOTGUN) 2-D.LOCK PASS INCOMPLETE DEEP RIGHT TO 16-T.LOCKETT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,15,2417,0,0
2023121801,2023-12-18,3,4,37,SEA,PHI,2,10,25,0,0,"(4:37) (SHOTGUN) 9-K.WALKER LEFT GUARD TO SEA 26 FOR 1 YARD (3-N.SMITH, 41-N.MORROW).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,15,2423,0,0
2023121801,2023-12-18,3,3,56,SEA,PHI,3,9,26,0,0,(3:56) (SHOTGUN) 2-D.LOCK SACKED AT SEA 22 FOR -4 YARDS (91-F.COX).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,15,2464,0,0
2023121801,2023-12-18,3,3,17,SEA,PHI,4,13,22,0,0,"(3:17) 4-M.DICKSON PUNTS 57 YARDS TO PHI 21, CENTER-41-C.STOLL, FAIR CATCH BY 18-B.COVEY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,15,2503,0,0
2023121801,2023-12-18,3,3,9,PHI,SEA,1,10,21,0,0,(3:09) (SHOTGUN) 0-D.SWIFT LEFT GUARD TO PHI 23 FOR 2 YARDS (52-D.TAYLOR). PHI-65-L.JOHNSON WAS INJURED DURING THE PLAY.,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,21,OWN,0,,0,,0,15,2511,0,0
2023121801,2023-12-18,3,3,9,SEA,PHI,0,0,100,1,0,TIMEOUT AT 03:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2511,0,0
2023121801,2023-12-18,3,3,1,PHI,SEA,0,0,100,1,0,TIMEOUT AT 03:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2519,0,0
2023121801,2023-12-18,3,2,43,PHI,SEA,2,8,23,0,0,"(2:43) (SHOTGUN) PENALTY ON PHI-69-L.DICKERSON, FALSE START, 5 YARDS, ENFORCED AT PHI 23 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,23,OWN,1,PHI,1,FALSE START,5,15,2537,0,0
2023121801,2023-12-18,3,2,26,PHI,SEA,2,13,18,0,0,(2:26) (SHOTGUN) 1-J.HURTS SCRAMBLES RIGHT END RAN OB AT PHI 23 FOR 5 YARDS (52-D.TAYLOR).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,15,2554,0,0
2023121801,2023-12-18,3,1,41,PHI,SEA,3,8,23,0,0,(1:41) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP LEFT TO 11-A.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,15,2599,0,0
2023121801,2023-12-18,3,1,36,PHI,SEA,4,8,23,0,0,"(1:36) 10-B.MANN PUNTS 50 YARDS TO SEA 27, CENTER-45-R.LOVATO. 31-D.DALLAS TO SEA 30 FOR 3 YARDS (28-J.JOBE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,15,2604,0,0
2023121801,2023-12-18,3,1,26,SEA,PHI,1,10,30,0,0,(1:26) 9-K.WALKER UP THE MIDDLE TO SEA 37 FOR 7 YARDS (22-K.RINGO).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OWN,0,,0,,0,15,2614,0,0
2023121801,2023-12-18,3,1,26,SEA,PHI,0,0,100,1,0,TIMEOUT AT 01:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2614,0,0
2023121801,2023-12-18,3,0,41,SEA,PHI,2,3,37,1,0,"(:41) 9-K.WALKER UP THE MIDDLE TO 50 FOR 13 YARDS (22-K.RINGO, 32-R.BLANKENSHIP).",0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,15,2659,0,0
2023121801,2023-12-18,3,0,0,SEA,PHI,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2700,0,0
2023121801,2023-12-18,4,15,0,SEA,PHI,1,10,100,0,0,(15:00) 9-K.WALKER LEFT GUARD TO PHI 41 FOR 9 YARDS (90-J.DAVIS).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,0,OPP,0,,0,,0,15,2700,0,0
2023121801,2023-12-18,4,14,15,SEA,PHI,2,1,59,1,0,(14:15) 9-K.WALKER UP THE MIDDLE TO PHI 38 FOR 3 YARDS (32-R.BLANKENSHIP).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,15,2745,0,0
2023121801,2023-12-18,4,13,35,SEA,PHI,1,10,62,0,0,(13:35) (SHOTGUN) 2-D.LOCK PASS SHORT LEFT TO 89-W.DISSLY TO PHI 34 FOR 4 YARDS (93-M.WILLIAMS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,15,2785,0,0
2023121801,2023-12-18,4,12,54,SEA,PHI,2,6,66,0,0,(12:54) (SHOTGUN) 2-D.LOCK PASS SHORT LEFT TO 16-T.LOCKETT TO PHI 30 FOR 4 YARDS (24-J.BRADBERRY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,15,2826,0,0
2023121801,2023-12-18,4,12,7,SEA,PHI,3,2,70,0,0,(12:07) 9-K.WALKER RIGHT GUARD TO PHI 31 FOR -1 YARDS (41-N.MORROW).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OPP,0,,0,,0,15,2873,0,0
2023121801,2023-12-18,4,11,21,SEA,PHI,0,0,100,1,0,TIMEOUT #1 BY SEA AT 11:21.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2919,0,0
2023121801,2023-12-18,4,11,21,SEA,PHI,4,3,69,0,0,"(11:21) (SHOTGUN) 2-D.LOCK PASS INCOMPLETE SHORT RIGHT TO 14-D.METCALF. PENALTY ON PHI-24-J.BRADBERRY, DEFENSIVE PASS INTERFERENCE, 5 YARDS, ENFORCED AT PHI 31 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,31,OPP,1,PHI,1,DEFENSIVE PASS INTERFERENCE,5,15,2919,0,0
2023121801,2023-12-18,4,11,18,SEA,PHI,1,10,74,0,0,(11:18) 9-K.WALKER UP THE MIDDLE PUSHED OB AT PHI 30 FOR -4 YARDS (33-B.ROBY).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,15,2922,0,0
2023121801,2023-12-18,4,10,39,SEA,PHI,2,14,70,0,0,(10:39) (NO HUDDLE) 2-D.LOCK PASS SHORT LEFT TO 14-D.METCALF PUSHED OB AT PHI 18 FOR 12 YARDS (24-J.BRADBERRY; 32-R.BLANKENSHIP).,0,2023,12,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,15,2961,0,0
2023121801,2023-12-18,4,10,8,SEA,PHI,3,2,82,0,0,"(10:08) (NO HUDDLE, SHOTGUN) 2-D.LOCK PASS INCOMPLETE SHORT MIDDLE TO 9-K.WALKER [98-J.CARTER]. PHILADELPHIA CHALLENGED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 2-D.LOCK SACKED AT PHI 25 FOR -7 YARDS (98-J.CARTER).",0,2023,-7,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,1,1,,0,0,0,0,0,,18,OPP,0,,0,,0,15,2992,0,0
