GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TB,GB
2023121700,2023-12-17,2,9,11,GB,TB,1,10,77,0,0,(9:11) (SHOTGUN) 32-K.DRAKE UP THE MIDDLE TO TB 23 FOR NO GAIN (9-J.TRYON; 52-K.BRITT).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,1249,0,0
2023121700,2023-12-17,2,8,28,GB,TB,2,10,77,0,0,(8:28) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED TO TB 22 FOR 1 YARD (29-C.IZIEN).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1292,0,0
2023121700,2023-12-17,2,7,49,GB,TB,3,9,78,0,0,(7:49) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 33-A.JONES RAN OB AT TB 18 FOR 4 YARDS.,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1331,0,0
2023121700,2023-12-17,2,7,13,GB,TB,4,5,82,0,0,"(7:13) 17-A.CARLSON 36 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1367,0,0
2023121700,2023-12-17,2,7,9,TB,GB,1,15,20,0,0,(7:09) (SHOTGUN) 22-C.EDMONDS UP THE MIDDLE TO TB 29 FOR 9 YARDS (34-J.OWENS).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,1371,0,0
2023121700,2023-12-17,2,7,9,TB,GB,0,0,65,1,0,"17-A.CARLSON KICKS 59 YARDS FROM GB 35 TO TB 6, FAIR CATCH BY 83-D.THOMPKINS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1371,0,0
2023121700,2023-12-17,2,7,9,GB,TB,0,0,100,1,0,TIMEOUT AT 07:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1371,0,0
2023121700,2023-12-17,2,7,9,TB,GB,1,10,25,0,0,"(7:09) (SHOTGUN) 77-J.SKULE REPORTED IN AS ELIGIBLE.  PENALTY ON TB-70-R.HAINSEY, FALSE START, 5 YARDS, ENFORCED AT TB 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,TB,1,FALSE START,5,1371,0,0
2023121700,2023-12-17,2,6,27,TB,GB,2,6,29,0,0,(6:27) 22-C.EDMONDS RIGHT END TO TB 31 FOR 2 YARDS (7-Q.WALKER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,1413,0,0
2023121700,2023-12-17,2,5,48,TB,GB,3,4,31,0,0,(5:48) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 14-C.GODWIN (97-K.CLARK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1452,0,0
2023121700,2023-12-17,2,5,44,TB,GB,4,4,31,0,0,"(5:44) 5-J.CAMARDA PUNTS 65 YARDS TO GB 4, CENTER-97-Z.TRINER, DOWNED BY TB-38-D.PITTS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1456,0,0
