GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,JAX,BAL
2023121708,2023-12-17,2,7,38,JAX,BAL,3,1,78,1,0,(7:38) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 7-Z.JONES TO BAL 16 FOR 6 YARDS (32-M.WILLIAMS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,15,1342,0,0
2023121708,2023-12-17,2,7,6,JAX,BAL,1,10,84,0,0,(7:06) 1-T.ETIENNE RIGHT END TO BAL 18 FOR -2 YARDS (97-B.URBAN).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,16,OPP,0,,0,,0,15,1374,0,0
2023121708,2023-12-17,2,6,23,JAX,BAL,2,12,82,0,0,"(6:23) (SHOTGUN) PENALTY ON JAX-17-E.ENGRAM, FALSE START, 5 YARDS, ENFORCED AT BAL 18 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,18,OPP,1,JAX,1,FALSE START,5,15,1417,0,0
2023121708,2023-12-17,2,5,58,JAX,BAL,2,17,77,0,0,(5:58) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 11-P.WASHINGTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,15,1442,0,0
2023121708,2023-12-17,2,5,53,JAX,BAL,3,17,77,0,0,"(5:53) (SHOTGUN) 16-T.LAWRENCE SCRAMBLES LEFT END TO BAL 20 FOR 3 YARDS. FUMBLES, TOUCHED AT BAL 18, RECOVERED BY BAL-10-A.MAULET AT BAL 19. 10-A.MAULET PUSHED OB AT BAL 40 FOR 21 YARDS (1-T.ETIENNE).",0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,1,0,0,0,,23,OPP,0,,0,,0,15,1447,0,0
2023121708,2023-12-17,2,5,42,BAL,JAX,1,10,40,0,0,(5:42) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT MIDDLE TO 43-J.HILL (95-R.ROBERTSON-HARRIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,15,1458,0,0
2023121708,2023-12-17,2,5,42,JAX,BAL,0,0,100,1,0,TIMEOUT AT 05:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1458,0,0
2023121708,2023-12-17,2,5,37,BAL,JAX,2,10,40,0,0,(5:37) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 34-K.MITCHELL TO BAL 40 FOR NO GAIN (33-D.LLOYD).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,15,1463,0,0
2023121708,2023-12-17,2,5,0,BAL,JAX,3,10,40,1,0,(5:00) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 7-R.BATEMAN TO JAX 48 FOR 12 YARDS (42-A.WINGARD) [45-K.CHAISSON].,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,15,1500,0,0
2023121708,2023-12-17,2,4,13,BAL,JAX,1,10,52,0,0,(4:13) (SHOTGUN) 8-L.JACKSON RIGHT END TO JAX 41 FOR 7 YARDS (2-R.JENKINS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OPP,0,,0,,0,15,1547,0,0
2023121708,2023-12-17,2,3,33,BAL,JAX,2,3,59,0,0,"(3:33) (SHOTGUN) 43-J.HILL UP THE MIDDLE TO JAX 29 FOR 12 YARDS (42-A.WINGARD). PENALTY ON BAL-79-R.STANLEY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT JAX 40.",0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,41,OPP,1,BAL,0,OFFENSIVE HOLDING,10,15,1587,0,0
2023121708,2023-12-17,2,3,0,BAL,JAX,2,12,100,0,0,(3:00) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 80-I.LIKELY TO JAX 44 FOR 6 YARDS (30-M.BROWN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1620,0,0
2023121708,2023-12-17,2,2,16,BAL,JAX,3,6,56,1,0,(2:16) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 3-O.BECKHAM TO JAX 30 FOR 14 YARDS (30-M.BROWN).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,15,1664,0,0
2023121708,2023-12-17,2,2,0,BAL,JAX,1,10,70,0,0,(2:00) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT LEFT TO 7-R.BATEMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,15,1680,0,0
