GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,DAL
2023121706,2023-12-17,4,7,9,DAL,BUF,2,7,39,1,0,"(7:09) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO BUF 49 FOR 12 YARDS (7-TA.JOHNSON).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,15,3171,0,0
2023121706,2023-12-17,4,6,43,DAL,BUF,1,10,51,0,0,"(6:43) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO BUF 46 FOR 3 YARDS (43-T.BERNARD).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,15,3197,0,0
2023121706,2023-12-17,4,6,19,DAL,BUF,2,7,54,0,0,"(6:19) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 89-P.HENDERSHOT TO BUF 41 FOR 5 YARDS (20-T.RAPP).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,15,3221,0,0
2023121706,2023-12-17,4,5,55,DAL,BUF,3,2,59,1,0,"(5:55) (NO HUDDLE, SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO BUF 36 FOR 5 YARDS (91-E.OLIVER).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,15,3245,0,0
2023121706,2023-12-17,4,5,34,DAL,BUF,1,10,64,0,0,"(5:34) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 3-B.COOKS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,15,3266,0,0
2023121706,2023-12-17,4,5,31,DAL,BUF,2,10,64,0,0,(5:31) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 87-J.FERGUSON PUSHED OB AT BUF 28 FOR 8 YARDS (42-D.WILLIAMS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,15,3269,0,0
2023121706,2023-12-17,4,5,31,DAL,BUF,0,0,100,1,0,TIMEOUT #2 BY BUF AT 05:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,3269,0,0
2023121706,2023-12-17,4,4,58,DAL,BUF,3,2,72,0,0,(4:58) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 23-R.DOWDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,15,3302,0,0
2023121706,2023-12-17,4,4,52,DAL,BUF,4,2,72,1,0,(4:52) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES UP THE MIDDLE TO BUF 22 FOR 6 YARDS (42-D.WILLIAMS).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,15,3308,0,0
2023121706,2023-12-17,4,4,23,DAL,BUF,1,10,78,0,0,"(4:23) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 88-C.LAMB TO BUF 17 FOR 5 YARDS (20-T.RAPP).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,15,3337,0,0
2023121706,2023-12-17,4,3,55,DAL,BUF,2,5,83,1,0,"(3:55) (NO HUDDLE, SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO BUF 6 FOR 11 YARDS (33-S.NEAL; 42-D.WILLIAMS).",0,2023,11,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OPP,0,,0,,0,15,3365,0,0
2023121706,2023-12-17,4,3,20,DAL,BUF,1,6,94,0,0,"(3:20) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES UP THE MIDDLE TO BUF 3 FOR 3 YARDS (93-L.JOSEPH, 44-T.MATAKEVICH).",0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,15,3400,0,0
2023121706,2023-12-17,4,2,53,DAL,BUF,2,3,97,1,0,"(2:53) (NO HUDDLE) 88-C.LAMB RIGHT END FOR 3 YARDS, TOUCHDOWN.",0,2023,3,NO HUDDLE,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,3,OPP,0,,0,,0,15,3427,0,0
2023121706,2023-12-17,4,2,48,DAL,BUF,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,15,3432,0,0
2023121706,2023-12-17,4,2,48,BUF,DAL,0,0,65,1,0,17-B.AUBREY KICKS 58 YARDS FROM DAL 35 TO BUF 7. 11-D.HARTY TO BUF 14 FOR 7 YARDS (25-N.WRIGHT).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,15,3432,0,0
2023121706,2023-12-17,4,2,45,BUF,DAL,1,10,14,0,0,(2:45) 28-L.MURRAY LEFT GUARD TO BUF 22 FOR 8 YARDS (24-I.MUKUAMU).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OWN,0,,0,,0,15,3435,0,0
2023121706,2023-12-17,4,2,0,BUF,DAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,3480,0,0
2023121706,2023-12-17,4,2,0,BUF,DAL,2,2,22,1,0,(2:00) 28-L.MURRAY UP THE MIDDLE TO BUF 27 FOR 5 YARDS (98-C.DAVIS; 32-R.EVANS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OWN,0,,0,,0,15,3480,0,0
2023121706,2023-12-17,4,1,18,BUF,DAL,1,10,27,0,0,(1:18) 9-K.ALLEN KNEELS TO BUF 26 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,15,3522,0,0
2023121706,2023-12-17,4,0,38,BUF,DAL,2,11,26,0,0,(:38) 9-K.ALLEN KNEELS TO BUF 25 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,15,3562,0,0
2023121706,2023-12-17,4,0,0,BUF,DAL,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,3600,0,0
