GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CAR,SEA
2023092409,2023-09-24,2,8,45,SEA,CAR,0,0,100,1,0,TIMEOUT AT 08:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1275,0,0
2023092409,2023-09-24,2,8,45,CAR,SEA,1,10,25,0,0,(8:45) 14-A.DALTON PASS INCOMPLETE DEEP RIGHT TO 17-D.CHARK. SEA-52-D.TAYLOR WAS INJURED DURING THE PLAY. HIS RETURN IS DOUBTFUL.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1275,0,0
2023092409,2023-09-24,2,8,45,CAR,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1275,0,0
2023092409,2023-09-24,2,8,39,CAR,SEA,2,10,25,0,0,(8:39) (SHOTGUN) 14-A.DALTON PASS SHORT LEFT TO 15-J.MINGO TO CAR 33 FOR 8 YARDS (30-M.JACKSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1281,0,0
2023092409,2023-09-24,2,7,57,CAR,SEA,3,2,33,1,0,(7:57) (SHOTGUN) 14-A.DALTON PASS SHORT LEFT TO 19-A.THIELEN TO CAR 38 FOR 5 YARDS (20-J.LOVE) [93-CA.YOUNG].,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3,1323,0,0
2023092409,2023-09-24,2,7,26,CAR,SEA,1,10,38,0,0,"(7:26) (NO HUDDLE, SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT LEFT TO 15-J.MINGO.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3,1354,0,0
2023092409,2023-09-24,2,7,23,CAR,SEA,2,10,38,1,0,(7:23) (SHOTGUN) 6-M.SANDERS LEFT GUARD TO SEA 47 FOR 15 YARDS (21-D.WITHERSPOON; 90-JA.REED). CAR-6-M.SANDERS WAS INJURED DURING THE PLAY.,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OWN,0,,0,,0,3,1357,0,0
2023092409,2023-09-24,2,7,8,CAR,SEA,0,0,100,1,0,TIMEOUT AT 07:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1372,0,0
2023092409,2023-09-24,2,7,1,CAR,SEA,1,10,53,0,0,"(7:01) (SHOTGUN) 14-A.DALTON PASS SHORT LEFT TO 30-C.HUBBARD TO SEA 46 FOR 1 YARD (56-J.BROOKS, 55-D.JONES).",0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3,1379,0,0
2023092409,2023-09-24,2,6,24,CAR,SEA,2,9,54,0,0,"(6:24) (SHOTGUN) PENALTY ON CAR-72-T.MOTON, FALSE START, 5 YARDS, ENFORCED AT SEA 46 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,46,OPP,1,CAR,1,FALSE START,5,3,1416,0,0
2023092409,2023-09-24,2,6,2,CAR,SEA,2,14,49,0,0,"(6:02) (SHOTGUN) 14-A.DALTON PASS SHORT RIGHT TO 15-J.MINGO TO SEA 42 FOR 9 YARDS (21-D.WITHERSPOON, 23-A.BURNS).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3,1438,0,0
2023092409,2023-09-24,2,5,25,CAR,SEA,3,5,58,0,0,"(5:25) (NO HUDDLE, SHOTGUN) PENALTY ON CAR-79-I.EKWONU, FALSE START, 5 YARDS, ENFORCED AT SEA 42 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OPP,1,CAR,1,FALSE START,5,3,1475,0,0
2023092409,2023-09-24,2,5,3,CAR,SEA,3,10,53,1,0,"(5:03) (SHOTGUN) 14-A.DALTON PASS DEEP LEFT TO 17-D.CHARK FOR 47 YARDS, TOUCHDOWN.",0,2023,47,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3,1497,0,0
2023092409,2023-09-24,2,4,54,SEA,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1506,0,0
2023092409,2023-09-24,2,4,54,CAR,SEA,0,0,85,1,0,"4-E.PINEIRO EXTRA POINT IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,1506,0,0
2023092409,2023-09-24,2,4,54,SEA,CAR,1,10,25,0,0,(4:54) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP LEFT TO 16-T.LOCKETT [95-DER.BROWN].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1506,0,0
2023092409,2023-09-24,2,4,47,SEA,CAR,2,10,25,0,0,"(4:47) (SHOTGUN) 7-G.SMITH SACKED AT SEA 19 FOR -6 YARDS (97-Y.GROSS-MATOS). PENALTY ON SEA-78-S.FORSYTHE, OFFENSIVE HOLDING, DECLINED.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,25,OWN,0,SEA,0,OFFENSIVE HOLDING,0,3,1513,0,0
2023092409,2023-09-24,2,4,23,SEA,CAR,3,16,19,0,0,(4:23) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE INTENDED FOR 11-J.SMITH-NJIGBA INTERCEPTED BY 40-D.JONES AT SEA 28. 40-D.JONES TO SEA 28 FOR NO GAIN (14-D.METCALF).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,19,OWN,0,,0,,0,3,1537,0,0
2023092409,2023-09-24,2,4,16,CAR,SEA,1,10,72,0,0,"(4:16) (SHOTGUN) PENALTY ON CAR-79-I.EKWONU, FALSE START, 5 YARDS, ENFORCED AT SEA 28 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OPP,1,CAR,1,FALSE START,5,3,1544,0,0
2023092409,2023-09-24,2,4,16,CAR,SEA,1,15,67,0,0,(4:16) (SHOTGUN) 14-A.DALTON PASS SHORT RIGHT TO 19-A.THIELEN TO SEA 31 FOR 2 YARDS (20-J.LOVE).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3,1544,0,0
2023092409,2023-09-24,2,3,34,CAR,SEA,2,13,69,0,0,"(3:34) (SHOTGUN) 5-L.SHENAULT LEFT END TO SEA 26 FOR 5 YARDS (54-B.WAGNER, 23-A.BURNS).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OPP,0,,0,,0,3,1586,0,0
2023092409,2023-09-24,2,2,49,CAR,SEA,3,8,74,0,0,(2:49) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE DEEP RIGHT TO 19-A.THIELEN (23-A.BURNS) [90-JA.REED].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3,1631,0,0
2023092409,2023-09-24,2,2,44,CAR,SEA,4,8,74,0,0,"(2:44) 4-E.PINEIRO 44 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3,1636,0,0
2023092409,2023-09-24,2,2,39,SEA,CAR,0,0,65,1,0,4-E.PINEIRO KICKS 64 YARDS FROM CAR 35 TO SEA 1. 31-D.DALLAS TO SEA 27 FOR 26 YARDS (11-I.SMITH-MARSETTE; 57-C.WOOTEN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1641,0,0
2023092409,2023-09-24,2,2,35,SEA,CAR,1,10,27,0,0,(2:35) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 30 FOR 3 YARDS (95-DER.BROWN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OWN,0,,0,,0,3,1645,0,0
2023092409,2023-09-24,2,2,17,SEA,CAR,2,7,30,1,0,"(2:17) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS DEEP RIGHT TO 14-D.METCALF TO SEA 49 FOR 19 YARDS (24-V.BELL).",0,2023,19,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3,1663,0,0
2023092409,2023-09-24,2,2,0,SEA,CAR,1,10,49,0,0,(2:00) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 26-Z.CHARBONNET [0-B.BURNS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3,1680,0,0
2023092409,2023-09-24,2,2,0,SEA,CAR,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1680,0,0
2023092409,2023-09-24,2,1,56,SEA,CAR,2,10,49,0,0,"(1:56) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT TO CAR 42 FOR 9 YARDS.",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3,1684,0,0
2023092409,2023-09-24,2,1,52,SEA,CAR,3,1,58,1,0,"(1:52) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO CAR 41 FOR 1 YARD (50-J.HOUSTON).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,3,1688,0,0
2023092409,2023-09-24,2,1,32,SEA,CAR,1,10,59,0,0,"(1:32) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 87-N.FANT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3,1708,0,0
2023092409,2023-09-24,2,1,29,SEA,CAR,2,10,59,1,0,"(1:29) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 14-D.METCALF TO CAR 19 FOR 22 YARDS (24-V.BELL, 21-J.CHINN).",0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3,1711,0,0
2023092409,2023-09-24,2,1,7,SEA,CAR,1,10,81,0,0,"(1:07) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT TO 16-T.LOCKETT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,3,1733,0,0
2023092409,2023-09-24,2,1,2,SEA,CAR,2,10,81,0,0,(1:02) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 19-J.BOBO [0-B.BURNS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,3,1738,0,0
2023092409,2023-09-24,2,0,55,SEA,CAR,3,10,81,0,0,(:55) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT TO 84-C.PARKINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,3,1745,0,0
2023092409,2023-09-24,2,0,48,SEA,CAR,4,10,81,0,0,"(:48) 5-J.MYERS 37 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,3,1752,0,0
2023092409,2023-09-24,2,0,44,CAR,SEA,1,10,25,1,0,(:44) (SHOTGUN) 14-A.DALTON PASS SHORT MIDDLE TO 19-A.THIELEN TO CAR 37 FOR 12 YARDS (20-J.LOVE).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1756,0,0
2023092409,2023-09-24,2,0,44,CAR,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1756,0,0
2023092409,2023-09-24,2,0,37,CAR,SEA,1,10,37,1,0,(:37) (SHOTGUN) 14-A.DALTON PASS SHORT MIDDLE TO 6-M.SANDERS RAN OB AT SEA 49 FOR 14 YARDS (23-A.BURNS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3,1763,0,0
2023092409,2023-09-24,2,0,37,CAR,SEA,0,0,100,1,0,TIMEOUT #1 BY CAR AT 00:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1763,0,0
2023092409,2023-09-24,2,0,29,CAR,SEA,1,10,51,0,0,(:29) (SHOTGUN) 14-A.DALTON RIGHT END TO SEA 48 FOR 1 YARD (10-U.NWOSU).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0,3,1771,0,0
2023092409,2023-09-24,2,0,22,CAR,SEA,0,0,100,1,0,TIMEOUT #2 BY CAR AT 00:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1778,0,0
2023092409,2023-09-24,2,0,22,CAR,SEA,2,9,52,0,0,(:22) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE DEEP RIGHT TO 17-D.CHARK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3,1778,0,0
2023092409,2023-09-24,2,0,18,CAR,SEA,3,9,52,0,0,(:18) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT LEFT TO 19-A.THIELEN [10-U.NWOSU].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3,1782,0,0
2023092409,2023-09-24,2,0,14,CAR,SEA,4,9,52,0,0,"(:14) 10-J.HEKKER PUNTS 45 YARDS TO SEA 3, CENTER-44-J.JANSEN, DOWNED BY CAR-32-D.BOOTLE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3,1786,0,0
2023092409,2023-09-24,2,0,1,SEA,CAR,1,10,3,0,0,(:01) 7-G.SMITH KNEELS TO SEA 2 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,3,1799,0,0
2023092409,2023-09-24,2,0,0,SEA,CAR,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1800,0,0
2023092409,2023-09-24,3,15,0,CAR,SEA,0,0,65,1,0,5-J.MYERS KICKS 71 YARDS FROM SEA 35 TO CAR -6. 5-L.SHENAULT TO CAR 31 FOR 37 YARDS (32-JE.REED; 38-B.RUSSELL).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1800,0,0
2023092409,2023-09-24,3,14,54,CAR,SEA,1,10,31,0,0,(14:54) 6-M.SANDERS LEFT TACKLE TO CAR 32 FOR 1 YARD (90-JA.REED).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,3,1806,0,0
2023092409,2023-09-24,3,14,13,CAR,SEA,2,9,32,0,0,(14:13) 14-A.DALTON PASS INCOMPLETE SHORT RIGHT TO 81-H.HURST (20-J.LOVE).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3,1847,0,0
2023092409,2023-09-24,3,14,8,CAR,SEA,3,9,32,0,0,(14:08) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT RIGHT TO 88-T.MARSHALL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3,1852,0,0
2023092409,2023-09-24,3,14,4,CAR,SEA,4,9,32,0,0,"(14:04) 10-J.HEKKER PUNTS 58 YARDS TO SEA 10, CENTER-44-J.JANSEN. 31-D.DALLAS TO SEA 24 FOR 14 YARDS (57-C.WOOTEN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3,1856,0,0
2023092409,2023-09-24,3,13,53,SEA,CAR,1,10,24,0,0,"(13:53) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT TO 84-C.PARKINSON. PENALTY ON CAR-13-T.HILL, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT SEA 24 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,24,OWN,1,CAR,1,ILLEGAL CONTACT,5,3,1867,0,0
2023092409,2023-09-24,3,13,47,SEA,CAR,1,10,29,0,0,"(13:47) (SHOTGUN) 9-K.WALKER RIGHT GUARD TO SEA 30 FOR 1 YARD (40-D.JONES, 13-T.HILL).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OWN,0,,0,,0,3,1873,0,0
2023092409,2023-09-24,3,13,24,SEA,CAR,2,9,30,0,0,(13:24) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 14-D.METCALF TO SEA 36 FOR 6 YARDS (54-K.GRUGIER-HILL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3,1896,0,0
2023092409,2023-09-24,3,12,45,SEA,CAR,3,3,36,1,0,(12:45) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 84-C.PARKINSON PUSHED OB AT SEA 43 FOR 7 YARDS (21-J.CHINN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3,1935,0,0
2023092409,2023-09-24,3,12,14,SEA,CAR,1,10,43,1,0,(12:14) 7-G.SMITH PASS SHORT RIGHT TO 14-D.METCALF TO CAR 46 FOR 11 YARDS (13-T.HILL).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3,1966,0,0
2023092409,2023-09-24,3,11,36,SEA,CAR,1,10,54,1,0,(11:36) 7-G.SMITH PASS SHORT LEFT TO 9-K.WALKER PUSHED OB AT CAR 28 FOR 18 YARDS (26-D.JACKSON).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3,2004,0,0
2023092409,2023-09-24,3,11,10,SEA,CAR,1,10,72,0,0,(11:10) (SHOTGUN) DIRECT SNAP TO 31-D.DALLAS.  31-D.DALLAS RIGHT END TO CAR 20 FOR 8 YARDS (13-T.HILL).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,3,2030,0,0
2023092409,2023-09-24,3,10,34,SEA,CAR,2,2,80,0,0,"(10:34) (SHOTGUN) DIRECT SNAP TO 31-D.DALLAS.  31-D.DALLAS LEFT GUARD TO CAR 21 FOR -1 YARDS (0-B.BURNS, 21-J.CHINN).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3,2066,0,0
2023092409,2023-09-24,3,9,52,SEA,CAR,3,3,79,0,0,(9:52) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT [50-J.HOUSTON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3,2108,0,0
2023092409,2023-09-24,3,9,49,SEA,CAR,4,3,79,0,0,"(9:49) 5-J.MYERS 39 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3,2111,0,0
2023092409,2023-09-24,3,9,45,SEA,CAR,0,0,100,1,0,TIMEOUT AT 09:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2115,0,0
2023092409,2023-09-24,3,9,45,CAR,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,2115,0,0
2023092409,2023-09-24,3,9,45,CAR,SEA,1,10,25,0,0,(9:45) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT RIGHT TO 30-C.HUBBARD (58-D.HALL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,2115,0,0
2023092409,2023-09-24,3,9,40,CAR,SEA,2,10,25,1,0,(9:40) (SHOTGUN) 14-A.DALTON PASS SHORT MIDDLE TO 81-H.HURST TO CAR 36 FOR 11 YARDS (20-J.LOVE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,2120,0,0
2023092409,2023-09-24,3,9,8,CAR,SEA,1,10,36,1,0,"(9:08) (SHOTGUN) 14-A.DALTON PASS DEEP LEFT TO 17-D.CHARK PUSHED OB AT SEA 36 FOR 28 YARDS (30-M.JACKSON). SEATTLE CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,28,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,1,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3,2152,0,0
2023092409,2023-09-24,3,9,3,CAR,SEA,1,10,64,0,0,(9:03) 6-M.SANDERS LEFT END TO SEA 37 FOR -1 YARDS (56-J.BROOKS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0,3,2157,0,0
2023092409,2023-09-24,3,8,22,CAR,SEA,2,11,63,0,0,(8:22) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT RIGHT TO 17-D.CHARK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3,2198,0,0
2023092409,2023-09-24,3,8,18,CAR,SEA,3,11,63,0,0,(8:18) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT RIGHT TO 6-M.SANDERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3,2202,0,0
2023092409,2023-09-24,3,8,14,CAR,SEA,4,11,63,0,0,"(8:14) 4-E.PINEIRO 55 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3,2206,0,0
2023092409,2023-09-24,3,8,9,SEA,CAR,0,0,100,1,0,TIMEOUT AT 08:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2211,0,0
2023092409,2023-09-24,3,8,9,SEA,CAR,1,10,45,1,0,(8:09) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 84-C.PARKINSON TO CAR 41 FOR 14 YARDS (54-K.GRUGIER-HILL).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,3,2211,0,0
2023092409,2023-09-24,3,7,35,SEA,CAR,1,10,59,0,0,"(7:35) 9-K.WALKER RIGHT END PUSHED OB AT CAR 36 FOR 5 YARDS (42-S.FRANKLIN). PENALTY ON SEA-14-D.METCALF, ILLEGAL BLINDSIDE BLOCK, 15 YARDS, ENFORCED AT CAR 37. PENALTY ON SEA-84-C.PARKINSON, OFFENSIVE HOLDING, DECLINED.",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,41,OPP,0,SEA,0,ILLEGAL BLINDSIDE BLOCK,0,3,2245,0,0
2023092409,2023-09-24,3,7,9,SEA,CAR,1,21,48,1,0,(7:09) (SHOTGUN) 7-G.SMITH PASS DEEP LEFT TO 9-K.WALKER TO CAR 16 FOR 36 YARDS (26-D.JACKSON).,0,2023,36,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3,2271,0,0
