GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CLE,TEN
2023092401,2023-09-24,4,9,47,CLE,TEN,2,8,53,0,0,(9:47) (SHOTGUN) 4-D.WATSON PASS SHORT LEFT TO 8-E.MOORE TO TEN 47 FOR NO GAIN (26-K.FULTON).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3,3013,0,0
2023092401,2023-09-24,4,9,5,CLE,TEN,3,8,53,0,0,"(9:05) (SHOTGUN) 4-D.WATSON PASS SHORT MIDDLE TO 85-D.NJOKU TO TEN 40 FOR 7 YARDS (24-E.MOLDEN, 37-A.HOOKER).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3,3055,0,0
2023092401,2023-09-24,4,8,20,CLE,TEN,4,1,60,1,0,(8:20) 4-D.WATSON RIGHT GUARD TO TEN 38 FOR 2 YARDS (49-A.KEY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OPP,0,,0,,0,3,3100,0,0
2023092401,2023-09-24,4,7,37,CLE,TEN,1,10,62,0,0,(7:37) 34-J.FORD LEFT GUARD TO TEN 43 FOR -5 YARDS (93-T.TART).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OPP,0,,0,,0,3,3143,0,0
2023092401,2023-09-24,4,6,58,CLE,TEN,2,15,57,1,0,"(6:58) 4-D.WATSON PASS DEEP LEFT TO 2-A.COOPER FOR 43 YARDS, TOUCHDOWN.",0,2023,43,UNDER CENTER,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3,3182,0,0
2023092401,2023-09-24,4,6,51,TEN,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,3189,0,0
2023092401,2023-09-24,4,6,51,CLE,TEN,0,0,100,1,0,TIMEOUT AT 06:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3189,0,0
2023092401,2023-09-24,4,6,51,TEN,CLE,1,10,25,0,0,"(6:51) (SHOTGUN) 22-D.HENRY RIGHT GUARD TO TEN 30 FOR 5 YARDS (90-M.HURST, 5-A.WALKER).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,3,3189,0,0
2023092401,2023-09-24,4,6,51,CLE,TEN,0,0,85,1,0,"7-D.HOPKINS EXTRA POINT IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,3189,0,0
2023092401,2023-09-24,4,6,16,TEN,CLE,2,5,30,1,0,(6:16) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 11-C.MOORE TO TEN 38 FOR 8 YARDS (21-D.WARD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3,3224,0,0
2023092401,2023-09-24,4,5,46,TEN,CLE,1,10,38,0,0,(5:46) 22-D.HENRY RIGHT TACKLE TO TEN 39 FOR 1 YARD (99-Z.SMITH; 5-A.WALKER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,38,OWN,0,,0,,0,3,3254,0,0
2023092401,2023-09-24,4,5,4,TEN,CLE,2,9,39,0,0,(5:04) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT LEFT TO 11-C.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3,3296,0,0
2023092401,2023-09-24,4,5,2,TEN,CLE,3,9,39,0,0,"(5:02) (SHOTGUN) PENALTY ON CLE-99-Z.SMITH, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT TEN 39 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,39,OWN,1,CLE,1,NEUTRAL ZONE INFRACTION,5,3,3298,0,0
2023092401,2023-09-24,4,5,2,TEN,CLE,3,4,44,0,0,(5:02) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP RIGHT TO 16-T.BURKS (21-D.WARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3,3298,0,0
2023092401,2023-09-24,4,4,58,TEN,CLE,4,4,44,0,0,"(4:58) 4-R.STONEHOUSE PUNTS 56 YARDS TO END ZONE, CENTER-46-M.COX, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3,3302,0,0
2023092401,2023-09-24,4,4,49,CLE,TEN,1,10,20,0,0,(4:49) 20-P.STRONG RIGHT GUARD TO CLE 29 FOR 9 YARDS (45-C.CAMPBELL).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,3,3311,0,0
2023092401,2023-09-24,4,4,3,CLE,TEN,2,1,29,1,0,(4:03) 20-P.STRONG RIGHT TACKLE TO CLE 33 FOR 4 YARDS (90-N.JONES; 50-J.GIBBENS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,29,OWN,0,,0,,0,3,3357,0,0
2023092401,2023-09-24,4,3,19,CLE,TEN,1,10,33,0,0,(3:19) 20-P.STRONG LEFT GUARD TO CLE 36 FOR 3 YARDS (94-J.JOHNSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OWN,0,,0,,0,3,3401,0,0
2023092401,2023-09-24,4,2,40,CLE,TEN,2,7,36,0,0,(2:40) 20-P.STRONG LEFT TACKLE TO CLE 42 FOR 6 YARDS (24-E.MOLDEN; 39-M.JACKSON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,36,OWN,0,,0,,0,3,3440,0,0
2023092401,2023-09-24,4,2,0,CLE,TEN,3,1,42,0,0,(2:00) 20-P.STRONG LEFT GUARD TO CLE 42 FOR NO GAIN (95-K.PEKO; 45-C.CAMPBELL).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OWN,0,,0,,0,3,3480,0,0
2023092401,2023-09-24,4,2,0,CLE,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3480,0,0
2023092401,2023-09-24,4,1,13,CLE,TEN,4,6,37,0,0,"(1:13) 13-C.BOJORQUEZ PUNTS 53 YARDS TO TEN 10, CENTER-47-C.HUGHLETT, OUT OF BOUNDS. PENALTY ON TEN-56-M.RICE, OFFENSIVE HOLDING, 5 YARDS, ENFORCED AT TEN 10.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OWN,1,TEN,0,OFFENSIVE HOLDING,5,3,3527,0,0
2023092401,2023-09-24,4,1,6,TEN,CLE,1,10,5,0,0,(1:06) (SHOTGUN) 32-T.SPEARS RIGHT GUARD TO TEN 6 FOR 1 YARD (91-A.WRIGHT).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,5,OWN,0,,0,,0,3,3534,0,0
2023092401,2023-09-24,4,0,33,TEN,CLE,2,9,6,0,0,"(:33) (SHOTGUN) 32-T.SPEARS RIGHT GUARD TO TEN 7 FOR 1 YARD (91-A.WRIGHT, 93-S.HARRIS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,6,OWN,0,,0,,0,3,3567,0,0
2023092401,2023-09-24,4,0,0,TEN,CLE,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3600,0,0
