GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PIT,LV
2023092412,2023-09-24,4,11,44,PIT,LV,4,2,30,0,0,"(11:44) 6-P.HARVIN PUNTS 63 YARDS TO LV 7, CENTER-46-C.KUNTZ. 3-D.CARTER TO LV 20 FOR 13 YARDS (28-M.KILLEBREW).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2896,0,0
2023092412,2023-09-24,4,11,32,LV,PIT,0,0,100,1,0,TIMEOUT AT 11:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2908,0,0
2023092412,2023-09-24,4,11,32,LV,PIT,1,10,20,1,0,(11:32) (SHOTGUN) 10-J.GAROPPOLO PASS DEEP LEFT TO 17-D.ADAMS TO LV 46 FOR 26 YARDS (54-K.ALEXANDER).,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2908,0,0
2023092412,2023-09-24,4,10,52,LV,PIT,1,10,46,0,0,(10:52) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 17-D.ADAMS PUSHED OB AT PIT 48 FOR 6 YARDS (39-M.FITZPATRICK).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2948,0,0
2023092412,2023-09-24,4,10,14,LV,PIT,2,4,52,1,0,(10:14) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 13-H.RENFROW TO PIT 38 FOR 10 YARDS (55-C.HOLCOMB).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2986,0,0
2023092412,2023-09-24,4,9,45,LV,PIT,1,10,62,1,0,(9:45) (SHOTGUN) 8-J.JACOBS RIGHT GUARD TO PIT 28 FOR 10 YARDS (54-K.ALEXANDER; 39-M.FITZPATRICK).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OPP,0,,0,,0,3015,0,0
2023092412,2023-09-24,4,9,23,LV,PIT,1,10,72,0,0,"(9:23) (NO HUDDLE, SHOTGUN) 8-J.JACOBS UP THE MIDDLE TO PIT 19 FOR 9 YARDS (39-M.FITZPATRICK).",0,2023,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,3037,0,0
2023092412,2023-09-24,4,9,2,LV,PIT,2,1,81,1,0,"(9:02) (NO HUDDLE, SHOTGUN) 8-J.JACOBS RIGHT GUARD TO PIT 17 FOR 2 YARDS (54-K.ALEXANDER).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,19,OPP,0,,0,,0,3058,0,0
2023092412,2023-09-24,4,8,35,LV,PIT,1,10,83,0,0,"(8:35) (NO HUDDLE, SHOTGUN) 10-J.GAROPPOLO SACKED AT PIT 23 FOR -6 YARDS (44-M.GOLDEN).",0,2023,-6,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,3085,0,0
2023092412,2023-09-24,4,7,50,LV,PIT,2,16,77,0,0,"(7:50) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 22-A.ABDULLAH TO PIT 10 FOR 13 YARDS (29-L.WALLACE, 55-C.HOLCOMB) [95-K.BENTON]. PENALTY ON PIT-55-C.HOLCOMB, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT PIT 23 - NO PLAY.",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,23,OPP,1,PIT,1,DEFENSIVE HOLDING,5,3130,0,0
2023092412,2023-09-24,4,7,23,LV,PIT,1,10,82,0,0,(7:23) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT LEFT TO 17-D.ADAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3157,0,0
2023092412,2023-09-24,4,7,18,LV,PIT,2,10,82,0,0,"(7:18) (SHOTGUN) 10-J.GAROPPOLO SACKED AT PIT 24 FOR -6 YARDS (39-M.FITZPATRICK). PENALTY ON PIT-39-M.FITZPATRICK, ROUGHING THE PASSER, 9 YARDS, ENFORCED AT PIT 18 - NO PLAY.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,18,OPP,1,PIT,1,ROUGHING THE PASSER,9,3162,0,0
2023092412,2023-09-24,4,6,55,LV,PIT,1,9,91,0,0,(6:55) 10-J.GAROPPOLO PASS SHORT LEFT TO 16-J.MEYERS TO PIT 1 FOR 8 YARDS (29-L.WALLACE; 39-M.FITZPATRICK).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,3185,0,0
2023092412,2023-09-24,4,6,26,LV,PIT,2,1,99,0,0,(6:26) (NO HUDDLE) 8-J.JACOBS LEFT TACKLE TO PIT 1 FOR NO GAIN (29-L.WALLACE; 57-M.ADAMS).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,1,OPP,0,,0,,0,3214,0,0
2023092412,2023-09-24,4,5,44,LV,PIT,3,1,99,1,0,"(5:44) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 17-D.ADAMS FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,3256,0,0
2023092412,2023-09-24,4,5,41,LV,PIT,0,0,100,1,0,TIMEOUT AT 05:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3259,0,0
2023092412,2023-09-24,4,5,41,LV,PIT,0,0,99,1,0,TWO-POINT CONVERSION ATTEMPT. 10-J.GAROPPOLO PASS TO 87-M.MAYER IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,1,OPP,0,,0,,0,3259,0,0
2023092412,2023-09-24,4,5,41,LV,PIT,0,0,98,0,0,"TWO-POINT CONVERSION ATTEMPT. 10-J.GAROPPOLO PASS TO 16-J.MEYERS IS INCOMPLETE. ATTEMPT FAILS. PENALTY ON PIT-34-C.SULLIVAN, DEFENSIVE PASS INTERFERENCE, 1 YARD, ENFORCED AT PIT 2 - NO PLAY.",0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,1,1,0,,2,OPP,1,PIT,1,DEFENSIVE PASS INTERFERENCE,1,3259,0,0
2023092412,2023-09-24,4,5,41,PIT,LV,1,10,25,0,0,(5:41) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 19-C.AUSTIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3259,0,0
2023092412,2023-09-24,4,5,41,PIT,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3259,0,0
2023092412,2023-09-24,4,5,36,PIT,LV,2,10,25,0,0,"(5:36) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO PIT 27 FOR 2 YARDS (51-M.KOONCE, 69-A.BUTLER).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,3264,0,0
2023092412,2023-09-24,4,4,52,PIT,LV,0,0,100,1,0,TIMEOUT #1 BY PIT AT 04:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3308,0,0
2023092412,2023-09-24,4,4,52,PIT,LV,3,8,27,0,0,(4:52) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP MIDDLE TO 88-P.FREIERMUTH (39-N.HOBBS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3308,0,0
2023092412,2023-09-24,4,4,47,PIT,LV,4,8,27,0,0,"(4:47) 6-P.HARVIN PUNTS 41 YARDS TO LV 32, CENTER-46-C.KUNTZ. 3-D.CARTER TO LV 48 FOR 16 YARDS (28-M.KILLEBREW).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3313,0,0
2023092412,2023-09-24,4,4,35,LV,PIT,1,10,48,0,0,(4:35) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 8-J.JACOBS TO PIT 46 FOR 6 YARDS (54-K.ALEXANDER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3325,0,0
2023092412,2023-09-24,4,4,8,LV,PIT,2,4,54,1,0,"(4:08) (NO HUDDLE, SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 17-D.ADAMS RAN OB AT PIT 34 FOR 12 YARDS.",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3352,0,0
2023092412,2023-09-24,4,4,4,LV,PIT,1,10,66,0,0,(4:04) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT MIDDLE TO 8-J.JACOBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3356,0,0
2023092412,2023-09-24,4,3,59,LV,PIT,2,10,66,0,0,(3:59) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 16-J.MEYERS PUSHED OB AT PIT 27 FOR 7 YARDS (29-L.WALLACE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3361,0,0
2023092412,2023-09-24,4,3,52,LV,PIT,3,3,73,0,0,"(3:52) (NO HUDDLE, SHOTGUN) 8-J.JACOBS UP THE MIDDLE TO PIT 25 FOR 2 YARDS (31-K.NEAL).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,3368,0,0
2023092412,2023-09-24,4,3,15,LV,PIT,4,1,75,0,0,"(3:15) (NO HUDDLE) PENALTY ON LV-68-A.JAMES, FALSE START, 4 YARDS, ENFORCED AT PIT 25 - NO PLAY.",0,2023,0,NO HUDDLE,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OPP,1,LV,1,FALSE START,4,3405,0,0
2023092412,2023-09-24,4,3,11,LV,PIT,1,10,86,0,0,"(3:11) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 8-J.JACOBS TO PIT 8 FOR 6 YARDS (50-E.ROBERTS, 44-M.GOLDEN).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,3409,0,0
2023092412,2023-09-24,4,2,35,LV,PIT,2,4,92,0,0,(2:35) 10-J.GAROPPOLO PASS INCOMPLETE SHORT LEFT TO 17-D.ADAMS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3445,0,0
2023092412,2023-09-24,4,2,31,LV,PIT,3,4,92,0,0,(2:31) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT RIGHT TO 16-J.MEYERS [54-K.ALEXANDER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3449,0,0
2023092412,2023-09-24,4,2,25,LV,PIT,4,4,92,0,0,"(2:25) 2-D.CARLSON 26 YARD FIELD GOAL IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3455,0,0
2023092412,2023-09-24,4,2,22,PIT,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3458,0,0
2023092412,2023-09-24,4,2,22,PIT,LV,1,10,25,0,0,(2:22) 22-N.HARRIS UP THE MIDDLE TO PIT 30 FOR 5 YARDS (93-B.YOUNG).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,3458,0,0
2023092412,2023-09-24,4,2,17,PIT,LV,2,5,30,0,0,(2:17) 22-N.HARRIS RIGHT GUARD TO PIT 33 FOR 3 YARDS (95-J.JENKINS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OWN,0,,0,,0,3463,0,0
2023092412,2023-09-24,4,2,17,PIT,LV,0,0,100,1,0,TIMEOUT #1 BY LV AT 02:17.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3463,0,0
2023092412,2023-09-24,4,2,12,PIT,LV,3,2,33,1,0,(2:12) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 11-A.ROBINSON TO PIT 39 FOR 6 YARDS (1-M.EPPS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3468,0,0
2023092412,2023-09-24,4,2,12,PIT,LV,0,0,100,1,0,TIMEOUT #2 BY LV AT 02:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3468,0,0
2023092412,2023-09-24,4,2,0,PIT,LV,1,10,39,0,0,"(2:00) 22-N.HARRIS LEFT GUARD TO PIT 36 FOR -3 YARDS (96-I.ROCHELL, 5-D.DEABLO).",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OWN,0,,0,,0,3480,0,0
2023092412,2023-09-24,4,2,0,PIT,LV,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023092412,2023-09-24,4,1,53,PIT,LV,2,13,36,0,0,(1:53) (SHOTGUN) 30-J.WARREN LEFT GUARD TO PIT 37 FOR 1 YARD (95-J.JENKINS; 91-B.NICHOLS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OWN,0,,0,,0,3487,0,0
2023092412,2023-09-24,4,1,53,PIT,LV,0,0,100,1,0,TIMEOUT #3 BY LV AT 01:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3487,0,0
2023092412,2023-09-24,4,1,8,PIT,LV,3,12,37,0,0,(1:08) 30-J.WARREN RIGHT TACKLE TO PIT 36 FOR -1 YARDS (91-B.NICHOLS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OWN,0,,0,,0,3532,0,0
2023092412,2023-09-24,4,0,23,PIT,LV,0,0,100,1,0,TIMEOUT #2 BY PIT AT 00:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3577,0,0
2023092412,2023-09-24,4,0,23,PIT,LV,4,13,36,0,0,"(:23) 6-P.HARVIN PUNTS 56 YARDS TO LV 8, CENTER-46-C.KUNTZ. 3-D.CARTER MUFFS CATCH, AND RECOVERS AT LV 15.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3577,0,0
2023092412,2023-09-24,4,0,12,LV,PIT,1,10,15,0,0,(:12) (SHOTGUN) 10-J.GAROPPOLO PASS DEEP LEFT INTENDED FOR 17-D.ADAMS INTERCEPTED BY 29-L.WALLACE AT LV 31. 29-L.WALLACE RAN OB AT LV 31 FOR NO GAIN.,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,15,OWN,0,,0,,0,3588,0,0
2023092412,2023-09-24,4,0,5,PIT,LV,1,10,69,0,0,(:05) 8-K.PICKETT KNEELS TO LV 32 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,3595,0,0
2023092412,2023-09-24,4,0,0,PIT,LV,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
