GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,DAL
2023092410,2023-09-24,2,11,25,DAL,ARI,1,10,41,1,0,(11:25) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES LEFT END RAN OB AT ARI 49 FOR 10 YARDS (34-J.THOMPSON).,0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1115,0,0
2023092410,2023-09-24,2,10,51,DAL,ARI,1,10,51,0,0,(10:51) 4-D.PRESCOTT PASS SHORT LEFT TO 13-M.GALLUP PUSHED OB AT ARI 43 FOR 6 YARDS (25-Z.COLLINS).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1149,0,0
2023092410,2023-09-24,2,10,21,DAL,ARI,2,4,57,0,0,(10:21) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 86-L.SCHOONMAKER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1179,0,0
2023092410,2023-09-24,2,10,17,DAL,ARI,3,4,57,1,0,(10:17) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 3-B.COOKS TO ARI 38 FOR 5 YARDS (13-K.CLARK).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1183,0,0
2023092410,2023-09-24,2,9,42,DAL,ARI,1,10,62,0,0,"(9:42) (SHOTGUN) 88-C.LAMB LEFT END TO ARI 29 FOR 9 YARDS (7-K.WHITE, 34-J.THOMPSON).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,1218,0,0
2023092410,2023-09-24,2,9,6,DAL,ARI,2,1,71,0,0,"(9:06) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO ARI 27 FOR 2 YARDS (43-J.LUKETA; 7-K.WHITE). PENALTY ON DAL-66-T.BASS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 29 - NO PLAY.",0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,29,OPP,1,DAL,1,OFFENSIVE HOLDING,10,1254,0,0
2023092410,2023-09-24,2,8,41,DAL,ARI,2,11,61,0,0,(8:41) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 87-J.FERGUSON TO ARI 29 FOR 10 YARDS (36-A.CHACHERE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1279,0,0
2023092410,2023-09-24,2,8,0,DAL,ARI,3,1,71,1,0,(8:00) 20-T.POLLARD LEFT TACKLE TO ARI 24 FOR 5 YARDS (22-K.WALLACE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OPP,0,,0,,0,1320,0,0
2023092410,2023-09-24,2,7,27,DAL,ARI,1,10,76,0,0,"(7:27) 20-T.POLLARD UP THE MIDDLE TO ARI 19 FOR 5 YARDS (90-B.STILLE, 95-L.FOTU).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OPP,0,,0,,0,1353,0,0
2023092410,2023-09-24,2,6,45,DAL,ARI,2,5,81,1,0,(6:45) 20-T.POLLARD UP THE MIDDLE TO ARI 11 FOR 8 YARDS (7-K.WHITE; 34-J.THOMPSON).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OPP,0,,0,,0,1395,0,0
2023092410,2023-09-24,2,6,10,DAL,ARI,1,10,89,0,0,"(6:10) (SHOTGUN) PENALTY ON DAL-78-T.STEELE, FALSE START, 4 YARDS, ENFORCED AT ARI 11 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,11,OPP,1,DAL,1,FALSE START,4,1430,0,0
