GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,WAS
2023092408,2023-09-24,4,5,59,BUF,WAS,3,7,49,1,0,"(5:59) (SHOTGUN) 28-L.MURRAY UP THE MIDDLE TO WAS 44 FOR 7 YARDS (57-C.BARTON, 52-J.DAVIS).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,3,3241,0,0
2023092408,2023-09-24,4,5,21,BUF,WAS,1,10,56,0,0,(5:21) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  4-J.COOK LEFT END TO WAS 38 FOR 6 YARDS (22-D.FORREST; 57-C.BARTON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OPP,0,,0,,0,3,3279,0,0
2023092408,2023-09-24,4,4,38,BUF,WAS,2,4,62,1,0,(4:38) 4-J.COOK LEFT END TO WAS 4 FOR 34 YARDS (25-B.ST-JUSTE).,0,2023,34,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,3,3322,0,0
2023092408,2023-09-24,4,3,49,BUF,WAS,1,4,96,0,0,"(3:49) (SHOTGUN) 28-L.MURRAY LEFT TACKLE TO WAS 3 FOR 1 YARD (94-D.PAYNE, 52-J.DAVIS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,4,OPP,0,,0,,0,3,3371,0,0
2023092408,2023-09-24,4,3,49,BUF,WAS,0,0,100,1,0,TIMEOUT #1 BY BUF AT 03:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3371,0,0
2023092408,2023-09-24,4,3,4,BUF,WAS,2,3,97,0,0,(3:04) 4-J.COOK LEFT GUARD TO WAS 2 FOR 1 YARD (57-C.BARTON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,3,OPP,0,,0,,0,3,3416,0,0
2023092408,2023-09-24,4,2,19,BUF,WAS,3,2,98,1,0,"(2:19) (SHOTGUN) 28-L.MURRAY RIGHT GUARD FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,2,OPP,0,,0,,0,3,3461,0,0
2023092408,2023-09-24,4,2,15,WAS,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,3465,0,0
2023092408,2023-09-24,4,2,15,WAS,BUF,1,10,25,1,0,(2:15) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 17-T.MCLAURIN TO WAS 37 FOR 12 YARDS (30-D.JACKSON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,3465,0,0
2023092408,2023-09-24,4,2,15,BUF,WAS,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,3465,0,0
2023092408,2023-09-24,4,2,0,WAS,BUF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3480,0,0
2023092408,2023-09-24,4,2,0,WAS,BUF,1,10,37,0,0,(2:00) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 87-J.BATES TO WAS 44 FOR 7 YARDS (33-S.NEAL; 42-D.WILLIAMS) [59-K.JONATHAN].,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3,3480,0,0
2023092408,2023-09-24,4,1,36,WAS,BUF,2,3,44,1,0,"(1:36) (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 1-J.DOTSON TO BUF 41 FOR 15 YARDS (39-C.LEWIS).",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3,3504,0,0
2023092408,2023-09-24,4,1,15,WAS,BUF,1,10,59,1,0,"(1:15) (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP LEFT TO 4-C.SAMUEL. THE REPLAY OFFICIAL REVIEWED THE INCOMPLETE PASS RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS DEEP LEFT TO 4-C.SAMUEL RAN OB AT BUF 24 FOR 17 YARDS.",0,2023,17,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3,3525,0,0
2023092408,2023-09-24,4,1,10,WAS,BUF,1,10,76,0,0,(1:10) (SHOTGUN) 14-S.HOWELL SACKED AT BUF 28 FOR -4 YARDS (57-A.EPENESA).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,3,3530,0,0
2023092408,2023-09-24,4,1,2,WAS,BUF,2,14,72,0,0,(1:02) (SHOTGUN) 14-S.HOWELL SACKED AT BUF 33 FOR -5 YARDS (92-D.JONES).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,3,3538,0,0
2023092408,2023-09-24,4,1,2,WAS,BUF,0,0,100,1,0,TIMEOUT #1 BY WAS AT 01:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3538,0,0
2023092408,2023-09-24,4,0,55,WAS,BUF,3,19,67,0,0,(:55) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 4-C.SAMUEL [97-J.PHILLIPS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3,3545,0,0
2023092408,2023-09-24,4,0,55,WAS,BUF,0,0,100,1,0,TIMEOUT #2 BY WAS AT 00:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3545,0,0
2023092408,2023-09-24,4,0,50,WAS,BUF,4,19,67,0,0,"(:50) 6-J.SLYE 51 YARD FIELD GOAL IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3,3550,0,0
2023092408,2023-09-24,4,0,46,BUF,WAS,1,10,25,0,0,(:46) 9-K.ALLEN KNEELS TO BUF 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,3554,0,0
2023092408,2023-09-24,4,0,46,BUF,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,3554,0,0
2023092408,2023-09-24,4,0,29,BUF,WAS,2,11,24,0,0,(:29) 9-K.ALLEN KNEELS TO BUF 23 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3,3571,0,0
2023092408,2023-09-24,4,0,0,BUF,WAS,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3600,0,0
