GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,GB
2023092403,2023-09-24,4,8,27,GB,NO,1,10,20,0,0,"(8:27) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP RIGHT TO 13-D.WICKS. PENALTY ON NO-1-A.TAYLOR, DEFENSIVE PASS INTERFERENCE, 45 YARDS, ENFORCED AT GB 20 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,20,OWN,1,NO,1,DEFENSIVE PASS INTERFERENCE,45,3,3093,0,0
2023092403,2023-09-24,4,8,27,GB,NO,0,0,100,1,0,TIMEOUT AT 08:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3093,0,0
2023092403,2023-09-24,4,8,20,GB,NO,1,10,65,0,0,"(8:20) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP RIGHT TO 87-R.DOUBS. PENALTY ON NO-27-I.YIADOM, DEFENSIVE PASS INTERFERENCE, 22 YARDS, ENFORCED AT NO 35 - NO PLAY. PENALTY ON NO-27-I.YIADOM, DEFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,35,OPP,0,NO,1,DEFENSIVE PASS INTERFERENCE,0,3,3100,0,0
2023092403,2023-09-24,4,8,16,GB,NO,1,10,87,0,0,(8:16) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 87-R.DOUBS (27-I.YIADOM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3,3104,0,0
2023092403,2023-09-24,4,8,12,GB,NO,2,10,87,0,0,(8:12) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT MIDDLE TO 88-L.MUSGRAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3,3108,0,0
2023092403,2023-09-24,4,8,8,GB,NO,3,10,87,1,0,(8:08) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 11-J.REED TO NO 2 FOR 11 YARDS (20-P.WERNER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3,3112,0,0
2023092403,2023-09-24,4,7,45,GB,NO,1,2,98,0,0,"(7:45) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 11-J.REED.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,3,3135,0,0
2023092403,2023-09-24,4,7,41,GB,NO,2,2,98,0,0,(7:41) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 11-J.REED.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,3,3139,0,0
2023092403,2023-09-24,4,7,37,GB,NO,3,2,98,0,0,"(7:37) (SHOTGUN) 27-P.TAYLOR UP THE MIDDLE TO NO 1 FOR 1 YARD (27-I.YIADOM, 99-K.SAUNDERS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,3,3143,0,0
2023092403,2023-09-24,4,7,2,GB,NO,4,1,99,1,0,"(7:02) (SHOTGUN) 10-J.LOVE RIGHT END FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,1,OPP,0,,0,,0,3,3178,0,0
2023092403,2023-09-24,4,6,58,GB,NO,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 10-J.LOVE PASS TO 83-S.TOURE IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,3,3182,0,0
2023092403,2023-09-24,4,6,58,NO,GB,0,0,65,1,0,17-A.CARLSON KICKS 63 YARDS FROM GB 35 TO NO 2. 22-R.SHAHEED TO NO 17 FOR 15 YARDS (26-D.SAVAGE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,3182,0,0
2023092403,2023-09-24,4,6,55,NO,GB,1,10,17,0,0,(6:55) (SHOTGUN) 2-J.WINSTON PASS SHORT RIGHT TO 13-M.THOMAS TO NO 21 FOR 4 YARDS (26-D.SAVAGE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3,3185,0,0
2023092403,2023-09-24,4,6,16,NO,GB,2,11,16,0,0,(6:16) (SHOTGUN) 2-J.WINSTON PASS SHORT MIDDLE TO 12-C.OLAVE TO NO 24 FOR 8 YARDS (25-K.NIXON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,3,3224,0,0
2023092403,2023-09-24,4,6,16,NO,GB,2,6,21,0,0,"(6:16) (SHOTGUN) PENALTY ON NO-70-T.PENNING, FALSE START, 5 YARDS, ENFORCED AT NO 21 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,NO,1,FALSE START,5,3,3224,0,0
2023092403,2023-09-24,4,5,37,NO,GB,3,3,24,0,0,(5:37) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE DEEP RIGHT TO 22-R.SHAHEED.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3,3263,0,0
2023092403,2023-09-24,4,5,31,NO,GB,4,3,24,0,0,"(5:31) 39-L.HEDLEY PUNTS 46 YARDS TO GB 30, CENTER-49-Z.WOOD. 25-K.NIXON TO GB 30 FOR NO GAIN (48-J.GRAY). PENALTY ON GB-55-K.ENAGBARE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT GB 30.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,24,OWN,1,GB,0,OFFENSIVE HOLDING,10,3,3269,0,0
2023092403,2023-09-24,4,5,23,GB,NO,1,10,20,0,0,(5:23) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 13-D.WICKS TO GB 29 FOR 9 YARDS (27-I.YIADOM; 20-P.WERNER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3,3277,0,0
2023092403,2023-09-24,4,5,0,GB,NO,2,1,29,0,0,"(5:00) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 11-J.REED.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3,3300,0,0
2023092403,2023-09-24,4,4,56,GB,NO,3,1,29,1,0,(4:56) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO GB 31 FOR 2 YARDS (97-M.ROACH; 99-K.SAUNDERS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,3,3304,0,0
2023092403,2023-09-24,4,4,28,GB,NO,1,10,31,1,0,"(4:28) (NO HUDDLE, SHOTGUN) 10-J.LOVE SCRAMBLES LEFT END RAN OB AT NO 45 FOR 24 YARDS (1-A.TAYLOR).",0,2023,24,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3,3332,0,0
2023092403,2023-09-24,4,4,19,GB,NO,1,10,55,0,0,(4:19) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP RIGHT TO 83-S.TOURE (27-I.YIADOM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3,3341,0,0
2023092403,2023-09-24,4,4,13,GB,NO,2,10,55,1,0,(4:13) (SHOTGUN) 10-J.LOVE PASS DEEP RIGHT TO 11-J.REED TO NO 15 FOR 30 YARDS (1-A.TAYLOR).,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3,3347,0,0
2023092403,2023-09-24,4,3,42,GB,NO,1,10,85,0,0,"(3:42) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 13-D.WICKS TO NO 8 FOR 7 YARDS (32-T.MATHIEU).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,3378,0,0
2023092403,2023-09-24,4,3,3,GB,NO,2,3,92,0,0,(3:03) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 87-R.DOUBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3,3417,0,0
2023092403,2023-09-24,4,2,59,GB,NO,3,3,92,1,0,"(2:59) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 87-R.DOUBS FOR 8 YARDS, TOUCHDOWN.",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3,3421,0,0
2023092403,2023-09-24,4,2,56,GB,NO,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,3424,0,0
2023092403,2023-09-24,4,2,56,NO,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,3424,0,0
2023092403,2023-09-24,4,2,56,NO,GB,1,10,25,0,0,(2:56) (SHOTGUN) 2-J.WINSTON PASS SHORT RIGHT TO 13-M.THOMAS TO NO 30 FOR 5 YARDS (58-I.MCDUFFIE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,3424,0,0
2023092403,2023-09-24,4,2,33,NO,GB,2,5,30,1,0,"(2:33) (NO HUDDLE, SHOTGUN) 2-J.WINSTON PASS DEEP RIGHT TO 12-C.OLAVE PUSHED OB AT GB 42 FOR 28 YARDS (35-C.BALLENTINE).",0,2023,28,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3,3447,0,0
2023092403,2023-09-24,4,2,27,NO,GB,1,10,58,0,0,"(2:27) (NO HUDDLE, SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT RIGHT TO 83-J.JOHNSON (20-R.FORD).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,3,3453,0,0
2023092403,2023-09-24,4,2,23,NO,GB,2,10,58,1,0,(2:23) (SHOTGUN) 2-J.WINSTON PASS SHORT LEFT TO 12-C.OLAVE TO GB 32 FOR 10 YARDS (35-C.BALLENTINE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,3,3457,0,0
2023092403,2023-09-24,4,2,0,NO,GB,1,10,68,0,0,(2:00) (SHOTGUN) 7-T.HILL RIGHT TACKLE TO GB 30 FOR 2 YARDS (95-D.WYATT; 91-P.SMITH).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,3,3480,0,0
2023092403,2023-09-24,4,2,0,NO,GB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3480,0,0
2023092403,2023-09-24,4,1,19,NO,GB,2,8,70,0,0,(1:19) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT MIDDLE TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3,3521,0,0
2023092403,2023-09-24,4,1,15,NO,GB,3,8,70,0,0,(1:15) (SHOTGUN) 2-J.WINSTON PASS SHORT LEFT TO 13-M.THOMAS TO GB 28 FOR 2 YARDS (26-D.SAVAGE).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3,3525,0,0
2023092403,2023-09-24,4,1,15,NO,GB,0,0,100,1,0,TIMEOUT #2 BY NO AT 01:15.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3525,0,0
2023092403,2023-09-24,4,1,10,NO,GB,4,6,72,0,0,"(1:10) 19-B.GRUPE 46 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,3,3530,0,0
2023092403,2023-09-24,4,1,10,NO,GB,0,0,100,1,0,TIMEOUT #1 BY GB AT 01:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3530,0,0
2023092403,2023-09-24,4,1,5,GB,NO,1,10,36,0,0,(1:05) 10-J.LOVE KNEELS TO GB 35 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3,3535,0,0
2023092403,2023-09-24,4,1,4,GB,NO,0,0,100,1,0,TIMEOUT #3 BY NO AT 01:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3536,0,0
2023092403,2023-09-24,4,1,4,GB,NO,2,11,35,0,0,(1:04) 10-J.LOVE KNEELS TO GB 34 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3,3536,0,0
2023092403,2023-09-24,4,0,25,GB,NO,3,12,34,0,0,(:25) 10-J.LOVE KNEELS TO GB 33 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3,3575,0,0
2023092403,2023-09-24,4,0,0,GB,NO,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3600,0,0
