GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,CIN
2023092501,2023-09-25,2,10,42,LA,CIN,1,10,88,0,0,(10:42) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 23-K.WILLIAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1158,0,0
2023092501,2023-09-25,2,10,39,LA,CIN,2,10,88,0,0,(10:39) 23-K.WILLIAMS RIGHT TACKLE TO CIN 5 FOR 7 YARDS (22-C.AWUZIE).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,12,OPP,0,,0,,0,1161,0,0
2023092501,2023-09-25,2,9,56,LA,CIN,3,3,95,0,0,(9:56) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 5-T.ATWELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1204,0,0
2023092501,2023-09-25,2,9,52,LA,CIN,4,3,95,0,0,"(9:52) 8-B.MAHER 23 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1208,0,0
2023092501,2023-09-25,2,9,49,CIN,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1211,0,0
2023092501,2023-09-25,2,9,49,CIN,LA,0,0,100,1,0,TIMEOUT AT 09:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1211,0,0
2023092501,2023-09-25,2,9,49,CIN,LA,1,10,25,0,0,(9:49) (SHOTGUN) 28-J.MIXON LEFT GUARD TO CIN 25 FOR NO GAIN (0-B.YOUNG).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1211,0,0
2023092501,2023-09-25,2,9,16,CIN,LA,2,10,25,0,0,(9:16) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT MIDDLE TO 5-T.HIGGINS (1-D.KENDRICK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1244,0,0
2023092501,2023-09-25,2,9,12,CIN,LA,3,10,25,1,0,(9:12) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 1-J.CHASE RAN OB AT CIN 36 FOR 11 YARDS.,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1248,0,0
2023092501,2023-09-25,2,8,40,CIN,LA,1,10,36,0,0,(8:40) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT TO 5-T.HIGGINS (1-D.KENDRICK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1280,0,0
2023092501,2023-09-25,2,8,37,CIN,LA,2,10,36,0,0,(8:37) (SHOTGUN) 9-J.BURROW SACKED AT CIN 28 FOR -8 YARDS (99-A.DONALD).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1283,0,0
2023092501,2023-09-25,2,7,50,CIN,LA,3,18,28,0,0,(7:50) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 5-T.HIGGINS TO CIN 36 FOR 8 YARDS (1-D.KENDRICK; 2-R.YEAST).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1330,0,0
2023092501,2023-09-25,2,7,11,CIN,LA,4,10,36,0,0,"(7:11) 10-B.ROBBINS PUNTS 33 YARDS TO LAR 31, IMPETUS ENDS AT LAR 30, CENTER-48-C.ADOMITIS, OUT OF BOUNDS. PENALTY ON CIN-26-T.ANDERSON, ILLEGAL TOUCH KICK, 5 YARDS, ENFORCED AT LAR 31.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OWN,1,CIN,0,ILLEGAL TOUCH KICK,5,1369,0,0
2023092501,2023-09-25,2,7,4,LA,CIN,1,10,64,0,0,"(7:04) 12-V.JEFFERSON RIGHT END TO LAR 40 FOR 4 YARDS (94-S.HUBBARD, 22-C.AWUZIE).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OPP,0,,0,,0,1376,0,0
2023092501,2023-09-25,2,7,4,CIN,LA,0,0,100,1,0,TIMEOUT AT 07:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1376,0,0
2023092501,2023-09-25,2,6,22,LA,CIN,2,6,60,0,0,(6:22) 23-K.WILLIAMS LEFT END TO LAR 37 FOR -3 YARDS (23-D.HILL).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OPP,0,,0,,0,1418,0,0
2023092501,2023-09-25,2,5,37,LA,CIN,0,0,100,1,0,TIMEOUT #1 BY LAR AT 05:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1463,0,0
