GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,JAX,HOU
2023092404,2023-09-24,2,8,13,HOU,JAX,2,4,94,0,0,"(8:13) 31-D.PIERCE UP THE MIDDLE TO JAX 4 FOR 2 YARDS (44-T.WALKER, 32-TY.CAMPBELL).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,1307,0,0
2023092404,2023-09-24,2,7,30,HOU,JAX,3,2,96,1,0,"(7:30) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 9-B.JORDAN FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1350,0,0
2023092404,2023-09-24,2,7,27,JAX,HOU,0,0,65,1,0,15-K.FAIRBAIRN KICKS 69 YARDS FROM HOU 35 TO JAX -4. 39-J.AGNEW TO JAX 23 FOR 27 YARDS (43-N.HEWITT; 53-B.CASHMAN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1353,0,0
2023092404,2023-09-24,2,7,27,HOU,JAX,0,0,85,1,0,"15-K.FAIRBAIRN EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-16-T.ZENTNER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1353,0,0
2023092404,2023-09-24,2,7,27,JAX,HOU,0,0,100,1,0,TIMEOUT AT 07:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1353,0,0
2023092404,2023-09-24,2,7,21,JAX,HOU,1,10,23,0,0,"(7:21) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM TO JAX 23 FOR NO GAIN (48-C.HARRIS). PENALTY ON HOU-55-J.HUGHES, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT JAX 23 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,23,OWN,1,HOU,1,DEFENSIVE OFFSIDE,5,1359,0,0
2023092404,2023-09-24,2,6,55,JAX,HOU,1,5,28,1,0,(6:55) 16-T.LAWRENCE PASS SHORT RIGHT TO 1-T.ETIENNE TO JAX 46 FOR 18 YARDS (1-J.WARD).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1385,0,0
2023092404,2023-09-24,2,6,22,JAX,HOU,1,10,46,0,0,"(6:22) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO 50 FOR 4 YARDS (23-E.MURRAY).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,1418,0,0
2023092404,2023-09-24,2,5,44,JAX,HOU,2,6,100,0,0,(5:44) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 0-C.RIDLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1456,0,0
2023092404,2023-09-24,2,5,41,JAX,HOU,3,6,100,0,0,(5:41) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 13-C.KIRK TO HOU 45 FOR 5 YARDS (0-S.GRIFFIN). HOU-0-S.GRIFFIN WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1459,0,0
