GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,WAS,NE
2023110506,2023-11-05,2,6,16,NE,WAS,1,10,36,1,0,"(6:16) (NO HUDDLE, SHOTGUN) 38-R.STEVENSON RIGHT GUARD FOR 64 YARDS, TOUCHDOWN.",0,2023,64,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,9,1424,0,0
2023110506,2023-11-05,2,6,6,NE,WAS,0,0,100,1,0,TIMEOUT AT 06:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1434,0,0
2023110506,2023-11-05,2,6,6,WAS,NE,0,0,60,1,0,37-C.RYLAND KICKS 57 YARDS FROM NE 40 TO WAS 3. 24-A.GIBSON TO WAS 20 FOR 17 YARDS (14-T.MONTGOMERY).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,9,1434,0,0
2023110506,2023-11-05,2,6,6,NE,WAS,0,0,85,0,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER. PENALTY ON WAS, ILLEGAL FORMATION, 5 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,WAS,0,ILLEGAL FORMATION,5,9,1434,0,0
2023110506,2023-11-05,2,6,1,WAS,NE,1,10,20,0,0,(6:01) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 83-J.CROWDER TO WAS 25 FOR 5 YARDS (13-JA.JONES).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,9,1439,0,0
2023110506,2023-11-05,2,5,23,WAS,NE,2,5,25,0,0,"(5:23) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 87-J.BATES TO WAS 20 FOR -5 YARDS (93-L.GUY, 92-D.GODCHAUX).",0,2023,-5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,9,1477,0,0
2023110506,2023-11-05,2,4,39,WAS,NE,3,10,20,1,0,(4:39) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 3-B.PRINGLE TO WAS 33 FOR 13 YARDS (8-J.BENTLEY).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,9,1521,0,0
2023110506,2023-11-05,2,3,56,WAS,NE,1,10,33,0,0,(3:56) 24-A.GIBSON LEFT GUARD TO WAS 37 FOR 4 YARDS (23-K.DUGGER).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OWN,0,,0,,0,9,1564,0,0
2023110506,2023-11-05,2,3,16,WAS,NE,2,6,37,1,0,(3:16) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 24-A.GIBSON TO WAS 43 FOR 6 YARDS (30-M.MAPU).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,9,1604,0,0
2023110506,2023-11-05,2,2,35,WAS,NE,1,10,43,0,0,(2:35) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP LEFT TO 3-B.PRINGLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,9,1645,0,0
2023110506,2023-11-05,2,2,30,WAS,NE,2,10,43,1,0,(2:30) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 2-D.BROWN TO NE 43 FOR 14 YARDS (27-M.BRYANT).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,9,1650,0,0
2023110506,2023-11-05,2,2,0,WAS,NE,1,10,57,0,0,"(2:00) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP RIGHT TO 1-J.DOTSON. PENALTY ON NE-33-A.JENNINGS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT NE 43 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,43,OPP,1,NE,1,DEFENSIVE OFFSIDE,5,9,1680,0,0
2023110506,2023-11-05,2,2,0,WAS,NE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1680,0,0
2023110506,2023-11-05,2,1,55,WAS,NE,1,5,62,0,0,"(1:55) (SHOTGUN) PENALTY ON WAS-72-C.LENO, FALSE START, 5 YARDS, ENFORCED AT NE 38 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OPP,1,WAS,1,FALSE START,5,9,1685,0,0
2023110506,2023-11-05,2,1,55,WAS,NE,1,10,57,0,0,(1:55) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 17-T.MCLAURIN (90-C.BARMORE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,9,1685,0,0
2023110506,2023-11-05,2,1,52,WAS,NE,2,10,57,0,0,(1:52) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 44 FOR -13 YARDS (91-D.WISE).,0,2023,-13,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,9,1688,0,0
2023110506,2023-11-05,2,1,46,WAS,NE,3,23,44,1,0,(1:46) (SHOTGUN) 14-S.HOWELL SCRAMBLES LEFT END PUSHED OB AT NE 32 FOR 24 YARDS (13-JA.JONES).,0,2023,24,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,9,1694,0,0
2023110506,2023-11-05,2,1,46,WAS,NE,0,0,100,1,0,TIMEOUT #1 BY NE AT 01:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1694,0,0
2023110506,2023-11-05,2,1,35,WAS,NE,1,10,68,1,0,(1:35) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 82-L.THOMAS TO NE 21 FOR 11 YARDS (2-J.MILLS; 8-J.BENTLEY).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,9,1705,0,0
2023110506,2023-11-05,2,0,59,WAS,NE,1,10,79,0,0,(:59) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP RIGHT TO 2-D.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,9,1741,0,0
2023110506,2023-11-05,2,0,55,WAS,NE,2,10,79,0,0,(:55) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP MIDDLE TO 87-J.BATES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,9,1745,0,0
2023110506,2023-11-05,2,0,50,WAS,NE,3,10,79,1,0,(:50) (SHOTGUN) 14-S.HOWELL PASS DEEP LEFT TO 3-B.PRINGLE TO NE 5 FOR 16 YARDS (29-J.JACKSON).,0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,9,1750,0,0
2023110506,2023-11-05,2,0,23,WAS,NE,1,5,95,1,0,"(:23) (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT INTENDED FOR 1-J.DOTSON INTERCEPTED BY 23-K.DUGGER AT NE -6. 23-K.DUGGER TO NE 14 FOR 20 YARDS (3-B.PRINGLE).",0,2023,20,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,5,OPP,0,,0,,0,9,1777,0,0
2023110506,2023-11-05,2,0,9,NE,WAS,1,10,14,0,0,(:09) 10-M.JONES KNEELS TO NE 12 FOR -2 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,9,1791,0,0
2023110506,2023-11-05,2,0,0,NE,WAS,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1800,0,0
2023110506,2023-11-05,3,15,0,NE,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,9,1800,0,0
2023110506,2023-11-05,3,15,0,NE,WAS,1,10,25,1,0,(15:00) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 83-J.REAGOR TO NE 36 FOR 11 YARDS (47-K.HUDSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,9,1800,0,0
2023110506,2023-11-05,3,14,29,NE,WAS,1,10,36,0,0,"(14:29) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 81-D.DOUGLAS TO NE 45 FOR 9 YARDS (25-B.ST-JUSTE).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,9,1831,0,0
2023110506,2023-11-05,3,14,3,NE,WAS,2,1,45,1,0,"(14:03) (NO HUDDLE, SHOTGUN) 38-R.STEVENSON LEFT GUARD TO 50 FOR 5 YARDS (47-K.HUDSON).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OWN,0,,0,,0,9,1857,0,0
2023110506,2023-11-05,3,13,33,NE,WAS,1,10,100,0,0,"(13:33) (NO HUDDLE, SHOTGUN) 10-M.JONES SCRAMBLES RIGHT END RAN OB AT WAS 47 FOR 3 YARDS (51-D.MAYO).",0,2023,3,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1887,0,0
2023110506,2023-11-05,3,12,55,NE,WAS,2,7,53,0,0,"(12:55) (NO HUDDLE, SHOTGUN) 15-E.ELLIOTT RIGHT TACKLE TO WAS 44 FOR 3 YARDS (52-J.DAVIS; 95-C.TOOHILL).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OPP,0,,0,,0,9,1925,0,0
2023110506,2023-11-05,3,12,22,NE,WAS,3,4,56,1,0,"(12:22) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 15-E.ELLIOTT TO WAS 38 FOR 6 YARDS (31-K.CURL, 52-J.DAVIS).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,9,1958,0,0
2023110506,2023-11-05,3,11,57,NE,WAS,1,10,62,0,0,(11:57) (NO HUDDLE) 81-D.DOUGLAS RIGHT END TO WAS 38 FOR NO GAIN (13-E.FORBES).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,9,1983,0,0
2023110506,2023-11-05,3,11,21,NE,WAS,2,10,62,0,0,"(11:21) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT RIGHT TO 83-J.REAGOR (50-A.JONES).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,9,2019,0,0
2023110506,2023-11-05,3,11,18,NE,WAS,3,10,62,0,0,"(11:18) (SHOTGUN) 10-M.JONES SACKED AT WAS 47 FOR -9 YARDS (55-K.HENRY). PENALTY ON WAS-55-K.HENRY, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT WAS 38 - NO PLAY.",0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,38,OPP,1,WAS,1,ROUGHING THE PASSER,15,9,2022,0,0
2023110506,2023-11-05,3,10,55,NE,WAS,1,10,77,0,0,"(10:55) 38-R.STEVENSON LEFT END TO WAS 24 FOR -1 YARDS (35-P.BUTLER, 51-D.MAYO).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OPP,0,,0,,0,9,2045,0,0
2023110506,2023-11-05,3,10,27,NE,WAS,2,11,76,0,0,"(10:27) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS INCOMPLETE DEEP LEFT TO 83-J.REAGOR (13-E.FORBES).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,9,2073,0,0
2023110506,2023-11-05,3,10,21,NE,WAS,3,11,76,0,0,(10:21) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT MIDDLE TO 88-M.GESICKI (25-B.ST-JUSTE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,9,2079,0,0
2023110506,2023-11-05,3,10,17,NE,WAS,4,11,76,0,0,"(10:17) 37-C.RYLAND 43 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,9,2083,0,0
2023110506,2023-11-05,3,10,14,WAS,NE,1,10,25,0,0,(10:14) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 82-L.THOMAS TO WAS 32 FOR 7 YARDS (27-M.BRYANT; 48-JA.TAVAI).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,9,2086,0,0
2023110506,2023-11-05,3,10,14,NE,WAS,0,0,100,1,0,TIMEOUT AT 10:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2086,0,0
2023110506,2023-11-05,3,10,14,WAS,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,9,2086,0,0
2023110506,2023-11-05,3,9,39,WAS,NE,2,3,32,1,0,(9:39) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 24-A.GIBSON TO WAS 44 FOR 12 YARDS (23-K.DUGGER).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,9,2121,0,0
2023110506,2023-11-05,3,8,57,WAS,NE,1,10,44,0,0,(8:57) (SHOTGUN) 8-B.ROBINSON UP THE MIDDLE TO NE 49 FOR 7 YARDS (93-L.GUY; 8-J.BENTLEY).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OWN,0,,0,,0,9,2163,0,0
2023110506,2023-11-05,3,8,16,WAS,NE,2,3,51,1,0,(8:16) (SHOTGUN) 24-A.GIBSON UP THE MIDDLE TO NE 45 FOR 4 YARDS (92-D.GODCHAUX).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OPP,0,,0,,0,9,2204,0,0
2023110506,2023-11-05,3,7,38,WAS,NE,1,10,55,1,0,(7:38) 24-A.GIBSON RIGHT END PUSHED OB AT NE 33 FOR 12 YARDS (13-JA.JONES).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OPP,0,,0,,0,9,2242,0,0
2023110506,2023-11-05,3,7,1,WAS,NE,1,10,67,0,0,(7:01) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 8-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,9,2279,0,0
2023110506,2023-11-05,3,6,58,WAS,NE,2,10,67,1,0,"(6:58) (SHOTGUN) 14-S.HOWELL PASS DEEP MIDDLE TO 1-J.DOTSON FOR 33 YARDS, TOUCHDOWN.",0,2023,33,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,9,2282,0,0
2023110506,2023-11-05,3,6,51,WAS,NE,0,0,85,1,0,"6-J.SLYE EXTRA POINT IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,9,2289,0,0
2023110506,2023-11-05,3,6,51,NE,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,9,2289,0,0
2023110506,2023-11-05,3,6,51,NE,WAS,0,0,100,1,0,TIMEOUT AT 06:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2289,0,0
2023110506,2023-11-05,3,6,51,NE,WAS,1,10,25,0,0,(6:51) (SHOTGUN) 15-E.ELLIOTT RIGHT GUARD TO NE 25 FOR NO GAIN (52-J.DAVIS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,9,2289,0,0
2023110506,2023-11-05,3,6,23,NE,WAS,2,10,25,1,0,"(6:23) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 85-H.HENRY PUSHED OB AT NE 36 FOR 11 YARDS (35-P.BUTLER).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,9,2317,0,0
2023110506,2023-11-05,3,5,59,NE,WAS,1,10,36,0,0,"(5:59) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 7-J.SMITH-SCHUSTER TO NE 37 FOR 1 YARD (29-K.FULLER).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,9,2341,0,0
2023110506,2023-11-05,3,5,32,NE,WAS,2,9,37,0,0,"(5:32) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 83-J.REAGOR (13-E.FORBES).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,9,2368,0,0
2023110506,2023-11-05,3,5,29,NE,WAS,3,9,37,0,0,(5:29) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 7-J.SMITH-SCHUSTER TO NE 41 FOR 4 YARDS (29-K.FULLER; 97-E.OBADA).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,9,2371,0,0
2023110506,2023-11-05,3,4,50,NE,WAS,4,5,41,0,0,"(4:50) 17-B.BARINGER PUNTS 49 YARDS TO WAS 10, CENTER-49-J.CARDONA. 83-J.CROWDER TO WAS 24 FOR 14 YARDS (14-T.MONTGOMERY; 41-B.SCHOOLER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,9,2410,0,0
2023110506,2023-11-05,3,4,39,WAS,NE,1,10,24,0,0,(4:39) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 1-J.DOTSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,9,2421,0,0
2023110506,2023-11-05,3,4,39,NE,WAS,0,0,100,1,0,TIMEOUT AT 04:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2421,0,0
2023110506,2023-11-05,3,4,35,WAS,NE,2,10,24,0,0,(4:35) 8-B.ROBINSON LEFT END TO WAS 26 FOR 2 YARDS (5-J.PEPPERS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,24,OWN,0,,0,,0,9,2425,0,0
2023110506,2023-11-05,3,3,54,WAS,NE,3,8,26,1,0,(3:54) (SHOTGUN) 14-S.HOWELL PASS DEEP LEFT TO 17-T.MCLAURIN TO NE 48 FOR 26 YARDS [90-C.BARMORE].,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,9,2466,0,0
2023110506,2023-11-05,3,3,29,WAS,NE,1,10,52,1,0,"(3:29) (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 17-T.MCLAURIN TO NE 12 FOR 36 YARDS (31-JO.JONES).",0,2023,36,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,9,2491,0,0
2023110506,2023-11-05,3,2,46,WAS,NE,1,10,88,0,0,(2:46) 8-B.ROBINSON UP THE MIDDLE TO NE 11 FOR 1 YARD (8-J.BENTLEY; 33-A.JENNINGS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,9,2534,0,0
2023110506,2023-11-05,3,2,3,WAS,NE,2,9,89,0,0,(2:03) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 82-L.THOMAS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,9,2577,0,0
2023110506,2023-11-05,3,1,57,WAS,NE,3,9,89,0,0,(1:57) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 83-J.CROWDER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,9,2583,0,0
2023110506,2023-11-05,3,1,52,WAS,NE,4,9,89,0,0,"(1:52) 6-J.SLYE 30 YARD FIELD GOAL IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,9,2588,0,0
2023110506,2023-11-05,3,1,49,NE,WAS,0,0,100,1,0,TIMEOUT AT 01:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2591,0,0
2023110506,2023-11-05,3,1,49,NE,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,9,2591,0,0
2023110506,2023-11-05,3,1,49,NE,WAS,1,10,25,0,0,(1:49) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 38-R.STEVENSON PUSHED OB AT NE 33 FOR 8 YARDS (50-A.JONES).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,9,2591,0,0
2023110506,2023-11-05,3,1,26,NE,WAS,2,2,33,1,0,"(1:26) (NO HUDDLE, SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO NE 40 FOR 7 YARDS (35-P.BUTLER, 52-J.DAVIS).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,9,2614,0,0
2023110506,2023-11-05,3,0,46,NE,WAS,1,10,40,0,0,(:46) (NO HUDDLE) 10-M.JONES PASS INCOMPLETE DEEP RIGHT TO 83-J.REAGOR.,0,2023,0,NO HUDDLE,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,9,2654,0,0
2023110506,2023-11-05,3,0,39,NE,WAS,2,10,40,0,0,(:39) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 7-J.SMITH-SCHUSTER TO NE 47 FOR 7 YARDS (29-K.FULLER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,9,2661,0,0
2023110506,2023-11-05,3,0,0,NE,WAS,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2700,0,0
2023110506,2023-11-05,4,15,0,NE,WAS,3,3,47,0,0,"(15:00) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 15-E.ELLIOTT. PENALTY ON NE-85-H.HENRY, OFFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,47,OWN,0,NE,0,OFFENSIVE PASS INTERFERENCE,0,9,2700,0,0
2023110506,2023-11-05,4,14,57,NE,WAS,4,3,47,0,0,"(14:57) 17-B.BARINGER PUNTS 53 YARDS TO END ZONE, CENTER-49-J.CARDONA, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,9,2703,0,0
2023110506,2023-11-05,4,14,48,WAS,NE,1,10,20,0,0,(14:48) (SHOTGUN) 8-B.ROBINSON RIGHT GUARD TO WAS 24 FOR 4 YARDS (93-L.GUY; 91-D.WISE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,9,2712,0,0
