GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CIN,BUF
2023110511,2023-11-05,2,6,14,CIN,BUF,3,10,68,0,0,"(6:14) (SHOTGUN) 9-J.BURROW SACKED AT BUF 37 FOR -5 YARDS (SACK SPLIT BY 56-L.FLOYD AND 97-J.PHILLIPS). PENALTY ON CIN-67-C.VOLSON, OFFENSIVE HOLDING, DECLINED.",0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,32,OPP,0,CIN,0,OFFENSIVE HOLDING,0,9,1426,0,0
2023110511,2023-11-05,2,5,44,CIN,BUF,4,20,58,0,0,"(5:44) 10-B.ROBBINS PUNTS 33 YARDS TO BUF 9, CENTER-48-C.ADOMITIS, FAIR CATCH BY 11-D.HARTY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,9,1456,0,0
2023110511,2023-11-05,2,5,38,BUF,CIN,1,10,9,0,0,(5:38) 4-J.COOK RIGHT GUARD TO BUF 15 FOR 6 YARDS (57-G.PRATT; 55-L.WILSON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,9,OWN,0,,0,,0,9,1462,0,0
2023110511,2023-11-05,2,5,38,CIN,BUF,0,0,100,1,0,TIMEOUT AT 05:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1462,0,0
2023110511,2023-11-05,2,4,57,BUF,CIN,2,4,15,0,0,"(4:57) (SHOTGUN) 4-J.COOK RIGHT TACKLE TO BUF 17 FOR 2 YARDS (57-G.PRATT, 98-D.READER).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,15,OWN,0,,0,,0,9,1503,0,0
2023110511,2023-11-05,2,4,17,BUF,CIN,3,2,17,0,0,(4:17) (SHOTGUN) 17-J.ALLEN SACKED AT BUF 8 FOR -9 YARDS (92-B.HILL).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,9,1543,0,0
2023110511,2023-11-05,2,3,39,BUF,CIN,4,11,8,0,0,"(3:39) 8-S.MARTIN PUNTS 45 YARDS TO CIN 47, CENTER-69-R.FERGUSON. 16-T.IRWIN TO BUF 45 FOR 8 YARDS (44-T.MATAKEVICH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,9,1581,0,0
2023110511,2023-11-05,2,3,29,CIN,BUF,1,10,55,0,0,(3:29) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 87-T.HUDSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,9,1591,0,0
2023110511,2023-11-05,2,3,26,CIN,BUF,2,10,55,0,0,"(3:26) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP RIGHT TO 1-J.CHASE (23-M.HYDE, 30-D.JACKSON) [25-T.DODSON]. BUF-23-M.HYDE WAS INJURED DURING THE PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,9,1594,0,0
2023110511,2023-11-05,2,3,21,CIN,BUF,3,10,55,0,0,(3:21) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 83-T.BOYD TO BUF 36 FOR 9 YARDS (39-C.LEWIS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,9,1599,0,0
2023110511,2023-11-05,2,3,21,CIN,BUF,0,0,100,1,0,TIMEOUT AT 03:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1599,0,0
2023110511,2023-11-05,2,2,39,CIN,BUF,4,1,64,1,0,(2:39) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 1-J.CHASE TO BUF 25 FOR 11 YARDS (21-J.POYER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,9,1641,0,0
2023110511,2023-11-05,2,2,0,CIN,BUF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1680,0,0
2023110511,2023-11-05,2,2,0,CIN,BUF,1,10,75,0,0,(2:00) 28-J.MIXON LEFT TACKLE TO BUF 22 FOR 3 YARDS (25-T.DODSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OPP,0,,0,,0,9,1680,0,0
2023110511,2023-11-05,2,1,54,CIN,BUF,0,0,100,1,0,TIMEOUT #2 BY BUF AT 01:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1686,0,0
2023110511,2023-11-05,2,1,54,CIN,BUF,2,7,78,0,0,(1:54) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP RIGHT TO 83-T.BOYD (30-D.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,9,1686,0,0
2023110511,2023-11-05,2,1,46,CIN,BUF,3,7,78,1,0,"(1:46) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 89-D.SAMPLE FOR 22 YARDS, TOUCHDOWN.",0,2023,22,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,9,1694,0,0
2023110511,2023-11-05,2,1,46,CIN,BUF,0,0,100,1,0,TIMEOUT #1 BY CIN AT 01:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1694,0,0
2023110511,2023-11-05,2,1,37,CIN,BUF,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,9,1703,0,0
2023110511,2023-11-05,2,1,37,BUF,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,9,1703,0,0
2023110511,2023-11-05,2,1,37,BUF,CIN,1,10,25,1,0,(1:37) (SHOTGUN) 17-J.ALLEN PASS DEEP LEFT TO 10-K.SHAKIR TO BUF 48 FOR 23 YARDS (23-D.HILL; 33-N.SCOTT).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,9,1703,0,0
2023110511,2023-11-05,2,1,13,BUF,CIN,1,10,48,1,0,"(1:13) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 86-D.KINCAID TO CIN 42 FOR 10 YARDS (57-G.PRATT).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,9,1727,0,0
2023110511,2023-11-05,2,0,50,BUF,CIN,1,10,58,0,0,"(:50) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 86-D.KINCAID TO CIN 38 FOR 4 YARDS (29-C.TAYLOR-BRITT).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,9,1750,0,0
2023110511,2023-11-05,2,0,32,BUF,CIN,2,6,62,0,0,"(:32) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 86-D.KINCAID RAN OB AT CIN 38 FOR NO GAIN. CIN-29-C.TAYLOR-BRITT WAS INJURED DURING THE PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,9,1768,0,0
2023110511,2023-11-05,2,0,28,BUF,CIN,0,0,100,1,0,TIMEOUT #2 BY CIN AT 00:28.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1772,0,0
2023110511,2023-11-05,2,0,28,BUF,CIN,3,6,62,0,0,"(:28) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT. PENALTY ON BUF-17-J.ALLEN, INTENTIONAL GROUNDING, 9 YARDS, ENFORCED AT CIN 38.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,38,OPP,1,BUF,0,INTENTIONAL GROUNDING,9,9,1772,0,0
2023110511,2023-11-05,2,0,0,BUF,CIN,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1800,0,0
2023110511,2023-11-05,3,15,0,BUF,CIN,0,0,65,1,0,2-E.MCPHERSON KICKS 66 YARDS FROM CIN 35 TO BUF -1. 10-K.SHAKIR TO BUF 26 FOR 27 YARDS (49-J.BACHIE; 35-J.DAVIS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,9,1800,0,0
2023110511,2023-11-05,3,14,54,BUF,CIN,1,10,26,0,0,(14:54) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO BUF 31 FOR 5 YARDS (57-G.PRATT).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,9,1806,0,0
2023110511,2023-11-05,3,14,26,BUF,CIN,2,5,31,0,0,"(14:26) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT [94-S.HUBBARD]. PENALTY ON BUF-66-C.MCGOVERN, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT BUF 31 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,31,OWN,1,BUF,1,INELIGIBLE DOWNFIELD PASS,5,9,1834,0,0
2023110511,2023-11-05,3,14,21,BUF,CIN,2,10,26,0,0,(14:21) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO BUF 32 FOR 6 YARDS (21-M.HILTON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,9,1839,0,0
2023110511,2023-11-05,3,13,46,BUF,CIN,3,4,32,1,0,(13:46) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO BUF 41 FOR 9 YARDS (33-N.SCOTT).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,9,1874,0,0
2023110511,2023-11-05,3,13,19,BUF,CIN,1,10,41,1,0,(13:19) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO CIN 48 FOR 11 YARDS (21-M.HILTON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,9,1901,0,0
2023110511,2023-11-05,3,12,53,BUF,CIN,1,10,52,1,0,"(12:53) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS RAN OB AT CIN 33 FOR 15 YARDS.",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,9,1927,0,0
2023110511,2023-11-05,3,12,24,BUF,CIN,1,10,67,0,0,(12:24) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK TO CIN 25 FOR 8 YARDS (29-C.TAYLOR-BRITT; 55-L.WILSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,9,1956,0,0
2023110511,2023-11-05,3,11,40,BUF,CIN,2,2,75,1,0,(11:40) (SHOTGUN) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  4-J.COOK LEFT END PUSHED OB AT CIN 17 FOR 8 YARDS (20-D.TURNER).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OPP,0,,0,,0,9,2000,0,0
2023110511,2023-11-05,3,11,9,BUF,CIN,1,10,83,0,0,"(11:09) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT [92-B.HILL].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,9,2031,0,0
2023110511,2023-11-05,3,11,5,BUF,CIN,2,10,83,0,0,"(11:05) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 4-J.COOK PUSHED OB AT CIN 16 FOR 1 YARD (21-M.HILTON).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,9,2035,0,0
2023110511,2023-11-05,3,10,29,BUF,CIN,3,9,84,0,0,(10:29) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP RIGHT TO 13-G.DAVIS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,9,2071,0,0
2023110511,2023-11-05,3,10,25,BUF,CIN,4,9,84,0,0,"(10:25) 2-T.BASS 34 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,9,2075,0,0
2023110511,2023-11-05,3,10,21,CIN,BUF,0,0,65,0,0,"2-T.BASS KICKS 63 YARDS FROM BUF 35 TO CIN 2. 32-T.WILLIAMS TO CIN 16 FOR 14 YARDS (20-T.RAPP). PENALTY ON CIN-17-S.MORGAN, ILLEGAL BLOCK ABOVE THE WAIST, 8 YARDS, ENFORCED AT CIN 16.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,CIN,0,ILLEGAL BLOCK ABOVE THE WAIST,8,9,2079,0,0
2023110511,2023-11-05,3,10,21,CIN,BUF,0,0,100,1,0,TIMEOUT AT 10:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2079,0,0
2023110511,2023-11-05,3,10,15,CIN,BUF,1,10,8,0,0,(10:15) (SHOTGUN) 28-J.MIXON LEFT GUARD TO CIN 11 FOR 3 YARDS (97-J.PHILLIPS; 91-E.OLIVER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,8,OWN,0,,0,,0,9,2085,0,0
2023110511,2023-11-05,3,9,36,CIN,BUF,2,7,11,0,0,(9:36) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 28-J.MIXON TO CIN 15 FOR 4 YARDS (42-D.WILLIAMS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,9,2124,0,0
2023110511,2023-11-05,3,8,50,CIN,BUF,3,3,15,1,0,(8:50) (SHOTGUN) 9-J.BURROW SCRAMBLES RIGHT TACKLE TO CIN 22 FOR 7 YARDS (20-T.RAPP).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,9,2170,0,0
2023110511,2023-11-05,3,8,7,CIN,BUF,1,10,22,1,0,(8:07) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 5-T.HIGGINS PUSHED OB AT CIN 43 FOR 21 YARDS (25-T.DODSON).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,9,2213,0,0
2023110511,2023-11-05,3,7,30,CIN,BUF,1,10,43,0,0,(7:30) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP MIDDLE TO 1-J.CHASE (30-D.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,9,2250,0,0
2023110511,2023-11-05,3,7,22,CIN,BUF,2,10,43,0,0,(7:22) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 28-J.MIXON TO CIN 42 FOR -1 YARDS (7-TA.JOHNSON).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,9,2258,0,0
2023110511,2023-11-05,3,6,34,CIN,BUF,3,11,42,0,0,(6:34) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT TO 1-J.CHASE (23-M.HYDE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,9,2306,0,0
2023110511,2023-11-05,3,6,32,CIN,BUF,4,11,42,0,0,"(6:32) 10-B.ROBBINS PUNTS 49 YARDS TO BUF 9, CENTER-48-C.ADOMITIS, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,9,2308,0,0
2023110511,2023-11-05,3,6,24,CIN,BUF,0,0,100,1,0,TIMEOUT AT 06:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2316,0,0
2023110511,2023-11-05,3,6,24,BUF,CIN,1,10,9,0,0,(6:24) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 4-J.COOK TO BUF 13 FOR 4 YARDS (55-L.WILSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,9,2316,0,0
2023110511,2023-11-05,3,5,57,BUF,CIN,2,6,13,0,0,"(5:57) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 14-S.DIGGS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,9,2343,0,0
2023110511,2023-11-05,3,5,54,BUF,CIN,0,0,100,1,0,TIMEOUT #1 BY BUF AT 05:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2346,0,0
2023110511,2023-11-05,3,5,54,BUF,CIN,3,6,13,0,0,(5:54) (SHOTGUN) 17-J.ALLEN SCRAMBLES LEFT END TO BUF 14 FOR 1 YARD (91-T.HENDRICKSON).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,9,2346,0,0
2023110511,2023-11-05,3,5,13,BUF,CIN,4,5,14,0,0,"(5:13) 8-S.MARTIN PUNTS 44 YARDS TO CIN 42, CENTER-69-R.FERGUSON, FAIR CATCH BY 16-T.IRWIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,9,2387,0,0
2023110511,2023-11-05,3,5,6,CIN,BUF,1,10,42,0,0,(5:06) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 28-J.MIXON PUSHED OB AT CIN 47 FOR 5 YARDS (25-T.DODSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,9,2394,0,0
2023110511,2023-11-05,3,5,6,CIN,BUF,0,0,100,1,0,TIMEOUT AT 05:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2394,0,0
2023110511,2023-11-05,3,4,31,CIN,BUF,2,5,47,1,0,(4:31) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 5-T.HIGGINS TO BUF 42 FOR 11 YARDS (31-R.DOUGLAS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,9,2429,0,0
2023110511,2023-11-05,3,3,56,CIN,BUF,1,10,58,0,0,(3:56) 28-J.MIXON RIGHT END TO BUF 46 FOR -4 YARDS (21-J.POYER).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OPP,0,,0,,0,9,2464,0,0
2023110511,2023-11-05,3,3,11,CIN,BUF,2,14,54,0,0,(3:11) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 5-T.HIGGINS TO BUF 37 FOR 9 YARDS (21-J.POYER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,9,2509,0,0
2023110511,2023-11-05,3,2,26,CIN,BUF,3,5,63,0,0,(2:26) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 83-T.BOYD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,9,2554,0,0
2023110511,2023-11-05,3,2,21,CIN,BUF,0,0,100,1,0,TIMEOUT #1 BY CIN AT 02:21.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2559,0,0
2023110511,2023-11-05,3,2,21,CIN,BUF,4,5,63,0,0,"(2:21) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 89-D.SAMPLE TO BUF 35 FOR 2 YARDS (25-T.DODSON, 23-M.HYDE).",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,9,2559,0,0
2023110511,2023-11-05,3,2,13,BUF,CIN,1,10,35,1,0,"(2:13) (SHOTGUN) 17-J.ALLEN RIGHT END TO BUF 45 FOR 10 YARDS (55-L.WILSON, 27-J.BATTLE).",0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,9,2567,0,0
2023110511,2023-11-05,3,2,13,CIN,BUF,0,0,100,1,0,TIMEOUT AT 02:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2567,0,0
2023110511,2023-11-05,3,1,45,BUF,CIN,1,10,45,1,0,"(1:45) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO CIN 44 FOR 11 YARDS (55-L.WILSON; 57-G.PRATT).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,9,2595,0,0
2023110511,2023-11-05,3,1,17,BUF,CIN,1,10,56,0,0,"(1:17) (NO HUDDLE, SHOTGUN) 4-J.COOK RIGHT TACKLE TO CIN 41 FOR 3 YARDS (96-C.SAMPLE).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OPP,0,,0,,0,9,2623,0,0
2023110511,2023-11-05,3,0,48,BUF,CIN,2,7,59,0,0,"(:48) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 4-J.COOK TO CIN 35 FOR 6 YARDS (21-M.HILTON).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,9,2652,0,0
2023110511,2023-11-05,3,0,9,BUF,CIN,3,1,65,1,0,(:09) 17-J.ALLEN LEFT GUARD TO CIN 32 FOR 3 YARDS (57-G.PRATT).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,35,OPP,0,,0,,0,9,2691,0,0
2023110511,2023-11-05,3,0,0,BUF,CIN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,2700,0,0
2023110511,2023-11-05,4,15,0,BUF,CIN,1,10,68,0,0,(15:00) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,9,2700,0,0
2023110511,2023-11-05,4,14,53,BUF,CIN,2,10,68,0,0,(14:53) (SHOTGUN) 17-J.ALLEN SCRAMBLES LEFT END TO CIN 23 FOR 9 YARDS (21-M.HILTON).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,9,2707,0,0
2023110511,2023-11-05,4,14,13,BUF,CIN,3,1,77,1,0,(14:13) 17-J.ALLEN LEFT GUARD TO CIN 22 FOR 1 YARD (92-B.HILL; 57-G.PRATT).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,23,OPP,0,,0,,0,9,2747,0,0
2023110511,2023-11-05,4,13,25,BUF,CIN,1,10,78,1,0,"(13:25) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 86-D.KINCAID TO CIN 11 FOR 11 YARDS (33-N.SCOTT, 57-G.PRATT). FUMBLES (57-G.PRATT), RECOVERED BY CIN-33-N.SCOTT AT CIN 13. 33-N.SCOTT TO CIN 13 FOR NO GAIN (60-M.MORSE). OFFICIALLY A RECEPTION FOR 9 YARDS.",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,1,0,0,0,,22,OPP,0,,0,,0,9,2795,0,0
