GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,KC,MIA
2023110500,2023-11-05,2,11,45,MIA,KC,2,10,44,0,0,"(11:45) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT. PENALTY ON MIA-1-T.TAGOVAILOA, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT MIA 44.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,44,OWN,1,MIA,0,INTENTIONAL GROUNDING,10,1095,0,0
2023110500,2023-11-05,2,11,41,MIA,KC,3,20,34,0,0,(11:41) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 23-J.WILSON TO MIA 44 FOR 10 YARDS (20-J.REID) [56-G.KARLAFTIS].,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1099,0,0
2023110500,2023-11-05,2,11,4,MIA,KC,4,10,44,0,0,"(11:04) 16-J.BAILEY PUNTS 47 YARDS TO KC 9, CENTER-44-B.FERGUSON, FAIR CATCH BY 12-M.HARDMAN. PENALTY ON KC-6-B.COOK, OFFENSIVE HOLDING, 4 YARDS, ENFORCED AT KC 9.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OWN,1,KC,0,OFFENSIVE HOLDING,4,1136,0,0
2023110500,2023-11-05,2,10,59,KC,MIA,1,10,5,0,0,"(10:59) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO KC 7 FOR 2 YARDS (55-J.BAKER, 43-A.VAN GINKEL).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OWN,0,,0,,0,1141,0,0
2023110500,2023-11-05,2,10,59,KC,MIA,0,0,100,1,0,TIMEOUT AT 10:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1141,0,0
2023110500,2023-11-05,2,10,21,KC,MIA,2,8,7,0,0,(10:21) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO KC 10 FOR 3 YARDS (92-Z.SIELER; 51-D.LONG).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,7,OWN,0,,0,,0,1179,0,0
2023110500,2023-11-05,2,9,41,KC,MIA,3,5,10,1,0,(9:41) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO KC 16 FOR 6 YARDS (4-K.KOHOU).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,1219,0,0
2023110500,2023-11-05,2,9,5,KC,MIA,0,0,100,1,0,TIMEOUT #2 BY KC AT 09:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1255,0,0
2023110500,2023-11-05,2,9,5,KC,MIA,1,10,16,0,0,(9:05) 1-J.MCKINNON RIGHT TACKLE TO KC 18 FOR 2 YARDS (8-J.HOLLAND; 15-J.PHILLIPS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,16,OWN,0,,0,,0,1255,0,0
2023110500,2023-11-05,2,8,28,KC,MIA,2,8,18,0,0,"(8:28) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT. PENALTY ON MIA-2-B.CHUBB, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT KC 18 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,18,OWN,1,MIA,1,DEFENSIVE HOLDING,5,1292,0,0
2023110500,2023-11-05,2,8,20,KC,MIA,1,10,23,0,0,(8:20) (SHOTGUN) 15-P.MAHOMES UP THE MIDDLE TO KC 28 FOR 5 YARDS (92-Z.SIELER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OWN,0,,0,,0,1300,0,0
2023110500,2023-11-05,2,7,37,KC,MIA,2,5,28,1,0,(7:37) (SHOTGUN) 10-I.PACHECO RIGHT TACKLE TO KC 35 FOR 7 YARDS (92-Z.SIELER).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OWN,0,,0,,0,1343,0,0
2023110500,2023-11-05,2,7,4,KC,MIA,1,10,35,0,0,(7:04) (SHOTGUN) 10-I.PACHECO RIGHT TACKLE TO KC 37 FOR 2 YARDS (98-R.DAVIS; 93-D.HAND).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OWN,0,,0,,0,1376,0,0
2023110500,2023-11-05,2,6,27,KC,MIA,2,8,37,1,0,(6:27) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 19-K.TONEY TO MIA 45 FOR 18 YARDS (40-N.NEEDHAM; 8-J.HOLLAND).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1413,0,0
2023110500,2023-11-05,2,5,45,KC,MIA,1,10,55,0,0,(5:45) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 83-N.GRAY TO MIA 42 FOR 3 YARDS (8-J.HOLLAND).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1455,0,0
