GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,GB
2023110504,2023-11-05,2,1,47,LA,GB,4,10,66,0,0,"(1:47) 8-L.HAVRISIK 52 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1693,0,0
2023110504,2023-11-05,2,1,42,GB,LA,1,10,25,0,0,"(1:42) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 87-R.DOUBS (44-A.WITHERSPOON). PENALTY ON LAR-44-A.WITHERSPOON, DEFENSIVE PASS INTERFERENCE, 6 YARDS, ENFORCED AT GB 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,LAR,1,DEFENSIVE PASS INTERFERENCE,6,1698,0,0
2023110504,2023-11-05,2,1,42,GB,LA,0,0,65,1,0,"8-L.HAVRISIK KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1698,0,0
2023110504,2023-11-05,2,1,40,GB,LA,1,10,31,0,0,(1:40) (SHOTGUN) 33-A.JONES LEFT TACKLE TO GB 33 FOR 2 YARDS (99-A.DONALD; 91-K.TURNER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,1700,0,0
2023110504,2023-11-05,2,1,18,GB,LA,2,8,33,1,0,"(1:18) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 87-R.DOUBS PUSHED OB AT GB 42 FOR 9 YARDS (26-D.SHELLEY).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1722,0,0
2023110504,2023-11-05,2,1,13,GB,LA,1,10,42,0,0,(1:13) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 11-J.REED TO GB 46 FOR 4 YARDS (37-Q.LAKE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1727,0,0
2023110504,2023-11-05,2,0,51,GB,LA,2,6,46,1,0,"(:51) (NO HUDDLE, SHOTGUN) 10-J.LOVE SCRAMBLES RIGHT END RAN OB AT LAR 46 FOR 8 YARDS (99-A.DONALD).",0,2023,8,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1749,0,0
2023110504,2023-11-05,2,0,44,GB,LA,1,10,54,0,0,(:44) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP MIDDLE TO 18-M.HEATH.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1756,0,0
2023110504,2023-11-05,2,0,40,GB,LA,2,10,54,0,0,(:40) (SHOTGUN) 10-J.LOVE SACKED AT GB 47 FOR -7 YARDS (91-K.TURNER).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1760,0,0
2023110504,2023-11-05,2,0,20,GB,LA,0,0,100,1,0,TIMEOUT #1 BY LAR AT 00:20.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1780,0,0
2023110504,2023-11-05,2,0,20,GB,LA,3,17,47,0,0,"(:20) (SHOTGUN) 10-J.LOVE PASS DEEP LEFT TO 87-R.DOUBS TO LAR 37 FOR 16 YARDS (44-A.WITHERSPOON). THE REPLAY OFFICIAL REVIEWED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 10-J.LOVE PASS DEEP LEFT TO 87-R.DOUBS TO LAR 36 FOR 17 YARDS (44-A.WITHERSPOON).",0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1780,0,0
2023110504,2023-11-05,2,0,20,GB,LA,0,0,100,1,0,TIMEOUT #2 BY GB AT 00:20.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1780,0,0
2023110504,2023-11-05,2,0,15,GB,LA,0,0,100,1,0,TIMEOUT #3 BY GB AT 00:15.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1785,0,0
2023110504,2023-11-05,2,0,15,GB,LA,1,10,64,0,0,"(:15) (SHOTGUN) PENALTY ON GB-11-J.REED, FALSE START, 5 YARDS, ENFORCED AT LAR 36 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OPP,1,GB,1,FALSE START,5,1785,0,0
2023110504,2023-11-05,2,0,15,GB,LA,1,15,59,0,0,(:15) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 11-J.REED TO LAR 30 FOR 11 YARDS (2-R.YEAST).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1785,0,0
2023110504,2023-11-05,2,0,5,GB,LA,2,4,70,0,0,(:05) (NO HUDDLE) 10-J.LOVE SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1795,0,0
2023110504,2023-11-05,2,0,4,GB,LA,3,4,70,0,0,"(:04) 17-A.CARLSON 48 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1796,0,0
2023110504,2023-11-05,2,0,0,GB,LA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023110504,2023-11-05,3,15,0,GB,LA,0,0,65,1,0,8-L.HAVRISIK KICKS 69 YARDS FROM LAR 35 TO GB -4. 25-K.NIXON RAN OB AT GB 47 FOR 51 YARDS (4-J.FULLER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023110504,2023-11-05,3,14,53,GB,LA,1,10,47,1,0,"(14:53) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 13-D.WICKS TO LAR 42 FOR 11 YARDS. FUMBLES, RECOVERED BY LAR-44-A.WITHERSPOON AT LAR 42. 44-A.WITHERSPOON RAN OB AT LAR 42 FOR NO GAIN.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,47,OWN,0,,0,,0,1807,0,0
2023110504,2023-11-05,3,14,45,LA,GB,1,10,58,0,0,(14:45) (SHOTGUN) 24-R.FREEMAN LEFT END TO LAR 49 FOR 7 YARDS (52-R.GARY).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,42,OPP,0,,0,,0,1815,0,0
2023110504,2023-11-05,3,14,3,LA,GB,2,3,51,1,0,(14:03) 24-R.FREEMAN LEFT TACKLE TO GB 44 FOR 7 YARDS (34-J.OWENS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OPP,0,,0,,0,1857,0,0
2023110504,2023-11-05,3,13,18,LA,GB,1,10,56,1,0,"(13:18) (SHOTGUN) 11-B.RYPIEN PASS SHORT RIGHT TO 15-D.ROBINSON TO GB 29 FOR 15 YARDS (36-A.JOHNSON, 34-J.OWENS).",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1902,0,0
2023110504,2023-11-05,3,12,37,LA,GB,1,10,71,0,0,(12:37) 24-R.FREEMAN RIGHT END TO GB 34 FOR -5 YARDS (58-I.MCDUFFIE).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OPP,0,,0,,0,1943,0,0
2023110504,2023-11-05,3,12,6,LA,GB,2,15,66,0,0,"(12:06) (NO HUDDLE, SHOTGUN) 11-B.RYPIEN PASS DEEP RIGHT TO 17-P.NACUA RAN OB AT GB 18 FOR 16 YARDS. PENALTY ON LAR-17-P.NACUA, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT GB 34 - NO PLAY.",0,2023,16,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,34,OPP,1,LAR,1,OFFENSIVE PASS INTERFERENCE,10,1974,0,0
2023110504,2023-11-05,3,11,38,LA,GB,2,25,56,0,0,(11:38) (SHOTGUN) 11-B.RYPIEN PASS INCOMPLETE SHORT LEFT TO 10-C.KUPP (94-K.BROOKS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2002,0,0
2023110504,2023-11-05,3,11,35,LA,GB,3,25,56,0,0,"(11:35) (NO HUDDLE, SHOTGUN) 11-B.RYPIEN PASS SHORT RIGHT TO 27-D.HENDERSON PUSHED OB AT GB 36 FOR 8 YARDS (59-D.CAMPBELL).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2005,0,0
2023110504,2023-11-05,3,10,50,LA,GB,4,17,64,0,0,"(10:50) 42-E.EVANS PUNTS 20 YARDS TO GB 16, CENTER-47-A.WARD, FAIR CATCH BY 11-J.REED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,2050,0,0
2023110504,2023-11-05,3,10,43,GB,LA,0,0,100,1,0,TIMEOUT AT 10:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2057,0,0
2023110504,2023-11-05,3,10,43,GB,LA,1,10,16,0,0,(10:43) (SHOTGUN) 28-A.DILLON RIGHT GUARD TO GB 21 FOR 5 YARDS (44-A.WITHERSPOON; 92-J.WILLIAMS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,16,OWN,0,,0,,0,2057,0,0
2023110504,2023-11-05,3,10,9,GB,LA,2,5,21,0,0,"(10:09) (SHOTGUN) 28-A.DILLON RIGHT TACKLE TO GB 28 FOR 7 YARDS (0-B.YOUNG). PENALTY ON GB-71-J.MYERS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT GB 21 - NO PLAY.",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,21,OWN,1,GB,1,OFFENSIVE HOLDING,10,2091,0,0
2023110504,2023-11-05,3,9,45,GB,LA,2,15,11,0,0,"(9:45) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 28-A.DILLON TO GB 14 FOR 3 YARDS (37-Q.LAKE, 92-J.WILLIAMS).",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,2115,0,0
2023110504,2023-11-05,3,8,58,GB,LA,3,12,14,1,0,(8:58) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 33-A.JONES RAN OB AT GB 27 FOR 13 YARDS (44-A.WITHERSPOON).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,2162,0,0
2023110504,2023-11-05,3,8,22,GB,LA,1,10,27,0,0,"(8:22) 33-A.JONES RIGHT END TO GB 36 FOR 9 YARDS (4-J.FULLER). FUMBLES (4-J.FULLER), RECOVERED BY LAR-26-D.SHELLEY AT GB 45. 26-D.SHELLEY TO GB 36 FOR 9 YARDS (76-J.RUNYAN).",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT END,27,OWN,0,,0,,0,2198,0,0
2023110504,2023-11-05,3,8,9,GB,LA,0,0,100,1,0,TIMEOUT AT 08:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2211,0,0
2023110504,2023-11-05,3,8,9,LA,GB,1,10,64,0,0,(8:09) 24-R.FREEMAN LEFT GUARD TO GB 30 FOR 6 YARDS (23-J.ALEXANDER).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,2211,0,0
