GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PIT,TEN
2023110200,2023-11-02,2,14,11,TEN,PIT,4,8,36,0,0,"(14:11) 4-R.STONEHOUSE PUNTS 59 YARDS TO PIT 5, CENTER-46-M.COX. 19-C.AUSTIN TO PIT 17 FOR 12 YARDS (56-M.RICE; 40-A.KENDALL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,9,949,0,0
2023110200,2023-11-02,2,13,59,PIT,TEN,1,10,17,0,0,(13:59) (SHOTGUN) 22-N.HARRIS LEFT TACKLE TO PIT 19 FOR 2 YARDS (50-J.GIBBENS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,17,OWN,0,,0,,0,9,961,0,0
2023110200,2023-11-02,2,13,25,PIT,TEN,2,8,19,0,0,(13:25) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 14-G.PICKENS (26-K.FULTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,9,995,0,0
2023110200,2023-11-02,2,13,20,PIT,TEN,3,8,19,0,0,(13:20) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP MIDDLE TO 19-C.AUSTIN (2-A.AL-SHAAIR) [98-J.SIMMONS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,9,1000,0,0
2023110200,2023-11-02,2,13,14,PIT,TEN,4,8,19,0,0,"(13:14) 6-P.HARVIN PUNTS 62 YARDS TO TEN 19, CENTER-46-C.KUNTZ. 33-E.GARROR TO TEN 27 FOR 8 YARDS (83-CO.HEYWARD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,9,1006,0,0
2023110200,2023-11-02,2,13,1,TEN,PIT,1,10,27,1,0,(13:01) 8-W.LEVIS PASS SHORT LEFT TO 10-D.HOPKINS TO TEN 44 FOR 17 YARDS (24-J.PORTER).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,9,1019,0,0
2023110200,2023-11-02,2,13,1,PIT,TEN,0,0,100,1,0,TIMEOUT AT 13:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1019,0,0
2023110200,2023-11-02,2,12,18,TEN,PIT,1,10,44,0,0,(12:18) 22-D.HENRY LEFT TACKLE TO TEN 48 FOR 4 YARDS (95-K.BENTON). TEN-60-D.BRUNSKILL WAS INJURED DURING THE PLAY.,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OWN,0,,0,,0,9,1062,0,0
2023110200,2023-11-02,2,11,48,TEN,PIT,2,6,48,0,0,(11:48) (SHOTGUN) 8-W.LEVIS SACKED AT TEN 41 FOR -7 YARDS (44-M.GOLDEN).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,9,1092,0,0
2023110200,2023-11-02,2,11,9,TEN,PIT,3,13,41,1,0,(11:09) (SHOTGUN) 8-W.LEVIS PASS DEEP RIGHT TO 15-N.WESTBROOK-IKHINE RAN OB AT PIT 36 FOR 23 YARDS. TEN-77-P.SKORONSKI WAS INJURED DURING THE PLAY.,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,9,1131,0,0
2023110200,2023-11-02,2,11,2,TEN,PIT,0,0,100,1,0,TIMEOUT AT 11:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1138,0,0
2023110200,2023-11-02,2,10,45,TEN,PIT,1,10,64,0,0,(10:45) 22-D.HENRY LEFT END TO PIT 33 FOR 3 YARDS (56-A.HIGHSMITH; 31-K.NEAL).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0,9,1155,0,0
2023110200,2023-11-02,2,10,3,TEN,PIT,2,7,67,0,0,(10:03) 22-D.HENRY LEFT GUARD TO PIT 29 FOR 4 YARDS (50-E.ROBERTS; 92-I.LOUDERMILK).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OPP,0,,0,,0,9,1197,0,0
2023110200,2023-11-02,2,9,31,TEN,PIT,3,3,71,1,0,(9:31) (SHOTGUN) 8-W.LEVIS PASS SHORT LEFT TO 10-D.HOPKINS TO PIT 24 FOR 5 YARDS (20-P.PETERSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,9,1229,0,0
2023110200,2023-11-02,2,8,44,TEN,PIT,1,10,76,1,0,(8:44) (SHOTGUN) 22-D.HENRY UP THE MIDDLE TO PIT 9 FOR 15 YARDS (23-D.KAZEE).,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OPP,0,,0,,0,9,1276,0,0
2023110200,2023-11-02,2,8,1,TEN,PIT,1,9,91,0,0,(8:01) 22-D.HENRY RIGHT TACKLE TO PIT 4 FOR 5 YARDS (95-K.BENTON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,9,OPP,0,,0,,0,9,1319,0,0
