GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,MIA,Week
2024010713,2024-01-07,2,0,44,BUF,MIA,1,10,60,1,0,"(:44) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO MIA 23 FOR 17 YARDS (29-B.JONES; 55-J.BAKER).",0,2023,17,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1756,0,0,18
2024010713,2024-01-07,2,0,25,BUF,MIA,1,10,77,0,0,"(:25) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID RAN OB AT MIA 23 FOR NO GAIN. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1775,0,0,18
2024010713,2024-01-07,2,0,21,BUF,MIA,2,10,77,0,0,(:21) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 4-J.COOK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1779,0,0,18
2024010713,2024-01-07,2,0,15,BUF,MIA,3,10,77,1,0,(:15) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 11-D.HARTY RAN OB AT MIA 11 FOR 12 YARDS (5-J.RAMSEY).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1785,0,0,18
2024010713,2024-01-07,2,0,15,BUF,MIA,0,0,100,1,0,TIMEOUT #1 BY MIA AT 00:15.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1785,0,0,18
2024010713,2024-01-07,2,0,11,BUF,MIA,0,0,100,1,0,TIMEOUT #2 BY MIA AT 00:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1789,0,0,18
2024010713,2024-01-07,2,0,11,BUF,MIA,1,10,89,0,0,(:11) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 26-T.JOHNSON TO MIA 2 FOR 9 YARDS (33-E.APPLE; 55-J.BAKER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1789,0,0,18
2024010713,2024-01-07,3,15,0,BUF,MIA,1,10,25,0,0,(15:00) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO BUF 32 FOR 7 YARDS (51-D.LONG).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0,18
2024010713,2024-01-07,2,0,0,BUF,MIA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0,18
2024010713,2024-01-07,3,15,0,BUF,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0,18
2024010713,2024-01-07,3,14,23,BUF,MIA,2,3,32,0,0,(14:23) (SHOTGUN) 4-J.COOK RIGHT GUARD TO BUF 34 FOR 2 YARDS (92-Z.SIELER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OWN,0,,0,,0,1837,0,0,18
2024010713,2024-01-07,3,13,51,BUF,MIA,3,1,34,1,0,"(13:51) 17-J.ALLEN LEFT GUARD TO BUF 35 FOR 1 YARD (9-M.INGRAM, 55-J.BAKER).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,1869,0,0,18
2024010713,2024-01-07,3,13,11,BUF,MIA,1,10,35,0,0,(13:11) (SHOTGUN) 5-L.FOURNETTE RIGHT GUARD TO BUF 40 FOR 5 YARDS (91-E.OGBAH; 21-D.ELLIOTT).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OWN,0,,0,,0,1909,0,0,18
2024010713,2024-01-07,3,12,34,BUF,MIA,2,5,40,1,0,(12:34) 4-J.COOK RIGHT END TO BUF 47 FOR 7 YARDS (43-A.VAN GINKEL). MIA-43-A.VAN GINKEL WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,40,OWN,0,,0,,0,1946,0,0,18
