GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,GB,CHI,Week
2023110900,2023-11-09,4,2,59,CAR,CHI,2,14,34,0,0,"(2:59) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 82-T.TREMBLE TO CAR 39 FOR 5 YARDS (53-T.EDWARDS).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3421,0,0,10
2023110900,2023-11-09,4,2,14,CAR,CHI,3,9,39,0,0,"(2:14) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 81-H.HURST TO CAR 46 FOR 7 YARDS (57-J.SANBORN, 6-K.GORDON) [99-G.DEXTER].",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3466,0,0,10
2023110900,2023-11-09,4,2,0,CAR,CHI,4,2,46,1,0,(2:00) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 6-M.SANDERS RAN OB AT CHI 41 FOR 13 YARDS (53-T.EDWARDS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3480,0,0,10
2023110900,2023-11-09,4,2,0,CAR,CHI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0,10
2023110900,2023-11-09,4,1,54,CAR,CHI,1,10,59,0,0,(1:54) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 81-H.HURST [93-JU.JONES].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3486,0,0,10
2023110900,2023-11-09,4,1,49,CAR,CHI,2,10,59,0,0,(1:49) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP RIGHT TO 15-J.MINGO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3491,0,0,10
2023110900,2023-11-09,4,1,44,CAR,CHI,0,0,100,1,0,TIMEOUT #1 BY CAR AT 01:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3496,0,0,10
2023110900,2023-11-09,4,1,44,CAR,CHI,3,10,59,0,0,(1:44) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 19-A.THIELEN (57-J.SANBORN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3496,0,0,10
2023110900,2023-11-09,4,1,40,CAR,CHI,4,10,59,0,0,"(1:40) 4-E.PINEIRO 59 YARD FIELD GOAL IS NO GOOD, SHORT, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3500,0,0,10
2023102913,2023-10-29,1,12,44,LAC,CHI,1,10,8,0,0,(12:44) 10-J.HERBERT SCRAMBLES UP THE MIDDLE TO LAC 9 FOR 1 YARD (33-J.JOHNSON).,0,2023,1,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,136,0,0,8
2023102913,2023-10-29,1,12,44,LAC,CHI,0,0,100,1,0,TIMEOUT AT 12:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,136,0,0,8
2023102913,2023-10-29,1,12,12,LAC,CHI,2,9,9,0,0,(12:12) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN TO LAC 13 FOR 4 YARDS (29-T.STEVENSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,168,0,0,8
2023102913,2023-10-29,1,11,32,LAC,CHI,3,5,13,1,0,(11:32) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 13-K.ALLEN TO LAC 19 FOR 6 YARDS (22-E.HICKS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,208,0,0,8
2023102913,2023-10-29,1,10,58,LAC,CHI,1,10,19,0,0,(10:58) 25-J.KELLEY RIGHT TACKLE TO LAC 24 FOR 5 YARDS (53-T.EDWARDS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,19,OWN,0,,0,,0,242,0,0,8
2023102913,2023-10-29,1,10,22,LAC,CHI,2,5,24,1,0,(10:22) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN PUSHED OB AT LAC 32 FOR 8 YARDS (29-T.STEVENSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,278,0,0,8
