GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,IND,TEN
2023100803,2023-10-08,2,4,29,IND,TEN,0,0,100,1,0,TIMEOUT AT 04:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1531,0,0
2023100803,2023-10-08,2,4,14,IND,TEN,2,6,29,0,0,(4:14) (SHOTGUN) 28-J.TAYLOR LEFT TACKLE TO IND 31 FOR 2 YARDS (2-A.AL-SHAAIR). #10 MINSHEW IN AT QB FOR IND.,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,5,1546,0,0
2023100803,2023-10-08,2,3,32,IND,TEN,3,4,31,1,0,(3:32) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 83-K.GRANSON TO IND 40 FOR 9 YARDS (21-R.MCCREARY).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,5,1588,0,0
2023100803,2023-10-08,2,2,53,IND,TEN,1,10,40,0,0,"(2:53) (SHOTGUN) 28-J.TAYLOR LEFT TACKLE TO IND 45 FOR 5 YARDS (94-J.JOHNSON, 21-R.MCCREARY).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,5,1627,0,0
2023100803,2023-10-08,2,2,15,IND,TEN,2,5,45,0,0,(2:15) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 11-M.PITTMAN (26-K.FULTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,5,1665,0,0
2023100803,2023-10-08,2,2,11,IND,TEN,3,5,45,1,0,"(2:11) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 1-J.DOWNS TO TEN 30 FOR 25 YARDS (50-J.GIBBENS, 31-K.BYARD).",0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,5,1669,0,0
2023100803,2023-10-08,2,2,0,IND,TEN,1,10,70,0,0,(2:00) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 85-A.OGLETREE TO TEN 27 FOR 3 YARDS (26-K.FULTON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,5,1680,0,0
2023100803,2023-10-08,2,2,0,IND,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1680,0,0
2023100803,2023-10-08,2,1,22,IND,TEN,2,7,73,1,0,(1:22) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO TEN 14 FOR 13 YARDS (26-K.FULTON).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,5,1718,0,0
2023100803,2023-10-08,2,0,45,IND,TEN,1,10,86,0,0,(:45) (SHOTGUN) 28-J.TAYLOR LEFT TACKLE TO TEN 11 FOR 3 YARDS (2-A.AL-SHAAIR; 49-A.KEY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OPP,0,,0,,0,5,1755,0,0
2023100803,2023-10-08,2,0,38,IND,TEN,0,0,100,1,0,TIMEOUT #1 BY IND AT 00:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1762,0,0
2023100803,2023-10-08,2,0,38,IND,TEN,2,7,89,0,0,(:38) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO TEN 7 FOR 4 YARDS (98-J.SIMMONS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,5,1762,0,0
2023100803,2023-10-08,2,0,25,IND,TEN,0,0,100,1,0,TIMEOUT #2 BY IND AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1775,0,0
2023100803,2023-10-08,2,0,25,IND,TEN,3,3,93,0,0,(:25) (SHOTGUN) 10-G.MINSHEW SCRAMBLES RIGHT END TO TEN 5 FOR 2 YARDS (21-R.MCCREARY).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,5,1775,0,0
2023100803,2023-10-08,2,0,15,IND,TEN,0,0,100,1,0,TIMEOUT #3 BY IND AT 00:15.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1785,0,0
2023100803,2023-10-08,2,0,15,IND,TEN,4,1,95,0,0,(:15) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 83-K.GRANSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,5,1785,0,0
2023100803,2023-10-08,2,0,15,IND,TEN,0,0,100,1,0,TIMEOUT #1 BY TEN AT 00:15.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1785,0,0
2023100803,2023-10-08,2,0,11,TEN,IND,1,10,5,0,0,(:11) 17-R.TANNEHILL KNEELS TO TEN 4 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,5,1789,0,0
2023100803,2023-10-08,3,15,0,TEN,IND,0,0,65,1,0,"7-M.GAY KICKS 59 YARDS FROM IND 35 TO TEN 6, FAIR CATCH BY 32-T.SPEARS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1800,0,0
2023100803,2023-10-08,2,0,0,TEN,IND,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1800,0,0
2023100803,2023-10-08,3,15,0,TEN,IND,1,10,25,0,0,"(15:00) 22-D.HENRY UP THE MIDDLE TO TEN 29 FOR 4 YARDS (99-D.BUCKNER, 45-E.SPEED).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,5,1800,0,0
2023100803,2023-10-08,3,14,21,TEN,IND,2,6,29,1,0,(14:21) 17-R.TANNEHILL PASS SHORT RIGHT TO 10-D.HOPKINS TO TEN 45 FOR 16 YARDS (41-G.STUARD).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,5,1839,0,0
2023100803,2023-10-08,3,13,43,TEN,IND,1,10,45,1,0,(13:43) (SHOTGUN) 17-R.TANNEHILL PASS DEEP LEFT TO 10-D.HOPKINS TO IND 19 FOR 36 YARDS (44-Z.FRANKLIN).,0,2023,36,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,5,1877,0,0
2023100803,2023-10-08,3,12,56,TEN,IND,1,10,81,1,0,"(12:56) 32-T.SPEARS RIGHT END FOR 19 YARDS, TOUCHDOWN.",0,2023,19,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,19,OPP,0,,0,,0,5,1924,0,0
2023100803,2023-10-08,3,12,48,IND,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1932,0,0
2023100803,2023-10-08,3,12,48,IND,TEN,0,0,100,1,0,TIMEOUT AT 12:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1932,0,0
2023100803,2023-10-08,3,12,48,IND,TEN,1,10,25,0,0,(12:48) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 28 FOR 3 YARDS (95-K.PEKO; 2-A.AL-SHAAIR).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,5,1932,0,0
2023100803,2023-10-08,3,12,48,TEN,IND,0,0,85,1,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,1932,0,0
2023100803,2023-10-08,3,12,8,IND,TEN,2,7,28,1,0,(12:08) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 81-M.ALIE-COX TO IND 45 FOR 17 YARDS (37-A.HOOKER). IND-81-M.ALIE-COX WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,5,1972,0,0
2023100803,2023-10-08,3,11,34,IND,TEN,1,10,45,0,0,"(11:34) (SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO IND 49 FOR 4 YARDS (50-J.GIBBENS, 58-H.LANDRY).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,5,2006,0,0
2023100803,2023-10-08,3,10,57,IND,TEN,2,6,49,1,0,(10:57) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO TEN 40 FOR 11 YARDS (50-J.GIBBENS).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,5,2043,0,0
2023100803,2023-10-08,3,10,25,IND,TEN,1,10,60,0,0,"(10:25) (NO HUDDLE, SHOTGUN) 21-Z.MOSS LEFT TACKLE TO TEN 40 FOR NO GAIN (58-H.LANDRY, 2-A.AL-SHAAIR).",0,2023,0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OPP,0,,0,,0,5,2075,0,0
2023100803,2023-10-08,3,9,42,IND,TEN,2,10,60,0,0,"(9:42) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP LEFT TO 11-M.PITTMAN. PENALTY ON TEN-26-K.FULTON, DEFENSIVE PASS INTERFERENCE, 22 YARDS, ENFORCED AT TEN 40 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,40,OPP,1,TEN,1,DEFENSIVE PASS INTERFERENCE,22,5,2118,0,0
2023100803,2023-10-08,3,9,37,IND,TEN,1,10,82,0,0,"(9:37) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO TEN 15 FOR 3 YARDS (21-R.MCCREARY, 2-A.AL-SHAAIR).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OPP,0,,0,,0,5,2123,0,0
2023100803,2023-10-08,3,8,55,IND,TEN,2,7,85,0,0,"(8:55) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO TEN 9 FOR 6 YARDS (31-K.BYARD, 2-A.AL-SHAAIR).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,5,2165,0,0
2023100803,2023-10-08,3,8,30,IND,TEN,3,1,91,1,0,"(8:30) (NO HUDDLE, SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO TEN 3 FOR 6 YARDS (37-A.HOOKER, 2-A.AL-SHAAIR).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,5,2190,0,0
2023100803,2023-10-08,3,8,4,IND,TEN,1,3,97,1,0,"(8:04) (NO HUDDLE, SHOTGUN) 21-Z.MOSS UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN.",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,5,2216,0,0
2023100803,2023-10-08,3,8,0,TEN,IND,1,10,25,0,0,(8:00) 22-D.HENRY LEFT TACKLE TO TEN 30 FOR 5 YARDS (45-E.SPEED; 29-J.BRENTS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,5,2220,0,0
2023100803,2023-10-08,3,8,0,TEN,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,2220,0,0
2023100803,2023-10-08,3,8,0,IND,TEN,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,2220,0,0
2023100803,2023-10-08,3,8,0,IND,TEN,0,0,100,1,0,TIMEOUT AT 08:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2220,0,0
2023100803,2023-10-08,3,7,20,TEN,IND,2,5,30,1,0,(7:20) 17-R.TANNEHILL PASS SHORT LEFT TO 10-D.HOPKINS TO TEN 41 FOR 11 YARDS (29-J.BRENTS).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,5,2260,0,0
2023100803,2023-10-08,3,6,48,TEN,IND,1,10,41,0,0,"(6:48) 22-D.HENRY UP THE MIDDLE TO TEN 41 FOR NO GAIN (92-J.MARTIN, 99-D.BUCKNER).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,5,2292,0,0
2023100803,2023-10-08,3,6,5,TEN,IND,2,10,41,0,0,"(6:05) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 32-T.SPEARS TO IND 49 FOR 10 YARDS (23-K.MOORE). PENALTY ON IND-94-TY.LEWIS, DEFENSIVE OFFSIDE, DECLINED.",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,41,OWN,0,IND,0,DEFENSIVE OFFSIDE,0,5,2335,0,0
2023100803,2023-10-08,3,5,42,TEN,IND,1,10,51,1,0,(5:42) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 10-D.HOPKINS TO IND 29 FOR 20 YARDS (32-J.BLACKMON) [41-G.STUARD].,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,5,2358,0,0
2023100803,2023-10-08,3,5,1,TEN,IND,1,10,71,0,0,"(5:01) 22-D.HENRY LEFT END TO IND 28 FOR 1 YARD (44-Z.FRANKLIN, 55-I.LAND).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OPP,0,,0,,0,5,2399,0,0
2023100803,2023-10-08,3,4,21,TEN,IND,2,9,72,1,0,(4:21) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 10-D.HOPKINS TO IND 14 FOR 14 YARDS (40-J.JONES).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,5,2439,0,0
2023100803,2023-10-08,3,3,38,TEN,IND,1,10,86,0,0,"(3:38) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 22-D.HENRY. PENALTY ON TEN-85-C.OKONKWO, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT IND 14 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,14,OPP,1,TEN,1,OFFENSIVE PASS INTERFERENCE,10,5,2482,0,0
2023100803,2023-10-08,3,3,34,TEN,IND,1,20,76,0,0,"(3:34) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 22-D.HENRY TO IND 22 FOR 2 YARDS (44-Z.FRANKLIN, 23-K.MOORE).",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,5,2486,0,0
2023100803,2023-10-08,3,2,50,TEN,IND,2,18,78,0,0,(2:50) 17-R.TANNEHILL PASS INCOMPLETE DEEP LEFT TO 15-N.WESTBROOK-IKHINE (29-J.BRENTS).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,5,2530,0,0
2023100803,2023-10-08,3,2,44,TEN,IND,3,18,78,0,0,"(2:44) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 32-T.SPEARS TO IND 16 FOR 6 YARDS (52-S.EBUKAM, 32-J.BLACKMON).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,5,2536,0,0
2023100803,2023-10-08,3,2,6,TEN,IND,4,12,84,0,0,"(2:06) 6-N.FOLK 34 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,5,2574,0,0
2023100803,2023-10-08,3,2,2,IND,TEN,1,10,25,1,0,(2:02) (SHOTGUN) 10-G.MINSHEW PASS DEEP LEFT TO 11-M.PITTMAN PUSHED OB AT TEN 48 FOR 27 YARDS (26-K.FULTON).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,2578,0,0
2023100803,2023-10-08,3,2,2,IND,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,2578,0,0
2023100803,2023-10-08,3,2,2,IND,TEN,0,0,100,1,0,TIMEOUT AT 02:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2578,0,0
2023100803,2023-10-08,3,1,27,IND,TEN,1,10,52,1,0,(1:27) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 28-J.TAYLOR PUSHED OB AT TEN 32 FOR 16 YARDS (2-A.AL-SHAAIR).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,5,2613,0,0
2023100803,2023-10-08,3,0,48,IND,TEN,1,10,68,1,0,(:48) (SHOTGUN) 21-Z.MOSS RIGHT TACKLE PUSHED OB AT TEN 20 FOR 12 YARDS (31-K.BYARD; 0-S.MURPHY-BUNTING).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,5,2652,0,0
2023100803,2023-10-08,3,0,11,IND,TEN,1,10,80,0,0,"(:11) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO TEN 16 FOR 4 YARDS (31-K.BYARD). PENALTY ON IND-78-R.KELLY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TEN 20 - NO PLAY.",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,20,OPP,1,IND,1,OFFENSIVE HOLDING,10,5,2689,0,0
2023100803,2023-10-08,4,15,0,IND,TEN,1,20,70,0,0,(15:00) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,5,2700,0,0
2023100803,2023-10-08,3,0,0,IND,TEN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2700,0,0
2023100803,2023-10-08,4,14,51,IND,TEN,2,20,70,0,0,"(14:51) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 1-J.DOWNS TO TEN 19 FOR 11 YARDS (31-K.BYARD, 2-A.AL-SHAAIR).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,5,2709,0,0
2023100803,2023-10-08,4,14,8,IND,TEN,3,9,81,0,0,(14:08) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN PUSHED OB AT TEN 12 FOR 7 YARDS (0-S.MURPHY-BUNTING).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,5,2752,0,0
2023100803,2023-10-08,4,13,26,IND,TEN,4,2,88,0,0,"(13:26) (RUN FORMATION) PENALTY ON IND, DELAY OF GAME, 5 YARDS, ENFORCED AT TEN 12 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,12,OPP,1,IND,1,DELAY OF GAME,5,5,2794,0,0
2023100803,2023-10-08,4,13,26,IND,TEN,4,7,83,0,0,"(13:26) 7-M.GAY 35 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,5,2794,0,0
2023100803,2023-10-08,4,13,22,IND,TEN,0,0,100,1,0,TIMEOUT AT 13:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2798,0,0
2023100803,2023-10-08,4,13,22,TEN,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,2798,0,0
2023100803,2023-10-08,4,13,22,TEN,IND,1,10,25,1,0,(13:22) 17-R.TANNEHILL PASS SHORT MIDDLE TO 85-C.OKONKWO TO TEN 36 FOR 11 YARDS (25-R.THOMAS).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,2798,0,0
2023100803,2023-10-08,4,12,47,TEN,IND,1,10,36,0,0,"(12:47) 32-T.SPEARS RIGHT GUARD TO TEN 40 FOR 4 YARDS (54-D.ODEYINGBO, 93-E.JOHNSON).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,5,2833,0,0
2023100803,2023-10-08,4,12,9,TEN,IND,2,6,40,1,0,(12:09) 22-D.HENRY RIGHT TACKLE TO TEN 48 FOR 8 YARDS (99-D.BUCKNER; 44-Z.FRANKLIN).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OWN,0,,0,,0,5,2871,0,0
2023100803,2023-10-08,4,11,31,TEN,IND,1,10,48,1,0,(11:31) 17-R.TANNEHILL PASS DEEP LEFT TO 10-D.HOPKINS PUSHED OB AT IND 27 FOR 25 YARDS (29-J.BRENTS).,0,2023,25,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,5,2909,0,0
2023100803,2023-10-08,4,10,56,TEN,IND,1,10,73,1,0,(10:56) 17-R.TANNEHILL SCRAMBLES UP THE MIDDLE TO IND 14 FOR 13 YARDS (32-J.BLACKMON).,0,2023,13,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,5,2944,0,0
2023100803,2023-10-08,4,10,13,TEN,IND,1,10,86,0,0,(10:13) 17-R.TANNEHILL PASS SHORT LEFT TO 85-C.OKONKWO TO IND 12 FOR 2 YARDS (44-Z.FRANKLIN).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,5,2987,0,0
2023100803,2023-10-08,4,9,31,TEN,IND,2,8,88,0,0,(9:31) 22-D.HENRY UP THE MIDDLE TO IND 10 FOR 2 YARDS (44-Z.FRANKLIN; 54-D.ODEYINGBO).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,5,3029,0,0
2023100803,2023-10-08,4,8,47,TEN,IND,3,6,90,0,0,(8:47) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 32-T.SPEARS TO IND 5 FOR 5 YARDS (99-D.BUCKNER; 45-E.SPEED). TEN-32-T.SPEARS WAS INJURED DURING THE PLAY.,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,5,3073,0,0
2023100803,2023-10-08,4,8,9,TEN,IND,4,1,95,0,0,(8:09) (SHOTGUN) 22-D.HENRY RIGHT TACKLE TO IND 5 FOR NO GAIN (99-D.BUCKNER; 44-Z.FRANKLIN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,5,OPP,0,,0,,0,5,3111,0,0
2023100803,2023-10-08,4,8,3,IND,TEN,0,0,100,1,0,TIMEOUT AT 08:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3117,0,0
2023100803,2023-10-08,4,8,3,IND,TEN,1,10,6,0,0,(8:03) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 7 FOR 1 YARD (50-J.GIBBENS; 49-A.KEY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OWN,0,,0,,0,5,3117,0,0
