GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIA,NYG
2023100804,2023-10-08,2,10,12,MIA,NYG,1,10,24,1,0,"(10:12) (SHOTGUN) 28-D.ACHANE LEFT TACKLE FOR 76 YARDS, TOUCHDOWN.",0,2023,76,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,24,OWN,0,,0,,0,1188,0,0
2023100804,2023-10-08,2,10,2,NYG,MIA,1,10,25,0,0,(10:02) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT LEFT TO 86-D.SLAYTON (43-A.VAN GINKEL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1198,0,0
2023100804,2023-10-08,2,10,2,MIA,NYG,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1198,0,0
2023100804,2023-10-08,2,10,2,MIA,NYG,0,0,100,1,0,TIMEOUT AT 10:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1198,0,0
2023100804,2023-10-08,2,10,2,NYG,MIA,0,0,65,1,0,"16-J.BAILEY KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1198,0,0
2023100804,2023-10-08,2,9,57,NYG,MIA,2,10,25,0,0,(9:57) (SHOTGUN) 8-D.JONES PASS INCOMPLETE DEEP LEFT TO 12-D.WALLER (33-E.APPLE) [93-D.HAND].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1203,0,0
2023100804,2023-10-08,2,9,51,NYG,MIA,3,10,25,1,0,(9:51) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 12-D.WALLER TO NYG 46 FOR 21 YARDS (21-D.ELLIOTT).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1209,0,0
2023100804,2023-10-08,2,9,17,NYG,MIA,1,10,46,0,0,(9:17) (SHOTGUN) 20-E.GRAY LEFT TACKLE TO NYG 46 FOR NO GAIN (33-E.APPLE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OWN,0,,0,,0,1243,0,0
2023100804,2023-10-08,2,8,39,NYG,MIA,2,10,46,0,0,(8:39) (SHOTGUN) 20-E.GRAY UP THE MIDDLE TO NYG 49 FOR 3 YARDS (2-B.CHUBB).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,1281,0,0
2023100804,2023-10-08,2,7,57,NYG,MIA,3,7,49,0,0,"(7:57) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT RIGHT TO 17-W.ROBINSON [92-Z.SIELER]. PENALTY ON MIA-94-C.WILKINS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT NYG 49 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,49,OWN,1,MIA,1,DEFENSIVE OFFSIDE,5,1323,0,0
