GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LV,GB
2023100900,2023-10-09,4,5,43,GB,LV,4,10,17,0,0,"(5:43) 19-D.WHELAN PUNTS 50 YARDS TO LV 33, CENTER-42-M.ORZECH, FAIR CATCH BY 3-D.CARTER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3257,0,0
2023100900,2023-10-09,4,5,35,LV,GB,1,10,33,0,0,(5:35) 8-J.JACOBS RIGHT GUARD TO LV 35 FOR 2 YARDS (58-I.MCDUFFIE; 45-ER.WILSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,3265,0,0
2023100900,2023-10-09,4,4,52,LV,GB,2,8,35,1,0,(4:52) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 8-J.JACOBS TO LV 46 FOR 11 YARDS (25-K.NIXON; 45-ER.WILSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3308,0,0
2023100900,2023-10-09,4,4,9,LV,GB,1,10,46,0,0,(4:09) 8-J.JACOBS UP THE MIDDLE TO GB 46 FOR 8 YARDS (23-J.ALEXANDER).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,3351,0,0
2023100900,2023-10-09,4,3,29,LV,GB,2,2,54,1,0,(3:29) 8-J.JACOBS LEFT TACKLE TO GB 42 FOR 4 YARDS (58-I.MCDUFFIE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,3391,0,0
2023100900,2023-10-09,4,3,23,LV,GB,0,0,100,1,0,TIMEOUT #1 BY GB AT 03:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3397,0,0
2023100900,2023-10-09,4,3,23,LV,GB,1,10,58,0,0,"(3:23) (SHOTGUN) 8-J.JACOBS RIGHT GUARD TO GB 43 FOR -1 YARDS (34-J.OWENS, 97-K.CLARK).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OPP,0,,0,,0,3397,0,0
2023100900,2023-10-09,4,2,42,LV,GB,2,11,57,0,0,(2:42) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 8-J.JACOBS TO GB 38 FOR 5 YARDS (97-K.CLARK).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3438,0,0
2023100900,2023-10-09,4,2,35,LV,GB,0,0,100,1,0,TIMEOUT #2 BY GB AT 02:35.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3445,0,0
2023100900,2023-10-09,4,2,35,LV,GB,3,6,62,0,0,(2:35) (SHOTGUN) 22-A.ABDULLAH UP THE MIDDLE TO GB 34 FOR 4 YARDS (95-D.WYATT; 97-K.CLARK).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,3445,0,0
2023100900,2023-10-09,4,2,0,LV,GB,4,2,66,0,0,"(2:00) 2-D.CARLSON 52 YARD FIELD GOAL IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3480,0,0
2023100900,2023-10-09,4,2,0,LV,GB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023100900,2023-10-09,4,1,56,GB,LV,1,10,42,0,0,(1:56) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 88-L.MUSGRAVE PUSHED OB AT GB 49 FOR 7 YARDS (24-M.PETERS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3484,0,0
2023100900,2023-10-09,4,1,51,GB,LV,2,3,49,0,0,"(1:51) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 27-P.TAYLOR PUSHED OB AT LV 49 FOR 2 YARDS (24-M.PETERS). THE REPLAY OFFICIAL REVIEWED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 27-P.TAYLOR PUSHED OB AT LV 48 FOR 3 YARDS (24-M.PETERS).",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3489,0,0
2023100900,2023-10-09,4,1,47,GB,LV,1,10,52,0,0,(1:47) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 88-L.MUSGRAVE TO LV 40 FOR 8 YARDS (37-T.HALL; 41-R.SPILLANE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3493,0,0
2023100900,2023-10-09,4,1,27,GB,LV,2,2,60,0,0,"(1:27) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 27-P.TAYLOR.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3513,0,0
2023100900,2023-10-09,4,1,22,GB,LV,3,2,60,1,0,(1:22) (SHOTGUN) 27-P.TAYLOR UP THE MIDDLE TO LV 35 FOR 5 YARDS (91-B.NICHOLS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,3518,0,0
2023100900,2023-10-09,4,0,59,GB,LV,1,10,65,0,0,"(:59) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 87-R.DOUBS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3541,0,0
2023100900,2023-10-09,4,0,55,GB,LV,2,10,65,0,0,(:55) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT MIDDLE TO 88-L.MUSGRAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3545,0,0
2023100900,2023-10-09,4,0,51,GB,LV,3,10,65,0,0,(:51) (SHOTGUN) 10-J.LOVE PASS DEEP LEFT INTENDED FOR 9-C.WATSON INTERCEPTED BY 21-A.ROBERTSON AT LV -6. TOUCHBACK.,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,35,OPP,0,,0,,0,3549,0,0
2023100900,2023-10-09,4,0,44,LV,GB,1,10,20,0,0,(:44) 10-J.GAROPPOLO KNEELS TO LV 19 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3556,0,0
2023100900,2023-10-09,4,0,12,LV,GB,2,11,19,0,0,(:12) 10-J.GAROPPOLO KNEELS TO LV 18 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3588,0,0
2023100900,2023-10-09,4,0,0,LV,GB,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
