GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,ARI
2023100807,2023-10-08,2,8,31,ARI,CIN,2,4,96,1,0,"(8:31) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 86-Z.ERTZ FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1289,0,0
2023100807,2023-10-08,2,8,28,CIN,ARI,1,10,25,0,0,"(8:28) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO CIN 28 FOR 3 YARDS (97-C.THOMAS, 92-K.STRONG).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1292,0,0
2023100807,2023-10-08,2,8,28,ARI,CIN,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1292,0,0
2023100807,2023-10-08,2,8,28,ARI,CIN,0,0,100,1,0,TIMEOUT AT 08:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1292,0,0
2023100807,2023-10-08,2,8,28,CIN,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1292,0,0
2023100807,2023-10-08,2,7,46,CIN,ARI,2,7,28,0,0,(7:46) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT MIDDLE TO 1-J.CHASE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1334,0,0
2023100807,2023-10-08,2,7,42,CIN,ARI,3,7,28,0,0,(7:42) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP RIGHT TO 80-A.IOSIVAS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1338,0,0
2023100807,2023-10-08,2,7,36,CIN,ARI,4,7,28,0,0,"(7:36) 10-B.ROBBINS PUNTS 48 YARDS TO ARI 24, CENTER-48-C.ADOMITIS. 83-G.DORTCH PUSHED OB AT ARI 30 FOR 6 YARDS (26-T.ANDERSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1344,0,0
2023100807,2023-10-08,2,7,25,ARI,CIN,0,0,100,1,0,TIMEOUT AT 07:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1355,0,0
2023100807,2023-10-08,2,7,25,ARI,CIN,1,10,30,0,0,(7:25) 9-J.DOBBS PASS INCOMPLETE DEEP LEFT TO 85-T.MCBRIDE [92-B.HILL].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1355,0,0
