GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ATL,HOU
2023100801,2023-10-08,4,12,57,ATL,HOU,1,5,95,0,0,"(12:57) (SHOTGUN) DIRECT SNAP TO 12-K.HODGE.  12-K.HODGE FUMBLES (ABORTED) AT HOU 9, AND RECOVERS AT HOU 9. 12-K.HODGE TO HOU 6 FOR 3 YARDS (55-J.HUGHES, 39-H.TO'OTO'O).",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,5,OPP,0,,0,,0,2823,0,0
2023100801,2023-10-08,4,12,17,ATL,HOU,2,6,94,1,0,"(12:17) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 7-B.ROBINSON FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2863,0,0
2023100801,2023-10-08,4,12,12,ATL,HOU,0,0,100,1,0,TIMEOUT AT 12:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2868,0,0
2023100801,2023-10-08,4,12,12,HOU,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2868,0,0
2023100801,2023-10-08,4,12,12,ATL,HOU,0,0,98,1,0,(PASS FORMATION) TWO-POINT CONVERSION ATTEMPT. 9-D.RIDDER PASS TO 25-T.ALLGEIER IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,2868,0,0
2023100801,2023-10-08,4,12,12,HOU,ATL,1,10,25,0,0,(12:12) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP LEFT TO 2-R.WOODS (3-J.BATES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2868,0,0
2023100801,2023-10-08,4,12,6,HOU,ATL,2,10,25,0,0,(12:06) 31-D.PIERCE RIGHT GUARD TO HOU 33 FOR 8 YARDS (90-D.ONYEMATA).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,2874,0,0
2023100801,2023-10-08,4,11,25,HOU,ATL,3,2,33,0,0,(11:25) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2915,0,0
2023100801,2023-10-08,4,11,19,HOU,ATL,4,2,33,0,0,"(11:19) 11-C.JOHNSTON PUNTS 40 YARDS TO ATL 27, CENTER-46-J.WEEKS, FAIR CATCH BY 21-M.HUGHES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2921,0,0
2023100801,2023-10-08,4,11,12,ATL,HOU,1,10,27,1,0,(11:12) 9-D.RIDDER PASS DEEP LEFT TO 5-D.LONDON PUSHED OB AT HOU 41 FOR 32 YARDS (21-S.NELSON).,0,2023,32,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2928,0,0
2023100801,2023-10-08,4,10,26,ATL,HOU,1,10,59,1,0,(10:26) (SHOTGUN) 25-T.ALLGEIER RIGHT END TO HOU 29 FOR 12 YARDS (5-J.PITRE; 20-K.HOLLMAN).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OPP,0,,0,,0,2974,0,0
2023100801,2023-10-08,4,9,46,ATL,HOU,1,10,71,0,0,"(9:46) 25-T.ALLGEIER LEFT GUARD TO HOU 27 FOR 2 YARDS (39-H.TO'OTO'O, 5-J.PITRE).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,29,OPP,0,,0,,0,3014,0,0
2023100801,2023-10-08,4,9,6,ATL,HOU,2,8,73,0,0,(9:06) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 81-J.SMITH TO HOU 24 FOR 3 YARDS (55-J.HUGHES).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,3054,0,0
2023100801,2023-10-08,4,8,23,ATL,HOU,3,5,76,1,0,(8:23) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 8-K.PITTS TO HOU 13 FOR 11 YARDS (20-K.HOLLMAN).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,3097,0,0
2023100801,2023-10-08,4,7,44,ATL,HOU,1,10,87,0,0,"(7:44) (SHOTGUN) 25-T.ALLGEIER RIGHT TACKLE TO HOU 14 FOR -1 YARDS (53-B.CASHMAN, 51-W.ANDERSON).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,13,OPP,0,,0,,0,3136,0,0
2023100801,2023-10-08,4,7,7,ATL,HOU,2,11,86,0,0,(7:07) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 8-K.PITTS (1-J.WARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,3173,0,0
2023100801,2023-10-08,4,7,4,ATL,HOU,3,11,86,0,0,(7:04) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 5-D.LONDON [51-W.ANDERSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,3176,0,0
2023100801,2023-10-08,4,7,0,ATL,HOU,4,11,86,0,0,"(7:00) 6-Y.KOO 33 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,3180,0,0
2023100801,2023-10-08,4,6,57,ATL,HOU,0,0,100,1,0,TIMEOUT AT 06:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3183,0,0
2023100801,2023-10-08,4,6,57,HOU,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3183,0,0
2023100801,2023-10-08,4,6,57,HOU,ATL,1,10,25,1,0,"(6:57) 31-D.PIERCE LEFT GUARD TO HOU 38 FOR 13 YARDS (27-R.GRANT, 1-J.OKUDAH).",0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,3183,0,0
2023100801,2023-10-08,4,6,23,HOU,ATL,1,10,38,0,0,(6:23) 31-D.PIERCE LEFT GUARD TO HOU 39 FOR 1 YARD (93-C.CAMPBELL).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OWN,0,,0,,0,3217,0,0
2023100801,2023-10-08,4,5,45,HOU,ATL,2,9,39,1,0,"(5:45) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 31-D.PIERCE TO ATL 45 FOR 16 YARDS (1-J.OKUDAH, 97-G.JARRETT).",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3255,0,0
2023100801,2023-10-08,4,5,11,HOU,ATL,1,10,55,0,0,(5:11) 31-D.PIERCE LEFT GUARD TO ATL 40 FOR 5 YARDS (53-N.LANDMAN; 55-K.ELLISS). ATL-93-C.CAMPBELL WAS INJURED DURING THE PLAY.,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OPP,0,,0,,0,3289,0,0
2023100801,2023-10-08,4,5,3,HOU,ATL,0,0,100,1,0,TIMEOUT AT 05:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3297,0,0
2023100801,2023-10-08,4,4,53,HOU,ATL,2,5,60,0,0,(4:53) 31-D.PIERCE RIGHT GUARD TO ATL 36 FOR 4 YARDS (17-A.EBIKETIE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OPP,0,,0,,0,3307,0,0
2023100801,2023-10-08,4,4,30,HOU,ATL,3,1,64,1,0,(4:30) (NO HUDDLE) 7-C.STROUD LEFT GUARD TO ATL 34 FOR 2 YARDS (17-A.EBIKETIE).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,3330,0,0
2023100801,2023-10-08,4,3,59,HOU,ATL,1,10,66,0,0,"(3:59) 31-D.PIERCE LEFT TACKLE TO ATL 31 FOR 3 YARDS (1-J.OKUDAH, 97-G.JARRETT).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OPP,0,,0,,0,3361,0,0
2023100801,2023-10-08,4,3,19,HOU,ATL,2,7,69,1,0,(3:19) 7-C.STROUD PASS SHORT LEFT TO 2-R.WOODS TO ATL 19 FOR 12 YARDS (24-A.TERRELL).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,3401,0,0
2023100801,2023-10-08,4,2,36,HOU,ATL,1,10,81,0,0,"(2:36) 31-D.PIERCE RIGHT END TO ATL 22 FOR -3 YARDS (27-R.GRANT, 17-A.EBIKETIE).",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OPP,0,,0,,0,3444,0,0
2023100801,2023-10-08,4,2,1,HOU,ATL,2,13,78,0,0,(2:01) (SHOTGUN) 31-D.PIERCE RIGHT TACKLE TO ATL 18 FOR 4 YARDS (90-D.ONYEMATA).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OPP,0,,0,,0,3479,0,0
2023100801,2023-10-08,4,1,54,HOU,ATL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3486,0,0
2023100801,2023-10-08,4,1,54,HOU,ATL,3,9,82,1,0,"(1:54) (SHOTGUN) 7-C.STROUD PASS DEEP MIDDLE TO 86-D.SCHULTZ FOR 18 YARDS, TOUCHDOWN.",0,2023,18,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3486,0,0
2023100801,2023-10-08,4,1,49,HOU,ATL,0,0,85,1,0,"15-K.FAIRBAIRN EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3491,0,0
2023100801,2023-10-08,4,1,49,ATL,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3491,0,0
2023100801,2023-10-08,4,1,49,ATL,HOU,1,10,25,0,0,(1:49) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON PUSHED OB AT ATL 31 FOR 6 YARDS (21-S.NELSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3491,0,0
2023100801,2023-10-08,4,1,43,ATL,HOU,2,4,31,1,0,"(1:43) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON TO ATL 36 FOR 5 YARDS (21-S.NELSON).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3497,0,0
2023100801,2023-10-08,4,1,26,ATL,HOU,1,10,36,0,0,"(1:26) (NO HUDDLE, SHOTGUN) 9-D.RIDDER SCRAMBLES LEFT END PUSHED OB AT ATL 41 FOR 5 YARDS (25-G.ARNOLD).",0,2023,5,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3514,0,0
2023100801,2023-10-08,4,1,19,ATL,HOU,2,5,41,1,0,"(1:19) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON PUSHED OB AT ATL 47 FOR 6 YARDS (21-S.NELSON).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3521,0,0
2023100801,2023-10-08,4,1,15,ATL,HOU,1,10,47,0,0,"(1:15) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 8-K.PITTS TO HOU 49 FOR 4 YARDS (21-S.NELSON).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3525,0,0
2023100801,2023-10-08,4,0,55,ATL,HOU,2,6,51,1,0,"(:55) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS DEEP LEFT TO 5-D.LONDON TO HOU 26 FOR 23 YARDS (5-J.PITRE).",0,2023,23,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3545,0,0
2023100801,2023-10-08,4,0,47,ATL,HOU,0,0,100,1,0,TIMEOUT #1 BY HOU AT 00:47.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3553,0,0
2023100801,2023-10-08,4,0,47,ATL,HOU,1,10,74,0,0,"(:47) PENALTY ON HOU, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT HOU 26 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,26,OPP,1,HOU,1,DEFENSIVE TOO MANY MEN ON FIELD,5,3553,0,0
2023100801,2023-10-08,4,0,47,ATL,HOU,1,5,79,0,0,(:47) 25-T.ALLGEIER LEFT END TO HOU 17 FOR 4 YARDS (96-M.COLLINS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,21,OPP,0,,0,,0,3553,0,0
2023100801,2023-10-08,4,0,41,ATL,HOU,0,0,100,1,0,TIMEOUT #2 BY HOU AT 00:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3559,0,0
2023100801,2023-10-08,4,0,41,ATL,HOU,2,1,83,0,0,(:41) 9-D.RIDDER KNEELS TO HOU 18 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,3559,0,0
2023100801,2023-10-08,4,0,37,ATL,HOU,0,0,100,1,0,TIMEOUT #3 BY HOU AT 00:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3563,0,0
2023100801,2023-10-08,4,0,37,ATL,HOU,3,2,82,0,0,(:37) 9-D.RIDDER KNEELS TO HOU 19 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3563,0,0
2023100801,2023-10-08,4,0,2,ATL,HOU,0,0,100,1,0,TIMEOUT #1 BY ATL AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3598,0,0
2023100801,2023-10-08,4,0,2,ATL,HOU,4,3,81,0,0,"(:02) 6-Y.KOO 37 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION. PENALTY ON HOU-25-G.ARNOLD, DEFENSIVE OFFSIDE, DECLINED. PENALTY ON HOU-25-G.ARNOLD, RUNNING INTO THE KICKER, DECLINED.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,1,0,0,,19,OPP,0,HOU,0,DEFENSIVE OFFSIDE,0,3598,0,0
2023100801,2023-10-08,4,0,0,ATL,HOU,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
