GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,DET
2023100802,2023-10-08,2,10,7,DET,CAR,0,0,100,1,0,TIMEOUT AT 10:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1193,0,0
2023100802,2023-10-08,2,9,58,DET,CAR,1,10,62,0,0,(9:58) 16-J.GOFF PASS SHORT LEFT TO 5-D.MONTGOMERY TO CAR 29 FOR 9 YARDS (99-S.TUTTLE) [0-B.BURNS].,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1202,0,0
2023100802,2023-10-08,2,9,20,DET,CAR,2,1,71,0,0,(9:20) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 9-J.WILLIAMS TO CAR 31 FOR -2 YARDS (23-C.HENDERSON).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1240,0,0
2023100802,2023-10-08,2,8,40,DET,CAR,3,3,69,0,0,(8:40) (SHOTGUN) 5-D.MONTGOMERY LEFT TACKLE TO CAR 29 FOR 2 YARDS (54-K.GRUGIER-HILL).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OPP,0,,0,,0,1280,0,0
2023100802,2023-10-08,2,7,56,DET,CAR,4,1,71,1,0,(7:56) 5-D.MONTGOMERY LEFT END PUSHED OB AT CAR 26 FOR 3 YARDS (42-S.FRANKLIN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OPP,0,,0,,0,1324,0,0
2023100802,2023-10-08,2,7,21,DET,CAR,1,10,74,0,0,(7:21) 5-D.MONTGOMERY RIGHT TACKLE TO CAR 24 FOR 2 YARDS (93-L.RAY; 95-DER.BROWN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OPP,0,,0,,0,1359,0,0
2023100802,2023-10-08,2,6,38,DET,CAR,2,8,76,0,0,(6:38) (SHOTGUN) 5-D.MONTGOMERY RIGHT TACKLE TO CAR 22 FOR 2 YARDS (99-S.TUTTLE; 97-Y.GROSS-MATOS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,24,OPP,0,,0,,0,1402,0,0
2023100802,2023-10-08,2,5,57,DET,CAR,3,6,78,1,0,"(5:57) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 5-D.MONTGOMERY TO CAR 11 FOR 11 YARDS (42-S.FRANKLIN, 13-T.HILL).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1443,0,0
2023100802,2023-10-08,2,5,18,DET,CAR,1,10,89,1,0,(5:18) 16-J.GOFF PASS SHORT RIGHT TO 11-K.RAYMOND TO CAR 1 FOR 10 YARDS (42-S.FRANKLIN).,0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1482,0,0
2023100802,2023-10-08,2,4,37,DET,CAR,1,1,99,0,0,"(4:37) 5-D.MONTGOMERY LEFT END TO CAR 1 FOR NO GAIN (42-S.FRANKLIN, 96-D.WILLIAMS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,1,OPP,0,,0,,0,1523,0,0
2023100802,2023-10-08,2,3,55,DET,CAR,2,1,99,1,0,"(3:55) 16-J.GOFF PASS SHORT MIDDLE TO 8-J.REYNOLDS FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,1565,0,0
2023100802,2023-10-08,2,3,50,DET,CAR,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1570,0,0
2023100802,2023-10-08,2,3,50,CAR,DET,0,0,65,1,0,"3-J.FOX KICKS 67 YARDS FROM DET 35 TO CAR -2. 5-L.SHENAULT TO CAR 23 FOR 25 YARDS (44-M.RODRIGUEZ; 86-D.DANIELS). FUMBLES (44-M.RODRIGUEZ), AND RECOVERS AT CAR 23.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,1,0,0,0,,35,OPP,0,,0,,0,1570,0,0
2023100802,2023-10-08,2,3,43,CAR,DET,1,10,23,1,0,(3:43) (SHOTGUN) 9-B.YOUNG PASS DEEP LEFT INTENDED FOR 15-J.MINGO INTERCEPTED BY 23-J.JACOBS AT CAR 42. 23-J.JACOBS TO CAR 31 FOR 11 YARDS (68-C.MAYS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,23,OWN,0,,0,,0,1577,0,0
2023100802,2023-10-08,2,3,29,DET,CAR,1,10,69,1,0,"(3:29) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA FOR 31 YARDS, TOUCHDOWN.",0,2023,31,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1591,0,0
2023100802,2023-10-08,2,3,21,DET,CAR,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1599,0,0
2023100802,2023-10-08,2,3,21,CAR,DET,0,0,65,1,0,3-J.FOX KICKS 63 YARDS FROM DET 35 TO CAR 2. 5-L.SHENAULT TO CAR 32 FOR 30 YARDS (42-J.REEVES-MAYBIN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1599,0,0
2023100802,2023-10-08,2,3,15,CAR,DET,1,10,32,0,0,(3:15) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 81-H.HURST TO CAR 41 FOR 9 YARDS (25-W.HARRIS; 55-D.BARNES).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1605,0,0
2023100802,2023-10-08,2,2,46,CAR,DET,2,1,41,1,0,(2:46) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO CAR 46 FOR 5 YARDS (55-D.BARNES; 34-A.ANZALONE).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,1634,0,0
2023100802,2023-10-08,2,2,16,CAR,DET,1,10,46,1,0,"(2:16) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO DET 24 FOR 30 YARDS (25-W.HARRIS).",0,2023,30,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1664,0,0
2023100802,2023-10-08,2,2,0,CAR,DET,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023100802,2023-10-08,2,2,0,CAR,DET,1,10,76,0,0,(2:00) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 81-H.HURST TO DET 20 FOR 4 YARDS (34-A.ANZALONE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1680,0,0
2023100802,2023-10-08,2,1,17,CAR,DET,2,6,80,0,0,(1:17) (SHOTGUN) 5-L.SHENAULT LEFT END TO DET 20 FOR NO GAIN (54-A.MCNEILL).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OPP,0,,0,,0,1723,0,0
2023100802,2023-10-08,2,0,32,CAR,DET,0,0,100,1,0,TIMEOUT #2 BY CAR AT 00:32.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1768,0,0
2023100802,2023-10-08,2,0,32,CAR,DET,3,6,80,0,0,"(:32) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP LEFT TO 82-T.TREMBLE (34-A.ANZALONE). PENALTY ON DET-23-J.JACOBS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DET 20 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,20,OPP,1,DET,1,DEFENSIVE HOLDING,5,1768,0,0
2023100802,2023-10-08,2,0,26,CAR,DET,1,10,85,0,0,(:26) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 19-A.THIELEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1774,0,0
2023100802,2023-10-08,2,0,21,CAR,DET,2,10,85,0,0,(:21) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 19-A.THIELEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1779,0,0
2023100802,2023-10-08,2,0,17,CAR,DET,3,10,85,0,0,(:17) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 17-D.CHARK [34-A.ANZALONE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1783,0,0
2023100802,2023-10-08,2,0,10,CAR,DET,4,10,85,0,0,"(:10) 4-E.PINEIRO 33 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1790,0,0
2023100802,2023-10-08,2,0,6,DET,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1794,0,0
2023100802,2023-10-08,2,0,6,DET,CAR,1,10,25,0,0,(:06) 16-J.GOFF KNEELS TO DET 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1794,0,0
2023100802,2023-10-08,2,0,0,DET,CAR,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023100802,2023-10-08,3,15,0,DET,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023100802,2023-10-08,3,15,0,DET,CAR,1,10,25,0,0,(15:00) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 5-D.MONTGOMERY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023100802,2023-10-08,3,14,56,DET,CAR,2,10,25,0,0,"(14:56) (SHOTGUN) 5-D.MONTGOMERY LEFT END TO DET 27 FOR 2 YARDS (97-Y.GROSS-MATOS, 99-S.TUTTLE).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1804,0,0
2023100802,2023-10-08,3,14,14,DET,CAR,3,8,27,1,0,(14:14) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA TO DET 39 FOR 12 YARDS (21-J.CHINN).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1846,0,0
2023100802,2023-10-08,3,13,40,DET,CAR,1,10,39,0,0,(13:40) 16-J.GOFF PASS SHORT MIDDLE TO 89-B.WRIGHT TO DET 48 FOR 9 YARDS (49-F.LUVU; 57-C.WOOTEN).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1880,0,0
2023100802,2023-10-08,3,13,2,DET,CAR,2,1,48,1,0,"(13:02) 5-D.MONTGOMERY LEFT TACKLE TO CAR 46 FOR 6 YARDS (0-B.BURNS, 57-C.WOOTEN).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OWN,0,,0,,0,1918,0,0
2023100802,2023-10-08,3,12,28,DET,CAR,1,10,54,0,0,(12:28) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 5-D.MONTGOMERY [0-B.BURNS].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1952,0,0
2023100802,2023-10-08,3,12,19,DET,CAR,2,10,54,0,0,(12:19) (SHOTGUN) 5-D.MONTGOMERY LEFT TACKLE TO CAR 38 FOR 8 YARDS (29-D.JAMISON).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,1961,0,0
2023100802,2023-10-08,3,11,37,DET,CAR,3,2,62,0,0,(11:37) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO CAR 37 FOR 1 YARD (23-C.HENDERSON; 49-F.LUVU).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,2003,0,0
2023100802,2023-10-08,3,10,56,DET,CAR,4,1,63,0,0,"(10:56) (RUN FORMATION) PENALTY ON CAR-91-N.THURMAN, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT CAR 37 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OPP,1,CAR,1,NEUTRAL ZONE INFRACTION,5,2044,0,0
2023100802,2023-10-08,3,10,48,DET,CAR,1,10,68,0,0,(10:48) 5-D.MONTGOMERY LEFT TACKLE TO CAR 28 FOR 4 YARDS (95-DER.BROWN; 21-J.CHINN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OPP,0,,0,,0,2052,0,0
2023100802,2023-10-08,3,10,6,DET,CAR,2,6,72,0,0,(10:06) (SHOTGUN) 5-D.MONTGOMERY LEFT END TO CAR 28 FOR NO GAIN (95-DER.BROWN; 24-V.BELL). CAR-54-K.GRUGIER-HILL WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OPP,0,,0,,0,2094,0,0
2023100802,2023-10-08,3,9,29,DET,CAR,3,6,72,0,0,(9:29) (SHOTGUN) 16-J.GOFF SACKED AT CAR 38 FOR -10 YARDS (0-B.BURNS).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2131,0,0
2023100802,2023-10-08,3,8,34,DET,CAR,4,21,57,0,0,"(8:34) 3-J.FOX PUNTS 33 YARDS TO CAR 10, CENTER-47-S.DALY, FAIR CATCH BY 11-I.SMITH-MARSETTE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,2186,0,0
2023100802,2023-10-08,3,8,27,CAR,DET,1,10,10,1,0,"(8:27) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO CAR 22 FOR 12 YARDS (34-A.ANZALONE, 1-C.SUTTON).",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2193,0,0
2023100802,2023-10-08,3,8,27,DET,CAR,0,0,100,1,0,TIMEOUT AT 08:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2193,0,0
2023100802,2023-10-08,3,8,0,CAR,DET,1,10,22,1,0,"(8:00) (NO HUDDLE, SHOTGUN) 5-L.SHENAULT LEFT END TO CAR 33 FOR 11 YARDS (31-K.JOSEPH).",0,2023,11,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OWN,0,,0,,0,2220,0,0
2023100802,2023-10-08,3,7,33,CAR,DET,1,10,33,0,0,"(7:33) (NO HUDDLE, SHOTGUN) 5-L.SHENAULT RIGHT TACKLE TO CAR 39 FOR 6 YARDS (54-A.MCNEILL). PENALTY ON CAR-56-B.BOZEMAN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CAR 33 - NO PLAY.",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,33,OWN,1,CAR,1,OFFENSIVE HOLDING,10,2247,0,0
2023100802,2023-10-08,3,7,12,CAR,DET,1,20,23,0,0,(7:12) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 81-H.HURST PUSHED OB AT CAR 31 FOR 8 YARDS (34-A.ANZALONE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2268,0,0
2023100802,2023-10-08,3,6,49,CAR,DET,2,12,31,0,0,"(6:49) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP LEFT TO 17-D.CHARK [34-A.ANZALONE].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2291,0,0
2023100802,2023-10-08,3,6,43,CAR,DET,3,12,31,0,0,"(6:43) (SHOTGUN) 9-B.YOUNG SACKED AT CAR 27 FOR -4 YARDS (97-A.HUTCHINSON). PENALTY ON CAR-79-I.EKWONU, OFFENSIVE HOLDING, DECLINED.",0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,31,OWN,0,CAR,0,OFFENSIVE HOLDING,0,2297,0,0
2023100802,2023-10-08,3,6,26,CAR,DET,4,16,27,0,0,"(6:26) 10-J.HEKKER PUNTS 45 YARDS TO DET 28, CENTER-44-J.JANSEN, DOWNED BY CAR-21-J.CHINN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2314,0,0
2023100802,2023-10-08,3,6,15,DET,CAR,0,0,100,1,0,TIMEOUT AT 06:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2325,0,0
2023100802,2023-10-08,3,6,15,DET,CAR,1,10,28,0,0,(6:15) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 5-D.MONTGOMERY [95-DER.BROWN].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2325,0,0
2023100802,2023-10-08,3,6,11,DET,CAR,2,10,28,0,0,(6:11) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE [95-DER.BROWN]. BALL THROWN AWAY,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2329,0,0
2023100802,2023-10-08,3,6,8,DET,CAR,3,10,28,0,0,(6:08) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 9-J.WILLIAMS TO DET 32 FOR 4 YARDS (13-T.HILL).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2332,0,0
2023100802,2023-10-08,3,5,35,DET,CAR,4,6,32,0,0,"(5:35) 3-J.FOX PUNTS 55 YARDS TO CAR 13, CENTER-47-S.DALY. 11-I.SMITH-MARSETTE TO CAR 16 FOR 3 YARDS (57-A.PITTMAN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2365,0,0
2023100802,2023-10-08,3,5,21,CAR,DET,1,10,16,0,0,"(5:21) (SHOTGUN) PENALTY ON CAR-81-H.HURST, FALSE START, 5 YARDS, ENFORCED AT CAR 16 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,16,OWN,1,CAR,1,FALSE START,5,2379,0,0
2023100802,2023-10-08,3,5,21,CAR,DET,1,15,11,0,0,"(5:21) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT [95-R.OKWARA]. PENALTY ON CAR-9-B.YOUNG, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT CAR 11.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,11,OWN,1,CAR,0,INTENTIONAL GROUNDING,10,2379,0,0
2023100802,2023-10-08,3,5,21,DET,CAR,0,0,100,1,0,TIMEOUT AT 05:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2379,0,0
2023100802,2023-10-08,3,5,19,CAR,DET,2,25,1,0,0,(5:19) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 15-J.MINGO TO CAR 7 FOR 6 YARDS (1-C.SUTTON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OWN,0,,0,,0,2381,0,0
2023100802,2023-10-08,3,4,41,CAR,DET,3,19,7,0,0,(4:41) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 6-M.SANDERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,2419,0,0
2023100802,2023-10-08,3,4,38,CAR,DET,4,19,7,0,0,"(4:38) 10-J.HEKKER PUNTS 44 YARDS TO DET 49, CENTER-44-J.JANSEN, FAIR CATCH BY 11-K.RAYMOND.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,2422,0,0
2023100802,2023-10-08,3,4,31,DET,CAR,1,10,49,1,0,(4:31) 16-J.GOFF PASS SHORT LEFT TO 8-J.REYNOLDS TO CAR 30 FOR 21 YARDS (24-V.BELL).,0,2023,21,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2429,0,0
2023100802,2023-10-08,3,4,31,DET,CAR,0,0,100,1,0,TIMEOUT AT 04:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2429,0,0
2023100802,2023-10-08,3,3,48,DET,CAR,1,10,70,0,0,(3:48) 16-J.GOFF PASS SHORT LEFT TO 28-Z.KNIGHT TO CAR 22 FOR 8 YARDS (24-V.BELL; 57-C.WOOTEN). DET-28-Z.KNIGHT WAS INJURED DURING THE PLAY.,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2472,0,0
2023100802,2023-10-08,3,3,19,DET,CAR,2,2,78,1,0,"(3:19) 5-D.MONTGOMERY LEFT END TO CAR 18 FOR 4 YARDS (49-F.LUVU, 24-V.BELL).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OPP,0,,0,,0,2501,0,0
2023100802,2023-10-08,3,2,41,DET,CAR,1,10,82,0,0,(2:41) 16-J.GOFF SACKED AT CAR 26 FOR -8 YARDS (23-C.HENDERSON).,0,2023,-8,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,2539,0,0
2023100802,2023-10-08,3,2,1,DET,CAR,2,18,74,0,0,(2:01) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 11-K.RAYMOND TO CAR 14 FOR 12 YARDS (54-K.GRUGIER-HILL).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2579,0,0
2023100802,2023-10-08,3,1,19,DET,CAR,3,6,86,1,0,(1:19) DIRECT SNAP TO 5-D.MONTGOMERY.  5-D.MONTGOMERY UP THE MIDDLE TO CAR 4 FOR 10 YARDS (23-C.HENDERSON; 49-F.LUVU).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OPP,0,,0,,0,2621,0,0
2023100802,2023-10-08,3,0,34,DET,CAR,1,4,96,0,0,(:34) 5-D.MONTGOMERY RIGHT TACKLE TO CAR 1 FOR 3 YARDS (95-DER.BROWN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,4,OPP,0,,0,,0,2666,0,0
2023100802,2023-10-08,4,15,0,DET,CAR,2,1,99,1,0,"(15:00) 16-J.GOFF UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,2700,0,0
2023100802,2023-10-08,3,0,0,DET,CAR,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023100802,2023-10-08,4,14,58,DET,CAR,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2702,0,0
2023100802,2023-10-08,4,14,58,CAR,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2702,0,0
