GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,GB,DET
2023112300,2023-11-23,2,5,51,DET,GB,1,10,27,0,0,(5:51) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  16-J.GOFF SACKED AT DET 27 FOR 0 YARDS (52-R.GARY).,0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,12,1449,0,0
2023112300,2023-11-23,2,5,15,DET,GB,2,10,27,0,0,(5:15) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT. BALL THROWN AWAY,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,12,1485,0,0
2023112300,2023-11-23,2,5,12,DET,GB,3,10,27,0,0,"(5:12) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 87-S.LAPORTA [52-R.GARY]. PENALTY ON GB-58-I.MCDUFFIE, ILLEGAL CONTACT, 4 YARDS, ENFORCED AT DET 27 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,27,OWN,1,GB,1,ILLEGAL CONTACT,4,12,1488,0,0
2023112300,2023-11-23,2,5,7,DET,GB,1,10,31,0,0,(5:07) 26-J.GIBBS LEFT TACKLE TO DET 37 FOR 6 YARDS (52-R.GARY).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,12,1493,0,0
2023112300,2023-11-23,2,4,30,DET,GB,2,4,37,0,0,(4:30) 26-J.GIBBS LEFT TACKLE TO DET 39 FOR 2 YARDS (95-D.WYATT).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OWN,0,,0,,0,12,1530,0,0
2023112300,2023-11-23,2,3,54,DET,GB,3,2,39,1,0,"(3:54) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 11-K.RAYMOND TO GB 41 FOR 20 YARDS (58-I.MCDUFFIE, 34-J.OWENS).",0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,12,1566,0,0
2023112300,2023-11-23,2,3,27,DET,GB,1,10,59,0,0,"(3:27) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT [90-L.VAN NESS]. BALL THROWN AWAY. PENALTY ON DET-16-J.GOFF, INTENTIONAL GROUNDING, 11 YARDS, ENFORCED AT GB 41.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,41,OPP,1,DET,0,INTENTIONAL GROUNDING,11,12,1593,0,0
2023112300,2023-11-23,2,3,21,DET,GB,2,21,48,0,0,(3:21) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 89-B.WRIGHT TO GB 43 FOR 9 YARDS (37-C.VALENTINE).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,12,1599,0,0
2023112300,2023-11-23,2,2,42,DET,GB,3,12,57,0,0,(2:42) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO GB 35 FOR 8 YARDS (36-A.JOHNSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,12,1638,0,0
2023112300,2023-11-23,2,2,3,DET,GB,4,4,65,0,0,(2:03) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 8-J.REYNOLDS (91-P.SMITH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1677,0,0
2023112300,2023-11-23,2,1,58,DET,GB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1682,0,0
2023112300,2023-11-23,2,1,58,GB,DET,1,10,35,0,0,"(1:58) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED TO GB 34 FOR -1 YARDS (31-K.JOSEPH, 32-B.BRANCH).",0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,12,1682,0,0
2023112300,2023-11-23,2,1,21,GB,DET,2,11,34,1,0,(1:21) (SHOTGUN) 28-A.DILLON RIGHT TACKLE TO DET 49 FOR 17 YARDS (21-T.WALKER).,0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,34,OWN,0,,0,,0,12,1719,0,0
2023112300,2023-11-23,2,0,56,GB,DET,1,10,51,0,0,"(:56) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 11-J.REED (32-B.BRANCH).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,12,1744,0,0
2023112300,2023-11-23,2,0,52,GB,DET,2,10,51,0,0,(:52) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 27-P.TAYLOR PUSHED OB AT DET 45 FOR 4 YARDS (34-A.ANZALONE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,12,1748,0,0
2023112300,2023-11-23,2,0,47,GB,DET,3,6,55,0,0,(:47) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 11-J.REED [55-D.BARNES].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,12,1753,0,0
2023112300,2023-11-23,2,0,41,GB,DET,4,11,100,0,0,"(:41) 19-D.WHELAN PUNTS 34 YARDS TO DET 16, CENTER-42-M.ORZECH, FAIR CATCH BY 11-K.RAYMOND.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1759,0,0
2023112300,2023-11-23,2,0,41,GB,DET,4,6,55,0,0,"(:41) (SHOTGUN) PENALTY ON GB, DELAY OF GAME, 5 YARDS, ENFORCED AT DET 45 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,45,OPP,1,GB,1,DELAY OF GAME,5,12,1759,0,0
2023112300,2023-11-23,2,0,35,DET,GB,1,10,16,0,0,(:35) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 87-S.LAPORTA [91-P.SMITH].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,12,1765,0,0
2023112300,2023-11-23,2,0,30,DET,GB,2,10,16,0,0,(:30) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP RIGHT TO 14-A.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,12,1770,0,0
2023112300,2023-11-23,2,0,27,DET,GB,3,10,16,0,0,"(:27) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA TO DET 28 FOR 12 YARDS (34-J.OWENS) [91-P.SMITH]. PENALTY ON DET, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT DET 16 - NO PLAY.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,16,OWN,1,DET,1,ILLEGAL SHIFT,5,12,1773,0,0
2023112300,2023-11-23,2,0,20,DET,GB,3,15,11,0,0,"(:20) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 9-J.WILLIAMS. PENALTY ON DET-74-K.AWOSIKA, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,11,OWN,0,DET,0,INELIGIBLE DOWNFIELD PASS,0,12,1780,0,0
2023112300,2023-11-23,2,0,13,DET,GB,4,15,11,0,0,"(:13) 3-J.FOX PUNTS 45 YARDS TO GB 44, CENTER-43-J.MCQUAIDE, FAIR CATCH BY 25-K.NIXON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,12,1787,0,0
2023112300,2023-11-23,2,0,5,GB,DET,1,10,44,1,0,(:05) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 11-J.REED TO DET 45 FOR 11 YARDS (31-K.JOSEPH).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,12,1795,0,0
2023112300,2023-11-23,2,0,1,GB,DET,1,10,55,0,0,"(:01) 17-A.CARLSON 63 YARD FIELD GOAL IS NO GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN. 11-K.RAYMOND AT DET -9 TO DET 41 FOR 50 YARDS (93-T.SLATON).",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,12,1799,0,0
2023112300,2023-11-23,2,0,1,GB,DET,0,0,100,1,0,TIMEOUT #2 BY GB AT 00:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1799,0,0
2023112300,2023-11-23,3,15,0,DET,GB,0,0,65,1,0,17-A.CARLSON KICKS 67 YARDS FROM GB 35 TO DET -2. 30-K.DORSEY TO DET 28 FOR 30 YARDS (27-P.TAYLOR).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1800,0,0
2023112300,2023-11-23,2,0,0,DET,GB,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1800,0,0
2023112300,2023-11-23,3,14,50,DET,GB,1,10,28,1,0,(14:50) 26-J.GIBBS LEFT END PUSHED OB AT GB 49 FOR 23 YARDS (36-A.JOHNSON).,0,2023,23,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OWN,0,,0,,0,12,1810,0,0
2023112300,2023-11-23,3,14,24,DET,GB,1,10,51,1,0,(14:24) (NO HUDDLE) 16-J.GOFF PASS DEEP LEFT TO 14-A.ST. BROWN TO GB 21 FOR 28 YARDS (35-C.BALLENTINE).,0,2023,28,NO HUDDLE,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,12,1836,0,0
2023112300,2023-11-23,3,13,43,DET,GB,1,10,79,0,0,"(13:43) (NO HUDDLE) 26-J.GIBBS UP THE MIDDLE TO GB 20 FOR 1 YARD (52-R.GARY, 34-J.OWENS).",0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OPP,0,,0,,0,12,1877,0,0
2023112300,2023-11-23,3,13,5,DET,GB,2,9,80,0,0,(13:05) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 8-J.REYNOLDS TO GB 17 FOR 3 YARDS (35-C.BALLENTINE) [95-D.WYATT].,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,12,1915,0,0
2023112300,2023-11-23,3,12,32,DET,GB,3,6,83,0,0,"(12:32) (SHOTGUN) 5-D.MONTGOMERY RIGHT END FOR 17 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON DET-11-K.RAYMOND, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT GB 2.",0,2023,17,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,RIGHT END,17,OPP,1,DET,0,OFFENSIVE HOLDING,10,12,1948,0,0
2023112300,2023-11-23,3,12,26,DET,GB,3,1,88,1,0,(12:26) 5-D.MONTGOMERY UP THE MIDDLE TO GB 6 FOR 6 YARDS (36-A.JOHNSON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,12,1954,0,0
2023112300,2023-11-23,3,11,52,DET,GB,1,6,94,1,0,"(11:52) 5-D.MONTGOMERY LEFT TACKLE FOR 6 YARDS, TOUCHDOWN.",0,2023,6,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,6,OPP,0,,0,,0,12,1988,0,0
2023112300,2023-11-23,3,11,46,DET,GB,0,0,98,0,0,"TWO-POINT CONVERSION ATTEMPT. 5-D.MONTGOMERY RUSHES UP THE MIDDLE. ATTEMPT SUCCEEDS. PENALTY ON GB-90-L.VAN NESS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,1,1,1,,2,OPP,1,GB,0,UNNECESSARY ROUGHNESS,15,12,1994,0,0
2023112300,2023-11-23,3,11,46,DET,GB,0,0,100,1,0,TIMEOUT AT 11:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1994,0,0
2023112300,2023-11-23,3,11,46,GB,DET,0,0,100,1,0,"36-R.PATTERSON KICKS 50 YARDS FROM 50 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1994,0,0
2023112300,2023-11-23,3,11,46,GB,DET,1,10,25,0,0,(11:46) 10-J.LOVE PASS SHORT MIDDLE TO 28-A.DILLON TO GB 30 FOR 5 YARDS (46-J.CAMPBELL).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,1994,0,0
2023112300,2023-11-23,3,11,8,GB,DET,2,5,30,0,0,(11:08) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO GB 33 FOR 3 YARDS (34-A.ANZALONE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OWN,0,,0,,0,12,2032,0,0
2023112300,2023-11-23,3,10,26,GB,DET,3,2,33,1,0,(10:26) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 11-J.REED TO GB 47 FOR 14 YARDS (31-K.JOSEPH).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,12,2074,0,0
2023112300,2023-11-23,3,9,42,GB,DET,1,10,47,0,0,"(9:42) (SHOTGUN) PENALTY ON GB-76-J.RUNYAN, FALSE START, 5 YARDS, ENFORCED AT GB 47 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OWN,1,GB,1,FALSE START,5,12,2118,0,0
2023112300,2023-11-23,3,9,23,GB,DET,1,15,42,0,0,(9:23) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 18-M.HEATH TO DET 46 FOR 12 YARDS (23-J.JACOBS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,12,2137,0,0
2023112300,2023-11-23,3,8,37,GB,DET,2,3,54,0,0,"(8:37) (SHOTGUN) 28-A.DILLON LEFT TACKLE TO DET 47 FOR -1 YARDS (23-J.JACOBS, 34-A.ANZALONE).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,12,2183,0,0
2023112300,2023-11-23,3,7,52,GB,DET,3,4,53,0,0,(7:52) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 87-R.DOUBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,12,2228,0,0
2023112300,2023-11-23,3,7,49,GB,DET,4,4,53,0,0,"(7:49) 19-D.WHELAN PUNTS 44 YARDS TO DET 3, IMPETUS ENDS AT DET 1, CENTER-42-M.ORZECH, DOWNED BY GB-39-Z.ANDERSON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,12,2231,0,0
2023112300,2023-11-23,3,7,41,DET,GB,0,0,100,1,0,TIMEOUT AT 07:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2239,0,0
2023112300,2023-11-23,3,7,41,DET,GB,1,10,3,0,0,"(7:41) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  5-D.MONTGOMERY UP THE MIDDLE TO DET 9 FOR 6 YARDS (93-T.SLATON, 58-I.MCDUFFIE).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OWN,0,,0,,0,12,2239,0,0
2023112300,2023-11-23,3,7,10,DET,GB,2,4,9,1,0,(7:10) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO DET 17 FOR 8 YARDS (37-C.VALENTINE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,12,2270,0,0
2023112300,2023-11-23,3,6,15,DET,GB,1,10,17,0,0,(6:15) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 5-D.MONTGOMERY [97-K.CLARK].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,12,2325,0,0
2023112300,2023-11-23,3,6,10,DET,GB,2,10,17,0,0,(6:10) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN RAN OB AT DET 23 FOR 6 YARDS (25-K.NIXON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,12,2330,0,0
2023112300,2023-11-23,3,5,38,DET,GB,3,4,23,0,0,(5:38) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 14-A.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,12,2362,0,0
2023112300,2023-11-23,3,5,27,GB,DET,1,10,77,0,0,(5:27) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO DET 20 FOR 3 YARDS (90-Q.BOHANNA; 54-A.MCNEILL).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,12,2373,0,0
2023112300,2023-11-23,3,4,47,GB,DET,2,7,80,0,0,"(4:47) (SHOTGUN) 10-J.LOVE SCRAMBLES LEFT END PUSHED OB AT DET 15 FOR 5 YARDS (46-J.CAMPBELL). PENALTY ON GB-74-E.JENKINS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DET 20 - NO PLAY.",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,20,OPP,1,GB,1,OFFENSIVE HOLDING,10,12,2413,0,0
2023112300,2023-11-23,3,4,18,GB,DET,2,17,70,0,0,(4:18) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 87-R.DOUBS TO DET 16 FOR 14 YARDS (23-J.JACOBS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,12,2442,0,0
2023112300,2023-11-23,3,3,36,GB,DET,3,3,84,1,0,"(3:36) (SHOTGUN) 10-J.LOVE PASS DEEP LEFT TO 9-C.WATSON FOR 16 YARDS, TOUCHDOWN.",0,2023,16,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,12,2484,0,0
2023112300,2023-11-23,3,3,30,GB,DET,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 87-R.DOUBS IS SACKED. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,12,2490,0,0
2023112300,2023-11-23,3,3,30,DET,GB,1,10,25,1,0,(3:30) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 11-K.RAYMOND TO DET 40 FOR 15 YARDS (36-A.JOHNSON).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,2490,0,0
2023112300,2023-11-23,3,3,30,DET,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,2490,0,0
2023112300,2023-11-23,3,3,30,DET,GB,0,0,100,1,0,TIMEOUT AT 03:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2490,0,0
2023112300,2023-11-23,3,2,59,DET,GB,1,10,40,0,0,(2:59) 26-J.GIBBS LEFT TACKLE TO DET 43 FOR 3 YARDS (91-P.SMITH; 52-R.GARY).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,12,2521,0,0
2023112300,2023-11-23,3,2,26,DET,GB,2,7,43,0,0,(2:26) (SHOTGUN) 26-J.GIBBS LEFT TACKLE TO DET 45 FOR 2 YARDS (93-T.SLATON; 91-P.SMITH).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OWN,0,,0,,0,12,2554,0,0
2023112300,2023-11-23,3,1,53,DET,GB,3,5,45,1,0,(1:53) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 11-K.RAYMOND TO GB 47 FOR 8 YARDS (58-I.MCDUFFIE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,12,2587,0,0
2023112300,2023-11-23,3,1,18,DET,GB,1,10,53,0,0,(1:18) (NO HUDDLE) 26-J.GIBBS UP THE MIDDLE TO GB 44 FOR 3 YARDS (34-J.OWENS).,0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,12,2622,0,0
2023112300,2023-11-23,3,0,44,DET,GB,2,7,56,0,0,(:44) 11-K.RAYMOND LEFT END TO GB 38 FOR 6 YARDS (34-J.OWENS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OPP,0,,0,,0,12,2656,0,0
2023112300,2023-11-23,3,0,6,DET,GB,3,1,62,1,0,(:06) 26-J.GIBBS LEFT END TO GB 34 FOR 4 YARDS (37-C.VALENTINE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,12,2694,0,0
2023112300,2023-11-23,3,0,0,DET,GB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2700,0,0
2023112300,2023-11-23,4,15,0,DET,GB,1,10,66,0,0,(15:00) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA PUSHED OB AT GB 36 FOR -2 YARDS (90-L.VAN NESS).,0,2023,-2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,12,2700,0,0
2023112300,2023-11-23,4,14,25,DET,GB,2,12,64,0,0,(14:25) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 26-J.GIBBS (36-A.JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,12,2735,0,0
2023112300,2023-11-23,4,14,18,DET,GB,3,12,64,0,0,(14:18) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 26-J.GIBBS TO GB 31 FOR 5 YARDS (58-I.MCDUFFIE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,12,2742,0,0
2023112300,2023-11-23,4,13,37,DET,GB,4,7,69,0,0,"(13:37) (NO HUDDLE, SHOTGUN) 16-J.GOFF SACKED AT GB 39 FOR -8 YARDS (52-R.GARY). FUMBLES (52-R.GARY) [52-R.GARY], TOUCHED AT GB 39, RECOVERED BY GB-52-R.GARY AT GB 39.",0,2023,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,31,OPP,0,,0,,0,12,2783,0,0
2023112300,2023-11-23,4,13,32,GB,DET,1,10,39,0,0,(13:32) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 89-B.SIMS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,12,2788,0,0
2023112300,2023-11-23,4,13,32,DET,GB,0,0,100,1,0,TIMEOUT AT 13:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2788,0,0
2023112300,2023-11-23,4,13,27,GB,DET,2,10,39,1,0,(13:27) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 18-M.HEATH TO DET 48 FOR 13 YARDS (32-B.BRANCH).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,12,2793,0,0
2023112300,2023-11-23,4,12,45,GB,DET,1,10,52,0,0,(12:45) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT [21-T.WALKER]. BALL THROWN AWAY.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,12,2835,0,0
