GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,TEN
2023112605,2023-11-26,4,10,8,TEN,CAR,4,5,53,0,0,"(10:08) 4-R.STONEHOUSE PUNTS 38 YARDS TO CAR 9, CENTER-46-M.COX, FAIR CATCH BY 11-I.SMITH-MARSETTE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2992,0,0
2023112605,2023-11-26,4,10,1,CAR,TEN,1,10,9,0,0,(10:01) (SHOTGUN) 30-C.HUBBARD LEFT TACKLE TO CAR 12 FOR 3 YARDS (2-A.AL-SHAAIR).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,9,OWN,0,,0,,0,2999,0,0
2023112605,2023-11-26,4,10,1,TEN,CAR,0,0,100,1,0,TIMEOUT AT 10:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2999,0,0
2023112605,2023-11-26,4,9,30,CAR,TEN,2,7,12,0,0,(9:30) (SHOTGUN) 30-C.HUBBARD LEFT GUARD TO CAR 15 FOR 3 YARDS (37-A.HOOKER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,12,OWN,0,,0,,0,3030,0,0
2023112605,2023-11-26,4,8,50,CAR,TEN,3,4,15,1,0,(8:50) (SHOTGUN) 9-B.YOUNG PASS DEEP LEFT TO 15-J.MINGO PUSHED OB AT CAR 39 FOR 24 YARDS (37-A.HOOKER).,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,3070,0,0
2023112605,2023-11-26,4,8,21,CAR,TEN,1,10,39,0,0,"(8:21) (NO HUDDLE, SHOTGUN) 9-B.YOUNG SCRAMBLES LEFT TACKLE TO CAR 49 FOR 10 YARDS (21-R.MCCREARY). PENALTY ON CAR-64-B.TOTH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CAR 39 - NO PLAY.",0,2023,10,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,39,OWN,1,CAR,1,OFFENSIVE HOLDING,10,3099,0,0
2023112605,2023-11-26,4,8,6,CAR,TEN,1,20,29,0,0,(8:06) (SHOTGUN) 9-B.YOUNG PASS DEEP RIGHT TO 17-D.CHARK TO CAR 48 FOR 19 YARDS (0-S.MURPHY-BUNTING).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3114,0,0
2023112605,2023-11-26,4,7,31,CAR,TEN,2,1,48,1,0,"(7:31) (NO HUDDLE, SHOTGUN) 6-M.SANDERS LEFT GUARD TO TEN 48 FOR 4 YARDS (95-K.PEKO).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OWN,0,,0,,0,3149,0,0
2023112605,2023-11-26,4,6,59,CAR,TEN,1,10,52,0,0,(6:59) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3181,0,0
2023112605,2023-11-26,4,6,55,CAR,TEN,2,10,52,0,0,(6:55) (SHOTGUN) 6-M.SANDERS RIGHT END TO CAR 48 FOR -4 YARDS (21-R.MCCREARY).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OPP,0,,0,,0,3185,0,0
2023112605,2023-11-26,4,6,9,CAR,TEN,3,14,48,0,0,(6:09) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP LEFT [49-A.KEY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3231,0,0
2023112605,2023-11-26,4,6,2,CAR,TEN,4,14,48,0,0,"(6:02) 10-J.HEKKER PUNTS 36 YARDS TO TEN 16, CENTER-44-J.JANSEN, DOWNED BY CAR-33-T.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3238,0,0
2023112605,2023-11-26,4,5,54,TEN,CAR,1,10,16,0,0,"(5:54) 22-D.HENRY UP THE MIDDLE TO TEN 17 FOR 1 YARD (99-S.TUTTLE, 94-C.WORMLEY).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OWN,0,,0,,0,3246,0,0
2023112605,2023-11-26,4,5,11,TEN,CAR,2,9,17,1,0,(5:11) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 15-N.WESTBROOK-IKHINE RAN OB AT TEN 26 FOR 9 YARDS.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3289,0,0
2023112605,2023-11-26,4,4,55,TEN,CAR,1,10,26,0,0,"(4:55) (NO HUDDLE, SHOTGUN) 22-D.HENRY UP THE MIDDLE TO TEN 28 FOR 2 YARDS (90-A.BARNO; 0-B.BURNS).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,3305,0,0
2023112605,2023-11-26,4,4,11,TEN,CAR,2,8,28,1,0,(4:11) 22-D.HENRY RIGHT END TO TEN 46 FOR 18 YARDS (95-DER.BROWN; 20-D.LONG).,0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,28,OWN,0,,0,,0,3349,0,0
2023112605,2023-11-26,4,3,23,TEN,CAR,1,10,46,0,0,(3:23) 22-D.HENRY UP THE MIDDLE TO TEN 48 FOR 2 YARDS (95-DER.BROWN; 0-B.BURNS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,3397,0,0
2023112605,2023-11-26,4,3,17,TEN,CAR,2,8,48,0,0,"(3:17) 22-D.HENRY RIGHT GUARD TO CAR 49 FOR 3 YARDS (54-K.GRUGIER-HILL, 90-A.BARNO).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,48,OWN,0,,0,,0,3403,0,0
2023112605,2023-11-26,4,3,17,TEN,CAR,0,0,100,1,0,TIMEOUT #1 BY CAR AT 03:17.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3403,0,0
2023112605,2023-11-26,4,3,11,TEN,CAR,3,5,51,0,0,"(3:11) (SHOTGUN) PENALTY ON TEN-60-D.BRUNSKILL, FALSE START, 5 YARDS, ENFORCED AT CAR 49 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,49,OPP,1,TEN,1,FALSE START,5,3409,0,0
2023112605,2023-11-26,4,3,11,TEN,CAR,0,0,100,1,0,TIMEOUT #2 BY CAR AT 03:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3409,0,0
2023112605,2023-11-26,4,3,11,TEN,CAR,3,10,46,0,0,(3:11) (SHOTGUN) 8-W.LEVIS PASS SHORT LEFT TO 32-T.SPEARS TO TEN 47 FOR 1 YARD (49-F.LUVU).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3409,0,0
2023112605,2023-11-26,4,3,6,TEN,CAR,0,0,100,1,0,TIMEOUT #3 BY CAR AT 03:06.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3414,0,0
2023112605,2023-11-26,4,3,6,TEN,CAR,4,9,47,0,0,"(3:06) 4-R.STONEHOUSE PUNTS 53 YARDS TO END ZONE, CENTER-46-M.COX, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3414,0,0
2023112605,2023-11-26,4,2,57,CAR,TEN,1,10,20,0,0,(2:57) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 30-C.HUBBARD PUSHED OB AT CAR 23 FOR 3 YARDS (35-K.WALLACE).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3423,0,0
2023112605,2023-11-26,4,2,52,CAR,TEN,2,7,23,0,0,(2:52) (SHOTGUN) 9-B.YOUNG SACKED AT CAR 15 FOR -8 YARDS (96-D.AUTRY).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,3428,0,0
2023112605,2023-11-26,4,2,21,CAR,TEN,3,15,15,0,0,"(2:21) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 30-C.HUBBARD TO CAR 24 FOR 9 YARDS (2-A.AL-SHAAIR, 21-R.MCCREARY).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,3459,0,0
2023112605,2023-11-26,4,2,0,CAR,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023112605,2023-11-26,4,2,0,CAR,TEN,4,6,24,0,0,(2:00) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 17-D.CHARK TO CAR 24 FOR NO GAIN (37-A.HOOKER).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3480,0,0
2023112605,2023-11-26,4,1,55,TEN,CAR,1,10,76,0,0,(1:55) 8-W.LEVIS KNEELS TO CAR 25 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,3485,0,0
2023112605,2023-11-26,4,1,13,TEN,CAR,2,11,75,0,0,(1:13) 8-W.LEVIS KNEELS TO CAR 26 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3527,0,0
2023112605,2023-11-26,4,0,36,TEN,CAR,3,12,74,0,0,(:36) 8-W.LEVIS KNEELS TO CAR 27 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3564,0,0
2023112605,2023-11-26,4,0,0,TEN,CAR,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
