GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,CLE
2023112607,2023-11-26,2,14,20,DEN,CLE,3,7,55,1,0,(14:20) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 19-M.MIMS TO CLE 29 FOR 16 YARDS (28-M.FORD).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,12,940,0,0
2023112607,2023-11-26,2,13,33,DEN,CLE,1,10,71,0,0,(13:33) 38-J.MCLAUGHLIN LEFT TACKLE TO CLE 31 FOR -2 YARDS (99-Z.SMITH).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OPP,0,,0,,0,12,987,0,0
2023112607,2023-11-26,2,12,59,DEN,CLE,2,12,69,0,0,"(12:59) (NO HUDDLE, SHOTGUN) PENALTY ON CLE-95-M.GARRETT, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT CLE 31 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,31,OPP,1,CLE,1,NEUTRAL ZONE INFRACTION,5,12,1021,0,0
2023112607,2023-11-26,2,12,38,DEN,CLE,2,7,74,1,0,"(12:38) (NO HUDDLE, SHOTGUN) 3-R.WILSON LEFT END RAN OB AT CLE 7 FOR 19 YARDS (1-J.THORNHILL).",0,2023,19,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OPP,0,,0,,0,12,1042,0,0
2023112607,2023-11-26,2,11,59,DEN,CLE,1,7,93,0,0,(11:59) (SHOTGUN) 3-R.WILSON RIGHT END TO CLE 5 FOR 2 YARDS (1-J.THORNHILL).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,7,OPP,0,,0,,0,12,1081,0,0
2023112607,2023-11-26,2,11,21,DEN,CLE,2,5,95,0,0,"(11:21) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT [91-A.WRIGHT]. PENALTY ON CLE-91-A.WRIGHT, DEFENSIVE OFFSIDE, 3 YARDS, ENFORCED AT CLE 5 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,5,OPP,1,CLE,1,DEFENSIVE OFFSIDE,3,12,1119,0,0
2023112607,2023-11-26,2,11,14,DEN,CLE,2,2,98,1,0,"(11:14) (SHOTGUN) 3-R.WILSON RIGHT TACKLE FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,2,OPP,0,,0,,0,12,1126,0,0
2023112607,2023-11-26,2,11,11,CLE,DEN,1,10,25,0,0,(11:11) 68-M.DUNN REPORTED IN AS ELIGIBLE.  17-D.THOMPSON-ROBINSON PASS INCOMPLETE DEEP MIDDLE TO 2-A.COOPER.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,1129,0,0
2023112607,2023-11-26,2,11,11,CLE,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1129,0,0
2023112607,2023-11-26,2,11,11,DEN,CLE,0,0,100,1,0,TIMEOUT AT 11:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1129,0,0
