GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,LV
2023112608,2023-11-26,4,3,20,KC,LV,3,13,87,0,0,"(3:20) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 11-M.VALDES-SCANTLING TO LV 14 FOR -1 YARDS (39-N.HOBBS). PENALTY ON KC-65-T.SMITH, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,13,OPP,0,KC,0,INELIGIBLE DOWNFIELD PASS,0,12,3400,0,0
2023112608,2023-11-26,4,3,14,KC,LV,4,14,86,0,0,"(3:14) 7-H.BUTKER 32 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,12,3406,0,0
2023112608,2023-11-26,4,3,11,LV,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,3409,0,0
2023112608,2023-11-26,4,3,11,LV,KC,1,10,25,1,0,(3:11) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 13-H.RENFROW TO LV 41 FOR 16 YARDS (6-B.COOK).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,3409,0,0
2023112608,2023-11-26,4,2,44,LV,KC,1,10,41,0,0,"(2:44) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 8-J.JACOBS PUSHED OB AT LV 43 FOR 2 YARDS (38-L.SNEED).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,12,3436,0,0
2023112608,2023-11-26,4,2,39,LV,KC,2,8,43,0,0,(2:39) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 81-A.HOOPER (35-JA.WATSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,12,3441,0,0
2023112608,2023-11-26,4,2,35,LV,KC,3,8,43,0,0,(2:35) (SHOTGUN) 4-A.O'CONNELL SACKED AT LV 30 FOR -13 YARDS (56-G.KARLAFTIS).,0,2023,-13,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,12,3445,0,0
2023112608,2023-11-26,4,2,0,LV,KC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3480,0,0
2023112608,2023-11-26,4,2,0,LV,KC,4,21,30,0,0,(2:00) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 16-J.MEYERS TO LV 34 FOR 4 YARDS (51-M.DANNA).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,12,3480,0,0
2023112608,2023-11-26,4,1,51,KC,LV,1,10,66,0,0,(1:51) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT GUARD TO LV 34 FOR NO GAIN (9-T.WILSON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OPP,0,,0,,0,12,3489,0,0
2023112608,2023-11-26,4,1,15,KC,LV,2,10,66,0,0,(1:15) 15-P.MAHOMES KNEELS TO LV 35 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,12,3525,0,0
2023112608,2023-11-26,4,0,37,KC,LV,3,11,65,0,0,(:37) 15-P.MAHOMES KNEELS TO LV 36 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,3563,0,0
2023112608,2023-11-26,4,0,0,KC,LV,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3600,0,0
