GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ATL,NO
2023112600,2023-11-26,4,9,30,NO,ATL,1,10,54,0,0,(9:30) 41-A.KAMARA RIGHT GUARD TO ATL 41 FOR 5 YARDS (90-D.ONYEMATA).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OPP,0,,0,,0,3030,0,0
2023112600,2023-11-26,4,9,2,NO,ATL,2,5,59,1,0,(9:02) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA TO ATL 25 FOR 16 YARDS (3-J.BATES).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3058,0,0
2023112600,2023-11-26,4,8,22,NO,ATL,1,10,75,0,0,(8:22) 41-A.KAMARA LEFT TACKLE TO ATL 17 FOR 8 YARDS (3-J.BATES).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OPP,0,,0,,0,3098,0,0
2023112600,2023-11-26,4,7,48,NO,ATL,2,2,83,0,0,"(7:48) 41-A.KAMARA RIGHT END TO ATL 9 FOR 8 YARDS (95-T.GRAHAM). PENALTY ON NO-71-R.RAMCZYK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ATL 15.",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,17,OPP,1,NO,0,OFFENSIVE HOLDING,10,3132,0,0
2023112600,2023-11-26,4,7,29,NO,ATL,2,10,75,0,0,(7:29) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 21-J.WILLIAMS TO ATL 21 FOR 4 YARDS (37-D.HELLAMS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3151,0,0
2023112600,2023-11-26,4,6,51,NO,ATL,3,6,79,0,0,"(6:51) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 21-J.WILLIAMS TO ATL 21 FOR NO GAIN (55-K.ELLISS) [90-D.ONYEMATA]. NO-21-J.WILLIAMS WAS INJURED DURING THE PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3189,0,0
2023112600,2023-11-26,4,6,29,NO,ATL,4,6,79,0,0,"(6:29) 19-B.GRUPE 39 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3211,0,0
2023112600,2023-11-26,4,6,24,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3216,0,0
2023112600,2023-11-26,4,6,24,ATL,NO,1,10,25,0,0,(6:24) (SHOTGUN) 7-B.ROBINSON LEFT TACKLE TO ATL 29 FOR 4 YARDS (93-N.SHEPHERD; 96-C.GRANDERSON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,3216,0,0
2023112600,2023-11-26,4,6,24,ATL,NO,0,0,100,1,0,TIMEOUT AT 06:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3216,0,0
2023112600,2023-11-26,4,5,48,ATL,NO,2,6,29,1,0,(5:48) 25-T.ALLGEIER LEFT TACKLE TO ATL 41 FOR 12 YARDS (56-D.DAVIS; 6-M.MAYE).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,3252,0,0
2023112600,2023-11-26,4,5,6,ATL,NO,1,10,41,0,0,(5:06) (SHOTGUN) 25-T.ALLGEIER LEFT END PUSHED OB AT ATL 45 FOR 4 YARDS (20-P.WERNER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OWN,0,,0,,0,3294,0,0
2023112600,2023-11-26,4,4,21,ATL,NO,2,6,45,1,0,(4:21) (SHOTGUN) 25-T.ALLGEIER RIGHT END TO NO 41 FOR 14 YARDS (20-P.WERNER).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OWN,0,,0,,0,3339,0,0
2023112600,2023-11-26,4,3,37,ATL,NO,1,10,59,0,0,(3:37) (SHOTGUN) 7-B.ROBINSON RIGHT END TO NO 32 FOR 9 YARDS (99-K.SAUNDERS).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OPP,0,,0,,0,3383,0,0
2023112600,2023-11-26,4,2,54,ATL,NO,2,1,68,0,0,"(2:54) PENALTY ON ATL-70-J.MATTHEWS, FALSE START, 5 YARDS, ENFORCED AT NO 32 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OPP,1,ATL,1,FALSE START,5,3426,0,0
2023112600,2023-11-26,4,2,54,ATL,NO,2,6,63,1,0,(2:54) (SHOTGUN) 25-T.ALLGEIER RIGHT TACKLE TO NO 25 FOR 12 YARDS (96-C.GRANDERSON).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OPP,0,,0,,0,3426,0,0
2023112600,2023-11-26,4,2,11,ATL,NO,1,10,75,0,0,(2:11) 84-C.PATTERSON LEFT END TO NO 24 FOR 1 YARD (96-C.GRANDERSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OPP,0,,0,,0,3469,0,0
2023112600,2023-11-26,4,2,0,ATL,NO,2,9,76,0,0,(2:00) (SHOTGUN) 9-D.RIDDER RIGHT TACKLE TO NO 23 FOR 1 YARD (54-J.PIERRE-PAUL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,24,OPP,0,,0,,0,3480,0,0
2023112600,2023-11-26,4,2,0,ATL,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023112600,2023-11-26,4,1,56,ATL,NO,0,0,100,1,0,TIMEOUT #1 BY NO AT 01:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3484,0,0
2023112600,2023-11-26,4,1,56,ATL,NO,3,8,77,0,0,(1:56) 25-T.ALLGEIER RIGHT TACKLE TO NO 21 FOR 2 YARDS (97-M.ROACH; 96-C.GRANDERSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OPP,0,,0,,0,3484,0,0
2023112600,2023-11-26,4,1,51,ATL,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 01:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3489,0,0
2023112600,2023-11-26,4,1,51,ATL,NO,4,6,79,0,0,"(1:51) 6-Y.KOO 39 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3489,0,0
2023112600,2023-11-26,4,1,47,NO,ATL,1,10,25,0,0,(1:47) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 18-K.KIRKWOOD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3493,0,0
2023112600,2023-11-26,4,1,47,NO,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3493,0,0
2023112600,2023-11-26,4,1,42,NO,ATL,2,10,25,0,0,(1:42) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 5-L.BOWDEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3498,0,0
2023112600,2023-11-26,4,1,38,NO,ATL,3,10,25,1,0,(1:38) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 18-K.KIRKWOOD TO NO 38 FOR 13 YARDS (20-D.ALFORD).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3502,0,0
2023112600,2023-11-26,4,1,21,NO,ATL,1,10,38,0,0,"(1:21) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 18-K.KIRKWOOD TO NO 45 FOR 7 YARDS (20-D.ALFORD).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3519,0,0
2023112600,2023-11-26,4,1,4,NO,ATL,2,3,45,1,0,"(1:04) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 83-J.JOHNSON TO ATL 42 FOR 13 YARDS (27-R.GRANT; 3-J.BATES).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,3536,0,0
2023112600,2023-11-26,4,0,43,NO,ATL,1,10,58,0,0,"(:43) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 17-A.PERRY PUSHED OB AT ATL 35 FOR 7 YARDS (1-J.OKUDAH).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,3557,0,0
2023112600,2023-11-26,4,0,38,NO,ATL,2,3,65,0,0,(:38) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3562,0,0
2023112600,2023-11-26,4,0,33,NO,ATL,3,3,65,0,0,(:33) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT MIDDLE TO 83-J.JOHNSON (27-R.GRANT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3567,0,0
2023112600,2023-11-26,4,0,30,NO,ATL,4,3,65,0,0,"(:30) 19-B.GRUPE 54 YARD FIELD GOAL IS NO GOOD, SHORT, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3570,0,0
2023112600,2023-11-26,4,0,26,ATL,NO,1,10,44,0,0,(:26) 9-D.RIDDER KNEELS TO ATL 43 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3574,0,0
2023112600,2023-11-26,4,0,0,ATL,NO,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
