GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NE,NYG
2023112604,2023-11-26,1,15,0,NYG,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,0,0,0
2023112604,2023-11-26,1,15,0,NYG,NE,1,10,25,0,0,(15:00) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 17-W.ROBINSON TO NYG 31 FOR 6 YARDS (91-D.WISE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,0,0,0
2023112604,2023-11-26,1,14,26,NYG,NE,2,4,31,1,0,(14:26) 26-S.BARKLEY RIGHT TACKLE PUSHED OB AT NYG 45 FOR 14 YARDS (5-J.PEPPERS).,0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OWN,0,,0,,0,12,34,0,0
2023112604,2023-11-26,1,13,51,NYG,NE,1,10,45,1,0,(13:51) (SHOTGUN) 15-T.DEVITO PASS DEEP RIGHT TO 13-J.HYATT RAN OB AT NE 26 FOR 29 YARDS.,0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,12,69,0,0
2023112604,2023-11-26,1,13,10,NYG,NE,1,10,74,0,0,(13:10) (SHOTGUN) 31-M.BREIDA RIGHT END TO NE 26 FOR NO GAIN (29-J.JACKSON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OPP,0,,0,,0,12,110,0,0
2023112604,2023-11-26,1,12,33,NYG,NE,2,10,74,0,0,"(12:33) 15-T.DEVITO FUMBLES (ABORTED) AT NE 29, TOUCHED AT NE 27, RECOVERED BY NE-5-J.PEPPERS AT NE 26.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,26,OPP,0,,0,,0,12,147,0,0
2023112604,2023-11-26,1,12,29,NE,NYG,1,10,26,0,0,(12:29) 38-R.STEVENSON UP THE MIDDLE TO NE 32 FOR 6 YARDS (58-B.OKEREKE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,12,151,0,0
2023112604,2023-11-26,1,11,55,NE,NYG,2,4,32,0,0,(11:55) 38-R.STEVENSON RIGHT END TO NE 34 FOR 2 YARDS (58-B.OKEREKE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OWN,0,,0,,0,12,185,0,0
2023112604,2023-11-26,1,11,9,NE,NYG,3,2,34,0,0,"(11:09) (SHOTGUN) PENALTY ON NE, DELAY OF GAME, 5 YARDS, ENFORCED AT NE 34 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,NE,1,DELAY OF GAME,5,12,231,0,0
2023112604,2023-11-26,1,10,59,NE,NYG,3,7,29,0,0,(10:59) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT RIGHT TO 1-D.PARKER (22-A.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,12,241,0,0
2023112604,2023-11-26,1,10,55,NE,NYG,4,7,29,0,0,"(10:55) 17-B.BARINGER PUNTS 53 YARDS TO NYG 18, CENTER-49-J.CARDONA. 80-G.OLSZEWSKI TO NYG 24 FOR 6 YARDS (22-C.DAVIS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,12,245,0,0
2023112604,2023-11-26,1,10,44,NYG,NE,1,10,24,1,0,(10:44) (SHOTGUN) 15-T.DEVITO PASS DEEP LEFT TO 13-J.HYATT RAN OB AT NYG 46 FOR 22 YARDS (23-K.DUGGER).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,12,256,0,0
2023112604,2023-11-26,1,10,44,NYG,NE,0,0,100,1,0,TIMEOUT AT 10:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,256,0,0
2023112604,2023-11-26,1,10,7,NYG,NE,1,10,46,0,0,(10:07) 15-T.DEVITO SACKED AT NYG 39 FOR -7 YARDS (5-J.PEPPERS).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,12,293,0,0
2023112604,2023-11-26,1,9,27,NYG,NE,2,17,39,0,0,(9:27) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT LEFT TO 26-S.BARKLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,12,333,0,0
2023112604,2023-11-26,1,9,24,NYG,NE,3,17,39,0,0,(9:24) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT LEFT TO 17-W.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,12,336,0,0
2023112604,2023-11-26,1,9,19,NYG,NE,4,17,39,0,0,"(9:19) 6-J.GILLAN PUNTS 48 YARDS TO NE 13, CENTER-59-C.KREITER. 81-D.DOUGLAS MUFFS CATCH, AND RECOVERS AT NE 13. 81-D.DOUGLAS PUSHED OB AT NE 20 FOR 7 YARDS (52-C.COUGHLIN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,12,341,0,0
2023112604,2023-11-26,1,9,10,NE,NYG,1,10,20,1,0,(9:10) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 1-D.PARKER TO NE 39 FOR 19 YARDS (24-D.BELTON).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,12,350,0,0
2023112604,2023-11-26,1,9,10,NYG,NE,0,0,100,1,0,TIMEOUT AT 09:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,350,0,0
2023112604,2023-11-26,1,8,28,NE,NYG,1,10,39,0,0,(8:28) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 88-M.GESICKI (29-X.MCKINNEY).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,12,392,0,0
2023112604,2023-11-26,1,8,23,NE,NYG,2,10,39,0,0,(8:23) 15-E.ELLIOTT RIGHT GUARD TO NE 45 FOR 6 YARDS (27-J.PINNOCK; 22-A.JACKSON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,39,OWN,0,,0,,0,12,397,0,0
2023112604,2023-11-26,1,7,44,NE,NYG,3,4,45,1,0,(7:44) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 15-E.ELLIOTT TO 50 FOR 5 YARDS (22-A.JACKSON) [51-A.OJULARI].,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,12,436,0,0
