GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,LA
2023112606,2023-11-26,2,4,31,LA,ARI,2,15,65,0,0,(4:31) (SHOTGUN) 23-K.WILLIAMS LEFT TACKLE TO ARI 31 FOR 4 YARDS (10-J.WOODS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OPP,0,,0,,0,1529,0,0
2023112606,2023-11-26,2,3,47,LA,ARI,3,11,69,0,0,(3:47) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT [45-D.GARDECK].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1573,0,0
2023112606,2023-11-26,2,3,41,LA,ARI,4,11,69,0,0,"(3:41) 8-L.HAVRISIK 50 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1579,0,0
2023112606,2023-11-26,2,3,37,ARI,LA,1,10,40,0,0,(3:37) (SHOTGUN) 22-M.CARTER UP THE MIDDLE TO ARI 41 FOR 1 YARD (97-M.HOECHT).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,1583,0,0
2023112606,2023-11-26,2,3,37,ARI,LA,0,0,100,1,0,TIMEOUT AT 03:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1583,0,0
2023112606,2023-11-26,2,3,5,ARI,LA,2,9,41,0,0,(3:05) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 2-M.BROWN TO ARI 47 FOR 6 YARDS (1-D.KENDRICK).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1615,0,0
2023112606,2023-11-26,2,2,28,ARI,LA,3,3,47,0,0,"(2:28) (SHOTGUN) 31-E.DEMERCADO UP THE MIDDLE TO ARI 48 FOR 1 YARD (94-D.JOHNSON, 2-R.YEAST).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,1652,0,0
2023112606,2023-11-26,2,2,0,ARI,LA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023112606,2023-11-26,2,2,0,ARI,LA,4,2,48,0,0,(2:00) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 85-T.MCBRIDE (4-J.FULLER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1680,0,0
2023112606,2023-11-26,2,1,56,LA,ARI,1,10,52,0,0,(1:56) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 89-T.HIGBEE PUSHED OB AT ARI 41 FOR 7 YARDS (13-K.CLARK).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1684,0,0
2023112606,2023-11-26,2,1,51,LA,ARI,2,3,59,1,0,(1:51) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 10-C.KUPP PUSHED OB AT ARI 36 FOR 5 YARDS (13-K.CLARK).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1689,0,0
2023112606,2023-11-26,2,1,48,LA,ARI,1,10,64,1,0,(1:48) (SHOTGUN) 9-M.STAFFORD PASS DEEP LEFT TO 5-T.ATWELL TO ARI 15 FOR 21 YARDS (21-G.WILLIAMS).,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1692,0,0
2023112606,2023-11-26,2,1,5,LA,ARI,1,10,85,1,0,"(1:05) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 23-K.WILLIAMS FOR 15 YARDS, TOUCHDOWN.",0,2023,15,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1735,0,0
2023112606,2023-11-26,2,0,59,ARI,LA,0,0,100,1,0,TIMEOUT #2 BY LAR AT 00:59.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1741,0,0
2023112606,2023-11-26,2,0,59,ARI,LA,1,10,25,0,0,(:59) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 85-T.MCBRIDE TO ARI 31 FOR 6 YARDS (44-A.WITHERSPOON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1741,0,0
2023112606,2023-11-26,2,0,59,ARI,LA,0,0,100,1,0,TIMEOUT AT 00:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1741,0,0
2023112606,2023-11-26,2,0,59,LA,ARI,0,0,85,1,0,"8-L.HAVRISIK EXTRA POINT IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1741,0,0
2023112606,2023-11-26,2,0,59,ARI,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1741,0,0
2023112606,2023-11-26,2,0,53,ARI,LA,0,0,100,1,0,TIMEOUT #1 BY ARI AT 00:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1747,0,0
2023112606,2023-11-26,2,0,53,ARI,LA,2,4,31,0,0,(:53) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 83-G.DORTCH.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1747,0,0
2023112606,2023-11-26,2,0,49,ARI,LA,3,4,31,0,0,(:49) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE DEEP RIGHT TO 83-G.DORTCH (44-A.WITHERSPOON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1751,0,0
2023112606,2023-11-26,2,0,43,ARI,LA,4,4,31,0,0,"(:43) 12-B.GILLIKIN PUNTS 42 YARDS TO LAR 27, CENTER-46-A.BREWER, DOWNED BY ARI-44-O.PAPPOE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1757,0,0
2023112606,2023-11-26,2,0,32,LA,ARI,1,10,73,1,0,(:32) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE PUSHED OB AT ARI 49 FOR 24 YARDS (34-J.THOMPSON).,0,2023,24,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,1768,0,0
2023112606,2023-11-26,2,0,25,LA,ARI,1,10,51,0,0,"(:25) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 89-T.HIGBEE RAN OB AT ARI 43 FOR 6 YARDS (10-J.WOODS).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1775,0,0
2023112606,2023-11-26,2,0,21,LA,ARI,2,4,57,1,0,(:21) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT INTENDED FOR 17-P.NACUA INTERCEPTED BY 34-J.THOMPSON AT ARI 34. 34-J.THOMPSON TO ARI 48 FOR 14 YARDS (89-T.HIGBEE).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,43,OPP,0,,0,,0,1779,0,0
2023112606,2023-11-26,2,0,15,ARI,LA,1,10,48,0,0,"(:15) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 4-R.MOORE TO LAR 45 FOR 7 YARDS (43-J.JOHNSON). THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT TO 4-R.MOORE (43-J.JOHNSON).",0,2023,7,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1785,0,0
2023112606,2023-11-26,2,0,12,ARI,LA,2,10,48,0,0,"(:12) (SHOTGUN) 31-E.DEMERCADO UP THE MIDDLE TO LAR 47 FOR 5 YARDS (91-K.TURNER, 53-E.JONES).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,1788,0,0
2023112606,2023-11-26,2,0,8,ARI,LA,3,5,53,1,0,(:08) (SHOTGUN) 31-E.DEMERCADO UP THE MIDDLE TO LAR 38 FOR 9 YARDS (25-J.TAYLOR).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,1792,0,0
2023112606,2023-11-26,2,0,8,ARI,LA,0,0,100,1,0,TIMEOUT #2 BY ARI AT 00:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1792,0,0
2023112606,2023-11-26,2,0,3,ARI,LA,0,0,100,1,0,TIMEOUT #3 BY ARI AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1797,0,0
2023112606,2023-11-26,3,15,0,ARI,LA,1,10,25,0,0,(15:00) 6-J.CONNER LEFT END PUSHED OB AT ARI 28 FOR 3 YARDS (0-B.YOUNG).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1800,0,0
2023112606,2023-11-26,3,15,0,ARI,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023112606,2023-11-26,2,0,0,ARI,LA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023112606,2023-11-26,3,14,28,ARI,LA,2,7,28,0,0,(14:28) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT TO 83-G.DORTCH (44-A.WITHERSPOON) [99-A.DONALD].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1832,0,0
2023112606,2023-11-26,3,14,25,ARI,LA,3,7,28,0,0,"(14:25) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE DEEP LEFT TO 2-M.BROWN (4-J.FULLER). PENALTY ON ARI-70-P.JOHNSON, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,28,OWN,0,ARI,0,OFFENSIVE HOLDING,0,1835,0,0
2023112606,2023-11-26,3,13,54,ARI,LA,1,10,38,0,0,"(13:54) 6-J.CONNER UP THE MIDDLE TO ARI 41 FOR 3 YARDS (43-J.JOHNSON; 92-J.WILLIAMS). PENALTY ON ARI-61-C.O'DONNELL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 38 - NO PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,38,OWN,1,ARI,1,OFFENSIVE HOLDING,10,1866,0,0
2023112606,2023-11-26,3,13,30,ARI,LA,1,20,28,0,0,"(13:30) 2-M.BROWN LEFT END TO ARI 34 FOR 6 YARDS (43-J.JOHNSON, 0-B.YOUNG). PENALTY ON ARI-70-P.JOHNSON, CHOP BLOCK, 14 YARDS, ENFORCED AT ARI 28 - NO PLAY.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,28,OWN,1,ARI,1,CHOP BLOCK,14,1890,0,0
2023112606,2023-11-26,3,13,0,ARI,LA,1,34,14,0,0,(13:00) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 2-M.BROWN (44-A.WITHERSPOON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1920,0,0
2023112606,2023-11-26,3,12,56,ARI,LA,2,34,14,0,0,(12:56) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 6-J.CONNER TO ARI 16 FOR 2 YARDS (56-C.ROZEBOOM).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1924,0,0
2023112606,2023-11-26,3,12,18,ARI,LA,3,32,16,0,0,"(12:18) (NO HUDDLE, SHOTGUN) PENALTY ON ARI-83-G.DORTCH, FALSE START, 5 YARDS, ENFORCED AT ARI 16 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,16,OWN,1,ARI,1,FALSE START,5,1962,0,0
2023112606,2023-11-26,3,12,5,ARI,LA,3,37,11,0,0,(12:05) (SHOTGUN) 1-K.MURRAY PASS DEEP RIGHT TO 4-R.MOORE TO ARI 31 FOR 20 YARDS (53-E.JONES) [99-A.DONALD].,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,1975,0,0
2023112606,2023-11-26,3,11,29,ARI,LA,4,17,31,0,0,"(11:29) 12-B.GILLIKIN PUNTS 47 YARDS TO LAR 22, CENTER-46-A.BREWER, FAIR CATCH BY 81-A.TRAMMELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2011,0,0
2023112606,2023-11-26,3,11,22,ARI,LA,0,0,100,1,0,TIMEOUT AT 11:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2018,0,0
2023112606,2023-11-26,3,11,22,LA,ARI,1,10,78,1,0,(11:22) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO ARI 22 FOR 56 YARDS (34-J.THOMPSON).,0,2023,56,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,2018,0,0
2023112606,2023-11-26,3,10,36,LA,ARI,1,10,78,0,0,(10:36) (SHOTGUN) 24-R.FREEMAN RIGHT TACKLE TO ARI 14 FOR 8 YARDS (3-B.BAKER).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OPP,0,,0,,0,2064,0,0
2023112606,2023-11-26,3,9,55,LA,ARI,2,2,86,1,0,(9:55) (SHOTGUN) 24-R.FREEMAN UP THE MIDDLE TO ARI 11 FOR 3 YARDS (55-D.STILLS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OPP,0,,0,,0,2105,0,0
2023112606,2023-11-26,3,9,14,LA,ARI,1,10,89,0,0,(9:14) 23-K.WILLIAMS LEFT END TO ARI 6 FOR 5 YARDS (3-B.BAKER).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,11,OPP,0,,0,,0,2146,0,0
2023112606,2023-11-26,3,8,31,LA,ARI,2,5,94,0,0,(8:31) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO ARI 6 FOR NO GAIN (93-J.LEDBETTER).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,2189,0,0
2023112606,2023-11-26,3,7,39,LA,ARI,3,5,94,0,0,(7:39) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 17-P.NACUA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2241,0,0
2023112606,2023-11-26,3,7,36,LA,ARI,4,5,94,0,0,"(7:36) 8-L.HAVRISIK 24 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2244,0,0
2023112606,2023-11-26,3,7,33,ARI,LA,0,0,100,1,0,TIMEOUT AT 07:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2247,0,0
2023112606,2023-11-26,3,7,33,ARI,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2247,0,0
2023112606,2023-11-26,3,7,33,ARI,LA,1,10,25,1,0,"(7:33) 1-K.MURRAY PASS SHORT RIGHT TO 85-T.MCBRIDE PUSHED OB AT ARI 41 FOR 16 YARDS (4-J.FULLER, 53-E.JONES).",0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2247,0,0
2023112606,2023-11-26,3,6,59,ARI,LA,1,10,41,1,0,(6:59) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 2-M.BROWN TO LAR 42 FOR 17 YARDS (4-J.FULLER).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2281,0,0
2023112606,2023-11-26,3,6,20,ARI,LA,1,10,58,0,0,(6:20) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT TO 84-E.HIGGINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2320,0,0
2023112606,2023-11-26,3,6,16,ARI,LA,2,10,58,0,0,"(6:16) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 83-G.DORTCH TO LAR 30 FOR 12 YARDS (43-J.JOHNSON). PENALTY ON ARI-61-C.O'DONNELL, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT LAR 42 - NO PLAY.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,42,OPP,1,ARI,1,INELIGIBLE DOWNFIELD PASS,5,2324,0,0
2023112606,2023-11-26,3,5,52,ARI,LA,2,15,53,0,0,"(5:52) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 85-T.MCBRIDE TO LAR 38 FOR 9 YARDS (97-M.HOECHT, 43-J.JOHNSON).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2348,0,0
2023112606,2023-11-26,3,5,12,ARI,LA,3,6,62,0,0,(5:12) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 2-M.BROWN (4-J.FULLER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,2388,0,0
2023112606,2023-11-26,3,5,8,ARI,LA,4,6,62,0,0,"(5:08) 5-M.PRATER 56 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,2392,0,0
2023112606,2023-11-26,3,5,3,LA,ARI,1,10,54,0,0,(5:03) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 17-P.NACUA.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2397,0,0
2023112606,2023-11-26,3,5,3,ARI,LA,0,0,100,1,0,TIMEOUT AT 05:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2397,0,0
2023112606,2023-11-26,3,4,58,LA,ARI,2,10,54,1,0,"(4:58) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA TO ARI 40 FOR 14 YARDS (3-B.BAKER, 51-K.BARNES).",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2402,0,0
2023112606,2023-11-26,3,4,14,LA,ARI,1,10,60,0,0,(4:14) 9-M.STAFFORD SCRAMBLES RIGHT END PUSHED OB AT ARI 38 FOR 2 YARDS (10-J.WOODS).,0,2023,2,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2446,0,0
2023112606,2023-11-26,3,3,33,LA,ARI,2,8,62,0,0,(3:33) (SHOTGUN) 24-R.FREEMAN UP THE MIDDLE TO ARI 35 FOR 3 YARDS (51-K.BARNES; 93-J.LEDBETTER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,2487,0,0
2023112606,2023-11-26,3,2,49,LA,ARI,3,5,65,1,0,(2:49) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 15-D.ROBINSON TO ARI 28 FOR 7 YARDS (3-B.BAKER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2531,0,0
2023112606,2023-11-26,3,2,5,LA,ARI,1,10,72,0,0,(2:05) (SHOTGUN) 24-R.FREEMAN UP THE MIDDLE TO ARI 25 FOR 3 YARDS (10-J.WOODS; 55-D.STILLS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,2575,0,0
2023112606,2023-11-26,3,1,24,LA,ARI,2,7,75,0,0,(1:24) (SHOTGUN) 24-R.FREEMAN LEFT TACKLE TO ARI 23 FOR 2 YARDS (3-B.BAKER; 55-D.STILLS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OPP,0,,0,,0,2616,0,0
2023112606,2023-11-26,3,0,41,LA,ARI,3,5,77,1,0,(:41) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 10-C.KUPP PUSHED OB AT ARI 17 FOR 6 YARDS (34-J.THOMPSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2659,0,0
2023112606,2023-11-26,4,15,0,LA,ARI,1,10,83,0,0,(15:00) 23-K.WILLIAMS RIGHT END TO ARI 8 FOR 9 YARDS (18-B.OJULARI).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,17,OPP,0,,0,,0,2700,0,0
2023112606,2023-11-26,3,0,0,LA,ARI,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023112606,2023-11-26,4,15,0,LA,ARI,0,0,100,1,0,TIMEOUT #1 BY LAR AT 15:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023112606,2023-11-26,4,14,17,LA,ARI,2,1,92,1,0,"(14:17) (SHOTGUN) 23-K.WILLIAMS RIGHT TACKLE TO ARI 5 FOR 3 YARDS (55-D.STILLS, 98-R.LOPEZ).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,8,OPP,0,,0,,0,2743,0,0
2023112606,2023-11-26,4,13,33,LA,ARI,1,5,95,0,0,"(13:33) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 23-K.WILLIAMS TO ARI 3 FOR 2 YARDS (10-J.WOODS, 18-B.OJULARI).",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,2787,0,0
2023112606,2023-11-26,4,12,49,LA,ARI,2,3,97,0,0,(12:49) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2831,0,0
2023112606,2023-11-26,4,12,45,LA,ARI,3,3,97,1,0,"(12:45) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 23-K.WILLIAMS FOR 3 YARDS, TOUCHDOWN [45-D.GARDECK].",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2835,0,0
2023112606,2023-11-26,4,12,41,LA,ARI,0,0,85,1,0,"8-L.HAVRISIK EXTRA POINT IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2839,0,0
2023112606,2023-11-26,4,12,41,ARI,LA,0,0,100,1,0,TIMEOUT AT 12:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2839,0,0
2023112606,2023-11-26,4,12,41,ARI,LA,1,10,25,0,0,(12:41) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 6-J.CONNER TO ARI 21 FOR -4 YARDS (56-C.ROZEBOOM).,0,2023,-4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2839,0,0
