GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,TB
2023112603,2023-11-26,4,13,33,TB,IND,1,10,75,0,0,(13:33) 1-R.WHITE RIGHT TACKLE TO IND 23 FOR 2 YARDS (99-D.BUCKNER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OPP,0,,0,,0,2787,0,0
2023112603,2023-11-26,4,12,55,TB,IND,2,8,77,1,0,"(12:55) (SHOTGUN) 6-B.MAYFIELD PASS DEEP LEFT TO 13-M.EVANS FOR 23 YARDS, TOUCHDOWN.",0,2023,23,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2825,0,0
2023112603,2023-11-26,4,12,50,IND,TB,1,10,25,0,0,(12:50) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO IND 26 FOR 1 YARD (24-C.DAVIS).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2830,0,0
2023112603,2023-11-26,4,12,50,IND,TB,0,0,100,1,0,TIMEOUT AT 12:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2830,0,0
2023112603,2023-11-26,4,12,50,IND,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2830,0,0
2023112603,2023-11-26,4,12,50,TB,IND,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2830,0,0
2023112603,2023-11-26,4,12,9,IND,TB,2,9,26,1,0,(12:09) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 11-M.PITTMAN TO IND 42 FOR 16 YARDS (31-A.WINFIELD; 27-Z.MCCOLLUM).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2871,0,0
2023112603,2023-11-26,4,11,32,IND,TB,1,10,42,0,0,"(11:32) (SHOTGUN) 21-Z.MOSS RIGHT END PUSHED OB AT 50 FOR 8 YARDS (24-C.DAVIS). PENALTY ON IND-11-M.PITTMAN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 42 - NO PLAY.",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,42,OWN,1,IND,1,OFFENSIVE HOLDING,10,2908,0,0
2023112603,2023-11-26,4,11,10,IND,TB,1,20,32,0,0,(11:10) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 21-Z.MOSS PUSHED OB AT IND 38 FOR 6 YARDS (8-S.DENNIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2930,0,0
2023112603,2023-11-26,4,10,34,IND,TB,2,14,38,0,0,(10:34) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO IND 46 FOR 8 YARDS (24-C.DAVIS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2966,0,0
2023112603,2023-11-26,4,9,49,IND,TB,3,6,46,0,0,(9:49) (SHOTGUN) 10-G.MINSHEW SCRAMBLES RIGHT END TO TB 49 FOR 5 YARDS (29-C.IZIEN).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3011,0,0
2023112603,2023-11-26,4,9,11,IND,TB,4,1,51,1,0,(9:11) 73-B.FREELAND REPORTED IN AS ELIGIBLE.  10-G.MINSHEW PASS SHORT MIDDLE TO 81-M.ALIE-COX TO TB 19 FOR 30 YARDS (8-S.DENNIS). TB-8-S.DENNIS WAS INJURED DURING THE PLAY.,0,2023,30,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3049,0,0
2023112603,2023-11-26,4,8,58,IND,TB,0,0,100,1,0,TIMEOUT AT 08:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3062,0,0
2023112603,2023-11-26,4,8,51,IND,TB,1,10,81,0,0,(8:51) 28-J.TAYLOR LEFT GUARD TO TB 11 FOR 8 YARDS (98-A.NELSON; 45-D.WHITE).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,19,OPP,0,,0,,0,3069,0,0
2023112603,2023-11-26,4,8,9,IND,TB,2,2,89,1,0,(8:09) 28-J.TAYLOR UP THE MIDDLE TO TB 1 FOR 10 YARDS (31-A.WINFIELD).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,3111,0,0
2023112603,2023-11-26,4,7,33,IND,TB,1,1,99,1,0,"(7:33) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,3147,0,0
2023112603,2023-11-26,4,7,30,IND,TB,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3150,0,0
2023112603,2023-11-26,4,7,30,IND,TB,0,0,100,1,0,TIMEOUT AT 07:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3150,0,0
2023112603,2023-11-26,4,7,30,TB,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3150,0,0
2023112603,2023-11-26,4,7,30,TB,IND,1,10,25,0,0,(7:30) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 22-C.EDMONDS (99-D.BUCKNER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3150,0,0
2023112603,2023-11-26,4,7,25,TB,IND,2,10,25,0,0,(7:25) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS PUSHED OB AT TB 33 FOR 8 YARDS (23-K.MOORE; 40-J.JONES).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3155,0,0
2023112603,2023-11-26,4,6,59,TB,IND,3,2,33,1,0,"(6:59) (NO HUDDLE, SHOTGUN) 1-R.WHITE RIGHT END PUSHED OB AT IND 29 FOR 38 YARDS (25-R.THOMAS).",0,2023,38,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OWN,0,,0,,0,3181,0,0
2023112603,2023-11-26,4,6,27,TB,IND,1,10,71,0,0,(6:27) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 88-C.OTTON TO IND 21 FOR 8 YARDS (44-Z.FRANKLIN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,3213,0,0
2023112603,2023-11-26,4,5,58,TB,IND,2,2,79,1,0,"(5:58) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS RAN OB AT IND 6 FOR 15 YARDS.",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3242,0,0
2023112603,2023-11-26,4,5,33,TB,IND,1,6,94,0,0,(5:33) (SHOTGUN) 6-B.MAYFIELD SACKED AT IND 12 FOR -6 YARDS (SACK SPLIT BY 94-TY.LEWIS AND 54-D.ODEYINGBO).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,3267,0,0
2023112603,2023-11-26,4,5,2,TB,IND,2,12,88,0,0,"(5:02) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 88-C.OTTON PUSHED OB AT IND 5 FOR 7 YARDS (45-E.SPEED).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,3298,0,0
2023112603,2023-11-26,4,4,56,TB,IND,3,5,95,0,0,(4:56) (SHOTGUN) 6-B.MAYFIELD SACKED AT IND 6 FOR -1 YARDS (51-K.PAYE).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,3304,0,0
2023112603,2023-11-26,4,4,13,TB,IND,4,6,94,0,0,"(4:13) 4-C.MCLAUGHLIN 24 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,3347,0,0
2023112603,2023-11-26,4,4,10,IND,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3350,0,0
2023112603,2023-11-26,4,4,10,IND,TB,1,10,25,0,0,"(4:10) 28-J.TAYLOR RIGHT TACKLE TO IND 28 FOR 3 YARDS (8-S.DENNIS). PENALTY ON IND-79-B.RAIMANN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 25 - NO PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,25,OWN,1,IND,1,OFFENSIVE HOLDING,10,3350,0,0
2023112603,2023-11-26,4,4,5,IND,TB,1,20,15,0,0,(4:05) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP LEFT TO 1-J.DOWNS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,3355,0,0
2023112603,2023-11-26,4,4,0,IND,TB,2,20,15,0,0,(4:00) (SHOTGUN) 10-G.MINSHEW SACKED AT IND 12 FOR -3 YARDS (94-C.KANCEY).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,3360,0,0
2023112603,2023-11-26,4,3,17,IND,TB,3,23,12,0,0,(3:17) (SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO IND 24 FOR 12 YARDS (31-A.WINFIELD).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OWN,0,,0,,0,3403,0,0
2023112603,2023-11-26,4,2,32,IND,TB,4,11,24,0,0,"(2:32) 8-R.SANCHEZ PUNTS 41 YARDS TO TB 35, CENTER-46-L.RHODES, DOWNED BY IND-43-T.DENBOW.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3448,0,0
2023112603,2023-11-26,4,2,21,TB,IND,1,10,35,0,0,(2:21) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 10-T.PALMER TO TB 42 FOR 7 YARDS (32-J.BLACKMON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3459,0,0
2023112603,2023-11-26,4,2,2,TB,IND,2,3,42,0,0,"(2:02) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 14-C.GODWIN TO TB 49 FOR 7 YARDS (23-K.MOORE). PENALTY ON TB-1-R.WHITE, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT TB 42 - NO PLAY.",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,42,OWN,1,TB,1,ILLEGAL SHIFT,5,3478,0,0
2023112603,2023-11-26,4,1,57,TB,IND,2,8,37,0,0,(1:57) (SHOTGUN) 1-R.WHITE RIGHT END TO TB 41 FOR 4 YARDS (44-Z.FRANKLIN; 45-E.SPEED).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OWN,0,,0,,0,3483,0,0
2023112603,2023-11-26,4,1,57,TB,IND,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3483,0,0
2023112603,2023-11-26,4,1,36,TB,IND,3,4,41,0,0,"(1:36) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD SACKED AT TB 35 FOR -6 YARDS (52-S.EBUKAM). FUMBLES (52-S.EBUKAM) [52-S.EBUKAM], RECOVERED BY IND-54-D.ODEYINGBO AT TB 38.",0,2023,-6,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,41,OWN,0,,0,,0,3504,0,0
2023112603,2023-11-26,4,1,29,IND,TB,1,10,62,0,0,(1:29) (SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO TB 33 FOR 5 YARDS (23-R.NEAL; 7-S.BARRETT).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,3511,0,0
2023112603,2023-11-26,4,1,24,IND,TB,0,0,100,1,0,TIMEOUT #1 BY TB AT 01:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3516,0,0
2023112603,2023-11-26,4,1,24,IND,TB,2,5,67,1,0,(1:24) 28-J.TAYLOR RIGHT END TO TB 25 FOR 8 YARDS (24-C.DAVIS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OPP,0,,0,,0,3516,0,0
2023112603,2023-11-26,4,0,38,IND,TB,1,10,75,0,0,(:38) 10-G.MINSHEW KNEELS TO TB 26 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3562,0,0
2023112603,2023-11-26,4,0,0,IND,TB,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
