GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYJ,NE
2024010704,2024-01-07,4,5,58,NYJ,NE,1,10,54,0,0,(5:58) 20-BRE.HALL LEFT END TO NE 38 FOR 8 YARDS (31-J.JONES; 23-K.DUGGER).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OPP,0,,0,,0,3242,0,0
2024010704,2024-01-07,4,5,18,NYJ,NE,2,2,62,0,0,"(5:18) 20-BRE.HALL RIGHT TACKLE TO NE 39 FOR -1 YARDS (90-C.BARMORE, 92-D.GODCHAUX).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,38,OPP,0,,0,,0,3282,0,0
2024010704,2024-01-07,4,4,29,NYJ,NE,3,3,61,0,0,(4:29) (SHOTGUN) 20-BRE.HALL RIGHT GUARD TO NE 37 FOR 2 YARDS (91-D.WISE; 8-J.BENTLEY).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,39,OPP,0,,0,,0,3331,0,0
2024010704,2024-01-07,4,3,43,NYJ,NE,4,1,63,0,0,(3:43) (SHOTGUN) 20-BRE.HALL RIGHT TACKLE TO NE 40 FOR -3 YARDS (33-A.JENNINGS).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OPP,0,,0,,0,3377,0,0
2024010704,2024-01-07,4,3,37,NE,NYJ,1,10,40,0,0,(3:37) (SHOTGUN) 4-B.ZAPPE SACKED AT NE 24 FOR -16 YARDS (99-W.MCDONALD).,0,2023,-16,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,3383,0,0
2024010704,2024-01-07,4,3,0,NE,NYJ,2,26,24,0,0,"(3:00) (SHOTGUN) 4-B.ZAPPE PASS DEEP MIDDLE INTENDED FOR 83-J.REAGOR INTERCEPTED BY 21-A.DAVIS AT NYJ 42. 21-A.DAVIS TO NE 44 FOR 14 YARDS (88-M.GESICKI). FUMBLES (88-M.GESICKI), RECOVERED BY NE-59-V.LOWE AT NE 41. NE-59-V.LOWE WAS INJURED DURING THE PLAY.",0,2023,14,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,1,0,0,0,,24,OWN,0,,0,,0,3420,0,0
2024010704,2024-01-07,4,2,44,NE,NYJ,1,10,41,0,0,(2:44) (SHOTGUN) 15-E.ELLIOTT UP THE MIDDLE TO NE 42 FOR 1 YARD (57-C.MOSLEY; 56-QU.WILLIAMS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,3436,0,0
2024010704,2024-01-07,4,2,10,NE,NYJ,2,9,42,0,0,(2:10) (SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE INTENDED FOR 81-D.DOUGLAS INTERCEPTED BY 22-T.ADAMS (30-M.CARTER) AT NYJ 47. 22-T.ADAMS TO NYJ 47 FOR NO GAIN.,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,42,OWN,0,,0,,0,3470,0,0
2024010704,2024-01-07,4,2,3,NYJ,NE,1,10,47,0,0,(2:03) 20-BRE.HALL LEFT GUARD TO 50 FOR 3 YARDS (99-K.WHITE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OWN,0,,0,,0,3477,0,0
2024010704,2024-01-07,4,1,57,NYJ,NE,2,7,100,1,0,"(1:57) 20-BRE.HALL LEFT END FOR 50 YARDS, TOUCHDOWN.",0,2023,50,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,0,OPP,0,,0,,0,3483,0,0
2024010704,2024-01-07,4,1,57,NYJ,NE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3483,0,0
2024010704,2024-01-07,4,1,47,NE,NYJ,0,0,65,1,0,5-T.MORSTEAD KICKS 50 YARDS FROM NYJ 35 TO NE 15. 83-J.REAGOR TO NE 30 FOR 15 YARDS (55-C.SURRATT).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3493,0,0
2024010704,2024-01-07,4,1,47,NYJ,NE,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 20-BRE.HALL RUSHES UP THE MIDDLE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,3493,0,0
2024010704,2024-01-07,4,1,39,NE,NYJ,1,10,30,0,0,(1:39) (SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 15-E.ELLIOTT TO NE 32 FOR 2 YARDS (57-C.MOSLEY) [47-B.HUFF].,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3501,0,0
2024010704,2024-01-07,4,1,15,NE,NYJ,2,8,32,1,0,"(1:15) (NO HUDDLE, SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 15-E.ELLIOTT TO NE 42 FOR 10 YARDS (21-A.DAVIS).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3525,0,0
2024010704,2024-01-07,4,0,54,NE,NYJ,1,10,42,0,0,"(:54) (NO HUDDLE, SHOTGUN) 4-B.ZAPPE SACKED AT NE 34 FOR -8 YARDS (47-B.HUFF).",0,2023,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3546,0,0
2024010704,2024-01-07,4,0,50,NE,NYJ,0,0,100,1,0,TIMEOUT #1 BY NE AT 00:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3550,0,0
2024010704,2024-01-07,4,0,50,NE,NYJ,2,18,34,0,0,(:50) (SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 15-E.ELLIOTT TO NE 45 FOR 11 YARDS (57-C.MOSLEY; 21-A.DAVIS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3550,0,0
2024010704,2024-01-07,4,0,31,NE,NYJ,3,7,45,0,0,"(:31) (NO HUDDLE, SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 83-J.REAGOR.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,3569,0,0
2024010704,2024-01-07,4,0,26,NE,NYJ,4,7,45,0,0,(:26) (SHOTGUN) 4-B.ZAPPE SCRAMBLES RIGHT END RAN OB AT NE 49 FOR 4 YARDS (99-W.MCDONALD).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,3574,0,0
2024010704,2024-01-07,4,0,18,NYJ,NE,1,10,51,0,0,(:18) 20-BRE.HALL UP THE MIDDLE TO NE 45 FOR 4 YARDS (90-C.BARMORE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OPP,0,,0,,0,3582,0,0
2024010704,2024-01-07,4,0,0,NYJ,NE,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
