GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,TEN,JAX
2024010702,2024-01-07,2,12,52,JAX,TEN,1,10,46,0,0,"(12:52) (SHOTGUN) PENALTY ON JAX, DELAY OF GAME, 5 YARDS, ENFORCED AT JAX 46 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,46,OWN,1,JAX,1,DELAY OF GAME,5,18,1028,0,0
2024010702,2024-01-07,2,12,31,JAX,TEN,1,15,41,1,0,"(12:31) (SHOTGUN) 16-T.LAWRENCE PASS DEEP MIDDLE TO 0-C.RIDLEY FOR 59 YARDS, TOUCHDOWN.",0,2023,59,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,18,1049,0,0
2024010702,2024-01-07,2,12,24,TEN,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,1056,0,0
2024010702,2024-01-07,2,12,24,TEN,JAX,0,0,100,1,0,TIMEOUT AT 12:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1056,0,0
2024010702,2024-01-07,2,12,24,JAX,TEN,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,1056,0,0
2024010702,2024-01-07,2,12,24,TEN,JAX,1,10,25,1,0,(12:24) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 10-D.HOPKINS TO TEN 41 FOR 16 YARDS (32-TY.CAMPBELL).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,18,1056,0,0
2024010702,2024-01-07,2,11,44,TEN,JAX,1,10,41,0,0,"(11:44) 22-D.HENRY LEFT TACKLE TO TEN 49 FOR 8 YARDS (2-R.JENKINS, 41-J.ALLEN).",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OWN,0,,0,,0,18,1096,0,0
2024010702,2024-01-07,2,11,0,TEN,JAX,2,2,49,0,0,(11:00) 17-R.TANNEHILL PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS [93-T.LACY].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,18,1140,0,0
2024010702,2024-01-07,2,10,55,TEN,JAX,3,2,49,1,0,(10:55) (SHOTGUN) 32-T.SPEARS LEFT END TO JAX 29 FOR 22 YARDS (2-R.JENKINS).,0,2023,22,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,49,OWN,0,,0,,0,18,1145,0,0
2024010702,2024-01-07,2,10,12,TEN,JAX,1,10,71,0,0,(10:12) 22-D.HENRY RIGHT GUARD TO JAX 26 FOR 3 YARDS (33-D.LLOYD).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OPP,0,,0,,0,18,1188,0,0
2024010702,2024-01-07,2,9,27,TEN,JAX,2,7,74,0,0,(9:27) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP RIGHT TO 86-K.RADER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,18,1233,0,0
2024010702,2024-01-07,2,9,23,TEN,JAX,3,7,74,1,0,(9:23) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 11-C.MOORE TO JAX 18 FOR 8 YARDS (2-R.JENKINS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,18,1237,0,0
2024010702,2024-01-07,2,8,33,TEN,JAX,1,10,82,1,0,"(8:33) 22-D.HENRY LEFT TACKLE FOR 18 YARDS, TOUCHDOWN.",0,2023,18,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OPP,0,,0,,0,18,1287,0,0
2024010702,2024-01-07,2,8,27,TEN,JAX,0,0,85,1,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-13-T.ZENTNER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,1293,0,0
2024010702,2024-01-07,2,8,27,TEN,JAX,0,0,100,1,0,TIMEOUT AT 08:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1293,0,0
2024010702,2024-01-07,2,8,27,JAX,TEN,0,0,65,1,0,13-T.ZENTNER KICKS 57 YARDS FROM TEN 35 TO JAX 8. 4-T.BIGSBY PUSHED OB AT JAX 24 FOR 16 YARDS (35-K.WALLACE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,1293,0,0
2024010702,2024-01-07,2,8,23,JAX,TEN,1,10,24,0,0,"(8:23) 16-T.LAWRENCE PASS SHORT LEFT TO 1-T.ETIENNE TO JAX 24 FOR NO GAIN (58-H.LANDRY). PENALTY ON TEN-21-R.MCCREARY, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT JAX 24 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,24,OWN,1,TEN,1,ILLEGAL CONTACT,5,18,1297,0,0
2024010702,2024-01-07,2,8,0,JAX,TEN,1,10,29,0,0,(8:00) 1-T.ETIENNE LEFT TACKLE TO JAX 35 FOR 6 YARDS (24-E.MOLDEN; 41-O.REESE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,18,1320,0,0
2024010702,2024-01-07,2,7,23,JAX,TEN,2,4,35,0,0,"(7:23) 1-T.ETIENNE UP THE MIDDLE TO JAX 36 FOR 1 YARD (49-A.KEY, 21-R.MCCREARY).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,18,1357,0,0
2024010702,2024-01-07,2,6,40,JAX,TEN,3,3,36,0,0,"(6:40) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT INTENDED FOR 17-E.ENGRAM INTERCEPTED BY 38-T.EDMUNDS AT JAX 38. 38-T.EDMUNDS TO JAX 36 FOR 2 YARDS (76-E.CLEVELAND). THE REPLAY OFFICIAL REVIEWED THE INTERCEPTION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,36,OWN,0,,0,,0,18,1400,0,0
2024010702,2024-01-07,2,6,33,TEN,JAX,1,10,64,0,0,(6:33) 32-T.SPEARS RIGHT END TO JAX 36 FOR NO GAIN (33-D.LLOYD; 32-TY.CAMPBELL).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OPP,0,,0,,0,18,1407,0,0
2024010702,2024-01-07,2,5,52,TEN,JAX,2,10,64,0,0,"(5:52) 17-R.TANNEHILL PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS (31-DARI.WILLIAMS) [41-J.ALLEN]. PENALTY ON JAX-32-TY.CAMPBELL, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT JAX 36 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,36,OPP,1,JAX,1,DEFENSIVE HOLDING,5,18,1448,0,0
2024010702,2024-01-07,2,5,45,TEN,JAX,1,10,69,0,0,(5:45) 22-D.HENRY LEFT GUARD TO JAX 28 FOR 3 YARDS (52-D.HAMILTON; 23-F.OLUOKUN). TEN-71-A.DILLARD WAS INJURED DURING THE PLAY.,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OPP,0,,0,,0,18,1455,0,0
2024010702,2024-01-07,2,5,4,TEN,JAX,2,7,72,0,0,(5:04) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 10-D.HOPKINS TO JAX 22 FOR 6 YARDS (32-TY.CAMPBELL) [33-D.LLOYD].,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,18,1496,0,0
