GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,CLE
2024010701,2024-01-07,2,6,58,CLE,CIN,4,8,45,0,0,"(6:58) 13-C.BOJORQUEZ PUNTS 51 YARDS TO CIN 4, CENTER-47-C.HUGHLETT, DOWNED BY CLE-11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1382,0,0
2024010701,2024-01-07,2,6,48,CIN,CLE,0,0,100,1,0,TIMEOUT AT 06:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1392,0,0
2024010701,2024-01-07,2,6,48,CIN,CLE,1,10,4,0,0,(6:48) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT LEFT TO 1-J.CHASE (25-K.HAILASSIE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,1392,0,0
2024010701,2024-01-07,2,6,44,CIN,CLE,2,10,4,0,0,(6:44) 61-C.FORD REPORTED IN AS ELIGIBLE.  28-J.MIXON UP THE MIDDLE TO CIN 8 FOR 4 YARDS (91-A.WRIGHT; 43-M.DIABATE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,4,OWN,0,,0,,0,1396,0,0
2024010701,2024-01-07,2,6,2,CIN,CLE,3,6,8,0,0,"(6:02) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP RIGHT TO 83-T.BOYD. PENALTY ON CLE-91-A.WRIGHT, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT CIN 8 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,8,OWN,1,CLE,1,DEFENSIVE OFFSIDE,5,1438,0,0
2024010701,2024-01-07,2,5,58,CIN,CLE,3,1,13,0,0,"(5:58) (SHOTGUN) PENALTY ON CLE-92-S.KAMARA, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT CIN 13 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,13,OWN,1,CLE,1,NEUTRAL ZONE INFRACTION,5,1442,0,0
2024010701,2024-01-07,2,5,58,CIN,CLE,1,10,18,0,0,"(5:58) 28-J.MIXON LEFT TACKLE TO CIN 12 FOR -6 YARDS (91-A.WRIGHT, 42-T.FIELDS).",0,2023,-6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OWN,0,,0,,0,1442,0,0
2024010701,2024-01-07,2,5,58,CIN,CLE,0,0,100,1,0,TIMEOUT #2 BY CIN AT 05:58.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1442,0,0
2024010701,2024-01-07,2,5,17,CIN,CLE,2,16,12,0,0,(5:17) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 83-T.BOYD TO CIN 16 FOR 4 YARDS (40-M.ADAMS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1483,0,0
2024010701,2024-01-07,2,4,37,CIN,CLE,3,12,16,0,0,(4:37) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 87-T.HUDSON TO CIN 24 FOR 8 YARDS (42-T.FIELDS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1523,0,0
2024010701,2024-01-07,2,4,0,CIN,CLE,4,4,24,0,0,"(4:00) 10-B.ROBBINS PUNTS 33 YARDS TO CLE 43, CENTER-48-C.ADOMITIS, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1560,0,0
