GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,NYG
2024010711,2024-01-07,2,12,6,NYG,PHI,2,4,69,1,0,(12:06) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 17-W.ROBINSON TO PHI 27 FOR 4 YARDS (41-N.MORROW).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,18,1074,0,0
2024010711,2024-01-07,2,11,31,NYG,PHI,1,10,73,0,0,"(11:31) 2-T.TAYLOR FUMBLES (ABORTED) AT PHI 27, RECOVERED BY NYG-26-S.BARKLEY AT PHI 32.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,27,OPP,0,,0,,0,18,1109,0,0
2024010711,2024-01-07,2,10,54,NYG,PHI,2,15,68,0,0,(10:54) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 12-D.WALLER TO PHI 28 FOR 4 YARDS (52-Z.CUNNINGHAM; 24-J.BRADBERRY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,18,1146,0,0
2024010711,2024-01-07,2,10,19,NYG,PHI,3,11,72,1,0,(10:19) (SHOTGUN) 2-T.TAYLOR PASS DEEP LEFT TO 17-W.ROBINSON PUSHED OB AT PHI 2 FOR 26 YARDS (39-E.RICKS).,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,18,1181,0,0
2024010711,2024-01-07,2,9,42,NYG,PHI,1,2,98,1,0,"(9:42) (SHOTGUN) 26-S.BARKLEY LEFT END FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,2,OPP,0,,0,,0,18,1218,0,0
2024010711,2024-01-07,2,9,38,PHI,NYG,0,0,65,1,0,"21-M.CROSBY KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,1222,0,0
2024010711,2024-01-07,2,9,38,NYG,PHI,0,0,100,1,0,TIMEOUT AT 09:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1222,0,0
2024010711,2024-01-07,2,9,38,NYG,PHI,0,0,85,1,0,"21-M.CROSBY EXTRA POINT IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,1222,0,0
2024010711,2024-01-07,2,9,38,PHI,NYG,1,10,25,0,0,(9:38) (SHOTGUN) 23-R.PENNY RIGHT GUARD TO PHI 29 FOR 4 YARDS (29-X.MCKINNEY; 19-I.SIMMONS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,18,1222,0,0
2024010711,2024-01-07,2,8,56,PHI,NYG,2,6,29,0,0,(8:56) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,18,1264,0,0
2024010711,2024-01-07,2,8,49,PHI,NYG,3,6,29,0,0,(8:49) (SHOTGUN) 1-J.HURTS SACKED AT PHI 15 FOR -14 YARDS (24-D.BELTON).,0,2023,-14,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,18,1271,0,0
2024010711,2024-01-07,2,8,12,PHI,NYG,4,20,15,0,0,"(8:12) 10-B.MANN PUNTS 55 YARDS TO NYG 30, CENTER-45-R.LOVATO. 80-G.OLSZEWSKI PUSHED OB AT NYG 45 FOR 15 YARDS (41-N.MORROW).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,18,1308,0,0
2024010711,2024-01-07,2,8,1,NYG,PHI,0,0,100,1,0,TIMEOUT AT 08:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1319,0,0
2024010711,2024-01-07,2,8,1,NYG,PHI,1,10,45,0,0,"(8:01) (SHOTGUN) 2-T.TAYLOR PASS SHORT MIDDLE TO 18-I.HODGINS TO PHI 47 FOR 8 YARDS (41-N.MORROW, 52-Z.CUNNINGHAM).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,18,1319,0,0
2024010711,2024-01-07,2,7,34,NYG,PHI,2,2,53,1,0,(7:34) 26-S.BARKLEY UP THE MIDDLE TO PHI 44 FOR 3 YARDS (72-M.OJOMO; 31-K.BYARD).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,18,1346,0,0
2024010711,2024-01-07,2,7,2,NYG,PHI,1,10,56,0,0,(7:02) 26-S.BARKLEY RIGHT END TO PHI 45 FOR -1 YARDS (95-M.TUIPULOTU).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,44,OPP,0,,0,,0,18,1378,0,0
2024010711,2024-01-07,2,6,33,NYG,PHI,2,11,55,1,0,(6:33) (SHOTGUN) 2-T.TAYLOR PASS DEEP RIGHT TO 12-D.WALLER TO PHI 22 FOR 23 YARDS (24-J.BRADBERRY).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,18,1407,0,0
2024010711,2024-01-07,2,5,49,NYG,PHI,1,10,78,1,0,(5:49) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 17-W.ROBINSON PUSHED OB AT PHI 3 FOR 19 YARDS (31-K.BYARD).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,18,1451,0,0
