GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,SF
2024010710,2024-01-07,4,4,41,SF,LA,3,10,25,0,0,(4:41) (SHOTGUN) 14-S.DARNOLD SACKED AT SF 18 FOR -7 YARDS (97-M.HOECHT).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,18,3319,0,0
2024010710,2024-01-07,4,4,0,SF,LA,4,17,18,0,0,"(4:00) 18-M.WISHNOWSKY PUNTS 61 YARDS TO LAR 21, CENTER-46-T.PEPPER. 81-A.TRAMMELL TO LAR 34 FOR 13 YARDS (36-J.MCNICHOLS; 53-D.WINTERS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,18,3360,0,0
2024010710,2024-01-07,4,3,48,LA,SF,1,10,66,0,0,(3:48) (SHOTGUN) 20-R.RIVERS UP THE MIDDLE TO LAR 36 FOR 2 YARDS (99-J.KINLAW; 51-R.BEAL).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,18,3372,0,0
2024010710,2024-01-07,4,3,3,LA,SF,2,8,64,0,0,"(3:03) (SHOTGUN) 11-C.WENTZ PASS SHORT LEFT TO 18-B.SKOWRONEK TO LAR 41 FOR 5 YARDS (45-D.FLANNIGAN-FOWLES, 28-D.LUTER).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,18,3417,0,0
2024010710,2024-01-07,4,2,19,LA,SF,3,3,59,1,0,(2:19) (SHOTGUN) 11-C.WENTZ PASS SHORT RIGHT TO 5-T.ATWELL TO LAR 45 FOR 4 YARDS (26-I.OLIVER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,18,3461,0,0
2024010710,2024-01-07,4,2,12,LA,SF,0,0,100,1,0,TIMEOUT #2 BY SF AT 02:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3468,0,0
2024010710,2024-01-07,4,2,12,LA,SF,1,10,55,0,0,(2:12) 5-T.ATWELL LEFT END TO LAR 41 FOR -4 YARDS (45-D.FLANNIGAN-FOWLES).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OPP,0,,0,,0,18,3468,0,0
2024010710,2024-01-07,4,2,0,LA,SF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3480,0,0
2024010710,2024-01-07,4,2,0,LA,SF,2,14,59,0,0,"(2:00) (SHOTGUN) 11-C.WENTZ UP THE MIDDLE TO LAR 46 FOR 5 YARDS (28-D.LUTER, 45-D.FLANNIGAN-FOWLES).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,18,3480,0,0
2024010710,2024-01-07,4,1,55,LA,SF,3,9,54,0,0,"(1:55) (SHOTGUN) 11-C.WENTZ LEFT TACKLE TO LAR 43 FOR -3 YARDS (45-D.FLANNIGAN-FOWLES, 92-C.YOUNG).",0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,18,3485,0,0
2024010710,2024-01-07,4,1,55,LA,SF,0,0,100,1,0,TIMEOUT #2 BY LAR AT 01:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3485,0,0
2024010710,2024-01-07,4,1,55,LA,SF,0,0,100,1,0,TIMEOUT #3 BY SF AT 01:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3485,0,0
2024010710,2024-01-07,4,1,8,LA,SF,4,12,57,0,0,"(1:08) 42-E.EVANS PUNTS 45 YARDS TO SF 12, CENTER-46-C.TINKER. 3-R.MCCLOUD TO SF 22 FOR 10 YARDS (97-M.HOECHT, 54-O.FATUKASI).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,18,3532,0,0
2024010710,2024-01-07,4,0,55,SF,LA,1,10,22,0,0,"(:55) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE DEEP RIGHT TO 84-C.CONLEY (2-R.YEAST). THE REPLAY OFFICIAL REVIEWED THE INCOMPLETE PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,18,3545,0,0
2024010710,2024-01-07,4,0,49,SF,LA,2,10,22,1,0,(:49) (SHOTGUN) 14-S.DARNOLD PASS DEEP MIDDLE TO 84-C.CONLEY TO SF 40 FOR 18 YARDS (2-R.YEAST).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,18,3551,0,0
2024010710,2024-01-07,4,0,34,SF,LA,1,10,40,0,0,(:34) (NO HUDDLE) 14-S.DARNOLD SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,18,3566,0,0
2024010710,2024-01-07,4,0,33,SF,LA,2,10,40,0,0,"(:33) (SHOTGUN) 14-S.DARNOLD SACKED AT SF 37 FOR -3 YARDS (94-D.JOHNSON). FUMBLES (94-D.JOHNSON) [94-D.JOHNSON], RECOVERED BY LAR-0-B.YOUNG AT SF 43.",0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,40,OWN,0,,0,,0,18,3567,0,0
2024010710,2024-01-07,4,0,25,LA,SF,1,10,57,0,0,(:25) 11-C.WENTZ KNEELS TO SF 44 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,18,3575,0,0
2024010710,2024-01-07,4,0,0,LA,SF,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3600,0,0
