GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DAL,NYG
2023091013,2023-09-10,3,0,2,NYG,DAL,4,8,100,0,0,"(:02) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT RIGHT TO 18-I.HODGINS (21-S.GILMORE). PENALTY ON NYG-78-A.THOMAS, OFFENSIVE HOLDING, DECLINED.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,0,OPP,0,NYG,0,OFFENSIVE HOLDING,0,1,2698,0,0
2023091013,2023-09-10,3,0,0,NYG,DAL,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2700,0,0
2023091013,2023-09-10,4,15,0,DAL,NYG,1,10,100,1,0,(15:00) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB PUSHED OB AT NYG 31 FOR 19 YARDS (37-T.HAWKINS).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2700,0,0
2023091013,2023-09-10,4,14,27,DAL,NYG,1,10,69,1,0,(14:27) 20-T.POLLARD UP THE MIDDLE TO NYG 19 FOR 12 YARDS (58-B.OKEREKE).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,1,2733,0,0
2023091013,2023-09-10,4,13,49,DAL,NYG,1,10,81,0,0,(13:49) 20-T.POLLARD RIGHT GUARD TO NYG 16 FOR 3 YARDS (58-B.OKEREKE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,19,OPP,0,,0,,0,1,2771,0,0
2023091013,2023-09-10,4,13,10,DAL,NYG,2,7,84,0,0,(13:10) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 9-K.TURPIN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1,2810,0,0
2023091013,2023-09-10,4,13,6,DAL,NYG,3,7,84,1,0,(13:06) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 9-K.TURPIN TO NYG 9 FOR 7 YARDS (27-J.PINNOCK).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1,2814,0,0
2023091013,2023-09-10,4,12,22,DAL,NYG,1,9,91,0,0,(12:22) (SHOTGUN) 20-T.POLLARD LEFT TACKLE TO NYG 7 FOR 2 YARDS (99-L.WILLIAMS; 41-M.MCFADDEN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,9,OPP,0,,0,,0,1,2858,0,0
2023091013,2023-09-10,4,11,42,DAL,NYG,2,7,93,0,0,(11:42) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 87-J.FERGUSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1,2898,0,0
2023091013,2023-09-10,4,11,37,DAL,NYG,3,7,93,1,0,"(11:37) 9-K.TURPIN LEFT END FOR 7 YARDS, TOUCHDOWN.",0,2023,7,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,7,OPP,0,,0,,0,1,2903,0,0
2023091013,2023-09-10,4,11,31,NYG,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2909,0,0
2023091013,2023-09-10,4,11,31,NYG,DAL,1,10,25,1,0,"(11:31) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 18-I.HODGINS TO NYG 49 FOR 24 YARDS (7-T.DIGGS). FUMBLES (7-T.DIGGS), TOUCHED AT DAL 49, RECOVERED BY DAL-24-I.MUKUAMU AT DAL 40. 24-I.MUKUAMU TO DAL 37 FOR -3 YARDS (3-S.SHEPARD).",0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,1,2909,0,0
2023091013,2023-09-10,4,11,31,DAL,NYG,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,2909,0,0
2023091013,2023-09-10,4,11,31,NYG,DAL,0,0,100,1,0,TIMEOUT AT 11:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2909,0,0
2023091013,2023-09-10,4,11,19,DAL,NYG,1,10,37,0,0,(11:19) #10-C.RUSH IN AT QUARTERBACK. 42-D.VAUGHN RIGHT END PUSHED OB AT DAL 42 FOR 5 YARDS (37-T.HAWKINS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OWN,0,,0,,0,1,2921,0,0
2023091013,2023-09-10,4,11,19,NYG,DAL,0,0,100,1,0,TIMEOUT AT 11:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2921,0,0
2023091013,2023-09-10,4,10,40,DAL,NYG,2,5,42,0,0,(10:40) 42-D.VAUGHN LEFT GUARD TO DAL 44 FOR 2 YARDS (45-C.BASHAM).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OWN,0,,0,,0,1,2960,0,0
2023091013,2023-09-10,4,10,0,DAL,NYG,3,3,44,0,0,(10:00) (SHOTGUN) 42-D.VAUGHN LEFT END TO DAL 39 FOR -5 YARDS (41-M.MCFADDEN).,0,2023,-5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OWN,0,,0,,0,1,3000,0,0
2023091013,2023-09-10,4,9,14,DAL,NYG,4,8,39,0,0,"(9:14) 5-B.ANGER PUNTS 42 YARDS TO NYG 19, CENTER-44-T.SIEG, DOWNED BY DAL-89-P.HENDERSHOT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1,3046,0,0
2023091013,2023-09-10,4,9,4,NYG,DAL,1,10,19,0,0,(9:04) (SHOTGUN) 8-D.JONES SCRAMBLES LEFT END TO NYG 20 FOR 1 YARD (33-D.CLARK).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1,3056,0,0
2023091013,2023-09-10,4,9,4,NYG,DAL,0,0,100,1,0,TIMEOUT AT 09:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3056,0,0
2023091013,2023-09-10,4,8,31,NYG,DAL,2,9,20,0,0,"(8:31) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 83-L.CAGER TO NYG 28 FOR 8 YARDS (26-D.BLAND). NYG-74-M.PEART WAS INJURED DURING THE PLAY.",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1,3089,0,0
2023091013,2023-09-10,4,8,13,NYG,DAL,0,0,100,1,0,TIMEOUT AT 08:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3107,0,0
2023091013,2023-09-10,4,8,4,NYG,DAL,3,1,28,1,0,(8:04) 31-M.BREIDA UP THE MIDDLE TO NYG 31 FOR 3 YARDS (99-C.GOLSTON; 54-S.WILLIAMS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OWN,0,,0,,0,1,3116,0,0
2023091013,2023-09-10,4,7,33,NYG,DAL,1,10,31,0,0,"(7:33) (SHOTGUN) 8-D.JONES SCRAMBLES RIGHT END PUSHED OB AT NYG 35 FOR 4 YARDS (99-C.GOLSTON). PENALTY ON NYG-68-B.BREDESON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 31 - NO PLAY.",0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,31,OWN,1,NYG,1,OFFENSIVE HOLDING,10,1,3147,0,0
2023091013,2023-09-10,4,7,11,NYG,DAL,1,20,21,0,0,"(7:11) (SHOTGUN) 8-D.JONES SACKED AT NYG 16 FOR -5 YARDS (99-C.GOLSTON). PENALTY ON DAL-14-M.BELL, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NYG 21 - NO PLAY.",0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,21,OWN,1,DAL,1,DEFENSIVE HOLDING,5,1,3169,0,0
2023091013,2023-09-10,4,6,53,NYG,DAL,1,10,26,0,0,(6:53) (SHOTGUN) 23-G.BRIGHTWELL RIGHT END TO NYG 31 FOR 5 YARDS (14-M.BELL).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OWN,0,,0,,0,1,3187,0,0
2023091013,2023-09-10,4,6,27,NYG,DAL,2,5,31,0,0,"(6:27) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 0-P.CAMPBELL TO NYG 33 FOR 2 YARDS (26-D.BLAND).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1,3213,0,0
2023091013,2023-09-10,4,6,1,NYG,DAL,3,3,33,1,0,"(6:01) (NO HUDDLE) 8-D.JONES PASS SHORT MIDDLE TO 83-L.CAGER TO NYG 42 FOR 9 YARDS (29-C.GOODWIN, 33-D.CLARK).",0,2023,9,NO HUDDLE,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1,3239,0,0
2023091013,2023-09-10,4,5,27,NYG,DAL,1,10,42,0,0,"(5:27) (NO HUDDLE, SHOTGUN) 8-D.JONES SACKED AT NYG 34 FOR -8 YARDS (99-C.GOLSTON). FUMBLES (99-C.GOLSTON) [99-C.GOLSTON], RECOVERED BY NYG-64-M.GLOWINSKI AT NYG 33. OFFICIALLY, A SACK FOR 9 YARDS.",0,2023,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,42,OWN,0,,0,,0,1,3273,0,0
2023091013,2023-09-10,4,4,50,NYG,DAL,2,19,33,0,0,"(4:50) (NO HUDDLE, SHOTGUN) 8-D.JONES SACKED AT NYG 27 FOR -6 YARDS (54-S.WILLIAMS). PENALTY ON DAL-54-S.WILLIAMS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT NYG 33 - NO PLAY.",0,2023,-6,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,33,OWN,1,DAL,1,DEFENSIVE OFFSIDE,5,1,3310,0,0
2023091013,2023-09-10,4,4,45,NYG,DAL,2,14,38,0,0,"(4:45) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 31-M.BREIDA TO NYG 43 FOR 5 YARDS (14-M.BELL). FUMBLES (14-M.BELL), RECOVERED BY NYG-0-P.CAMPBELL AT NYG 35. 0-P.CAMPBELL TO NYG 33 FOR -2 YARDS. OFFICIALLY, A PASS FOR -3 YARDS.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,38,OWN,0,,0,,0,1,3315,0,0
2023091013,2023-09-10,4,4,2,NYG,DAL,3,19,33,0,0,(4:02) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 86-D.SLAYTON TO NYG 38 FOR 5 YARDS (14-M.BELL).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1,3358,0,0
2023091013,2023-09-10,4,3,16,NYG,DAL,4,14,38,0,0,(3:16) (SHOTGUN) 8-D.JONES PASS INCOMPLETE DEEP RIGHT TO 86-D.SLAYTON [97-O.ODIGHIZUWA].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1,3404,0,0
2023091013,2023-09-10,4,3,10,DAL,NYG,1,10,62,0,0,(3:10) 42-D.VAUGHN RIGHT TACKLE TO NYG 38 FOR NO GAIN (58-B.OKEREKE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,38,OPP,0,,0,,0,1,3410,0,0
2023091013,2023-09-10,4,2,25,DAL,NYG,2,10,62,0,0,(2:25) 42-D.VAUGHN RIGHT END TO NYG 34 FOR 4 YARDS (41-M.MCFADDEN; 91-AS.ROBINSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,1,3455,0,0
2023091013,2023-09-10,4,2,0,DAL,NYG,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3480,0,0
2023091013,2023-09-10,4,2,0,DAL,NYG,3,6,66,0,0,(2:00) 42-D.VAUGHN RIGHT END TO NYG 32 FOR 2 YARDS (91-AS.ROBINSON; 27-J.PINNOCK).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OPP,0,,0,,0,1,3480,0,0
2023091013,2023-09-10,4,1,14,DAL,NYG,0,0,100,1,0,TIMEOUT #1 BY DAL AT 01:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3526,0,0
2023091013,2023-09-10,4,1,14,DAL,NYG,4,4,68,0,0,(1:14) (SHOTGUN) 10-C.RUSH PASS INCOMPLETE DEEP LEFT TO 18-J.TOLBERT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1,3526,0,0
2023091013,2023-09-10,4,1,10,NYG,DAL,1,10,32,0,0,"(1:10) (SHOTGUN) 2-T.TAYLOR SCRAMBLES RIGHT END TO NYG 38 FOR 6 YARDS (26-D.BLAND). PENALTY ON NYG-75-J.EZEUDU, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 32 - NO PLAY.",0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,32,OWN,1,NYG,1,OFFENSIVE HOLDING,10,1,3530,0,0
2023091013,2023-09-10,4,1,1,NYG,DAL,1,20,22,0,0,"(1:01) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 23-G.BRIGHTWELL TO NYG 31 FOR 9 YARDS (50-D.HARPER, 14-M.BELL).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1,3539,0,0
2023091013,2023-09-10,4,0,30,NYG,DAL,2,11,31,0,0,"(:30) (NO HUDDLE, SHOTGUN) 2-T.TAYLOR PASS SHORT LEFT TO 23-G.BRIGHTWELL TO NYG 28 FOR -3 YARDS (26-D.BLAND).",0,2023,-3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1,3570,0,0
2023091013,2023-09-10,4,0,0,NYG,DAL,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3600,0,0
