GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,DET
2023090700,2023-09-07,4,10,8,DET,KC,1,10,41,0,0,"(10:08) 16-J.GOFF PASS SHORT RIGHT TO 89-B.WRIGHT TO DET 49 FOR 8 YARDS (54-L.CHENAL, 20-J.REID). PENALTY ON KC-56-G.KARLAFTIS, DEFENSIVE HOLDING, DECLINED.",0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,41,OWN,0,KC,0,DEFENSIVE HOLDING,0,1,2992,0,0
2023090700,2023-09-07,4,9,50,DET,KC,2,2,49,0,0,(9:50) 5-D.MONTGOMERY LEFT TACKLE TO 50 FOR 1 YARD (91-D.NNADI).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OWN,0,,0,,0,1,3010,0,0
2023090700,2023-09-07,4,9,12,DET,KC,3,1,100,1,0,(9:12) 5-D.MONTGOMERY RIGHT GUARD TO KC 47 FOR 3 YARDS (22-T.MCDUFFIE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,0,OPP,0,,0,,0,1,3048,0,0
2023090700,2023-09-07,4,8,31,DET,KC,1,10,53,1,0,(8:31) 16-J.GOFF PASS SHORT RIGHT TO 8-J.REYNOLDS TO KC 14 FOR 33 YARDS (50-W.GAY).,0,2023,33,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1,3089,0,0
2023090700,2023-09-07,4,7,49,DET,KC,1,10,86,0,0,(7:49) 5-D.MONTGOMERY RIGHT END TO KC 8 FOR 6 YARDS (38-L.SNEED).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,14,OPP,0,,0,,0,1,3131,0,0
2023090700,2023-09-07,4,7,11,DET,KC,2,4,92,1,0,"(7:11) 5-D.MONTGOMERY UP THE MIDDLE FOR 8 YARDS, TOUCHDOWN.",0,2023,8,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,1,3169,0,0
2023090700,2023-09-07,4,7,6,KC,DET,0,0,100,1,0,TIMEOUT AT 07:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3174,0,0
2023090700,2023-09-07,4,7,6,KC,DET,1,10,25,0,0,(7:06) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 8-J.ROSS TO KC 31 FOR 6 YARDS (23-J.JACOBS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,3174,0,0
2023090700,2023-09-07,4,7,6,DET,KC,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,3174,0,0
2023090700,2023-09-07,4,7,6,KC,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,3174,0,0
2023090700,2023-09-07,4,6,32,KC,DET,2,4,31,0,0,(6:32) 10-I.PACHECO RIGHT END TO KC 34 FOR 3 YARDS (54-A.MCNEILL; 97-A.HUTCHINSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OWN,0,,0,,0,1,3208,0,0
2023090700,2023-09-07,4,5,51,KC,DET,3,1,34,0,0,(5:51) (SHOTGUN) DIRECT SNAP TO 81-B.BELL.  4-R.RICE RIGHT END TO KC 31 FOR -3 YARDS (93-J.PASCHAL).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1,3249,0,0
2023090700,2023-09-07,4,5,16,KC,DET,4,4,31,0,0,"(5:16) 5-T.TOWNSEND PUNTS 35 YARDS TO DET 34, CENTER-41-J.WINCHESTER, DOWNED BY KC-44-CA.JONES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1,3284,0,0
2023090700,2023-09-07,4,5,7,DET,KC,1,10,34,0,0,"(5:07) PENALTY ON DET-77-F.RAGNOW, FALSE START, 5 YARDS, ENFORCED AT DET 34 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,DET,1,FALSE START,5,1,3293,0,0
2023090700,2023-09-07,4,5,7,DET,KC,1,15,29,1,0,(5:07) (SHOTGUN) 26-J.GIBBS RIGHT END PUSHED OB AT DET 47 FOR 18 YARDS (51-M.DANNA).,0,2023,18,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,1,3293,0,0
2023090700,2023-09-07,4,5,7,KC,DET,0,0,100,1,0,TIMEOUT AT 05:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3293,0,0
2023090700,2023-09-07,4,4,32,DET,KC,1,10,47,0,0,(4:32) 5-D.MONTGOMERY LEFT END TO DET 49 FOR 2 YARDS (93-M.DICKERSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OWN,0,,0,,0,1,3328,0,0
2023090700,2023-09-07,4,3,54,DET,KC,2,8,49,0,0,(3:54) 5-D.MONTGOMERY LEFT END TO KC 48 FOR 3 YARDS (51-M.DANNA).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,49,OWN,0,,0,,0,1,3366,0,0
2023090700,2023-09-07,4,3,14,DET,KC,3,5,52,0,0,"(3:14) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO KC 45 FOR 3 YARDS (97-F.ANUDIKE-UZOMAH, 21-M.EDWARDS).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,1,3406,0,0
2023090700,2023-09-07,4,2,33,DET,KC,4,2,55,0,0,(2:33) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 8-J.REYNOLDS (20-J.REID).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1,3447,0,0
2023090700,2023-09-07,4,2,30,KC,DET,1,10,45,0,0,(2:30) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 19-K.TONEY.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1,3450,0,0
2023090700,2023-09-07,4,2,25,KC,DET,2,10,45,0,0,"(2:25) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 24-S.MOORE TO DET 38 FOR 17 YARDS (1-C.SUTTON) [53-C.HARRIS]. PENALTY ON KC-79-D.SMITH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT KC 45 - NO PLAY.",0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,45,OWN,1,KC,1,OFFENSIVE HOLDING,10,1,3455,0,0
2023090700,2023-09-07,4,2,19,KC,DET,2,20,35,0,0,(2:19) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT MIDDLE TO 24-S.MOORE (2-C.GARDNER-JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1,3461,0,0
2023090700,2023-09-07,4,2,14,KC,DET,3,20,35,0,0,(2:14) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 4-R.RICE (2-C.GARDNER-JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1,3466,0,0
2023090700,2023-09-07,4,2,9,KC,DET,4,20,35,0,0,"(2:09) (SHOTGUN) PENALTY ON KC-74-J.TAYLOR, FALSE START, 5 YARDS, ENFORCED AT KC 35 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OWN,1,KC,1,FALSE START,5,1,3471,0,0
2023090700,2023-09-07,4,2,9,KC,DET,4,25,30,0,0,(2:09) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 84-JU.WATSON [79-J.COMINSKY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1,3471,0,0
2023090700,2023-09-07,4,2,0,DET,KC,1,10,70,0,0,(2:00) 5-D.MONTGOMERY RIGHT GUARD TO KC 25 FOR 5 YARDS (56-G.KARLAFTIS; 22-T.MCDUFFIE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OPP,0,,0,,0,1,3480,0,0
2023090700,2023-09-07,4,2,0,KC,DET,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3480,0,0
2023090700,2023-09-07,4,1,53,DET,KC,2,5,75,0,0,"(1:53) 5-D.MONTGOMERY RIGHT GUARD TO KC 22 FOR 3 YARDS (32-N.BOLTON, 6-B.COOK).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,1,3487,0,0
2023090700,2023-09-07,4,1,53,DET,KC,0,0,100,1,0,TIMEOUT #1 BY KC AT 01:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3487,0,0
2023090700,2023-09-07,4,1,47,DET,KC,0,0,100,1,0,TIMEOUT #2 BY KC AT 01:47.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3493,0,0
2023090700,2023-09-07,4,1,47,DET,KC,3,2,78,1,0,(1:47) 5-D.MONTGOMERY UP THE MIDDLE TO KC 20 FOR 2 YARDS (54-L.CHENAL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,1,3493,0,0
2023090700,2023-09-07,4,1,42,DET,KC,0,0,100,1,0,TIMEOUT #3 BY KC AT 01:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3498,0,0
2023090700,2023-09-07,4,1,42,DET,KC,1,10,80,0,0,(1:42) 16-J.GOFF KNEELS TO KC 21 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1,3498,0,0
2023090700,2023-09-07,4,1,2,DET,KC,2,11,79,0,0,(1:02) 16-J.GOFF KNEELS TO KC 22 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,3538,0,0
2023090700,2023-09-07,4,0,37,DET,KC,3,12,78,0,0,(:37) 16-J.GOFF KNEELS TO KC 23 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1,3563,0,0
2023090700,2023-09-07,4,0,0,DET,KC,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3600,0,0
