GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BAL,HOU
2023091001,2023-09-10,2,14,10,BAL,HOU,2,8,60,0,0,"(14:10) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 27-J.DOBBINS PUSHED OB AT HOU 34 FOR 6 YARDS (48-C.HARRIS). PENALTY ON BAL-79-R.STANLEY, ILLEGAL USE OF HANDS, 10 YARDS, ENFORCED AT HOU 40 - NO PLAY.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,40,OPP,1,BAL,1,ILLEGAL USE OF HANDS,10,950,0,0
2023091001,2023-09-10,2,13,43,BAL,HOU,2,18,100,0,0,"(13:43) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 7-R.BATEMAN TO HOU 42 FOR 8 YARDS (4-T.THOMAS, 21-S.NELSON).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,977,0,0
2023091001,2023-09-10,2,13,3,BAL,HOU,3,10,58,0,0,"(13:03) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT [5-J.PITRE]. PENALTY ON BAL-8-L.JACKSON, INTENTIONAL GROUNDING, 14 YARDS, ENFORCED AT HOU 42.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,42,OPP,1,BAL,0,INTENTIONAL GROUNDING,14,1017,0,0
2023091001,2023-09-10,2,12,59,BAL,HOU,4,24,44,0,0,"(12:59) 11-J.STOUT PUNTS 50 YARDS TO HOU 6, CENTER-69-T.OTT. 2-R.WOODS TO HOU 16 FOR 10 YARDS (53-D.PHILLIPS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1021,0,0
2023091001,2023-09-10,2,12,50,BAL,HOU,0,0,100,1,0,TIMEOUT AT 12:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1030,0,0
2023091001,2023-09-10,2,12,50,HOU,BAL,1,10,16,0,0,(12:50) 31-D.PIERCE LEFT TACKLE TO HOU 21 FOR 5 YARDS (6-P.QUEEN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,16,OWN,0,,0,,0,1030,0,0
2023091001,2023-09-10,2,12,14,HOU,BAL,2,5,21,0,0,(12:14) 7-C.STROUD SCRAMBLES RIGHT END TO HOU 24 FOR 3 YARDS (40-M.HARRISON).,0,2023,3,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1066,0,0
2023091001,2023-09-10,2,11,50,HOU,BAL,3,2,24,1,0,"(11:50) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 2-R.WOODS TO HOU 37 FOR 13 YARDS (32-M.WILLIAMS).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1090,0,0
2023091001,2023-09-10,2,11,12,HOU,BAL,1,10,37,0,0,(11:12) (SHOTGUN) 31-D.PIERCE RIGHT GUARD TO HOU 42 FOR 5 YARDS (32-M.WILLIAMS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OWN,0,,0,,0,1128,0,0
2023091001,2023-09-10,2,10,34,HOU,BAL,2,5,42,0,0,(10:34) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP MIDDLE TO 12-N.COLLINS (32-M.WILLIAMS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1166,0,0
2023091001,2023-09-10,2,10,24,HOU,BAL,3,5,42,1,0,(10:24) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 2-R.WOODS TO HOU 47 FOR 5 YARDS (0-R.SMITH) [99-O.OWEH].,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1176,0,0
2023091001,2023-09-10,2,10,24,HOU,BAL,0,0,100,1,0,TIMEOUT #2 BY HOU AT 10:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1176,0,0
2023091001,2023-09-10,2,9,41,HOU,BAL,1,10,47,0,0,(9:41) 7-C.STROUD PASS SHORT LEFT TO 86-D.SCHULTZ TO BAL 48 FOR 5 YARDS (40-M.HARRISON; 32-M.WILLIAMS).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1219,0,0
