GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,SEA
2023091012,2023-09-10,2,4,18,SEA,LA,0,0,100,1,0,TIMEOUT AT 04:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1542,0,0
2023091012,2023-09-10,2,4,12,LA,SEA,2,10,75,1,0,(4:12) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 17-P.NACUA TO LAR 38 FOR 13 YARDS (54-B.WAGNER).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1,1548,0,0
2023091012,2023-09-10,2,3,34,LA,SEA,1,10,62,1,0,(3:34) 9-M.STAFFORD PASS SHORT RIGHT TO 88-B.HOPKINS TO SEA 41 FOR 21 YARDS (0-D.BUSH).,0,2023,21,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1,1586,0,0
2023091012,2023-09-10,2,2,48,LA,SEA,1,10,59,0,0,(2:48) 23-K.WILLIAMS LEFT GUARD TO SEA 38 FOR 3 YARDS (54-B.WAGNER; 58-D.HALL).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OPP,0,,0,,0,1,1632,0,0
2023091012,2023-09-10,2,2,4,LA,SEA,2,7,62,0,0,(2:04) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP MIDDLE TO 5-T.ATWELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1,1676,0,0
2023091012,2023-09-10,2,1,59,LA,SEA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1681,0,0
2023091012,2023-09-10,2,1,59,LA,SEA,3,7,62,0,0,(1:59) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 5-T.ATWELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1,1681,0,0
2023091012,2023-09-10,2,1,54,LA,SEA,4,7,62,0,0,"(1:54) 8-B.MAHER 57 YARD FIELD GOAL IS BLOCKED (90-JA.REED), CENTER-47-A.WARD, HOLDER-42-E.EVANS, RECOVERED BY SEA-30-M.JACKSON AT SEA 48. 30-M.JACKSON TO LAR 42 FOR 10 YARDS (72-T.ANCHRUM).",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1,1686,0,0
2023091012,2023-09-10,2,1,45,SEA,LA,1,10,58,0,0,"(1:45) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT MIDDLE TO 14-D.METCALF. PENALTY ON LAR-97-M.HOECHT, DEFENSIVE PASS INTERFERENCE, 3 YARDS, ENFORCED AT LAR 42 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,42,OPP,1,LAR,1,DEFENSIVE PASS INTERFERENCE,3,1,1695,0,0
2023091012,2023-09-10,2,1,42,SEA,LA,1,10,61,1,0,"(1:42) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 31-D.DALLAS PUSHED OB AT LAR 25 FOR 14 YARDS (1-D.KENDRICK).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1,1698,0,0
2023091012,2023-09-10,2,1,36,SEA,LA,1,10,75,0,0,"(1:36) (NO HUDDLE, SHOTGUN) 31-D.DALLAS RIGHT GUARD TO LAR 20 FOR 5 YARDS (56-C.ROZEBOOM; 4-J.FULLER).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,1,1704,0,0
2023091012,2023-09-10,2,1,14,SEA,LA,2,5,80,0,0,"(1:14) (NO HUDDLE, SHOTGUN) 31-D.DALLAS LEFT GUARD TO LAR 21 FOR -1 YARDS (53-E.JONES).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OPP,0,,0,,0,1,1726,0,0
2023091012,2023-09-10,2,0,39,SEA,LA,3,6,79,0,0,"(:39) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,1761,0,0
2023091012,2023-09-10,2,0,36,SEA,LA,4,6,79,0,0,"(:36) 5-J.MYERS 39 YARD FIELD GOAL IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,1764,0,0
2023091012,2023-09-10,2,0,31,SEA,LA,0,0,100,1,0,TIMEOUT AT 00:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1769,0,0
2023091012,2023-09-10,2,0,31,LA,SEA,1,10,71,0,0,(:31) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP MIDDLE TO 17-P.NACUA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1,1769,0,0
2023091012,2023-09-10,2,0,25,LA,SEA,2,10,71,0,0,(:25) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 17-P.NACUA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1,1775,0,0
2023091012,2023-09-10,2,0,22,LA,SEA,3,10,71,1,0,(:22) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 5-T.ATWELL TO LAR 40 FOR 11 YARDS (23-A.BURNS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1,1778,0,0
2023091012,2023-09-10,2,0,16,LA,SEA,1,10,60,1,0,(:16) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 17-P.NACUA TO SEA 40 FOR 20 YARDS (22-T.BROWN; 54-B.WAGNER).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1,1784,0,0
2023091012,2023-09-10,2,0,16,LA,SEA,0,0,100,1,0,TIMEOUT #2 BY LAR AT 00:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1784,0,0
2023091012,2023-09-10,2,0,10,LA,SEA,1,10,60,0,0,(:10) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 12-V.JEFFERSON TO SEA 43 FOR -3 YARDS. LATERAL TO 23-K.WILLIAMS RAN OB AT SEA 38 FOR 5 YARDS (54-B.WAGNER).,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1,1790,0,0
2023091012,2023-09-10,2,0,10,LA,SEA,0,0,100,1,0,TIMEOUT #3 BY LAR AT 00:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1790,0,0
2023091012,2023-09-10,2,0,5,LA,SEA,2,8,62,0,0,"(:05) 8-B.MAHER 56 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1,1795,0,0
2023091012,2023-09-10,3,15,0,LA,SEA,0,0,65,1,0,"5-J.MYERS KICKS 49 YARDS FROM SEA 35 TO LAR 16. 23-K.WILLIAMS TO LAR 24 FOR 8 YARDS (59-J.RHATTIGAN, 42-D.THOMAS).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1800,0,0
2023091012,2023-09-10,2,0,0,SEA,LA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1800,0,0
2023091012,2023-09-10,3,14,57,LA,SEA,1,10,76,0,0,(14:57) 3-C.AKERS RIGHT END TO LAR 30 FOR 6 YARDS (22-T.BROWN).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OPP,0,,0,,0,1,1803,0,0
2023091012,2023-09-10,3,14,17,LA,SEA,2,4,70,0,0,"(14:17) 3-C.AKERS LEFT GUARD TO LAR 30 FOR NO GAIN (53-B.MAFE, 56-J.BROOKS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OPP,0,,0,,0,1,1843,0,0
2023091012,2023-09-10,3,13,34,LA,SEA,3,4,70,1,0,(13:34) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 17-P.NACUA TO LAR 35 FOR 5 YARDS (27-T.WOOLEN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1,1886,0,0
2023091012,2023-09-10,3,12,57,LA,SEA,1,10,65,0,0,(12:57) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 12-V.JEFFERSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1923,0,0
2023091012,2023-09-10,3,12,50,LA,SEA,2,10,65,1,0,(12:50) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 17-P.NACUA TO LAR 46 FOR 11 YARDS (54-B.WAGNER; 56-J.BROOKS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1930,0,0
2023091012,2023-09-10,3,12,6,LA,SEA,1,10,54,0,0,(12:06) 3-C.AKERS LEFT END TO LAR 40 FOR -6 YARDS (53-B.MAFE).,0,2023,-6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OPP,0,,0,,0,1,1974,0,0
2023091012,2023-09-10,3,11,21,LA,SEA,2,16,60,0,0,(11:21) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 12-V.JEFFERSON TO LAR 48 FOR 8 YARDS (22-T.BROWN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1,2019,0,0
2023091012,2023-09-10,3,10,35,LA,SEA,3,8,52,1,0,(10:35) (SHOTGUN) 9-M.STAFFORD PASS DEEP RIGHT TO 5-T.ATWELL TO SEA 8 FOR 44 YARDS (22-T.BROWN).,0,2023,44,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1,2065,0,0
2023091012,2023-09-10,3,9,48,LA,SEA,1,8,92,0,0,(9:48) 3-C.AKERS LEFT END TO SEA 7 FOR 1 YARD (56-J.BROOKS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,8,OPP,0,,0,,0,1,2112,0,0
2023091012,2023-09-10,3,9,1,LA,SEA,2,7,93,1,0,"(9:01) 23-K.WILLIAMS LEFT GUARD FOR 7 YARDS, TOUCHDOWN.",0,2023,7,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,7,OPP,0,,0,,0,1,2159,0,0
2023091012,2023-09-10,3,8,56,SEA,LA,1,10,30,0,0,(8:56) 9-K.WALKER LEFT TACKLE TO SEA 35 FOR 5 YARDS (14-C.DURANT).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OWN,0,,0,,0,1,2164,0,0
2023091012,2023-09-10,3,8,56,SEA,LA,0,0,65,0,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK. PENALTY ON LAR-18-B.SKOWRONEK, OFFSIDE ON FREE KICK, 5 YARDS, ENFORCED AT SEA 25.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,LAR,0,OFFSIDE ON FREE KICK,5,1,2164,0,0
2023091012,2023-09-10,3,8,56,SEA,LA,0,0,100,1,0,TIMEOUT AT 08:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2164,0,0
2023091012,2023-09-10,3,8,56,LA,SEA,0,0,85,1,0,"8-B.MAHER EXTRA POINT IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,2164,0,0
2023091012,2023-09-10,3,8,13,SEA,LA,2,5,35,0,0,(8:13) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 84-C.PARKINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1,2207,0,0
2023091012,2023-09-10,3,8,8,SEA,LA,3,5,35,0,0,(8:08) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 11-J.SMITH-NJIGBA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1,2212,0,0
2023091012,2023-09-10,3,8,4,SEA,LA,4,5,35,0,0,"(8:04) 4-M.DICKSON PUNTS 65 YARDS TO END ZONE, CENTER-41-C.STOLL, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1,2216,0,0
2023091012,2023-09-10,3,7,53,LA,SEA,1,10,80,1,0,(7:53) 9-M.STAFFORD PASS SHORT RIGHT TO 5-T.ATWELL PUSHED OB AT LAR 34 FOR 14 YARDS (56-J.BROOKS).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1,2227,0,0
2023091012,2023-09-10,3,7,53,SEA,LA,0,0,100,1,0,TIMEOUT AT 07:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2227,0,0
2023091012,2023-09-10,3,7,17,LA,SEA,1,10,66,0,0,(7:17) 3-C.AKERS UP THE MIDDLE TO LAR 34 FOR NO GAIN (94-M.MORRIS; 20-J.LOVE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,1,2263,0,0
2023091012,2023-09-10,3,6,31,LA,SEA,0,0,100,1,0,TIMEOUT #1 BY LAR AT 06:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2309,0,0
2023091012,2023-09-10,3,6,31,LA,SEA,2,10,66,1,0,(6:31) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA TO LAR 44 FOR 10 YARDS (30-M.JACKSON; 54-B.WAGNER).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1,2309,0,0
2023091012,2023-09-10,3,5,47,LA,SEA,1,10,56,0,0,(5:47) (SHOTGUN) 3-C.AKERS LEFT GUARD TO LAR 46 FOR 2 YARDS (8-C.BRYANT).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OPP,0,,0,,0,1,2353,0,0
2023091012,2023-09-10,3,4,55,LA,SEA,2,8,54,1,0,(4:55) (SHOTGUN) 9-M.STAFFORD PASS DEEP LEFT TO 89-T.HIGBEE TO SEA 24 FOR 30 YARDS (20-J.LOVE).,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1,2405,0,0
2023091012,2023-09-10,3,4,9,LA,SEA,1,10,76,0,0,(4:09) 23-K.WILLIAMS RIGHT GUARD TO SEA 20 FOR 4 YARDS (8-C.BRYANT).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,24,OPP,0,,0,,0,1,2451,0,0
2023091012,2023-09-10,3,3,31,LA,SEA,2,6,80,0,0,(3:31) (SHOTGUN) 23-K.WILLIAMS RIGHT GUARD TO SEA 20 FOR NO GAIN (90-JA.REED).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OPP,0,,0,,0,1,2489,0,0
2023091012,2023-09-10,3,2,48,LA,SEA,3,6,80,0,0,(2:48) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP RIGHT TO 23-K.WILLIAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1,2532,0,0
2023091012,2023-09-10,3,2,43,LA,SEA,4,6,80,0,0,"(2:43) 8-B.MAHER 38 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1,2537,0,0
2023091012,2023-09-10,3,2,39,SEA,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2541,0,0
2023091012,2023-09-10,3,2,39,SEA,LA,0,0,100,1,0,TIMEOUT AT 02:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2541,0,0
2023091012,2023-09-10,3,2,39,SEA,LA,1,10,25,0,0,(2:39) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 9-K.WALKER TO SEA 24 FOR -1 YARDS (53-E.JONES).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,2541,0,0
2023091012,2023-09-10,3,2,8,SEA,LA,2,11,24,0,0,"(2:08) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 16-T.LOCKETT. PENALTY ON LAR-1-D.KENDRICK, DEFENSIVE PASS INTERFERENCE, 5 YARDS, ENFORCED AT SEA 24 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,24,OWN,1,LAR,1,DEFENSIVE PASS INTERFERENCE,5,1,2572,0,0
2023091012,2023-09-10,3,2,4,SEA,LA,1,10,29,0,0,(2:04) 9-K.WALKER LEFT TACKLE TO SEA 29 FOR NO GAIN (53-E.JONES). SEA-16-T.LOCKETT WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,1,2576,0,0
2023091012,2023-09-10,3,1,48,SEA,LA,0,0,100,1,0,TIMEOUT AT 01:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2592,0,0
2023091012,2023-09-10,3,1,42,SEA,LA,2,10,29,0,0,(1:42) (SHOTGUN) 9-K.WALKER RIGHT GUARD TO SEA 35 FOR 6 YARDS (4-J.FULLER; 97-M.HOECHT).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OWN,0,,0,,0,1,2598,0,0
2023091012,2023-09-10,3,1,17,SEA,LA,3,4,35,0,0,"(1:17) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP LEFT TO 14-D.METCALF.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1,2623,0,0
2023091012,2023-09-10,3,1,12,SEA,LA,4,4,35,0,0,"(1:12) 4-M.DICKSON PUNTS 44 YARDS TO LAR 21, CENTER-41-C.STOLL, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1,2628,0,0
2023091012,2023-09-10,3,1,4,LA,SEA,1,10,79,0,0,(1:04) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 88-B.HOPKINS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,2636,0,0
2023091012,2023-09-10,3,1,0,LA,SEA,2,10,79,0,0,(1:00) (SHOTGUN) 9-M.STAFFORD SCRAMBLES UP THE MIDDLE TO LAR 30 FOR 9 YARDS (54-B.WAGNER).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,2640,0,0
2023091012,2023-09-10,3,0,16,LA,SEA,3,1,70,1,0,(:16) 9-M.STAFFORD RIGHT GUARD TO LAR 32 FOR 2 YARDS (55-D.JONES).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OPP,0,,0,,0,1,2684,0,0
2023091012,2023-09-10,4,15,0,LA,SEA,1,10,68,0,0,(15:00) 9-M.STAFFORD PASS SHORT MIDDLE TO 17-P.NACUA TO LAR 33 FOR 1 YARD (8-C.BRYANT; 54-B.WAGNER).,0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1,2700,0,0
2023091012,2023-09-10,3,0,0,LA,SEA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2700,0,0
2023091012,2023-09-10,4,14,31,LA,SEA,2,9,67,1,0,"(14:31) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 5-T.ATWELL TO LAR 48 FOR 15 YARDS (8-C.BRYANT).",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1,2729,0,0
2023091012,2023-09-10,4,13,48,LA,SEA,1,10,52,1,0,(13:48) (SHOTGUN) 9-M.STAFFORD PASS DEEP MIDDLE TO 5-T.ATWELL TO SEA 31 FOR 21 YARDS (20-J.LOVE).,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1,2772,0,0
2023091012,2023-09-10,4,13,5,LA,SEA,1,10,69,0,0,(13:05) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO SEA 26 FOR 5 YARDS (53-B.MAFE).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,1,2815,0,0
2023091012,2023-09-10,4,12,38,LA,SEA,2,5,74,1,0,(12:38) (NO HUDDLE) 9-M.STAFFORD PASS SHORT LEFT TO 5-T.ATWELL RAN OB AT SEA 12 FOR 14 YARDS (20-J.LOVE).,0,2023,14,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,1,2842,0,0
2023091012,2023-09-10,4,11,59,LA,SEA,1,10,88,0,0,(11:59) 23-K.WILLIAMS RIGHT TACKLE TO SEA 13 FOR -1 YARDS (54-B.WAGNER).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,12,OPP,0,,0,,0,1,2881,0,0
2023091012,2023-09-10,4,11,20,LA,SEA,2,11,87,0,0,(11:20) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 23-K.WILLIAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1,2920,0,0
2023091012,2023-09-10,4,11,16,LA,SEA,3,11,87,0,0,"(11:16) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 17-P.NACUA (27-T.WOOLEN). PENALTY ON SEA-22-T.BROWN, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT SEA 13 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,13,OPP,1,SEA,1,ILLEGAL USE OF HANDS,5,1,2924,0,0
2023091012,2023-09-10,4,11,11,LA,SEA,1,8,92,0,0,"(11:11) 23-K.WILLIAMS LEFT GUARD TO SEA 1 FOR 7 YARDS (22-T.BROWN, 56-J.BROOKS).",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,8,OPP,0,,0,,0,1,2929,0,0
2023091012,2023-09-10,4,10,32,LA,SEA,2,1,99,0,0,(10:32) 9-M.STAFFORD RIGHT GUARD TO SEA 1 FOR NO GAIN (94-M.MORRIS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,1,2968,0,0
2023091012,2023-09-10,4,9,54,LA,SEA,3,1,99,0,0,(9:54) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 18-B.SKOWRONEK (20-J.LOVE).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,1,3006,0,0
