GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,SEA,SF
2023121008,2023-12-10,4,8,17,SF,SEA,4,7,44,0,0,"(8:17) 18-M.WISHNOWSKY PUNTS 56 YARDS TO END ZONE, CENTER-46-T.PEPPER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3103,0,0
2023121008,2023-12-10,4,8,10,SEA,SF,1,10,20,1,0,"(8:10) (SHOTGUN) 9-K.WALKER LEFT END TO SEA 32 FOR 12 YARDS (26-I.OLIVER, 54-F.WARNER).",0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OWN,0,,0,,0,3110,0,0
2023121008,2023-12-10,4,7,37,SEA,SF,1,10,32,1,0,(7:37) (SHOTGUN) 2-D.LOCK PASS SHORT RIGHT TO 16-T.LOCKETT TO SEA 44 FOR 12 YARDS (20-A.THOMAS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3143,0,0
2023121008,2023-12-10,4,7,5,SEA,SF,1,10,44,0,0,"(7:05) (NO HUDDLE, SHOTGUN) 2-D.LOCK PASS SHORT RIGHT TO 16-T.LOCKETT PUSHED OB AT SF 48 FOR 8 YARDS (20-A.THOMAS).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3175,0,0
2023121008,2023-12-10,4,6,40,SEA,SF,2,2,52,0,0,"(6:40) (NO HUDDLE, SHOTGUN) 2-D.LOCK SACKED AT SEA 44 FOR -8 YARDS (5-R.GREGORY).",0,2023,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3200,0,0
2023121008,2023-12-10,4,6,1,SEA,SF,3,10,44,0,0,(6:01) (SHOTGUN) 2-D.LOCK PASS SHORT LEFT TO 11-J.SMITH-NJIGBA TO 50 FOR 6 YARDS (31-T.GIPSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3239,0,0
2023121008,2023-12-10,4,5,25,SEA,SF,4,4,100,0,0,"(5:25) (NO HUDDLE, SHOTGUN) 2-D.LOCK PASS SHORT LEFT INTENDED FOR 14-D.METCALF INTERCEPTED BY 2-D.LENOIR AT SF 40. 2-D.LENOIR TO SF 40 FOR NO GAIN (14-D.METCALF). PENALTY ON SF-97-N.BOSA, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,1,0,0,,0,OPP,1,SF,1,DEFENSIVE OFFSIDE,5,3275,0,0
2023121008,2023-12-10,4,5,20,SEA,SF,1,10,55,0,0,(5:20) (SHOTGUN) 2-D.LOCK PASS SHORT LEFT TO 11-J.SMITH-NJIGBA TO SF 44 FOR 1 YARD (26-I.OLIVER).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3280,0,0
2023121008,2023-12-10,4,4,54,SEA,SF,2,9,56,0,0,"(4:54) (NO HUDDLE, SHOTGUN) 2-D.LOCK PASS SHORT MIDDLE TO 9-K.WALKER TO SF 41 FOR 3 YARDS (26-I.OLIVER).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,3306,0,0
2023121008,2023-12-10,4,4,10,SEA,SF,3,6,59,0,0,(4:10) (SHOTGUN) 2-D.LOCK SACKED AT SF 48 FOR -7 YARDS (SACK SPLIT BY 97-N.BOSA AND 99-J.KINLAW).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3350,0,0
2023121008,2023-12-10,4,3,24,SEA,SF,4,13,52,0,0,"(3:24) (SHOTGUN) 2-D.LOCK PASS DEEP MIDDLE INTENDED FOR 14-D.METCALF INTERCEPTED BY 54-F.WARNER (92-C.YOUNG) AT SF 16. 54-F.WARNER TO SF 13 FOR -3 YARDS. LATERAL TO 57-D.GREENLAW TO SF 29 FOR 16 YARDS (11-J.SMITH-NJIGBA). PENALTY ON SF-2-D.LENOIR, DISQUALIFICATION, OFFSETTING. PENALTY ON SEA-14-D.METCALF, DISQUALIFICATION, OFFSETTING.",0,2023,-3,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,1,0,0,,48,OPP,1,SF,0,DISQUALIFICATION,0,3396,0,0
2023121008,2023-12-10,4,2,59,SF,SEA,1,10,29,0,0,(2:59) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO SF 35 FOR 6 YARDS (53-B.MAFE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,3421,0,0
2023121008,2023-12-10,4,2,14,SF,SEA,2,4,35,0,0,(2:14) 23-C.MCCAFFREY RIGHT TACKLE TO SF 32 FOR -3 YARDS (54-B.WAGNER).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OWN,0,,0,,0,3466,0,0
2023121008,2023-12-10,4,2,9,SF,SEA,0,0,100,1,0,TIMEOUT #1 BY SEA AT 02:09.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3471,0,0
2023121008,2023-12-10,4,2,9,SF,SEA,3,7,32,1,0,(2:09) (SHOTGUN) 13-B.PURDY PASS DEEP LEFT TO 85-G.KITTLE TO SEA 41 FOR 27 YARDS (20-J.LOVE).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3471,0,0
2023121008,2023-12-10,4,2,0,SF,SEA,1,10,59,0,0,"(2:00) 24-J.MASON RIGHT TACKLE TO SEA 33 FOR 8 YARDS (30-M.JACKSON, 6-Q.DIGGS).",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OPP,0,,0,,0,3480,0,0
2023121008,2023-12-10,4,2,0,SF,SEA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023121008,2023-12-10,4,1,21,SF,SEA,2,2,67,0,0,(1:21) 24-J.MASON UP THE MIDDLE TO SEA 32 FOR 1 YARD (56-J.BROOKS; 99-L.WILLIAMS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,3519,0,0
2023121008,2023-12-10,4,1,15,SF,SEA,3,1,68,1,0,(1:15) 24-J.MASON LEFT TACKLE TO SEA 24 FOR 8 YARDS (6-Q.DIGGS; 56-J.BROOKS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OPP,0,,0,,0,3525,0,0
2023121008,2023-12-10,4,1,15,SF,SEA,0,0,100,1,0,TIMEOUT #2 BY SEA AT 01:15.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3525,0,0
2023121008,2023-12-10,4,0,30,SF,SEA,1,10,76,0,0,(:30) 13-B.PURDY KNEELS TO SEA 25 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,3570,0,0
2023121008,2023-12-10,4,0,0,SF,SEA,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
