GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,CHI
2023121002,2023-12-10,2,7,30,DET,CHI,2,6,83,0,0,"(7:30) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN TO CHI 12 FOR 5 YARDS (32-T.SMITH, 9-J.BRISKER). CHI-9-J.BRISKER WAS INJURED DURING THE PLAY.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1350,0,0
2023121002,2023-12-10,2,7,15,DET,CHI,0,0,100,1,0,TIMEOUT AT 07:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1365,0,0
2023121002,2023-12-10,2,7,4,DET,CHI,3,1,88,1,0,"(7:04) 26-J.GIBBS RIGHT END FOR 12 YARDS, TOUCHDOWN.",0,2023,12,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,12,OPP,0,,0,,0,1376,0,0
2023121002,2023-12-10,2,6,59,CHI,DET,0,0,65,1,0,3-J.FOX KICKS 65 YARDS FROM DET 35 TO CHI 0. 12-V.JONES TO CHI 23 FOR 23 YARDS (55-D.BARNES; 21-T.WALKER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1381,0,0
2023121002,2023-12-10,2,6,59,DET,CHI,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1381,0,0
2023121002,2023-12-10,2,6,54,CHI,DET,1,10,23,0,0,(6:54) (SHOTGUN) 1-J.FIELDS LEFT END TO CHI 24 FOR 1 YARD (79-J.COMINSKY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OWN,0,,0,,0,1386,0,0
2023121002,2023-12-10,2,6,14,CHI,DET,2,9,24,0,0,(6:14) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 15 FOR -9 YARDS (97-A.HUTCHINSON).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1426,0,0
2023121002,2023-12-10,2,5,27,CHI,DET,3,18,15,0,0,(5:27) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 11-D.MOONEY (97-A.HUTCHINSON) [97-A.HUTCHINSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1473,0,0
2023121002,2023-12-10,2,5,21,CHI,DET,4,18,15,0,0,"(5:21) 16-T.GILL PUNTS 38 YARDS TO DET 47, CENTER-48-P.SCALES, FAIR CATCH BY 11-K.RAYMOND.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1479,0,0
2023121002,2023-12-10,2,5,15,DET,CHI,1,10,47,0,0,"(5:15) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  26-J.GIBBS RIGHT TACKLE TO CHI 49 FOR 4 YARDS (9-J.BRISKER). FUMBLES (9-J.BRISKER), BALL OUT OF BOUNDS AT CHI 49.",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT TACKLE,47,OWN,0,,0,,0,1485,0,0
