GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,DAL
2023121011,2023-12-10,1,0,50,DAL,PHI,0,0,100,1,0,TIMEOUT AT 00:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,850,0,0
2023121011,2023-12-10,1,0,11,PHI,DAL,2,4,31,0,0,(:11) (SHOTGUN) 0-D.SWIFT LEFT TACKLE TO PHI 33 FOR 2 YARDS (21-S.GILMORE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,14,889,0,0
2023121011,2023-12-10,1,0,0,PHI,DAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,900,0,0
2023121011,2023-12-10,2,15,0,PHI,DAL,3,2,33,0,0,(15:00) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP LEFT TO 6-D.SMITH (28-M.HOOKER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,14,900,0,0
2023121011,2023-12-10,2,14,3,PHI,DAL,1,10,61,0,0,(14:03) 0-D.SWIFT LEFT TACKLE TO DAL 43 FOR -4 YARDS (97-O.ODIGHIZUWA).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OPP,0,,0,,0,14,957,0,0
2023121011,2023-12-10,2,13,27,PHI,DAL,2,14,57,0,0,(13:27) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH TO DAL 34 FOR 9 YARDS (26-D.BLAND).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,14,993,0,0
2023121011,2023-12-10,2,12,44,PHI,DAL,3,5,66,0,0,(12:44) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT TO 11-A.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,14,1036,0,0
2023121011,2023-12-10,2,12,38,PHI,DAL,4,5,66,0,0,"(12:38) 4-J.ELLIOTT 52 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,14,1042,0,0
2023121011,2023-12-10,2,12,34,DAL,PHI,1,10,25,0,0,(12:34) (SHOTGUN) 23-R.DOWDLE RIGHT GUARD TO DAL 28 FOR 3 YARDS (90-J.DAVIS; 93-M.WILLIAMS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,14,1046,0,0
2023121011,2023-12-10,2,12,34,DAL,PHI,0,0,100,1,0,TIMEOUT AT 12:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1046,0,0
2023121011,2023-12-10,2,12,34,DAL,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,1046,0,0
2023121011,2023-12-10,2,11,56,DAL,PHI,2,7,28,1,0,(11:56) (SHOTGUN) 4-D.PRESCOTT PASS DEEP MIDDLE TO 87-J.FERGUSON TO PHI 45 FOR 27 YARDS (32-R.BLANKENSHIP). PHI-32-R.BLANKENSHIP WAS INJURED DURING THE PLAY.,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,14,1084,0,0
2023121011,2023-12-10,2,11,20,DAL,PHI,1,10,55,0,0,(11:20) (SHOTGUN) 23-R.DOWDLE UP THE MIDDLE TO PHI 41 FOR 4 YARDS (91-F.COX; 98-J.CARTER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,14,1120,0,0
2023121011,2023-12-10,2,10,38,DAL,PHI,2,6,59,1,0,(10:38) 4-D.PRESCOTT PASS SHORT RIGHT TO 23-R.DOWDLE PUSHED OB AT PHI 35 FOR 6 YARDS (41-N.MORROW).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,14,1162,0,0
2023121011,2023-12-10,2,10,9,DAL,PHI,1,10,65,0,0,(10:09) (SHOTGUN) 23-R.DOWDLE UP THE MIDDLE TO PHI 26 FOR 9 YARDS (31-K.BYARD).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OPP,0,,0,,0,14,1191,0,0
2023121011,2023-12-10,2,9,33,DAL,PHI,2,1,74,1,0,(9:33) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 88-C.LAMB PUSHED OB AT PHI 16 FOR 10 YARDS (2-D.SLAY).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,14,1227,0,0
2023121011,2023-12-10,2,8,53,DAL,PHI,1,10,84,0,0,(8:53) 20-T.POLLARD LEFT TACKLE TO PHI 9 FOR 7 YARDS (52-Z.CUNNINGHAM).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,16,OPP,0,,0,,0,14,1267,0,0
2023121011,2023-12-10,2,8,12,DAL,PHI,2,3,91,0,0,"(8:12) (SHOTGUN) 20-T.POLLARD LEFT END TO PHI 8 FOR 1 YARD (21-S.BROWN, 7-H.REDDICK).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,9,OPP,0,,0,,0,14,1308,0,0
