GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BAL,LA
2023121001,2023-12-10,4,11,21,BAL,LA,4,2,85,0,0,"(11:21) 9-J.TUCKER 33 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2919,0,0
2023121001,2023-12-10,4,11,17,LA,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2923,0,0
2023121001,2023-12-10,4,11,17,LA,BAL,1,10,75,0,0,(11:17) 9-M.STAFFORD PASS INCOMPLETE DEEP MIDDLE TO 17-P.NACUA (50-K.VAN NOY).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2923,0,0
2023121001,2023-12-10,4,11,17,BAL,LA,0,0,100,1,0,TIMEOUT AT 11:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2923,0,0
2023121001,2023-12-10,4,11,12,LA,BAL,2,10,75,0,0,(11:12) (SHOTGUN) 23-K.WILLIAMS RIGHT GUARD TO LAR 27 FOR 2 YARDS (58-M.PIERCE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,2928,0,0
2023121001,2023-12-10,4,10,40,LA,BAL,3,8,73,0,0,"(10:40) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP MIDDLE TO 15-D.ROBINSON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2960,0,0
2023121001,2023-12-10,4,10,35,LA,BAL,4,8,73,0,0,"(10:35) 42-E.EVANS PUNTS 54 YARDS TO BAL 19, CENTER-47-A.WARD. 16-T.WALLACE TO BAL 28 FOR 9 YARDS (18-B.SKOWRONEK).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2965,0,0
2023121001,2023-12-10,4,10,24,BAL,LA,1,10,28,0,0,(10:24) 35-G.EDWARDS UP THE MIDDLE TO BAL 29 FOR 1 YARD (95-B.BROWN).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OWN,0,,0,,0,2976,0,0
2023121001,2023-12-10,4,10,24,BAL,LA,0,0,100,1,0,TIMEOUT AT 10:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2976,0,0
2023121001,2023-12-10,4,9,49,BAL,LA,2,9,29,0,0,(9:49) (SHOTGUN) 8-L.JACKSON SCRAMBLES UP THE MIDDLE TO BAL 34 FOR 5 YARDS (92-J.WILLIAMS).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3011,0,0
2023121001,2023-12-10,4,8,59,BAL,LA,3,4,34,0,0,(8:59) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 4-Z.FLOWERS TO BAL 37 FOR 3 YARDS (1-D.KENDRICK) [91-K.TURNER].,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3061,0,0
2023121001,2023-12-10,4,8,9,BAL,LA,4,1,37,0,0,"(8:09) 11-J.STOUT PUNTS 48 YARDS TO LAR 15, CENTER-69-T.OTT. 81-A.TRAMMELL MUFFS CATCH, AND RECOVERS AT LAR 15.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3111,0,0
2023121001,2023-12-10,4,8,1,LA,BAL,1,10,85,0,0,(8:01) 23-K.WILLIAMS LEFT END PUSHED OB AT LAR 22 FOR 7 YARDS (0-R.SMITH).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,15,OPP,0,,0,,0,3119,0,0
2023121001,2023-12-10,4,7,22,LA,BAL,2,3,78,1,0,(7:22) 23-K.WILLIAMS UP THE MIDDLE TO LAR 36 FOR 14 YARDS (26-G.STONE).,0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,3158,0,0
2023121001,2023-12-10,4,6,37,LA,BAL,1,10,64,1,0,(6:37) 9-M.STAFFORD PASS DEEP MIDDLE TO 87-D.ALLEN TO BAL 43 FOR 21 YARDS (26-G.STONE).,0,2023,21,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3203,0,0
2023121001,2023-12-10,4,5,57,LA,BAL,1,10,57,1,0,(5:57) 9-M.STAFFORD PASS DEEP RIGHT TO 17-P.NACUA PUSHED OB AT BAL 20 FOR 23 YARDS (21-B.STEPHENS) [92-J.MADUBUIKE].,0,2023,23,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3243,0,0
2023121001,2023-12-10,4,5,40,LA,BAL,1,10,80,0,0,(5:40) 23-K.WILLIAMS LEFT TACKLE TO BAL 17 FOR 3 YARDS (10-A.MAULET).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OPP,0,,0,,0,3260,0,0
2023121001,2023-12-10,4,5,0,LA,BAL,2,7,83,1,0,(5:00) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 10-C.KUPP PUSHED OB AT BAL 5 FOR 12 YARDS (21-B.STEPHENS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,3300,0,0
2023121001,2023-12-10,4,4,52,LA,BAL,1,5,95,0,0,(4:52) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,3308,0,0
2023121001,2023-12-10,4,4,47,LA,BAL,2,5,95,1,0,"(4:47) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 15-D.ROBINSON FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,3313,0,0
2023121001,2023-12-10,4,4,41,LA,BAL,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 9-M.STAFFORD PASS TO 10-C.KUPP IS INCOMPLETE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,3319,0,0
2023121001,2023-12-10,4,4,41,BAL,LA,0,0,100,1,0,TIMEOUT #1 BY BAL AT 04:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3319,0,0
2023121001,2023-12-10,4,4,41,BAL,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3319,0,0
2023121001,2023-12-10,4,4,41,BAL,LA,1,10,25,0,0,(4:41) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 43-J.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3319,0,0
2023121001,2023-12-10,4,4,35,BAL,LA,2,10,25,1,0,(4:35) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 43-J.HILL PUSHED OB AT BAL 37 FOR 12 YARDS (44-A.WITHERSPOON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3325,0,0
2023121001,2023-12-10,4,4,28,BAL,LA,1,10,37,0,0,(4:28) (SHOTGUN) 8-L.JACKSON SCRAMBLES LEFT END RAN OB AT BAL 46 FOR 9 YARDS (43-J.JOHNSON; 97-M.HOECHT).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3332,0,0
2023121001,2023-12-10,4,4,14,BAL,LA,2,1,46,1,0,(4:14) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 4-Z.FLOWERS TO 50 FOR 4 YARDS (43-J.JOHNSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3346,0,0
2023121001,2023-12-10,4,3,52,BAL,LA,1,10,100,1,0,"(3:52) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 4-Z.FLOWERS TO LAR 39 FOR 11 YARDS (43-J.JOHNSON).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3368,0,0
2023121001,2023-12-10,4,3,28,BAL,LA,1,10,61,0,0,"(3:28) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,3392,0,0
2023121001,2023-12-10,4,3,20,BAL,LA,2,10,61,1,0,(3:20) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 3-O.BECKHAM TO LAR 25 FOR 14 YARDS (1-D.KENDRICK).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,3400,0,0
2023121001,2023-12-10,4,2,55,BAL,LA,1,10,75,0,0,"(2:55) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP RIGHT TO 3-O.BECKHAM.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3425,0,0
2023121001,2023-12-10,4,2,50,BAL,LA,2,10,75,0,0,(2:50) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 15-N.AGHOLOR RAN OB AT LAR 19 FOR 6 YARDS (44-A.WITHERSPOON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3430,0,0
2023121001,2023-12-10,4,2,44,BAL,LA,3,4,81,1,0,(2:44) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 15-N.AGHOLOR TO LAR 14 FOR 5 YARDS (97-M.HOECHT; 14-C.DURANT).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,3436,0,0
2023121001,2023-12-10,4,2,0,BAL,LA,1,10,86,0,0,(2:00) (SHOTGUN) 34-K.MITCHELL LEFT END TO LAR 15 FOR -1 YARDS (56-C.ROZEBOOM).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,14,OPP,0,,0,,0,3480,0,0
2023121001,2023-12-10,4,2,0,BAL,LA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023121001,2023-12-10,4,1,52,BAL,LA,2,11,85,0,0,(1:52) (SHOTGUN) 8-L.JACKSON SACKED AT LAR 21 FOR -6 YARDS (0-B.YOUNG).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3488,0,0
2023121001,2023-12-10,4,1,52,BAL,LA,0,0,100,1,0,TIMEOUT #1 BY LAR AT 01:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3488,0,0
2023121001,2023-12-10,4,1,22,BAL,LA,3,17,79,1,0,"(1:22) (SHOTGUN) 8-L.JACKSON PASS DEEP LEFT TO 4-Z.FLOWERS FOR 21 YARDS, TOUCHDOWN.",0,2023,21,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3518,0,0
2023121001,2023-12-10,4,1,16,LA,BAL,1,10,75,0,0,(1:16) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP MIDDLE TO 17-P.NACUA [92-J.MADUBUIKE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3524,0,0
2023121001,2023-12-10,4,1,16,BAL,LA,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 8-L.JACKSON PASS TO 4-Z.FLOWERS IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,3524,0,0
2023121001,2023-12-10,4,1,16,LA,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3524,0,0
2023121001,2023-12-10,4,1,12,LA,BAL,2,10,75,1,0,(1:12) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 15-D.ROBINSON RAN OB AT LAR 44 FOR 19 YARDS.,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3528,0,0
2023121001,2023-12-10,4,1,6,LA,BAL,1,10,56,1,0,"(1:06) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS DEEP LEFT TO 10-C.KUPP TO BAL 22 FOR 34 YARDS (44-M.HUMPHREY).",0,2023,34,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,3534,0,0
2023121001,2023-12-10,4,0,44,LA,BAL,1,10,78,0,0,"(:44) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 87-D.ALLEN TO BAL 18 FOR 4 YARDS (26-G.STONE, 0-R.SMITH) [99-O.OWEH].",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,3556,0,0
2023121001,2023-12-10,4,0,44,LA,BAL,0,0,100,1,0,TIMEOUT #2 BY LAR AT 00:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3556,0,0
2023121001,2023-12-10,4,0,22,LA,BAL,2,6,82,0,0,"(:22) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 15-D.ROBINSON (44-M.HUMPHREY).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3578,0,0
2023121001,2023-12-10,4,0,16,LA,BAL,3,6,82,0,0,(:16) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 15-D.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3584,0,0
2023121001,2023-12-10,4,0,16,LA,BAL,0,0,100,1,0,TIMEOUT #2 BY BAL AT 00:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3584,0,0
2023121001,2023-12-10,4,0,16,LA,BAL,0,0,100,1,0,TIMEOUT #3 BY LAR AT 00:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3584,0,0
2023121001,2023-12-10,4,0,11,LA,BAL,4,6,82,0,0,"(:11) 8-L.HAVRISIK 36 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3589,0,0
2023121001,2023-12-10,4,0,7,BAL,LA,1,10,25,0,0,(:07) 8-L.JACKSON KNEELS TO BAL 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3593,0,0
2023121001,2023-12-10,4,0,7,BAL,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3593,0,0
2023121001,2023-12-10,4,0,0,BAL,LA,0,0,100,1,0,END QUARTER 4,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
2023121001,2023-12-10,5,10,0,BAL,LA,1,10,25,0,0,(10:00) (SHOTGUN) 34-K.MITCHELL RIGHT END TO BAL 29 FOR 4 YARDS (44-A.WITHERSPOON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,3900,0,0
2023121001,2023-12-10,5,10,0,BAL,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3900,0,0
2023121001,2023-12-10,5,9,18,BAL,LA,2,6,29,0,0,(9:18) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP MIDDLE TO 3-O.BECKHAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3942,0,0
2023121001,2023-12-10,5,9,11,BAL,LA,3,6,29,0,0,(9:11) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 80-I.LIKELY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3949,0,0
2023121001,2023-12-10,5,9,7,BAL,LA,4,6,29,0,0,"(9:07) 11-J.STOUT PUNTS 51 YARDS TO LAR 20, CENTER-69-T.OTT. 81-A.TRAMMELL MUFFS CATCH, AND RECOVERS AT LAR 20. 81-A.TRAMMELL TO LAR 25 FOR 5 YARDS (5-J.ARMOUR-DAVIS; 30-T.SIMPSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3953,0,0
2023121001,2023-12-10,5,8,56,LA,BAL,1,10,75,0,0,(8:56) 23-K.WILLIAMS UP THE MIDDLE TO LAR 31 FOR 6 YARDS (0-R.SMITH).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,3964,0,0
2023121001,2023-12-10,5,8,16,LA,BAL,2,4,69,0,0,(8:16) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 23-K.WILLIAMS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,4004,0,0
2023121001,2023-12-10,5,8,11,LA,BAL,3,9,74,0,0,(8:11) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 87-D.ALLEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,4009,0,0
2023121001,2023-12-10,5,8,11,LA,BAL,3,4,69,0,0,"(8:11) (SHOTGUN) PENALTY ON LAR, DELAY OF GAME, 5 YARDS, ENFORCED AT LAR 31 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,31,OPP,1,LAR,1,DELAY OF GAME,5,4009,0,0
2023121001,2023-12-10,5,8,7,LA,BAL,4,9,74,0,0,"(8:07) 42-E.EVANS PUNTS 50 YARDS TO BAL 24, CENTER-47-A.WARD. 16-T.WALLACE FOR 76 YARDS, TOUCHDOWN.",0,2023,0,PUNT,PUNT,0,0,0,1,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,4013,0,0
2023121001,2023-12-10,5,7,42,BAL,LA,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4038,0,0
