GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LV,NYJ
2023111211,2023-11-12,4,12,2,NYJ,LV,4,9,73,0,0,"(12:02) 9-G.ZUERLEIN 45 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,10,2878,0,0
2023111211,2023-11-12,4,11,58,LV,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,2882,0,0
2023111211,2023-11-12,4,11,58,LV,NYJ,1,10,25,0,0,(11:58) 4-A.O'CONNELL PASS INCOMPLETE DEEP LEFT TO 17-D.ADAMS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,2882,0,0
2023111211,2023-11-12,4,11,58,LV,NYJ,0,0,100,1,0,TIMEOUT AT 11:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2882,0,0
2023111211,2023-11-12,4,11,51,LV,NYJ,2,10,25,0,0,(11:51) (SHOTGUN) 8-J.JACOBS UP THE MIDDLE TO LV 34 FOR 9 YARDS (22-T.ADAMS).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,10,2889,0,0
2023111211,2023-11-12,4,11,12,LV,NYJ,3,1,34,1,0,(11:12) 8-J.JACOBS LEFT TACKLE TO LV 35 FOR 1 YARD (11-J.JOHNSON; 56-QU.WILLIAMS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OWN,0,,0,,0,10,2928,0,0
2023111211,2023-11-12,4,10,26,LV,NYJ,1,10,35,0,0,(10:26) 8-J.JACOBS LEFT TACKLE TO LV 35 FOR NO GAIN (1-A.GARDNER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OWN,0,,0,,0,10,2974,0,0
2023111211,2023-11-12,4,9,49,LV,NYJ,2,10,35,0,0,(9:49) (SHOTGUN) 8-J.JACOBS RIGHT END TO LV 37 FOR 2 YARDS (57-C.MOSLEY; 91-J.FRANKLIN-MYERS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,10,3011,0,0
2023111211,2023-11-12,4,9,5,LV,NYJ,3,8,37,0,0,(9:05) (SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 81-A.HOOPER TO LV 44 FOR 7 YARDS (22-T.ADAMS; 57-C.MOSLEY). NYJ-57-C.MOSLEY WAS INJURED DURING THE PLAY.,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,10,3055,0,0
2023111211,2023-11-12,4,8,31,LV,NYJ,4,1,44,1,0,(8:31) 3-D.CARTER LEFT END TO NYJ 41 FOR 15 YARDS (44-J.SHERWOOD; 3-J.WHITEHEAD).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OWN,0,,0,,0,10,3089,0,0
2023111211,2023-11-12,4,7,49,LV,NYJ,1,10,59,0,0,(7:49) 35-Z.WHITE UP THE MIDDLE TO NYJ 36 FOR 5 YARDS (22-T.ADAMS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,10,3131,0,0
2023111211,2023-11-12,4,7,2,LV,NYJ,2,5,64,1,0,(7:02) 8-J.JACOBS LEFT GUARD TO NYJ 29 FOR 7 YARDS (44-J.SHERWOOD).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,10,3178,0,0
2023111211,2023-11-12,4,6,13,LV,NYJ,1,10,71,0,0,"(6:13) (SHOTGUN) 8-J.JACOBS UP THE MIDDLE TO NYJ 25 FOR 4 YARDS (44-J.SHERWOOD; 22-T.ADAMS). FUMBLES (44-J.SHERWOOD), RECOVERED BY NYJ-21-A.DAVIS AT NYJ 24.",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,CENTER,29,OPP,0,,0,,0,10,3227,0,0
2023111211,2023-11-12,4,6,6,NYJ,LV,1,10,24,1,0,(6:06) (SHOTGUN) 2-Z.WILSON PASS SHORT MIDDLE TO 10-A.LAZARD TO NYJ 41 FOR 17 YARDS (41-R.SPILLANE).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,10,3234,0,0
2023111211,2023-11-12,4,6,6,LV,NYJ,0,0,100,1,0,TIMEOUT AT 06:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,3234,0,0
2023111211,2023-11-12,4,5,30,NYJ,LV,1,10,41,0,0,(5:30) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON RAN OB AT NYJ 44 FOR 3 YARDS (41-R.SPILLANE; 5-D.DEABLO).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,10,3270,0,0
2023111211,2023-11-12,4,4,55,NYJ,LV,2,7,44,1,0,(4:55) (SHOTGUN) 2-Z.WILSON PASS SHORT MIDDLE TO 20-BRE.HALL TO LV 46 FOR 10 YARDS (5-D.DEABLO).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,10,3305,0,0
2023111211,2023-11-12,4,4,16,NYJ,LV,1,10,54,0,0,(4:16) 2-Z.WILSON PASS SHORT LEFT TO 87-C.UZOMAH TO LV 40 FOR 6 YARDS (95-J.JENKINS; 52-M.REED). LV-0-J.BENNETT WAS INJURED DURING THE PLAY.,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,10,3344,0,0
2023111211,2023-11-12,4,3,36,NYJ,LV,2,4,60,0,0,(3:36) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT TO 17-G.WILSON (39-N.HOBBS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,10,3384,0,0
2023111211,2023-11-12,4,3,30,NYJ,LV,3,4,60,1,0,(3:30) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 83-T.CONKLIN TO LV 36 FOR 4 YARDS (37-T.HALL).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,10,3390,0,0
2023111211,2023-11-12,4,3,3,NYJ,LV,1,10,64,0,0,"(3:03) (NO HUDDLE, SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT RIGHT TO 10-A.LAZARD (5-D.DEABLO).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,10,3417,0,0
2023111211,2023-11-12,4,3,0,NYJ,LV,2,10,64,0,0,(3:00) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 83-T.CONKLIN TO LV 28 FOR 8 YARDS (69-A.BUTLER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,10,3420,0,0
2023111211,2023-11-12,4,2,20,NYJ,LV,3,2,72,1,0,(2:20) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON TO LV 22 FOR 6 YARDS (25-T.MOEHRIG).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,10,3460,0,0
2023111211,2023-11-12,4,2,0,NYJ,LV,1,10,78,0,0,(2:00) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 20-BRE.HALL TO LV 20 FOR 2 YARDS (37-T.HALL).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,10,3480,0,0
2023111211,2023-11-12,4,2,0,NYJ,LV,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,3480,0,0
2023111211,2023-11-12,4,1,22,NYJ,LV,2,8,80,1,0,(1:22) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT INTENDED FOR 10-A.LAZARD INTERCEPTED BY 41-R.SPILLANE [90-J.TILLERY] AT LV 15. 41-R.SPILLANE TO LV 40 FOR 25 YARDS (10-A.LAZARD).,0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,20,OPP,0,,0,,0,10,3518,0,0
2023111211,2023-11-12,4,1,14,LV,NYJ,1,10,40,0,0,"(1:14) 71-J.HERRON REPORTED IN AS ELIGIBLE.  8-J.JACOBS LEFT GUARD TO LV 45 FOR 5 YARDS (44-J.SHERWOOD, 3-J.WHITEHEAD).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OWN,0,,0,,0,10,3526,0,0
2023111211,2023-11-12,4,1,10,LV,NYJ,0,0,100,1,0,TIMEOUT #1 BY NYJ AT 01:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,3530,0,0
2023111211,2023-11-12,4,1,10,LV,NYJ,2,5,45,0,0,(1:10) 8-J.JACOBS UP THE MIDDLE TO LV 45 FOR NO GAIN (57-C.MOSLEY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,10,3530,0,0
2023111211,2023-11-12,4,1,5,LV,NYJ,3,5,45,0,0,(1:05) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 87-M.MAYER (11-J.JOHNSON).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,10,3535,0,0
2023111211,2023-11-12,4,1,5,LV,NYJ,0,0,100,1,0,TIMEOUT #2 BY NYJ AT 01:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,3535,0,0
2023111211,2023-11-12,4,1,0,LV,NYJ,4,10,40,0,0,"(1:00) 6-A.COLE PUNTS 60 YARDS TO END ZONE, CENTER-50-J.BOBENMOYER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,10,3540,0,0
2023111211,2023-11-12,4,0,53,NYJ,LV,1,10,20,0,0,(:53) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,10,3547,0,0
2023111211,2023-11-12,4,0,49,NYJ,LV,2,10,20,0,0,"(:49) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 83-T.CONKLIN TO NYJ 29 FOR 9 YARDS (37-T.HALL, 69-A.BUTLER).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,10,3551,0,0
2023111211,2023-11-12,4,0,26,NYJ,LV,3,1,29,1,0,"(:26) (NO HUDDLE, SHOTGUN) 2-Z.WILSON PASS DEEP MIDDLE TO 83-T.CONKLIN TO LV 44 FOR 27 YARDS (1-M.EPPS) [98-M.CROSBY].",0,2023,27,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,10,3574,0,0
2023111211,2023-11-12,4,0,13,NYJ,LV,1,10,56,0,0,(:13) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT TO 82-X.GIPSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,10,3587,0,0
2023111211,2023-11-12,4,0,13,NYJ,LV,0,0,100,1,0,TIMEOUT #3 BY NYJ AT 00:13.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,3587,0,0
2023111211,2023-11-12,4,0,5,NYJ,LV,2,10,56,0,0,(:05) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,10,3595,0,0
2023111211,2023-11-12,4,0,5,NYJ,LV,0,0,100,1,0,TIMEOUT #2 BY LV AT 00:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,3595,0,0
2023111211,2023-11-12,4,0,0,NYJ,LV,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,3600,0,0
