GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYG,DAL
2023111209,2023-11-12,1,0,4,DAL,NYG,3,5,25,1,0,(:04) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT INTENDED FOR 87-J.FERGUSON INTERCEPTED BY 28-C.FLOTT AT DAL 33. 28-C.FLOTT TO DAL 12 FOR 21 YARDS (73-TYL.SMITH).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,896,0,0
2023111209,2023-11-12,1,0,4,DAL,NYG,0,0,100,1,0,TIMEOUT #1 BY DAL AT 00:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,896,0,0
2023111209,2023-11-12,2,15,0,NYG,DAL,1,10,88,0,0,(15:00) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT TO 83-L.CAGER (30-J.THOMAS).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,900,0,0
2023111209,2023-11-12,1,0,0,DAL,NYG,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023111209,2023-11-12,2,14,55,NYG,DAL,2,10,88,0,0,(14:55) (SHOTGUN) DIRECT SNAP TO 26-S.BARKLEY.  26-S.BARKLEY RIGHT TACKLE TO DAL 10 FOR 2 YARDS (92-D.ARMSTRONG; 28-M.HOOKER).,0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,905,0,0
2023111209,2023-11-12,2,14,13,NYG,DAL,3,8,90,0,0,(14:13) (SHOTGUN) 15-T.DEVITO SCRAMBLES UP THE MIDDLE TO DAL 4 FOR 6 YARDS (33-D.CLARK).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,947,0,0
2023111209,2023-11-12,2,13,28,NYG,DAL,4,2,96,0,0,"(13:28) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO DAL 4 FOR NO GAIN (95-J.HANKINS, 90-D.LAWRENCE).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,992,0,0
2023111209,2023-11-12,2,13,23,DAL,NYG,1,10,4,0,0,(13:23) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 3-B.COOKS PUSHED OB AT DAL 13 FOR 9 YARDS (28-C.FLOTT).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,997,0,0
2023111209,2023-11-12,2,13,23,DAL,NYG,0,0,100,1,0,TIMEOUT AT 13:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,997,0,0
2023111209,2023-11-12,2,12,48,DAL,NYG,2,1,13,1,0,(12:48) 20-T.POLLARD RIGHT TACKLE TO DAL 15 FOR 2 YARDS (97-D.LAWRENCE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,13,OWN,0,,0,,0,1032,0,0
