GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TB,TEN
2023111206,2023-11-12,4,6,29,TEN,TB,2,10,48,1,0,(6:29) (SHOTGUN) 8-W.LEVIS PASS DEEP RIGHT INTENDED FOR 10-D.HOPKINS INTERCEPTED BY 31-A.WINFIELD [58-M.WATTS] AT TB 30. 31-A.WINFIELD TO TEN 42 FOR 28 YARDS (55-A.BREWER; 75-D.RADUNZ).,0,2023,28,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,48,OWN,0,,0,,0,3211,0,0
2023111206,2023-11-12,4,6,14,TB,TEN,1,10,58,0,0,(6:14) 1-R.WHITE UP THE MIDDLE TO TEN 39 FOR 3 YARDS (96-D.AUTRY).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,3226,0,0
2023111206,2023-11-12,4,5,34,TB,TEN,2,7,61,0,0,(5:34) (SHOTGUN) 1-R.WHITE LEFT GUARD TO TEN 38 FOR 1 YARD (96-D.AUTRY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OPP,0,,0,,0,3266,0,0
2023111206,2023-11-12,4,5,30,TB,TEN,3,6,62,0,0,"(5:30) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES UP THE MIDDLE TO TEN 34 FOR 4 YARDS (93-T.TART). PENALTY ON TB, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT TEN 38 - NO PLAY.",0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,38,OPP,1,TB,1,ILLEGAL FORMATION,5,3270,0,0
2023111206,2023-11-12,4,5,30,TB,TEN,0,0,100,1,0,TIMEOUT #1 BY TEN AT 05:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3270,0,0
2023111206,2023-11-12,4,5,7,TB,TEN,3,11,57,0,0,(5:07) (SHOTGUN) 6-B.MAYFIELD SACKED AT 50 FOR -7 YARDS (58-H.LANDRY).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3293,0,0
2023111206,2023-11-12,4,5,3,TB,TEN,0,0,100,1,0,TIMEOUT #2 BY TEN AT 05:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3297,0,0
2023111206,2023-11-12,4,5,3,TB,TEN,4,18,100,0,0,"(5:03) 5-J.CAMARDA PUNTS 18 YARDS TO TEN 32, CENTER-97-Z.TRINER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3297,0,0
2023111206,2023-11-12,4,4,56,TEN,TB,1,10,32,1,0,(4:56) (SHOTGUN) 8-W.LEVIS PASS SHORT LEFT TO 18-K.PHILIPS TO TB 39 FOR 29 YARDS (31-A.WINFIELD; 29-C.IZIEN).,0,2023,29,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3304,0,0
2023111206,2023-11-12,4,4,33,TEN,TB,1,10,61,0,0,"(4:33) (NO HUDDLE, SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP MIDDLE TO 81-J.WHYLE [31-A.WINFIELD].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,3327,0,0
2023111206,2023-11-12,4,4,28,TEN,TB,2,10,61,0,0,(4:28) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT RIGHT TO 18-K.PHILIPS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,3332,0,0
2023111206,2023-11-12,4,4,26,TEN,TB,3,10,61,0,0,(4:26) (SHOTGUN) 8-W.LEVIS SACKED AT TB 46 FOR -7 YARDS (0-Y.DIABY).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,3334,0,0
2023111206,2023-11-12,4,3,40,TEN,TB,4,17,54,0,0,(3:40) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS (35-J.DEAN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3380,0,0
2023111206,2023-11-12,4,3,32,TB,TEN,1,10,46,0,0,"(3:32) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 46 FOR NO GAIN (56-M.RICE, 69-T.MCLENDON).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,3388,0,0
2023111206,2023-11-12,4,3,28,TB,TEN,2,10,46,0,0,(3:28) 1-R.WHITE LEFT TACKLE TO TB 47 FOR 1 YARD (56-M.RICE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OWN,0,,0,,0,3392,0,0
2023111206,2023-11-12,4,3,28,TB,TEN,0,0,100,1,0,TIMEOUT #3 BY TEN AT 03:28.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3392,0,0
2023111206,2023-11-12,4,2,45,TB,TEN,3,9,47,0,0,(2:45) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 47 FOR NO GAIN (69-T.MCLENDON; 94-J.JOHNSON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,3435,0,0
2023111206,2023-11-12,4,2,0,TB,TEN,4,9,47,0,0,"(2:00) 5-J.CAMARDA PUNTS 35 YARDS TO TEN 18, CENTER-97-Z.TRINER. 33-E.GARROR RAN OB AT TEN 20 FOR 2 YARDS (26-K.MERRIWEATHER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3480,0,0
2023111206,2023-11-12,4,2,0,TB,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023111206,2023-11-12,4,1,52,TEN,TB,1,10,20,0,0,(1:52) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP RIGHT TO 10-D.HOPKINS (27-Z.MCCOLLUM) [7-S.BARRETT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3488,0,0
2023111206,2023-11-12,4,1,47,TEN,TB,2,10,20,0,0,(1:47) (SHOTGUN) 8-W.LEVIS PASS SHORT LEFT TO 32-T.SPEARS TO TEN 28 FOR 8 YARDS (54-L.DAVID; 35-J.DEAN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3493,0,0
2023111206,2023-11-12,4,1,22,TEN,TB,3,2,28,1,0,"(1:22) (NO HUDDLE, SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 81-J.WHYLE TO TEN 34 FOR 6 YARDS (54-L.DAVID).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3518,0,0
2023111206,2023-11-12,4,1,5,TEN,TB,1,10,34,0,0,"(1:05) (NO HUDDLE, SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP MIDDLE TO 81-J.WHYLE.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3535,0,0
2023111206,2023-11-12,4,1,0,TEN,TB,2,10,34,0,0,"(1:00) (NO HUDDLE, SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP RIGHT TO 11-C.MOORE [50-V.VEA].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3540,0,0
2023111206,2023-11-12,4,0,55,TEN,TB,3,10,34,0,0,(:55) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP MIDDLE TO 85-C.OKONKWO (30-D.DELANEY) [94-C.KANCEY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3545,0,0
2023111206,2023-11-12,4,0,47,TEN,TB,4,10,34,0,0,(:47) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP RIGHT TO 10-D.HOPKINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3553,0,0
2023111206,2023-11-12,4,0,42,TB,TEN,1,10,66,0,0,(:42) 2-K.TRASK KNEELS TO TEN 35 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3558,0,0
2023111206,2023-11-12,4,0,0,TB,TEN,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
