GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,HOU,CIN
2023111202,2023-11-12,4,10,56,CIN,HOU,1,10,47,0,0,(10:56) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 89-D.SAMPLE TO HOU 44 FOR 9 YARDS (0-S.GRIFFIN; 53-B.CASHMAN).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2944,0,0
2023111202,2023-11-12,4,10,14,CIN,HOU,2,1,56,0,0,(10:14) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP RIGHT TO 80-A.IOSIVAS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2986,0,0
2023111202,2023-11-12,4,10,10,CIN,HOU,3,1,56,1,0,(10:10) (SHOTGUN) 28-J.MIXON LEFT TACKLE TO HOU 35 FOR 9 YARDS (53-B.CASHMAN; 21-S.NELSON).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OPP,0,,0,,0,2990,0,0
2023111202,2023-11-12,4,9,44,CIN,HOU,1,10,65,1,0,"(9:44) (NO HUDDLE, SHOTGUN) 9-J.BURROW PASS DEEP MIDDLE INTENDED FOR 89-D.SAMPLE INTERCEPTED BY 30-D.HOUSTON-CARSON [98-S.RANKINS] AT HOU 11. 30-D.HOUSTON-CARSON TO HOU 24 FOR 13 YARDS (67-C.VOLSON).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,35,OPP,0,,0,,0,3016,0,0
2023111202,2023-11-12,4,9,35,HOU,CIN,1,10,24,1,0,(9:35) 26-D.SINGLETARY LEFT END TO HOU 38 FOR 14 YARDS (57-G.PRATT).,0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,24,OWN,0,,0,,0,3025,0,0
2023111202,2023-11-12,4,9,35,CIN,HOU,0,0,100,1,0,TIMEOUT AT 09:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3025,0,0
2023111202,2023-11-12,4,8,52,HOU,CIN,1,10,38,0,0,"(8:52) 26-D.SINGLETARY LEFT TACKLE TO HOU 40 FOR 2 YARDS (92-B.HILL, 96-C.SAMPLE).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,38,OWN,0,,0,,0,3068,0,0
2023111202,2023-11-12,4,8,11,HOU,CIN,2,8,40,1,0,(8:11) 7-C.STROUD PASS SHORT RIGHT TO 3-N.DELL TO CIN 49 FOR 11 YARDS (29-C.TAYLOR-BRITT).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,3109,0,0
2023111202,2023-11-12,4,7,27,HOU,CIN,1,10,51,0,0,(7:27) (SHOTGUN) 26-D.SINGLETARY LEFT GUARD TO CIN 47 FOR 2 YARDS (98-D.READER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,3153,0,0
2023111202,2023-11-12,4,6,44,HOU,CIN,2,8,53,0,0,(6:44) 26-D.SINGLETARY LEFT END TO CIN 46 FOR 1 YARD (91-T.HENDRICKSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OPP,0,,0,,0,3196,0,0
2023111202,2023-11-12,4,6,1,HOU,CIN,3,7,54,0,0,(6:01) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 85-N.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3239,0,0
2023111202,2023-11-12,4,5,56,HOU,CIN,4,7,54,0,0,"(5:56) 11-C.JOHNSTON PUNTS 38 YARDS TO CIN 8, CENTER-46-J.WEEKS, FAIR CATCH BY 16-T.IRWIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3244,0,0
2023111202,2023-11-12,4,5,50,CIN,HOU,1,10,8,1,0,(5:50) (SHOTGUN) 9-J.BURROW PASS DEEP RIGHT TO 1-J.CHASE PUSHED OB AT CIN 31 FOR 23 YARDS (30-D.HOUSTON-CARSON).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,3250,0,0
2023111202,2023-11-12,4,5,20,CIN,HOU,1,10,31,0,0,(5:20) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP MIDDLE TO 16-T.IRWIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3280,0,0
2023111202,2023-11-12,4,5,15,CIN,HOU,2,10,31,0,0,(5:15) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT TO 1-J.CHASE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3285,0,0
2023111202,2023-11-12,4,5,11,CIN,HOU,3,10,31,1,0,(5:11) (SHOTGUN) 9-J.BURROW PASS DEEP MIDDLE TO 16-T.IRWIN TO HOU 47 FOR 22 YARDS (30-D.HOUSTON-CARSON) [51-W.ANDERSON].,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3289,0,0
2023111202,2023-11-12,4,4,38,CIN,HOU,1,10,53,0,0,"(4:38) (NO HUDDLE, SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 89-D.SAMPLE TO HOU 44 FOR 3 YARDS (4-T.THOMAS).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3322,0,0
2023111202,2023-11-12,4,4,7,CIN,HOU,2,7,56,0,0,"(4:07) (NO HUDDLE, SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 1-J.CHASE TO HOU 28 FOR 16 YARDS (6-D.PERRYMAN). PENALTY ON HOU-6-D.PERRYMAN, LOWERING THE HEAD TO MAKE FORCIBLE CONTACT, 14 YARDS, ENFORCED AT HOU 28.",0,2023,16,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,44,OPP,1,HOU,0,LOWERING THE HEAD TO MAKE FORCIBLE CONTACT,14,3353,0,0
2023111202,2023-11-12,4,4,0,CIN,HOU,1,10,86,0,0,(4:00) (SHOTGUN) 9-J.BURROW PASS DEEP RIGHT INTENDED FOR 83-T.BOYD INTERCEPTED BY 0-S.GRIFFIN AT HOU -2. TOUCHBACK.,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,14,OPP,0,,0,,0,3360,0,0
2023111202,2023-11-12,4,3,53,HOU,CIN,1,10,20,0,0,(3:53) 26-D.SINGLETARY UP THE MIDDLE TO HOU 27 FOR 7 YARDS (22-C.AWUZIE; 57-G.PRATT).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,3367,0,0
2023111202,2023-11-12,4,3,47,HOU,CIN,2,3,27,0,0,(3:47) 26-D.SINGLETARY LEFT GUARD TO HOU 28 FOR 1 YARD (22-C.AWUZIE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,27,OWN,0,,0,,0,3373,0,0
2023111202,2023-11-12,4,3,47,HOU,CIN,0,0,100,1,0,TIMEOUT #1 BY CIN AT 03:47.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3373,0,0
2023111202,2023-11-12,4,3,41,HOU,CIN,0,0,100,1,0,TIMEOUT #2 BY CIN AT 03:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3379,0,0
2023111202,2023-11-12,4,3,41,HOU,CIN,3,2,28,1,0,(3:41) 7-C.STROUD PASS SHORT RIGHT INTENDED FOR 3-N.DELL INTERCEPTED BY 29-C.TAYLOR-BRITT AT HOU 34. 29-C.TAYLOR-BRITT TO HOU 4 FOR 30 YARDS (3-N.DELL).,0,2023,30,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,28,OWN,0,,0,,0,3379,0,0
2023111202,2023-11-12,4,3,33,CIN,HOU,1,4,96,0,0,(3:33) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 16-T.IRWIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,3387,0,0
2023111202,2023-11-12,4,3,28,CIN,HOU,2,4,96,0,0,"(3:28) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT MIDDLE TO 87-T.HUDSON. PENALTY ON HOU-6-D.PERRYMAN, DEFENSIVE PASS INTERFERENCE, 3 YARDS, ENFORCED AT HOU 4 - NO PLAY. PENALTY ON HOU-6-D.PERRYMAN, ILLEGAL CONTACT, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,4,OPP,0,HOU,1,DEFENSIVE PASS INTERFERENCE,0,3392,0,0
2023111202,2023-11-12,4,3,22,CIN,HOU,1,1,99,1,0,"(3:22) (SHOTGUN) 28-J.MIXON UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,3398,0,0
2023111202,2023-11-12,4,3,18,CIN,HOU,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3402,0,0
2023111202,2023-11-12,4,3,18,HOU,CIN,1,10,25,0,0,(3:18) 26-D.SINGLETARY LEFT TACKLE TO HOU 29 FOR 4 YARDS (96-C.SAMPLE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,3402,0,0
2023111202,2023-11-12,4,3,18,HOU,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3402,0,0
2023111202,2023-11-12,4,2,33,HOU,CIN,2,6,29,0,0,(2:33) (SHOTGUN) 26-D.SINGLETARY RIGHT GUARD TO HOU 32 FOR 3 YARDS (91-T.HENDRICKSON; 29-C.TAYLOR-BRITT).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OWN,0,,0,,0,3447,0,0
2023111202,2023-11-12,4,2,26,HOU,CIN,3,3,32,0,0,(2:26) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP RIGHT TO 3-N.DELL (20-D.TURNER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3454,0,0
2023111202,2023-11-12,4,2,26,HOU,CIN,0,0,100,1,0,TIMEOUT #3 BY CIN AT 02:26.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3454,0,0
2023111202,2023-11-12,4,2,20,HOU,CIN,4,3,32,0,0,"(2:20) 11-C.JOHNSTON PUNTS 47 YARDS TO CIN 21, CENTER-46-J.WEEKS. 16-T.IRWIN TO CIN 29 FOR 8 YARDS (53-B.CASHMAN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3460,0,0
2023111202,2023-11-12,4,2,10,CIN,HOU,1,10,29,0,0,(2:10) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT [51-W.ANDERSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3470,0,0
2023111202,2023-11-12,4,2,4,CIN,HOU,2,10,29,1,0,(2:04) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 83-T.BOYD PUSHED OB AT HOU 7 FOR 64 YARDS (30-D.HOUSTON-CARSON).,0,2023,64,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3476,0,0
2023111202,2023-11-12,4,1,53,CIN,HOU,1,7,93,0,0,(1:53) (SHOTGUN) 9-J.BURROW SACKED AT HOU 14 FOR -7 YARDS (98-S.RANKINS).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,3487,0,0
2023111202,2023-11-12,4,1,53,CIN,HOU,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3487,0,0
2023111202,2023-11-12,4,1,46,CIN,HOU,0,0,100,1,0,TIMEOUT #1 BY HOU AT 01:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3494,0,0
2023111202,2023-11-12,4,1,46,CIN,HOU,2,14,86,0,0,(1:46) (SHOTGUN) 9-J.BURROW UP THE MIDDLE TO HOU 13 FOR 1 YARD (96-M.COLLINS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OPP,0,,0,,0,3494,0,0
2023111202,2023-11-12,4,1,42,CIN,HOU,3,13,87,0,0,(1:42) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT MIDDLE TO 83-T.BOYD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3498,0,0
2023111202,2023-11-12,4,1,42,CIN,HOU,0,0,100,1,0,TIMEOUT #2 BY HOU AT 01:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3498,0,0
2023111202,2023-11-12,4,1,37,CIN,HOU,4,13,87,0,0,"(1:37) 2-E.MCPHERSON 31 YARD FIELD GOAL IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3503,0,0
2023111202,2023-11-12,4,1,33,HOU,CIN,1,10,25,0,0,(1:33) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP LEFT TO 3-N.DELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3507,0,0
2023111202,2023-11-12,4,1,33,HOU,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3507,0,0
2023111202,2023-11-12,4,1,26,HOU,CIN,2,10,25,0,0,"(1:26) (SHOTGUN) 26-D.SINGLETARY LEFT TACKLE TO HOU 29 FOR 4 YARDS (55-L.WILSON, 57-G.PRATT).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,3514,0,0
2023111202,2023-11-12,4,0,42,HOU,CIN,3,6,29,1,0,(:42) (SHOTGUN) 7-C.STROUD PASS DEEP MIDDLE TO 86-D.SCHULTZ TO CIN 46 FOR 25 YARDS (29-C.TAYLOR-BRITT).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3558,0,0
2023111202,2023-11-12,4,0,21,HOU,CIN,1,10,54,0,0,"(:21) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 22-M.BOONE RAN OB AT CIN 42 FOR 4 YARDS (29-C.TAYLOR-BRITT).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3579,0,0
2023111202,2023-11-12,4,0,15,HOU,CIN,2,6,58,1,0,(:15) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 85-N.BROWN TO CIN 20 FOR 22 YARDS (20-D.TURNER; 23-D.HILL). CIN-91-T.HENDRICKSON WAS INJURED DURING THE PLAY.,0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,3585,0,0
2023111202,2023-11-12,4,0,5,HOU,CIN,1,10,80,0,0,"(:05) 16-M.AMMENDOLA 38 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3595,0,0
2023111202,2023-11-12,4,0,5,HOU,CIN,0,0,100,1,0,TIMEOUT #3 BY HOU AT 00:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3595,0,0
2023111202,2023-11-12,4,0,0,CIN,HOU,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
