GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LAC,DET
2023111208,2023-11-12,4,13,32,LAC,DET,1,1,99,0,0,"(13:32) 10-J.HERBERT UP THE MIDDLE TO DET 1 FOR NO GAIN (94-B.JONES, 44-M.RODRIGUEZ).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,2788,0,0
2023111208,2023-11-12,4,12,50,LAC,DET,2,1,99,0,0,(12:50) 10-J.HERBERT UP THE MIDDLE TO DET 1 FOR NO GAIN (54-A.MCNEILL; 44-M.RODRIGUEZ).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,2830,0,0
2023111208,2023-11-12,4,12,13,LAC,DET,3,1,99,0,0,(12:13) 30-A.EKELER RIGHT END TO DET 1 FOR NO GAIN (44-M.RODRIGUEZ).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,1,OPP,0,,0,,0,2867,0,0
2023111208,2023-11-12,4,11,33,LAC,DET,4,1,99,1,0,"(11:33) 10-J.HERBERT PASS SHORT MIDDLE TO 1-Q.JOHNSTON FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,2907,0,0
2023111208,2023-11-12,4,11,30,LAC,DET,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2910,0,0
2023111208,2023-11-12,4,11,30,LAC,DET,0,0,100,1,0,TIMEOUT AT 11:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2910,0,0
2023111208,2023-11-12,4,11,30,DET,LAC,1,10,25,1,0,(11:30) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 26-J.GIBBS TO DET 39 FOR 14 YARDS (52-K.MACK).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2910,0,0
2023111208,2023-11-12,4,11,30,DET,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2910,0,0
2023111208,2023-11-12,4,10,49,DET,LAC,1,10,39,0,0,(10:49) 26-J.GIBBS RIGHT GUARD TO DET 41 FOR 2 YARDS (36-J.TAYLOR).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,39,OWN,0,,0,,0,2951,0,0
2023111208,2023-11-12,4,10,8,DET,LAC,2,8,41,0,0,(10:08) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO DET 47 FOR 6 YARDS (3-D.JAMES).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2992,0,0
2023111208,2023-11-12,4,9,28,DET,LAC,3,2,47,1,0,(9:28) (SHOTGUN) 16-J.GOFF PASS DEEP LEFT TO 87-S.LAPORTA TO LAC 34 FOR 19 YARDS (32-A.GILMAN).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3032,0,0
2023111208,2023-11-12,4,8,46,DET,LAC,1,10,66,0,0,(8:46) 26-J.GIBBS LEFT END TO LAC 31 FOR 3 YARDS (9-K.MURRAY; 3-D.JAMES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OPP,0,,0,,0,3074,0,0
2023111208,2023-11-12,4,8,12,DET,LAC,2,7,69,0,0,(8:12) 14-A.ST. BROWN LEFT END PUSHED OB AT LAC 25 FOR 6 YARDS (3-D.JAMES).,0,2023,0,UNDER CENTER,EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,3108,0,0
2023111208,2023-11-12,4,7,35,DET,LAC,3,1,75,1,0,"(7:35) 16-J.GOFF PASS DEEP MIDDLE TO 89-B.WRIGHT FOR 25 YARDS, TOUCHDOWN.",0,2023,25,UNDER CENTER,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3145,0,0
2023111208,2023-11-12,4,7,30,DET,LAC,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3150,0,0
2023111208,2023-11-12,4,7,30,LAC,DET,0,0,65,1,0,3-J.FOX KICKS 60 YARDS FROM DET 35 TO LAC 5. 12-D.DAVIS TO LAC 32 FOR 27 YARDS (30-K.DORSEY).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3150,0,0
2023111208,2023-11-12,4,7,30,LAC,DET,0,0,100,1,0,TIMEOUT AT 07:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3150,0,0
2023111208,2023-11-12,4,7,24,LAC,DET,1,10,32,1,0,(7:24) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 15-J.GUYTON TO LAC 43 FOR 11 YARDS (94-B.JONES).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3156,0,0
2023111208,2023-11-12,4,6,45,LAC,DET,1,10,43,0,0,"(6:45) (NO HUDDLE, SHOTGUN) 30-A.EKELER UP THE MIDDLE TO 50 FOR 7 YARDS (34-A.ANZALONE; 21-T.WALKER).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,3195,0,0
2023111208,2023-11-12,4,6,12,LAC,DET,2,3,100,1,0,"(6:12) (NO HUDDLE, SHOTGUN) 30-A.EKELER UP THE MIDDLE TO DET 47 FOR 3 YARDS (94-B.JONES, 54-A.MCNEILL).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,3228,0,0
2023111208,2023-11-12,4,5,46,LAC,DET,1,10,53,0,0,"(5:46) (NO HUDDLE, SHOTGUN) 30-A.EKELER LEFT TACKLE TO DET 47 FOR NO GAIN (54-A.MCNEILL).",0,2023,0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OPP,0,,0,,0,3254,0,0
2023111208,2023-11-12,4,5,11,LAC,DET,2,10,53,0,0,"(5:11) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 1-Q.JOHNSTON TO DET 38 FOR 9 YARDS (23-J.JACOBS).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3289,0,0
2023111208,2023-11-12,4,4,26,LAC,DET,3,1,62,0,0,(4:26) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO DET 38 FOR NO GAIN (99-J.OKWARA).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,3334,0,0
2023111208,2023-11-12,4,3,42,LAC,DET,0,0,100,1,0,TIMEOUT #1 BY LAC AT 03:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3378,0,0
2023111208,2023-11-12,4,3,42,LAC,DET,4,1,62,1,0,"(3:42) (SHOTGUN) 10-J.HERBERT PASS DEEP RIGHT TO 13-K.ALLEN FOR 38 YARDS, TOUCHDOWN.",0,2023,38,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,3378,0,0
2023111208,2023-11-12,4,3,34,LAC,DET,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3386,0,0
2023111208,2023-11-12,4,3,34,LAC,DET,0,0,100,1,0,TIMEOUT AT 03:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3386,0,0
2023111208,2023-11-12,4,3,34,DET,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3386,0,0
2023111208,2023-11-12,4,3,34,DET,LAC,1,10,25,1,0,(3:34) 16-J.GOFF PASS SHORT LEFT TO 11-K.RAYMOND TO LAC 34 FOR 41 YARDS (6-E.KENDRICKS; 3-D.JAMES).,0,2023,41,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3386,0,0
2023111208,2023-11-12,4,2,46,DET,LAC,1,10,66,0,0,(2:46) 5-D.MONTGOMERY RIGHT END TO LAC 35 FOR -1 YARDS (52-K.MACK).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OPP,0,,0,,0,3434,0,0
2023111208,2023-11-12,4,2,0,DET,LAC,2,11,65,0,0,(2:00) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 26-J.GIBBS TO LAC 38 FOR -3 YARDS (9-K.MURRAY) [52-K.MACK].,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3480,0,0
2023111208,2023-11-12,4,2,0,DET,LAC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023111208,2023-11-12,4,1,51,DET,LAC,0,0,100,1,0,TIMEOUT #2 BY LAC AT 01:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3489,0,0
2023111208,2023-11-12,4,1,51,DET,LAC,3,14,62,0,0,(1:51) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN PUSHED OB AT LAC 26 FOR 12 YARDS (36-J.TAYLOR).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,3489,0,0
2023111208,2023-11-12,4,1,47,DET,LAC,4,2,74,1,0,"(1:47) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO LAC 20 FOR 6 YARDS (3-D.JAMES, 33-D.LEONARD).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3493,0,0
2023111208,2023-11-12,4,1,40,DET,LAC,1,10,80,0,0,(1:40) 16-J.GOFF KNEELS TO LAC 21 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3500,0,0
2023111208,2023-11-12,4,1,40,DET,LAC,0,0,100,1,0,TIMEOUT #3 BY LAC AT 01:40.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3500,0,0
2023111208,2023-11-12,4,0,56,DET,LAC,2,11,79,0,0,(:56) 16-J.GOFF KNEELS TO LAC 21 FOR NO GAIN.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3544,0,0
2023111208,2023-11-12,4,0,32,DET,LAC,3,11,79,0,0,(:32) 16-J.GOFF KNEELS TO LAC 22 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3568,0,0
2023111208,2023-11-12,4,0,2,DET,LAC,4,12,78,0,0,"(:02) 36-R.PATTERSON 41 YARD FIELD GOAL IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,3598,0,0
2023111208,2023-11-12,4,0,2,DET,LAC,0,0,100,1,0,TIMEOUT #1 BY DET AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3598,0,0
2023111208,2023-11-12,4,0,0,LAC,DET,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
