GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,WAS
2023111210,2023-11-12,1,2,21,SEA,WAS,0,0,100,1,0,TIMEOUT AT 02:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,759,0,0
2023111210,2023-11-12,1,1,46,WAS,SEA,2,10,28,0,0,(1:46) 24-A.GIBSON LEFT END TO WAS 34 FOR 6 YARDS (57-F.CLARK; 27-T.WOOLEN).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OWN,0,,0,,0,10,794,0,0
2023111210,2023-11-12,1,1,6,WAS,SEA,3,4,34,1,0,(1:06) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 24-A.GIBSON PUSHED OB AT WAS 41 FOR 7 YARDS (33-J.ADAMS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,10,834,0,0
2023111210,2023-11-12,1,0,30,WAS,SEA,1,10,41,0,0,(:30) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 87-J.BATES PUSHED OB AT 50 FOR 9 YARDS (21-D.WITHERSPOON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,10,870,0,0
2023111210,2023-11-12,2,15,0,WAS,SEA,2,1,100,0,0,(15:00) 14-S.HOWELL PASS SHORT LEFT TO 8-B.ROBINSON TO WAS 49 FOR -1 YARDS (33-J.ADAMS).,0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,900,0,0
2023111210,2023-11-12,1,0,0,WAS,SEA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,900,0,0
2023111210,2023-11-12,2,14,12,WAS,SEA,3,2,49,1,0,(14:12) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 82-L.THOMAS PUSHED OB AT SEA 34 FOR 17 YARDS (6-Q.DIGGS).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,10,948,0,0
2023111210,2023-11-12,2,13,32,WAS,SEA,1,10,66,0,0,(13:32) 14-S.HOWELL PASS SHORT RIGHT TO 40-A.ARMAH TO SEA 31 FOR 3 YARDS (56-J.BROOKS).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,10,988,0,0
2023111210,2023-11-12,2,12,55,WAS,SEA,2,7,69,0,0,(12:55) 24-A.GIBSON LEFT TACKLE TO SEA 31 FOR NO GAIN (54-B.WAGNER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OPP,0,,0,,0,10,1025,0,0
2023111210,2023-11-12,2,12,15,WAS,SEA,3,7,69,0,0,(12:15) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 24-A.GIBSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,10,1065,0,0
