GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,PIT
2023120303,2023-12-03,2,4,59,PIT,ARI,4,1,99,0,0,"(4:59) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO ARI 1 FOR NO GAIN (92-K.STRONG, 43-J.LUKETA).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,1501,0,0
2023120303,2023-12-03,2,4,51,ARI,PIT,1,10,1,0,0,(4:51) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 87-G.SWAIM TO ARI 2 FOR 1 YARD (38-M.WALKER).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OWN,0,,0,,0,1509,0,0
2023120303,2023-12-03,2,4,51,PIT,ARI,0,0,100,1,0,TIMEOUT AT 04:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1509,0,0
2023120303,2023-12-03,2,4,24,ARI,PIT,2,9,2,0,0,(4:24) 6-J.CONNER UP THE MIDDLE TO ARI 8 FOR 6 YARDS (50-E.ROBERTS; 39-M.FITZPATRICK). PIT-50-E.ROBERTS WAS INJURED DURING THE PLAY.,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OWN,0,,0,,0,1536,0,0
2023120303,2023-12-03,2,3,58,ARI,PIT,3,3,8,1,0,(3:58) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 84-E.HIGGINS TO ARI 29 FOR 21 YARDS (17-T.THOMPSON).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,1562,0,0
2023120303,2023-12-03,2,3,19,ARI,PIT,1,10,29,0,0,"(3:19) 6-J.CONNER UP THE MIDDLE TO ARI 29 FOR NO GAIN (94-A.WATTS, 56-A.HIGHSMITH).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,1601,0,0
2023120303,2023-12-03,2,2,44,ARI,PIT,2,10,29,0,0,(2:44) (SHOTGUN) 6-J.CONNER LEFT END PUSHED OB AT ARI 33 FOR 4 YARDS (23-D.KAZEE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,1636,0,0
2023120303,2023-12-03,2,2,5,ARI,PIT,3,6,33,1,0,(2:05) (SHOTGUN) 22-M.CARTER RIGHT GUARD TO PIT 48 FOR 19 YARDS (29-L.WALLACE).,0,2023,19,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,1675,0,0
2023120303,2023-12-03,2,1,58,ARI,PIT,1,10,52,0,0,(1:58) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT TO 2-M.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1682,0,0
2023120303,2023-12-03,2,1,58,ARI,PIT,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1682,0,0
2023120303,2023-12-03,2,1,52,ARI,PIT,2,10,52,0,0,"(1:52) (SHOTGUN) 22-M.CARTER RIGHT GUARD TO PIT 44 FOR 4 YARDS (92-I.LOUDERMILK, 23-D.KAZEE).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,48,OPP,0,,0,,0,1688,0,0
2023120303,2023-12-03,2,1,47,ARI,PIT,0,0,100,1,0,TIMEOUT #1 BY PIT AT 01:47.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1693,0,0
2023120303,2023-12-03,2,1,47,ARI,PIT,3,6,56,1,0,(1:47) (SHOTGUN) 1-K.MURRAY PASS DEEP MIDDLE TO 85-T.MCBRIDE TO PIT 27 FOR 17 YARDS (38-M.WALKER).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1693,0,0
2023120303,2023-12-03,2,1,27,ARI,PIT,1,10,73,0,0,"(1:27) (SHOTGUN) 6-J.CONNER LEFT GUARD TO PIT 24 FOR 3 YARDS (56-A.HIGHSMITH, 90-T.WATT).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,27,OPP,0,,0,,0,1713,0,0
2023120303,2023-12-03,2,1,20,ARI,PIT,0,0,100,1,0,TIMEOUT #2 BY PIT AT 01:20.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1720,0,0
2023120303,2023-12-03,2,1,20,ARI,PIT,2,7,76,0,0,"(1:20) (SHOTGUN) 6-J.CONNER LEFT TACKLE PUSHED OB AT PIT 20 FOR 4 YARDS (20-P.PETERSON). PENALTY ON ARI-85-T.MCBRIDE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PIT 24 - NO PLAY.",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,24,OPP,1,ARI,1,OFFENSIVE HOLDING,10,1720,0,0
2023120303,2023-12-03,2,1,14,ARI,PIT,2,17,66,0,0,(1:14) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 85-T.MCBRIDE TO PIT 22 FOR 12 YARDS (23-D.KAZEE).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1726,0,0
2023120303,2023-12-03,2,1,7,ARI,PIT,3,5,78,1,0,(1:07) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 85-T.MCBRIDE TO PIT 7 FOR 15 YARDS (38-M.WALKER).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1733,0,0
2023120303,2023-12-03,2,1,7,ARI,PIT,0,0,100,1,0,TIMEOUT #3 BY PIT AT 01:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1733,0,0
2023120303,2023-12-03,2,0,31,ARI,PIT,1,7,93,0,0,"(:31) 6-J.CONNER RIGHT GUARD TO PIT 5 FOR 2 YARDS (24-J.PORTER, 93-M.ROBINSON).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,7,OPP,0,,0,,0,1769,0,0
2023120303,2023-12-03,2,0,24,ARI,PIT,2,5,95,1,0,"(:24) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 85-T.MCBRIDE FOR 5 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT MIDDLE TO 85-T.MCBRIDE.",0,2023,5,SHOTGUN,PASS,0,1,1,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1776,0,0
2023120303,2023-12-03,2,0,24,ARI,PIT,0,0,100,1,0,TIMEOUT #1 BY ARI AT 00:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1776,0,0
2023120303,2023-12-03,2,0,20,ARI,PIT,3,5,95,1,0,"(:20) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 85-T.MCBRIDE FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1780,0,0
2023120303,2023-12-03,2,0,15,PIT,ARI,0,0,100,1,0,TIMEOUT AT 00:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1785,0,0
2023120303,2023-12-03,2,0,15,PIT,ARI,1,10,25,0,0,(:15) 10-M.TRUBISKY KNEELS TO PIT 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1785,0,0
2023120303,2023-12-03,2,0,15,PIT,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1785,0,0
2023120303,2023-12-03,2,0,15,ARI,PIT,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1785,0,0
2023120303,2023-12-03,3,15,0,ARI,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023120303,2023-12-03,2,0,0,PIT,ARI,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023120303,2023-12-03,3,15,0,ARI,PIT,1,10,25,0,0,(15:00) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 6-J.CONNER (90-T.WATT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023120303,2023-12-03,3,14,57,ARI,PIT,2,10,25,0,0,(14:57) 6-J.CONNER LEFT GUARD TO ARI 31 FOR 6 YARDS (93-M.ROBINSON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1803,0,0
2023120303,2023-12-03,3,14,19,ARI,PIT,3,4,31,0,0,(14:19) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT TO 2-M.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1841,0,0
2023120303,2023-12-03,3,14,16,ARI,PIT,4,4,31,0,0,"(14:16) 12-B.GILLIKIN PUNTS 62 YARDS TO PIT 7, CENTER-46-A.BREWER, DOWNED BY ARI-32-J.BLOUNT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1844,0,0
2023120303,2023-12-03,3,14,4,PIT,ARI,1,10,7,0,0,"(14:04) 22-N.HARRIS RIGHT TACKLE TO PIT 8 FOR 1 YARD (27-D.WILSON, 10-J.WOODS).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,7,OWN,0,,0,,0,1856,0,0
2023120303,2023-12-03,3,13,22,PIT,ARI,2,9,8,0,0,(13:22) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE SHORT MIDDLE TO 83-CO.HEYWARD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,1898,0,0
2023120303,2023-12-03,3,13,22,PIT,ARI,0,0,100,1,0,TIMEOUT #1 BY PIT AT 13:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1898,0,0
2023120303,2023-12-03,3,13,18,PIT,ARI,3,9,8,1,0,"(13:18) (SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 88-P.FREIERMUTH TO PIT 17 FOR 9 YARDS (10-J.WOODS, 3-B.BAKER).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,1902,0,0
2023120303,2023-12-03,3,12,52,PIT,ARI,1,10,17,0,0,"(12:52) (NO HUDDLE) 30-J.WARREN LEFT TACKLE TO PIT 21 FOR 4 YARDS (98-R.LOPEZ, 34-J.THOMPSON).",0,2023,4,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,17,OWN,0,,0,,0,1928,0,0
2023120303,2023-12-03,3,12,13,PIT,ARI,2,6,21,1,0,"(12:13) (SHOTGUN) 30-J.WARREN LEFT TACKLE TO PIT 29 FOR 8 YARDS (98-R.LOPEZ, 27-D.WILSON).",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OWN,0,,0,,0,1967,0,0
2023120303,2023-12-03,3,11,33,PIT,ARI,1,10,29,0,0,"(11:33) 76-C.OKORAFOR REPORTED IN AS ELIGIBLE.  30-J.WARREN LEFT END PUSHED OB AT PIT 43 FOR 14 YARDS (27-D.WILSON). PENALTY ON PIT, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT PIT 29 - NO PLAY.",0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,29,OWN,1,PIT,1,ILLEGAL FORMATION,5,2007,0,0
2023120303,2023-12-03,3,11,10,PIT,ARI,1,15,24,0,0,(11:10) (SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 11-A.ROBINSON TO PIT 30 FOR 6 YARDS (13-K.CLARK).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2030,0,0
2023120303,2023-12-03,3,10,34,PIT,ARI,2,9,30,0,0,"(10:34) (SHOTGUN) 10-M.TRUBISKY FUMBLES (ABORTED) AT PIT 24, TOUCHED AT PIT 24, RECOVERED BY ARI-55-D.STILLS AT PIT 21.",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,30,OWN,0,,0,,0,2066,0,0
2023120303,2023-12-03,3,10,29,ARI,PIT,1,10,79,0,0,(10:29) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE DEEP LEFT TO 6-J.CONNER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2071,0,0
2023120303,2023-12-03,3,10,23,ARI,PIT,2,10,79,0,0,(10:23) (SHOTGUN) 1-K.MURRAY LEFT END RAN OB AT PIT 12 FOR 9 YARDS (39-M.FITZPATRICK).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,21,OPP,0,,0,,0,2077,0,0
2023120303,2023-12-03,3,10,2,ARI,PIT,3,1,88,1,0,(10:02) (NO HUDDLE) 6-J.CONNER UP THE MIDDLE TO PIT 9 FOR 3 YARDS (56-A.HIGHSMITH).,0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,2098,0,0
2023120303,2023-12-03,3,9,25,ARI,PIT,1,9,91,0,0,(9:25) (SHOTGUN) 1-K.MURRAY SACKED AT PIT 15 FOR -6 YARDS (SACK SPLIT BY 90-T.WATT AND 56-A.HIGHSMITH).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2135,0,0
2023120303,2023-12-03,3,8,47,ARI,PIT,2,15,85,0,0,"(8:47) (SHOTGUN) 6-J.CONNER RIGHT END TO PIT 8 FOR 7 YARDS (39-M.FITZPATRICK, 24-J.PORTER).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,15,OPP,0,,0,,0,2173,0,0
2023120303,2023-12-03,3,8,5,ARI,PIT,3,8,92,0,0,"(8:05) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 83-G.DORTCH. PENALTY ON PIT-24-J.PORTER, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT PIT 8 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,8,OPP,1,PIT,1,DEFENSIVE PASS INTERFERENCE,7,2215,0,0
2023120303,2023-12-03,3,7,57,ARI,PIT,1,1,99,0,0,"(7:57) 6-J.CONNER UP THE MIDDLE TO PIT 1 FOR NO GAIN (92-I.LOUDERMILK, 93-M.ROBINSON).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,2223,0,0
2023120303,2023-12-03,3,7,21,ARI,PIT,2,1,99,1,0,"(7:21) 6-J.CONNER UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,2259,0,0
2023120303,2023-12-03,3,7,18,PIT,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2262,0,0
2023120303,2023-12-03,3,7,18,PIT,ARI,1,10,25,1,0,"(7:18) (SHOTGUN) 10-M.TRUBISKY PASS SHORT MIDDLE TO 88-P.FREIERMUTH TO PIT 37 FOR 12 YARDS (18-B.OJULARI, 10-J.WOODS).",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2262,0,0
2023120303,2023-12-03,3,7,18,PIT,ARI,0,0,100,1,0,TIMEOUT AT 07:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2262,0,0
2023120303,2023-12-03,3,7,18,ARI,PIT,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2262,0,0
2023120303,2023-12-03,3,6,45,PIT,ARI,1,10,37,1,0,(6:45) 22-N.HARRIS RIGHT TACKLE TO PIT 48 FOR 11 YARDS (18-B.OJULARI; 51-K.BARNES).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OWN,0,,0,,0,2295,0,0
2023120303,2023-12-03,3,6,4,PIT,ARI,1,10,48,0,0,(6:04) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE DEEP MIDDLE TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2336,0,0
2023120303,2023-12-03,3,5,56,PIT,ARI,2,10,48,0,0,(5:56) 22-N.HARRIS RIGHT TACKLE TO PIT 49 FOR 1 YARD (92-K.STRONG).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,48,OWN,0,,0,,0,2344,0,0
2023120303,2023-12-03,3,5,17,PIT,ARI,3,9,49,0,0,"(5:17) (SHOTGUN) PENALTY ON PIT-18-D.JOHNSON, FALSE START, 5 YARDS, ENFORCED AT PIT 49 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,49,OWN,1,PIT,1,FALSE START,5,2383,0,0
2023120303,2023-12-03,3,4,52,PIT,ARI,3,14,44,1,0,(4:52) (SHOTGUN) 10-M.TRUBISKY PASS DEEP RIGHT TO 14-G.PICKENS RAN OB AT ARI 31 FOR 25 YARDS.,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2408,0,0
2023120303,2023-12-03,3,4,14,PIT,ARI,1,10,69,0,0,(4:14) 30-J.WARREN RIGHT END TO ARI 27 FOR 4 YARDS (10-J.WOODS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OPP,0,,0,,0,2446,0,0
2023120303,2023-12-03,3,3,35,PIT,ARI,2,6,73,0,0,(3:35) 10-M.TRUBISKY PASS INCOMPLETE SHORT LEFT TO 30-J.WARREN (25-Z.COLLINS) [93-J.LEDBETTER].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2485,0,0
2023120303,2023-12-03,3,3,28,PIT,ARI,3,6,73,0,0,(3:28) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE DEEP MIDDLE TO 83-CO.HEYWARD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2492,0,0
2023120303,2023-12-03,3,3,23,PIT,ARI,4,6,73,0,0,"(3:23) 9-C.BOSWELL 45 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2497,0,0
2023120303,2023-12-03,3,3,20,ARI,PIT,1,10,35,0,0,(3:20) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 87-G.SWAIM TO ARI 44 FOR 9 YARDS (93-M.ROBINSON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2500,0,0
2023120303,2023-12-03,3,2,38,ARI,PIT,2,1,44,0,0,"(2:38) PENALTY ON ARI-85-T.MCBRIDE, FALSE START, 5 YARDS, ENFORCED AT ARI 44 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OWN,1,ARI,1,FALSE START,5,2542,0,0
2023120303,2023-12-03,3,2,15,ARI,PIT,2,6,39,0,0,"(2:15) 1-K.MURRAY TO ARI 35 FOR -4 YARDS (95-K.BENTON). FUMBLES (95-K.BENTON), TOUCHED AT ARI 38, RECOVERED BY ARI-6-J.CONNER AT ARI 37.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,39,OWN,0,,0,,0,2565,0,0
2023120303,2023-12-03,3,1,31,ARI,PIT,3,8,37,1,0,(1:31) (SHOTGUN) 1-K.MURRAY SCRAMBLES RIGHT END RAN OB AT ARI 45 FOR 8 YARDS (39-M.FITZPATRICK). PIT-90-T.WATT WAS INJURED DURING THE PLAY.,0,2023,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,2609,0,0
2023120303,2023-12-03,3,1,17,ARI,PIT,1,10,45,0,0,(1:17) 22-M.CARTER RIGHT TACKLE TO ARI 46 FOR 1 YARD (56-A.HIGHSMITH). ARI-76-W.HERNANDEZ WAS INJURED DURING THE PLAY.,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,45,OWN,0,,0,,0,2623,0,0
2023120303,2023-12-03,3,0,45,ARI,PIT,2,9,46,0,0,"(:45) (SHOTGUN) 1-K.MURRAY FUMBLES (ABORTED) AT ARI 42, RECOVERED BY ARI-4-R.MOORE AT ARI 43.",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,46,OWN,0,,0,,0,2655,0,0
2023120303,2023-12-03,3,0,0,PIT,ARI,0,0,100,1,0,THE GAME HAS BEEN SUSPENDED. THE GAME HAS BEEN SUSPENDED DUE TO LIGHTNING IN THE AREA.,0,2023,0,UNDER CENTER,EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023120303,2023-12-03,3,0,0,PIT,ARI,0,0,100,1,0,"THE GAME HAS BEEN SUSPENDED. DUE TO LIGHTNING, THE START OF THE SECOND HALF WILL BE DELAYED.",0,2023,0,UNDER CENTER,EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023120303,2023-12-03,3,0,0,PIT,ARI,0,0,100,1,0,THE GAME HAS RESUMED.,0,2023,0,UNDER CENTER,EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023120303,2023-12-03,3,0,0,ARI,PIT,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023120303,2023-12-03,4,15,0,ARI,PIT,3,12,43,1,0,(15:00) (SHOTGUN) 1-K.MURRAY PASS DEEP RIGHT TO 83-G.DORTCH TO PIT 38 FOR 19 YARDS (24-J.PORTER).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2700,0,0
2023120303,2023-12-03,3,0,0,PIT,ARI,0,0,100,1,0,THE GAME HAS RESUMED.,0,2023,0,UNDER CENTER,EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023120303,2023-12-03,4,14,39,ARI,PIT,1,10,62,0,0,(14:39) (NO HUDDLE) 22-M.CARTER RIGHT TACKLE TO PIT 37 FOR 1 YARD (97-C.HEYWARD).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,38,OPP,0,,0,,0,2721,0,0
2023120303,2023-12-03,4,13,59,ARI,PIT,2,9,63,0,0,"(13:59) 6-J.CONNER LEFT TACKLE TO PIT 33 FOR 4 YARDS (38-M.WALKER, 93-M.ROBINSON).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OPP,0,,0,,0,2761,0,0
