GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DAL,SEA
2023113000,2023-11-30,2,11,37,SEA,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1103,0,0
2023113000,2023-11-30,2,11,37,DAL,SEA,0,0,100,1,0,TIMEOUT AT 11:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1103,0,0
2023113000,2023-11-30,2,11,37,DAL,SEA,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1103,0,0
2023113000,2023-11-30,2,11,5,SEA,DAL,1,10,35,0,0,(11:05) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 40 FOR 5 YARDS (90-D.LAWRENCE; 54-S.WILLIAMS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,1135,0,0
2023113000,2023-11-30,2,10,28,SEA,DAL,2,5,40,0,0,(10:28) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1172,0,0
2023113000,2023-11-30,2,10,25,SEA,DAL,3,5,40,1,0,(10:25) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 11-J.SMITH-NJIGBA PUSHED OB AT DAL 49 FOR 11 YARDS (1-J.KEARSE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1175,0,0
2023113000,2023-11-30,2,9,50,SEA,DAL,1,10,51,0,0,"(9:50) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP MIDDLE TO 16-T.LOCKETT (32-R.EVANS). PENALTY ON DAL-32-R.EVANS, DEFENSIVE PASS INTERFERENCE, 40 YARDS, ENFORCED AT DAL 49 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,49,OPP,1,DAL,1,DEFENSIVE PASS INTERFERENCE,40,1210,0,0
2023113000,2023-11-30,2,9,43,SEA,DAL,1,9,91,0,0,(9:43) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 11-J.SMITH-NJIGBA [33-D.CLARK].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,1217,0,0
2023113000,2023-11-30,2,9,38,SEA,DAL,2,9,91,0,0,(9:38) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO DAL 14 FOR -5 YARDS (97-O.ODIGHIZUWA).,0,2023,-5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,1222,0,0
2023113000,2023-11-30,2,9,0,SEA,DAL,3,14,86,0,0,"(9:00) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT MIDDLE TO 11-J.SMITH-NJIGBA (21-S.GILMORE). PENALTY ON DAL-21-S.GILMORE, DEFENSIVE PASS INTERFERENCE, 13 YARDS, ENFORCED AT DAL 14 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,14,OPP,1,DAL,1,DEFENSIVE PASS INTERFERENCE,13,1260,0,0
2023113000,2023-11-30,2,8,56,SEA,DAL,1,1,99,1,0,"(8:56) 26-Z.CHARBONNET UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,1264,0,0
2023113000,2023-11-30,2,8,54,DAL,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1266,0,0
2023113000,2023-11-30,2,8,54,DAL,SEA,1,10,25,0,0,(8:54) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO DAL 27 FOR 2 YARDS (52-D.TAYLOR).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1266,0,0
