GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,NO
2023120301,2023-12-03,4,14,7,NO,DET,1,10,25,0,0,(14:07) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 87-F.MOREAU TO NO 34 FOR 9 YARDS (46-J.CAMPBELL).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2753,0,0
2023120301,2023-12-03,4,14,7,NO,DET,0,0,100,1,0,TIMEOUT AT 14:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2753,0,0
2023120301,2023-12-03,4,14,7,NO,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2753,0,0
2023120301,2023-12-03,4,13,36,NO,DET,2,1,34,1,0,(13:36) 5-L.BOWDEN RIGHT END TO NO 38 FOR 4 YARDS (32-B.BRANCH; 46-J.CAMPBELL).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,2784,0,0
2023120301,2023-12-03,4,13,2,NO,DET,1,10,38,0,0,(13:02) (SHOTGUN) 7-T.HILL UP THE MIDDLE TO NO 42 FOR 4 YARDS (54-A.MCNEILL).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,2818,0,0
2023120301,2023-12-03,4,12,23,NO,DET,2,6,42,1,0,(12:23) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA TO DET 45 FOR 13 YARDS (21-T.WALKER).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2857,0,0
2023120301,2023-12-03,4,11,46,NO,DET,1,10,55,0,0,(11:46) 21-J.WILLIAMS RIGHT GUARD TO DET 44 FOR 1 YARD (32-B.BRANCH).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OPP,0,,0,,0,2894,0,0
2023120301,2023-12-03,4,11,14,NO,DET,2,9,56,0,0,(11:14) (SHOTGUN) 4-D.CARR SACKED AT NO 48 FOR -8 YARDS (95-R.OKWARA).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2926,0,0
2023120301,2023-12-03,4,10,23,NO,DET,0,0,100,1,0,TIMEOUT #1 BY NO AT 10:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2977,0,0
2023120301,2023-12-03,4,10,23,NO,DET,3,17,48,0,0,"(10:23) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 41-A.KAMARA TO DET 44 FOR 8 YARDS (42-J.REEVES-MAYBIN; 55-D.BARNES). NO-4-D.CARR WAS INJURED DURING THE PLAY.  PENALTY ON DET-51-B.IRVIN, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT DET 44.",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,48,OWN,1,DET,0,ROUGHING THE PASSER,15,2977,0,0
2023120301,2023-12-03,4,10,12,NO,DET,1,10,71,0,0,(10:12) (SHOTGUN) 67-L.YOUNG AND 73-M.GARCIA REPORTED IN AS ELIGIBLE.  7-T.HILL LEFT END PUSHED OB AT DET 22 FOR 7 YARDS (31-K.JOSEPH).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OPP,0,,0,,0,2988,0,0
2023120301,2023-12-03,4,9,38,NO,DET,2,3,78,0,0,(9:38) 5-L.BOWDEN RIGHT END TO DET 32 FOR -10 YARDS (90-Q.BOHANNA).,0,2023,-10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,22,OPP,0,,0,,0,3022,0,0
2023120301,2023-12-03,4,8,56,NO,DET,3,13,68,1,0,(8:56) (SHOTGUN) 2-J.WINSTON PASS DEEP LEFT TO 12-C.OLAVE PUSHED OB AT DET 2 FOR 30 YARDS (31-K.JOSEPH).,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,3064,0,0
2023120301,2023-12-03,4,8,14,NO,DET,1,2,98,0,0,"(8:14) (SHOTGUN) 67-L.YOUNG, 73-M.GARCIA AND 99-K.SAUNDERS REPORTED IN AS ELIGIBLE.  7-T.HILL LEFT END TO DET 1 FOR 1 YARD (54-A.MCNEILL; 44-M.RODRIGUEZ).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,2,OPP,0,,0,,0,3106,0,0
2023120301,2023-12-03,4,7,35,NO,DET,2,1,99,1,0,"(7:35) 41-A.KAMARA RIGHT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,3145,0,0
2023120301,2023-12-03,4,7,30,NO,DET,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3150,0,0
2023120301,2023-12-03,4,7,30,DET,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3150,0,0
2023120301,2023-12-03,4,7,30,DET,NO,1,10,25,0,0,(7:30) 16-J.GOFF PASS SHORT LEFT TO 26-J.GIBBS TO DET 19 FOR -6 YARDS (45-N.SEWELL).,0,2023,-6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3150,0,0
2023120301,2023-12-03,4,7,30,NO,DET,0,0,100,1,0,TIMEOUT AT 07:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3150,0,0
2023120301,2023-12-03,4,6,49,DET,NO,2,16,19,0,0,(6:49) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA PUSHED OB AT DET 25 FOR 6 YARDS (45-N.SEWELL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3191,0,0
2023120301,2023-12-03,4,6,14,DET,NO,3,10,25,0,0,(6:14) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 5-D.MONTGOMERY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3226,0,0
2023120301,2023-12-03,4,6,8,DET,NO,4,10,25,0,0,"(6:08) 3-J.FOX PUNTS 60 YARDS TO NO 15, CENTER-43-J.MCQUAIDE. 5-L.BOWDEN TO NO 32 FOR 17 YARDS (43-J.MCQUAIDE; 57-A.PITTMAN). PENALTY ON NO-28-L.JOHNSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NO 28.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,NO,0,OFFENSIVE HOLDING,10,3232,0,0
2023120301,2023-12-03,4,5,54,NO,DET,1,10,18,1,0,"(5:54) (SHOTGUN) 2-J.WINSTON PASS SHORT MIDDLE TO 41-A.KAMARA TO NO 29 FOR 11 YARDS (32-B.BRANCH; 55-D.BARNES). INJURY UPDATE: NO 4-D.CARR, CONCUSSION, SHOULDER, BACK INJURIES, DOUBTFUL TO RETURN.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,3246,0,0
2023120301,2023-12-03,4,5,15,NO,DET,1,10,29,1,0,(5:15) 41-A.KAMARA RIGHT GUARD TO NO 45 FOR 16 YARDS (93-J.PASCHAL).,0,2023,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OWN,0,,0,,0,3285,0,0
2023120301,2023-12-03,4,4,31,NO,DET,1,10,45,0,0,(4:31) (SHOTGUN) 7-T.HILL LEFT END TO DET 47 FOR 8 YARDS (32-B.BRANCH).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OWN,0,,0,,0,3329,0,0
2023120301,2023-12-03,4,3,53,NO,DET,2,2,53,1,0,(3:53) 21-J.WILLIAMS LEFT END PUSHED OB AT DET 44 FOR 3 YARDS (23-J.JACOBS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OPP,0,,0,,0,3367,0,0
2023120301,2023-12-03,4,3,48,NO,DET,1,10,56,0,0,(3:48) (SHOTGUN) 7-T.HILL UP THE MIDDLE TO DET 40 FOR 4 YARDS (55-D.BARNES; 90-Q.BOHANNA).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,3372,0,0
2023120301,2023-12-03,4,3,12,NO,DET,2,6,60,0,0,(3:12) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT LEFT TO 12-C.OLAVE. DET-54-A.MCNEILL WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3408,0,0
2023120301,2023-12-03,4,3,7,NO,DET,3,6,60,0,0,(3:07) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT RIGHT TO 41-A.KAMARA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3413,0,0
2023120301,2023-12-03,4,3,1,NO,DET,4,6,60,0,0,(3:01) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT RIGHT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3419,0,0
2023120301,2023-12-03,4,2,56,DET,NO,1,10,40,0,0,(2:56) 5-D.MONTGOMERY RIGHT GUARD TO DET 43 FOR 3 YARDS (93-N.SHEPHERD; 56-D.DAVIS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OWN,0,,0,,0,3424,0,0
2023120301,2023-12-03,4,2,53,DET,NO,2,7,43,0,0,(2:53) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 14-A.ST. BROWN (29-P.ADEBO).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3427,0,0
2023120301,2023-12-03,4,2,53,DET,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 02:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3427,0,0
2023120301,2023-12-03,4,2,48,DET,NO,3,7,43,1,0,(2:48) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA TO NO 47 FOR 10 YARDS (31-J.HOWDEN).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3432,0,0
2023120301,2023-12-03,4,2,2,DET,NO,1,10,53,0,0,(2:02) 5-D.MONTGOMERY LEFT GUARD TO NO 45 FOR 2 YARDS (93-N.SHEPHERD).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OPP,0,,0,,0,3478,0,0
2023120301,2023-12-03,4,1,57,DET,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3483,0,0
2023120301,2023-12-03,4,1,57,DET,NO,2,8,55,0,0,(1:57) 5-D.MONTGOMERY LEFT TACKLE TO NO 46 FOR -1 YARDS (92-T.KPASSAGNON). NO-97-M.ROACH WAS INJURED DURING THE PLAY.,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,3483,0,0
2023120301,2023-12-03,4,1,54,DET,NO,0,0,100,1,0,TIMEOUT #3 BY NO AT 01:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3486,0,0
2023120301,2023-12-03,4,1,54,DET,NO,3,9,54,1,0,(1:54) 16-J.GOFF PASS SHORT LEFT TO 8-J.REYNOLDS TO NO 34 FOR 12 YARDS (1-A.TAYLOR) [31-J.HOWDEN].,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3486,0,0
2023120301,2023-12-03,4,1,13,DET,NO,1,10,66,0,0,(1:13) 16-J.GOFF KNEELS TO NO 35 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3527,0,0
2023120301,2023-12-03,4,0,39,DET,NO,2,11,65,0,0,(:39) 16-J.GOFF KNEELS TO NO 36 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3561,0,0
2023120301,2023-12-03,4,0,0,DET,NO,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
